"ProximitytoHolefrom1020yards_RANKTHISWEEK_2016","ProximitytoHolefrom1020yards_RANKLASTWEEK_2016","ProximitytoHolefrom1020yards_PLAYERNAME_2016","ProximitytoHolefrom1020yards_ROUNDS_2016","ProximitytoHolefrom1020yards_AVGDTP_2016","ProximitytoHolefrom1020yards_TOTALDISTANCEFEET_2016","ProximitytoHolefrom1020yards_OFSHOTS_2016","ProximitytoHolefrom1020yards_SCRAMBLINGRANK_2016","stat_name","year"
1,1,"Brian Gay",22,NA,344,71,47,"ProximitytoHolefrom1020yards",2016
2,1,"Padraig Harrington",38,NA,460.25,93,49,"ProximitytoHolefrom1020yards",2016
3,4,"Rickie Fowler",42,NA,379.417,76,19,"ProximitytoHolefrom1020yards",2016
3,4,"Brice Garnett",29,NA,216,43,98,"ProximitytoHolefrom1020yards",2016
5,6,"Chad Campbell",54,NA,772.667,148,52,"ProximitytoHolefrom1020yards",2016
5,1,"Scott Langley",41,NA,528.083,101,42,"ProximitytoHolefrom1020yards",2016
5,7,"DJ Trahan",23,NA,209.667,40,146,"ProximitytoHolefrom1020yards",2016
8,8,"Luke Donald",49,NA,607.25,110,8,"ProximitytoHolefrom1020yards",2016
8,19,"Lucas Glover",53,NA,625.167,114,37,"ProximitytoHolefrom1020yards",2016
8,15,"Retief Goosen",37,NA,611.417,111,44,"ProximitytoHolefrom1020yards",2016
8,9,"Chris Kirk",51,NA,696,126,27,"ProximitytoHolefrom1020yards",2016
8,9,"Andres Romero",22,NA,231.833,42,35,"ProximitytoHolefrom1020yards",2016
8,15,"David Toms",38,NA,433.5,79,10,"ProximitytoHolefrom1020yards",2016
14,11,"Zach Johnson",42,NA,510.75,91,107,"ProximitytoHolefrom1020yards",2016
14,11,"Jordan Spieth",34,NA,383.833,69,51,"ProximitytoHolefrom1020yards",2016
16,11,"Zac Blair",56,NA,876.833,155,13,"ProximitytoHolefrom1020yards",2016
16,15,"Hideki Matsuyama",40,NA,364.667,64,85,"ProximitytoHolefrom1020yards",2016
18,19,"Matthew Fitzpatrick",23,NA,218.167,38,159,"ProximitytoHolefrom1020yards",2016
18,33,"Bill Haas",42,NA,448.333,78,29,"ProximitytoHolefrom1020yards",2016
18,19,"Si Woo Kim",63,NA,1001.5,175,30,"ProximitytoHolefrom1020yards",2016
18,19,"George McNeill",33,NA,656.083,114,184,"ProximitytoHolefrom1020yards",2016
18,11,"Rob Oppenheim",37,NA,477.167,83,111,"ProximitytoHolefrom1020yards",2016
18,19,"Patrick Rodgers",49,NA,664.417,115,92,"ProximitytoHolefrom1020yards",2016
18,19,"Tim Wilkinson",40,NA,415.5,72,1,"ProximitytoHolefrom1020yards",2016
