"ConsecutiveSandSaves_RANKTHISWEEK_2008","ConsecutiveSandSaves_RANKLASTWEEK_2008","ConsecutiveSandSaves_PLAYERNAME_2008","ConsecutiveSandSaves_EVENTS_2008","ConsecutiveSandSaves_STREAK_2008","ConsecutiveSandSaves_CURRENTSTREAK_2008","ConsecutiveSandSaves_ROUND_2008","ConsecutiveSandSaves_HOLE_2008","ConsecutiveSandSaves_YEARTOURN_2008","stat_name","year"
34,34,"Paul Goydos",25,8,NA,3,5,2008230,"ConsecutiveSandSaves",2008
34,34,"Nathan Green",30,8,1,2,17,2008300,"ConsecutiveSandSaves",2008
34,34,"Dudley Hart",22,8,NA,1,4,2008400,"ConsecutiveSandSaves",2008
34,34,"Richard Johnson",29,8,6,1,15,2008310,"ConsecutiveSandSaves",2008
34,34,"Jerry Kelly",31,8,NA,4,16,2008480,"ConsecutiveSandSaves",2008
34,34,"Michael Letzig",29,8,2,1,10,2008280,"ConsecutiveSandSaves",2008
34,34,"Frank Lickliter II",32,8,NA,3,3,2008330,"ConsecutiveSandSaves",2008
34,34,"Billy Mayfair",29,8,2,1,17,2008430,"ConsecutiveSandSaves",2008
34,34,"Jim McGovern",26,8,NA,2,12,2008270,"ConsecutiveSandSaves",2008
34,34,"Ian Poulter",15,8,NA,1,12,2008360,"ConsecutiveSandSaves",2008
34,34,"Webb Simpson",6,8,NA,1,13,2008250,"ConsecutiveSandSaves",2008
34,34,"Kevin Streelman",32,8,1,3,14,2008400,"ConsecutiveSandSaves",2008
34,34,"Kevin Sutherland",26,8,5,2,17,2008160,"ConsecutiveSandSaves",2008
34,34,"Omar Uresti",24,8,2,2,18,2008330,"ConsecutiveSandSaves",2008
34,34,"Camilo Villegas",22,8,4,2,18,2008100,"ConsecutiveSandSaves",2008
34,34,"Charlie Wi",27,8,NA,1,11,2008280,"ConsecutiveSandSaves",2008
65,65,"Michael Allen",28,7,2,1,16,2008270,"ConsecutiveSandSaves",2008
65,65,"Robert Allenby",28,7,1,1,11,2008100,"ConsecutiveSandSaves",2008
65,65,"Cameron Beckman",29,7,5,1,18,2008370,"ConsecutiveSandSaves",2008
65,65,"Mark Brown",3,7,1,1,8,2008360,"ConsecutiveSandSaves",2008
65,65,"Tim Clark",27,7,NA,4,12,2008230,"ConsecutiveSandSaves",2008
65,65,"Jose Coceres",13,7,7,2,2,2008290,"ConsecutiveSandSaves",2008
65,65,"Jason Day",28,7,4,4,3,2008300,"ConsecutiveSandSaves",2008
65,65,"Todd Demsey",25,7,1,2,12,2008300,"ConsecutiveSandSaves",2008
65,65,"Kenneth Ferrie",25,7,7,3,5,2008480,"ConsecutiveSandSaves",2008
65,65,"Robert Gamez",26,7,5,3,18,2008060,"ConsecutiveSandSaves",2008
65,65,"Mathias Gronberg",30,7,6,1,5,2008470,"ConsecutiveSandSaves",2008
65,65,"Tim Herron",28,7,2,4,7,2008060,"ConsecutiveSandSaves",2008
65,65,"Charley Hoffman",29,7,1,1,2,2008290,"ConsecutiveSandSaves",2008
65,65,"JB Holmes",26,7,NA,4,16,2008120,"ConsecutiveSandSaves",2008
65,65,"Stephen Leaney",17,7,5,1,2,2008030,"ConsecutiveSandSaves",2008
65,65,"John Mallinger",29,7,2,1,3,2008180,"ConsecutiveSandSaves",2008
65,65,"Scott McCarron",22,7,NA,1,1,2008330,"ConsecutiveSandSaves",2008
65,65,"Rocco Mediate",27,7,2,1,8,2008290,"ConsecutiveSandSaves",2008
65,65,"Larry Mize",16,7,NA,1,11,2008310,"ConsecutiveSandSaves",2008
65,65,"Ryan Moore",24,7,NA,2,11,2008180,"ConsecutiveSandSaves",2008
65,65,"Tim Petrovic",32,7,1,4,13,2008110,"ConsecutiveSandSaves",2008
65,65,"Carl Pettersson",29,7,NA,3,8,2008120,"ConsecutiveSandSaves",2008
65,65,"Rory Sabbatini",23,7,NA,4,10,2008380,"ConsecutiveSandSaves",2008
65,65,"John Senden",28,7,1,2,2,2008030,"ConsecutiveSandSaves",2008
65,65,"Vijay Singh",23,7,2,2,12,2008320,"ConsecutiveSandSaves",2008
65,65,"Steve Stricker",22,7,NA,2,1,2008140,"ConsecutiveSandSaves",2008
65,65,"Nick Taylor",2,7,NA,2,15,2008260,"ConsecutiveSandSaves",2008
65,65,"Scott Verplank",24,7,2,1,13,2008380,"ConsecutiveSandSaves",2008
65,65,"Tim Wilkinson",29,7,6,1,3,2008200,"ConsecutiveSandSaves",2008
94,94,"Brad Adamonis",29,6,3,1,4,2008030,"ConsecutiveSandSaves",2008
94,94,"Stephen Ames",24,6,NA,4,17,2008450,"ConsecutiveSandSaves",2008
94,94,"Woody Austin",30,6,1,2,12,2008250,"ConsecutiveSandSaves",2008
94,94,"Eric Axley",35,6,NA,2,4,2008310,"ConsecutiveSandSaves",2008
94,94,"Paul Azinger",9,6,NA,1,2,2008040,"ConsecutiveSandSaves",2008
94,94,"Aaron Baddeley",22,6,NA,1,6,2008400,"ConsecutiveSandSaves",2008
94,94,"Jason Bohn",15,6,5,2,5,2008150,"ConsecutiveSandSaves",2008
94,94,"Justin Bolli",28,6,NA,3,6,2008030,"ConsecutiveSandSaves",2008
94,94,"Bart Bryant",23,6,2,3,11,2008160,"ConsecutiveSandSaves",2008
94,94,"Mark Calcavecchia",25,6,NA,1,7,2008040,"ConsecutiveSandSaves",2008
94,94,"KJ Choi",21,6,1,4,2,2008070,"ConsecutiveSandSaves",2008
94,94,"Paul Claxton",23,6,NA,2,7,2008280,"ConsecutiveSandSaves",2008
94,94,"Chad Collins",24,6,2,3,15,2008460,"ConsecutiveSandSaves",2008
94,94,"Marco Dawson",21,6,NA,1,17,2008290,"ConsecutiveSandSaves",2008
94,94,"David Duval",20,6,3,1,10,2008200,"ConsecutiveSandSaves",2008
94,94,"Steve Elkington",25,6,1,4,18,2008220,"ConsecutiveSandSaves",2008
94,94,"Steve Flesch",29,6,1,4,18,2008170,"ConsecutiveSandSaves",2008
94,94,"Harrison Frazar",23,6,5,3,6,2008160,"ConsecutiveSandSaves",2008
94,94,"Tommy Gainey",24,6,NA,1,1,2008410,"ConsecutiveSandSaves",2008
94,94,"Robert Garrigus",29,6,1,1,15,2008270,"ConsecutiveSandSaves",2008
94,94,"Jason Gore",33,6,NA,1,13,2008030,"ConsecutiveSandSaves",2008
94,94,"Jeff Gove",18,6,NA,1,2,2008250,"ConsecutiveSandSaves",2008
94,94,"Bill Haas",31,6,NA,1,1,2008310,"ConsecutiveSandSaves",2008
94,94,"Peter Hanson",4,6,1,3,1,2008320,"ConsecutiveSandSaves",2008
94,94,"Padraig Harrington",15,6,1,1,15,2008210,"ConsecutiveSandSaves",2008
94,94,"Bob Heintz",17,6,2,1,16,2008280,"ConsecutiveSandSaves",2008
94,94,"Mark Hensby",26,6,NA,2,3,2008480,"ConsecutiveSandSaves",2008
94,94,"Lee Janzen",28,6,NA,4,11,2008180,"ConsecutiveSandSaves",2008
94,94,"Craig Kanada",23,6,6,1,10,2008490,"ConsecutiveSandSaves",2008
94,94,"Anthony Kim",22,6,6,3,7,2008430,"ConsecutiveSandSaves",2008
94,94,"James Kingston",5,6,NA,4,8,2008350,"ConsecutiveSandSaves",2008
94,94,"Greg Kraft",21,6,1,2,12,2008380,"ConsecutiveSandSaves",2008
94,94,"Cliff Kresge",28,6,NA,1,7,2008310,"ConsecutiveSandSaves",2008
94,94,"Martin Laird",29,6,2,2,13,2008390,"ConsecutiveSandSaves",2008
94,94,"Justin Leonard",25,6,1,4,4,2008140,"ConsecutiveSandSaves",2008
94,94,"Jamie Lovemark",5,6,NA,1,5,2008040,"ConsecutiveSandSaves",2008
94,94,"Steve Lowery",25,6,1,4,12,2008240,"ConsecutiveSandSaves",2008
94,94,"David Lutterus",23,6,NA,3,1,2008100,"ConsecutiveSandSaves",2008
94,94,"Will Ma Kenzie",21,6,5,1,17,2008300,"ConsecutiveSandSaves",2008
94,94,"Hunter Mahan",27,6,3,2,7,2008390,"ConsecutiveSandSaves",2008
94,94,"Troy Matteson",30,6,NA,2,5,2008160,"ConsecutiveSandSaves",2008
94,94,"George McNeill",29,6,1,4,15,2008470,"ConsecutiveSandSaves",2008
94,94,"Jon Mills",32,6,1,2,15,2008020,"ConsecutiveSandSaves",2008
94,94,"Sean OHair",25,6,NA,1,8,2008230,"ConsecutiveSandSaves",2008
94,94,"Geoff Ogilvy",20,6,1,3,9,2008260,"ConsecutiveSandSaves",2008
94,94,"Jeff Overton",32,6,1,2,7,2008380,"ConsecutiveSandSaves",2008
94,94,"Jin Park",30,6,3,1,4,2008300,"ConsecutiveSandSaves",2008
94,94,"Kenny Perry",26,6,4,4,8,2008250,"ConsecutiveSandSaves",2008
94,94,"John Rollins",28,6,1,4,14,2008280,"ConsecutiveSandSaves",2008
94,94,"Justin Rose",15,6,1,2,13,2008140,"ConsecutiveSandSaves",2008
94,94,"Brett Rumford",26,6,3,4,9,2008350,"ConsecutiveSandSaves",2008
94,94,"Adam Scott",15,6,1,3,10,2008070,"ConsecutiveSandSaves",2008
94,94,"Heath Slocum",29,6,3,4,9,2008030,"ConsecutiveSandSaves",2008
94,94,"Kevin Stadler",30,6,1,2,3,2008370,"ConsecutiveSandSaves",2008
94,94,"Scott Sterling",28,6,NA,2,5,2008410,"ConsecutiveSandSaves",2008
94,94,"Scott Strange",3,6,NA,1,8,2008350,"ConsecutiveSandSaves",2008
94,94,"Chip Sullivan",6,6,NA,2,2,2008340,"ConsecutiveSandSaves",2008
94,94,"Roland Thatcher",15,6,3,2,2,2008160,"ConsecutiveSandSaves",2008
94,94,"Marc Turnesa",29,6,2,2,7,2008160,"ConsecutiveSandSaves",2008
94,94,"Jimmy Walker",24,6,2,3,8,2008310,"ConsecutiveSandSaves",2008
94,94,"Nick Watney",27,6,1,3,17,2008280,"ConsecutiveSandSaves",2008
94,94,"Bubba Watson",29,6,3,3,5,2008270,"ConsecutiveSandSaves",2008
94,94,"Boo Weekley",24,6,2,2,5,2008360,"ConsecutiveSandSaves",2008
157,157,"Thomas Aiken",1,5,5,3,2,2008320,"ConsecutiveSandSaves",2008
157,157,"Steve Allan",21,5,1,1,18,2008340,"ConsecutiveSandSaves",2008
157,157,"Tommy Armour III",25,5,5,1,16,2008490,"ConsecutiveSandSaves",2008
157,157,"Ryan Armour",32,5,1,1,11,2008290,"ConsecutiveSandSaves",2008
157,157,"Olin Browne",27,5,NA,2,3,2008230,"ConsecutiveSandSaves",2008
157,157,"Andrew Buckle",15,5,2,2,8,2008280,"ConsecutiveSandSaves",2008
157,157,"Paul Casey",16,5,1,1,18,2008210,"ConsecutiveSandSaves",2008
157,157,"Darren Clarke",2,5,NA,2,1,2008350,"ConsecutiveSandSaves",2008
157,157,"Brian Davis",34,5,2,2,5,2008340,"ConsecutiveSandSaves",2008
157,157,"Nick Dougherty",8,5,1,1,11,2008180,"ConsecutiveSandSaves",2008
157,157,"John Ellis",2,5,NA,2,13,2008260,"ConsecutiveSandSaves",2008
157,157,"Ernie Els",16,5,3,3,18,2008320,"ConsecutiveSandSaves",2008
157,157,"Niclas Fasth",10,5,NA,4,5,2008120,"ConsecutiveSandSaves",2008
157,157,"Nick Flanagan",29,5,NA,1,2,2008330,"ConsecutiveSandSaves",2008
157,157,"Carlos Franco",25,5,1,2,5,2008040,"ConsecutiveSandSaves",2008
157,157,"Brent Geiberger",12,5,NA,4,12,2008060,"ConsecutiveSandSaves",2008
157,157,"Mathew Goggin",27,5,NA,2,3,2008400,"ConsecutiveSandSaves",2008
157,157,"Richard Green",9,5,3,1,2,2008360,"ConsecutiveSandSaves",2008
157,157,"Todd Hamilton",28,5,2,3,6,2008260,"ConsecutiveSandSaves",2008
157,157,"Soren Hansen",9,5,1,1,10,2008320,"ConsecutiveSandSaves",2008
157,157,"John Huston",18,5,2,2,9,2008250,"ConsecutiveSandSaves",2008
157,157,"Trevor Immelman",22,5,1,4,9,2008120,"ConsecutiveSandSaves",2008
157,157,"Miguel Angel Jimenez",8,5,1,1,6,2008350,"ConsecutiveSandSaves",2008
157,157,"Zach Johnson",25,5,NA,1,8,2008200,"ConsecutiveSandSaves",2008
157,157,"Robert Karlsson",8,5,NA,1,7,2008350,"ConsecutiveSandSaves",2008
157,157,"Chris Kirk",3,5,NA,1,8,2008220,"ConsecutiveSandSaves",2008
157,157,"Peter Lonard",30,5,3,2,7,2008440,"ConsecutiveSandSaves",2008
157,157,"Davis Love III",23,5,2,4,15,2008370,"ConsecutiveSandSaves",2008
157,157,"Len Mattiace",11,5,5,2,11,2008410,"ConsecutiveSandSaves",2008
157,157,"Spike McRoy",4,5,2,3,5,2008060,"ConsecutiveSandSaves",2008
157,157,"Shaun Micheel",16,5,NA,2,9,2008020,"ConsecutiveSandSaves",2008
157,157,"David Morland IV",1,5,5,2,18,2008330,"ConsecutiveSandSaves",2008
157,157,"Nick OHern",26,5,1,3,6,2008350,"ConsecutiveSandSaves",2008
157,157,"Arron Oberholser",10,5,1,3,18,2008240,"ConsecutiveSandSaves",2008
157,157,"Tom Pernice Jr",30,5,NA,1,2,2008250,"ConsecutiveSandSaves",2008
157,157,"Brett Quigley",25,5,NA,2,4,2008050,"ConsecutiveSandSaves",2008
157,157,"Jeff Quinney",28,5,NA,2,7,2008360,"ConsecutiveSandSaves",2008
157,157,"Chez Reavie",30,5,1,1,12,2008230,"ConsecutiveSandSaves",2008
157,157,"Tag Ridings",29,5,3,3,12,2008410,"ConsecutiveSandSaves",2008
157,157,"John Riegger",24,5,1,1,3,2008480,"ConsecutiveSandSaves",2008
157,157,"Chris Riley",17,5,5,3,18,2008470,"ConsecutiveSandSaves",2008
157,157,"Tom Scherrer",20,5,NA,3,16,2008060,"ConsecutiveSandSaves",2008
157,157,"Patrick Sheehan",35,5,NA,4,1,2008260,"ConsecutiveSandSaves",2008
157,157,"Brandt Snedeker",26,5,1,4,17,2008360,"ConsecutiveSandSaves",2008
157,157,"Paul Stankowski",13,5,1,4,3,2008030,"ConsecutiveSandSaves",2008
157,157,"Henrik Stenson",9,5,1,1,14,2008350,"ConsecutiveSandSaves",2008
157,157,"Graeme Storm",3,5,NA,1,11,2008140,"ConsecutiveSandSaves",2008
157,157,"Hideto Tanihara",1,5,5,1,2,2008320,"ConsecutiveSandSaves",2008
157,157,"Vaughn Taylor",32,5,NA,3,6,2008290,"ConsecutiveSandSaves",2008
157,157,"Kyle Thompson",26,5,NA,1,7,2008410,"ConsecutiveSandSaves",2008
157,157,"David Toms",20,5,1,2,15,2008230,"ConsecutiveSandSaves",2008
157,157,"Bob Tway",20,5,1,2,9,2008280,"ConsecutiveSandSaves",2008
157,157,"Johnson Wagner",26,5,NA,4,7,2008150,"ConsecutiveSandSaves",2008
157,157,"Charles Warren",29,5,1,4,1,2008440,"ConsecutiveSandSaves",2008
157,157,"Lee Westwood",10,5,4,2,16,2008260,"ConsecutiveSandSaves",2008
157,157,"Ron Whittaker",22,5,NA,2,9,2008300,"ConsecutiveSandSaves",2008
157,157,"Jay Williamson",33,5,NA,4,5,2008370,"ConsecutiveSandSaves",2008
157,157,"Garrett Willis",11,5,1,3,9,2008300,"ConsecutiveSandSaves",2008
157,157,"Dean Wilson",32,5,NA,1,15,2008240,"ConsecutiveSandSaves",2008
157,157,"Casey Wittenberg",4,5,2,1,16,2008250,"ConsecutiveSandSaves",2008
157,157,"YE Yang",29,5,NA,4,5,2008030,"ConsecutiveSandSaves",2008
218,218,"Billy Andrade",24,4,3,1,7,2008280,"ConsecutiveSandSaves",2008
218,218,"Notah Begay III",9,4,NA,1,4,2008340,"ConsecutiveSandSaves",2008
218,218,"Michael Bradley",14,4,2,2,6,2008440,"ConsecutiveSandSaves",2008
218,218,"Bob Burns",7,4,NA,2,16,2008060,"ConsecutiveSandSaves",2008
218,218,"Jonathan Byrd",27,4,1,3,13,2008380,"ConsecutiveSandSaves",2008
218,218,"Chad Campbell",28,4,NA,4,16,2008430,"ConsecutiveSandSaves",2008
218,218,"Alex Cejka",25,4,1,1,10,2008210,"ConsecutiveSandSaves",2008
218,218,"Danny Chia",1,4,NA,1,2,2008320,"ConsecutiveSandSaves",2008
218,218,"Fred Couples",18,4,NA,4,16,2008120,"ConsecutiveSandSaves",2008
218,218,"Bryan DeCorso",1,4,NA,1,18,2008330,"ConsecutiveSandSaves",2008
218,218,"Jay Delsing",8,4,NA,2,4,2008250,"ConsecutiveSandSaves",2008
218,218,"James Driscoll",28,4,NA,2,12,2008380,"ConsecutiveSandSaves",2008
218,218,"Jason Dufner",16,4,3,2,11,2008280,"ConsecutiveSandSaves",2008
218,218,"Joe Durant",28,4,NA,1,7,2008330,"ConsecutiveSandSaves",2008
218,218,"Brad Faxon",3,4,4,2,1,2008490,"ConsecutiveSandSaves",2008
218,218,"Ross Fisher",6,4,NA,3,8,2008060,"ConsecutiveSandSaves",2008
218,218,"Dan Forsman",11,4,2,1,6,2008060,"ConsecutiveSandSaves",2008
218,218,"David Frost",3,4,1,3,4,2008320,"ConsecutiveSandSaves",2008
218,218,"Lucas Glover",26,4,NA,4,17,2008320,"ConsecutiveSandSaves",2008
218,218,"Retief Goosen",18,4,3,2,1,2008140,"ConsecutiveSandSaves",2008
218,218,"Hunter Haas",1,4,4,2,15,2008260,"ConsecutiveSandSaves",2008
218,218,"JJ Henry",34,4,2,1,3,2008060,"ConsecutiveSandSaves",2008
218,218,"David Howell",3,4,NA,1,12,2008120,"ConsecutiveSandSaves",2008
218,218,"Brandt Jobe",19,4,2,2,13,2008310,"ConsecutiveSandSaves",2008
218,218,"Dustin Johnson",30,4,NA,1,6,2008440,"ConsecutiveSandSaves",2008
218,218,"Kent Jones",23,4,NA,1,3,2008450,"ConsecutiveSandSaves",2008
218,218,"Brendan Jones",5,4,NA,3,13,2008140,"ConsecutiveSandSaves",2008
218,218,"Shingo Katayama",5,4,NA,4,15,2008140,"ConsecutiveSandSaves",2008
218,218,"Martin Kaymer",8,4,NA,1,1,2008320,"ConsecutiveSandSaves",2008
218,218,"Matt Kuchar",27,4,NA,2,2,2008200,"ConsecutiveSandSaves",2008
218,218,"Paul Lawrie",1,4,NA,2,4,2008320,"ConsecutiveSandSaves",2008
218,218,"Ian Leggatt",5,4,1,3,7,2008330,"ConsecutiveSandSaves",2008
218,218,"WC Liang",6,4,4,1,11,2008330,"ConsecutiveSandSaves",2008
218,218,"Andrew Magee",3,4,NA,1,10,2008120,"ConsecutiveSandSaves",2008
218,218,"Pablo Martin Benavides",3,4,4,1,2,2008120,"ConsecutiveSandSaves",2008
218,218,"John Merrick",28,4,1,4,6,2008310,"ConsecutiveSandSaves",2008
218,218,"Colin Montgomerie",7,4,NA,1,12,2008360,"ConsecutiveSandSaves",2008
218,218,"Greg Norman",4,4,NA,1,16,2008320,"ConsecutiveSandSaves",2008
218,218,"Jose Maria Olazabal",4,4,NA,1,1,2008210,"ConsecutiveSandSaves",2008
218,218,"Louis Oosthuizen",3,4,1,2,1,2008140,"ConsecutiveSandSaves",2008
218,218,"Ryan Palmer",22,4,4,4,13,2008480,"ConsecutiveSandSaves",2008
218,218,"Jesper Parnevik",29,4,NA,2,15,2008310,"ConsecutiveSandSaves",2008
218,218,"Travis Perkins",23,4,NA,2,16,2008250,"ConsecutiveSandSaves",2008
218,218,"DA Points",3,4,NA,3,5,2008120,"ConsecutiveSandSaves",2008
218,218,"Dicky Pride",14,4,1,1,17,2008220,"ConsecutiveSandSaves",2008
218,218,"Rob Rashell",1,4,4,1,2,2008260,"ConsecutiveSandSaves",2008
218,218,"Andres Romero",20,4,3,1,15,2008430,"ConsecutiveSandSaves",2008
218,218,"Dave Rummells",2,4,1,1,11,2008340,"ConsecutiveSandSaves",2008
218,218,"Michael Sim",7,4,3,2,10,2008190,"ConsecutiveSandSaves",2008
218,218,"Jeev Milkha Singh",5,4,NA,3,9,2008160,"ConsecutiveSandSaves",2008
218,218,"Bob Sowards",22,4,NA,1,14,2008490,"ConsecutiveSandSaves",2008
218,218,"Richard Sterne",8,4,NA,3,8,2008180,"ConsecutiveSandSaves",2008
218,218,"Chris Stroud",29,4,1,3,6,2008040,"ConsecutiveSandSaves",2008
218,218,"Toru Taniguchi",7,4,NA,2,6,2008260,"ConsecutiveSandSaves",2008
218,218,"DJ Trahan",27,4,NA,2,6,2008300,"ConsecutiveSandSaves",2008
218,218,"Kirk Triplett",9,4,NA,2,15,2008370,"ConsecutiveSandSaves",2008
218,218,"Simon Wakefield",1,4,NA,1,6,2008320,"ConsecutiveSandSaves",2008
218,218,"Tom Watson",2,4,1,2,7,2008170,"ConsecutiveSandSaves",2008
218,218,"Brett Wetterich",11,4,1,1,8,2008200,"ConsecutiveSandSaves",2008
218,218,"Oliver Wilson",4,4,1,2,11,2008260,"ConsecutiveSandSaves",2008
218,218,"Chris Wood",1,4,NA,1,14,2008320,"ConsecutiveSandSaves",2008
279,279,"Lonny Alexander",2,3,NA,2,14,2008160,"ConsecutiveSandSaves",2008
279,279,"Alex Aragon",2,3,3,1,14,2008410,"ConsecutiveSandSaves",2008
279,279,"Brian Bateman",18,3,1,4,2,2008170,"ConsecutiveSandSaves",2008
279,279,"Henrik Bjornstad",1,3,NA,1,10,2008100,"ConsecutiveSandSaves",2008
279,279,"Tom Byrum",12,3,NA,4,11,2008220,"ConsecutiveSandSaves",2008
279,279,"Ariel Canete",1,3,NA,1,11,2008320,"ConsecutiveSandSaves",2008
279,279,"Alejandro Canizares",16,3,NA,3,13,2008450,"ConsecutiveSandSaves",2008
279,279,"Garrett Chaussard",1,3,NA,1,1,2008260,"ConsecutiveSandSaves",2008
279,279,"SSP Chawrasia",1,3,3,3,6,2008140,"ConsecutiveSandSaves",2008
279,279,"Bobby Clampett",1,3,3,1,1,2008480,"ConsecutiveSandSaves",2008
279,279,"Luke Donald",11,3,1,3,9,2008190,"ConsecutiveSandSaves",2008
279,279,"John Douma",1,3,NA,1,8,2008470,"ConsecutiveSandSaves",2008
279,279,"Simon Dyson",2,3,NA,1,7,2008320,"ConsecutiveSandSaves",2008
279,279,"Johan Edfors",2,3,2,1,6,2008260,"ConsecutiveSandSaves",2008
279,279,"Jim Estes",1,3,NA,2,3,2008360,"ConsecutiveSandSaves",2008
279,279,"Richard Finch",2,3,3,3,8,2008350,"ConsecutiveSandSaves",2008
279,279,"Rickie Fowler",2,3,NA,1,7,2008180,"ConsecutiveSandSaves",2008
279,279,"Philip Francis",1,3,NA,1,8,2008300,"ConsecutiveSandSaves",2008
279,279,"Jay Haas",1,3,NA,1,14,2008360,"ConsecutiveSandSaves",2008
279,279,"Anton Haig",2,3,1,4,13,2008140,"ConsecutiveSandSaves",2008
279,279,"Gregory Havret",2,3,NA,4,5,2008140,"ConsecutiveSandSaves",2008
279,279,"Gabriel Hjertstedt",4,3,NA,1,10,2008220,"ConsecutiveSandSaves",2008
279,279,"Scott Hoch",1,3,NA,2,7,2008100,"ConsecutiveSandSaves",2008
279,279,"David Horsey",1,3,NA,1,16,2008320,"ConsecutiveSandSaves",2008
279,279,"Hidemasa Hoshino",1,3,NA,2,1,2008350,"ConsecutiveSandSaves",2008
279,279,"Jonathan Kaye",8,3,2,1,7,2008150,"ConsecutiveSandSaves",2008
