"FirstTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2009","FirstTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2009","FirstTeeEarlyPar4ScoringAverage_PLAYERNAME_2009","FirstTeeEarlyPar4ScoringAverage_ROUNDS_2009","FirstTeeEarlyPar4ScoringAverage_AVG_2009","FirstTeeEarlyPar4ScoringAverage_TOTALSTROKES_2009","FirstTeeEarlyPar4ScoringAverage_TOTALHOLES_2009","stat_name","year"
1,1,"Justin Leonard",95,3.93,998,254,"FirstTeeEarlyPar4ScoringAverage",2009
1,1,"Bryce Molder",69,3.93,762,194,"FirstTeeEarlyPar4ScoringAverage",2009
3,3,"Jonathan Byrd",89,3.95,1194,302,"FirstTeeEarlyPar4ScoringAverage",2009
3,3,"Greg Chalmers",85,3.95,861,218,"FirstTeeEarlyPar4ScoringAverage",2009
3,3,"James Nitties",86,3.95,869,220,"FirstTeeEarlyPar4ScoringAverage",2009
3,3,"Scott Piercy",85,3.95,869,220,"FirstTeeEarlyPar4ScoringAverage",2009
7,7,"Kevin Stadler",65,3.96,864,218,"FirstTeeEarlyPar4ScoringAverage",2009
8,8,"Woody Austin",84,3.97,1396,352,"FirstTeeEarlyPar4ScoringAverage",2009
8,8,"Tim Clark",81,3.97,1032,260,"FirstTeeEarlyPar4ScoringAverage",2009
8,8,"Charley Hoffman",97,3.97,1543,389,"FirstTeeEarlyPar4ScoringAverage",2009
8,8,"Corey Pavin",73,3.97,1159,292,"FirstTeeEarlyPar4ScoringAverage",2009
8,8,"Bo Van Pelt",100,3.97,1521,383,"FirstTeeEarlyPar4ScoringAverage",2009
13,13,"Fred Couples",54,3.98,466,117,"FirstTeeEarlyPar4ScoringAverage",2009
13,13,"Ben Crane",93,3.98,1309,329,"FirstTeeEarlyPar4ScoringAverage",2009
13,13,"Geoff Ogilvy",78,3.98,737,185,"FirstTeeEarlyPar4ScoringAverage",2009
13,13,"Adam Scott",53,3.98,629,158,"FirstTeeEarlyPar4ScoringAverage",2009
13,13,"Kevin Streelman",97,3.98,1138,286,"FirstTeeEarlyPar4ScoringAverage",2009
13,13,"Chris Stroud",88,3.98,836,210,"FirstTeeEarlyPar4ScoringAverage",2009
13,13,"Scott Verplank",88,3.98,1218,306,"FirstTeeEarlyPar4ScoringAverage",2009
20,20,"Rich Beem",77,3.99,1170,293,"FirstTeeEarlyPar4ScoringAverage",2009
20,20,"Matt Kuchar",82,3.99,1002,251,"FirstTeeEarlyPar4ScoringAverage",2009
20,20,"Troy Matteson",95,3.99,1318,330,"FirstTeeEarlyPar4ScoringAverage",2009
20,20,"Greg Owen",97,3.99,1185,297,"FirstTeeEarlyPar4ScoringAverage",2009
20,20,"Kenny Perry",92,3.99,958,240,"FirstTeeEarlyPar4ScoringAverage",2009
20,20,"Brandt Snedeker",81,3.99,1126,282,"FirstTeeEarlyPar4ScoringAverage",2009
20,20,"David Toms",98,3.99,1061,266,"FirstTeeEarlyPar4ScoringAverage",2009
20,20,"Mark Wilson",99,3.99,1293,324,"FirstTeeEarlyPar4ScoringAverage",2009
28,28,"Robert Allenby",71,4,1089,272,"FirstTeeEarlyPar4ScoringAverage",2009
28,28,"Jason Bohn",88,4,1544,386,"FirstTeeEarlyPar4ScoringAverage",2009
28,28,"Angel Cabrera",55,4,928,232,"FirstTeeEarlyPar4ScoringAverage",2009
28,28,"Jeff Klauk",97,4,1120,280,"FirstTeeEarlyPar4ScoringAverage",2009
28,28,"Nick OHern",90,4,1228,307,"FirstTeeEarlyPar4ScoringAverage",2009
28,28,"Heath Slocum",95,4,1521,380,"FirstTeeEarlyPar4ScoringAverage",2009
34,34,"Brendon de Jonge",90,4.01,1298,324,"FirstTeeEarlyPar4ScoringAverage",2009
34,34,"Ken Duke",87,4.01,1479,369,"FirstTeeEarlyPar4ScoringAverage",2009
34,34,"Bob Estes",78,4.01,1319,329,"FirstTeeEarlyPar4ScoringAverage",2009
34,34,"Kevin Na",91,4.01,1136,283,"FirstTeeEarlyPar4ScoringAverage",2009
34,34,"Ted Purdy",101,4.01,1304,325,"FirstTeeEarlyPar4ScoringAverage",2009
34,34,"Rory Sabbatini",81,4.01,1003,250,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"Matt Bettencourt",98,4.02,1581,393,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"Glen Day",79,4.02,860,214,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"Jason Dufner",90,4.02,1480,368,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"Ernie Els",70,4.02,852,212,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"Bob Heintz",59,4.02,696,173,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"JJ Henry",97,4.02,1077,268,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"Davis Love III",89,4.02,1346,335,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"Scott McCarron",91,4.02,1376,342,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"George McNeill",82,4.02,1098,273,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"Ian Poulter",59,4.02,466,116,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"Aron Price",89,4.02,1490,371,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"John Senden",100,4.02,1542,384,"FirstTeeEarlyPar4ScoringAverage",2009
40,40,"Webb Simpson",94,4.02,969,241,"FirstTeeEarlyPar4ScoringAverage",2009
