"TenthTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2007","TenthTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2007","TenthTeeEarlyPar5ScoringAverage_PLAYERNAME_2007","TenthTeeEarlyPar5ScoringAverage_ROUNDS_2007","TenthTeeEarlyPar5ScoringAverage_AVG_2007","TenthTeeEarlyPar5ScoringAverage_TOTALSTROKES_2007","TenthTeeEarlyPar5ScoringAverage_TOTALHOLES_2007","stat_name","year"
50,50,"Mathias Gronberg",95,4.63,264,57,"TenthTeeEarlyPar5ScoringAverage",2007
50,50,"Matt Hendrix",63,4.63,338,73,"TenthTeeEarlyPar5ScoringAverage",2007
50,50,"Joe Ogilvie",102,4.63,301,65,"TenthTeeEarlyPar5ScoringAverage",2007
50,50,"John Senden",97,4.63,315,68,"TenthTeeEarlyPar5ScoringAverage",2007
50,50,"Scott Verplank",82,4.63,139,30,"TenthTeeEarlyPar5ScoringAverage",2007
57,57,"Robert Allenby",90,4.64,195,42,"TenthTeeEarlyPar5ScoringAverage",2007
57,57,"Daniel Chopra",106,4.64,339,73,"TenthTeeEarlyPar5ScoringAverage",2007
57,57,"Ben Curtis",80,4.64,181,39,"TenthTeeEarlyPar5ScoringAverage",2007
57,57,"Sergio Garcia",68,4.64,130,28,"TenthTeeEarlyPar5ScoringAverage",2007
57,57,"Zach Johnson",76,4.64,255,55,"TenthTeeEarlyPar5ScoringAverage",2007
57,57,"Jesper Parnevik",88,4.64,255,55,"TenthTeeEarlyPar5ScoringAverage",2007
57,57,"Kevin Stadler",95,4.64,348,75,"TenthTeeEarlyPar5ScoringAverage",2007
57,57,"Bob Tway",103,4.64,371,80,"TenthTeeEarlyPar5ScoringAverage",2007
57,57,"Charles Warren",101,4.64,320,69,"TenthTeeEarlyPar5ScoringAverage",2007
57,57,"Charlie Wi",90,4.64,297,64,"TenthTeeEarlyPar5ScoringAverage",2007
67,67,"Alex Cejka",80,4.65,237,51,"TenthTeeEarlyPar5ScoringAverage",2007
67,67,"Jason Dufner",100,4.65,307,66,"TenthTeeEarlyPar5ScoringAverage",2007
67,67,"Brian Gay",107,4.65,349,75,"TenthTeeEarlyPar5ScoringAverage",2007
67,67,"Paul Gow",70,4.65,302,65,"TenthTeeEarlyPar5ScoringAverage",2007
67,67,"Tim Herron",98,4.65,186,40,"TenthTeeEarlyPar5ScoringAverage",2007
67,67,"Freddie Jacobson",70,4.65,214,46,"TenthTeeEarlyPar5ScoringAverage",2007
67,67,"Kent Jones",97,4.65,256,55,"TenthTeeEarlyPar5ScoringAverage",2007
67,67,"John Rollins",102,4.65,256,55,"TenthTeeEarlyPar5ScoringAverage",2007
67,67,"Vaughn Taylor",91,4.65,186,40,"TenthTeeEarlyPar5ScoringAverage",2007
67,67,"Bo Van Pelt",104,4.65,265,57,"TenthTeeEarlyPar5ScoringAverage",2007
77,77,"Stephen Ames",81,4.66,163,35,"TenthTeeEarlyPar5ScoringAverage",2007
77,77,"Tom Byrum",50,4.66,191,41,"TenthTeeEarlyPar5ScoringAverage",2007
77,77,"Ryuji Imada",104,4.66,298,64,"TenthTeeEarlyPar5ScoringAverage",2007
77,77,"Corey Pavin",81,4.66,219,47,"TenthTeeEarlyPar5ScoringAverage",2007
77,77,"Jeff Sluman",60,4.66,149,32,"TenthTeeEarlyPar5ScoringAverage",2007
77,77,"Nick Watney",87,4.66,205,44,"TenthTeeEarlyPar5ScoringAverage",2007
83,83,"Billy Andrade",88,4.67,364,78,"TenthTeeEarlyPar5ScoringAverage",2007
83,83,"Luke Donald",69,4.67,126,27,"TenthTeeEarlyPar5ScoringAverage",2007
83,83,"Steve Flesch",100,4.67,243,52,"TenthTeeEarlyPar5ScoringAverage",2007
83,83,"Daisuke Maruyama",86,4.67,229,49,"TenthTeeEarlyPar5ScoringAverage",2007
83,83,"Jose Maria Olazabal",52,4.67,140,30,"TenthTeeEarlyPar5ScoringAverage",2007
83,83,"Steve Wheatcroft",73,4.67,378,81,"TenthTeeEarlyPar5ScoringAverage",2007
89,89,"Rich Beem",89,4.68,220,47,"TenthTeeEarlyPar5ScoringAverage",2007
89,89,"Nathan Green",103,4.68,248,53,"TenthTeeEarlyPar5ScoringAverage",2007
89,89,"Anders Hansen",55,4.68,178,38,"TenthTeeEarlyPar5ScoringAverage",2007
89,89,"Davis Love III",66,4.68,145,31,"TenthTeeEarlyPar5ScoringAverage",2007
89,89,"Nick OHern",72,4.68,192,41,"TenthTeeEarlyPar5ScoringAverage",2007
89,89,"Kyle Reifers",71,4.68,187,40,"TenthTeeEarlyPar5ScoringAverage",2007
89,89,"Adam Scott",69,4.68,173,37,"TenthTeeEarlyPar5ScoringAverage",2007
89,89,"Chris Tidland",59,4.68,103,22,"TenthTeeEarlyPar5ScoringAverage",2007
89,89,"Kirk Triplett",77,4.68,248,53,"TenthTeeEarlyPar5ScoringAverage",2007
98,98,"Andrew Buckle",77,4.69,239,51,"TenthTeeEarlyPar5ScoringAverage",2007
98,98,"Bob Estes",88,4.69,230,49,"TenthTeeEarlyPar5ScoringAverage",2007
98,98,"Doug LaBelle II",104,4.69,417,89,"TenthTeeEarlyPar5ScoringAverage",2007
98,98,"Tim Petrovic",106,4.69,286,61,"TenthTeeEarlyPar5ScoringAverage",2007
102,102,"Ryan Armour",107,4.7,301,64,"TenthTeeEarlyPar5ScoringAverage",2007
102,102,"Bryce Molder",56,4.7,268,57,"TenthTeeEarlyPar5ScoringAverage",2007
102,102,"Dean Wilson",92,4.7,310,66,"TenthTeeEarlyPar5ScoringAverage",2007
105,105,"Brian Bateman",55,4.71,113,24,"TenthTeeEarlyPar5ScoringAverage",2007
105,105,"Gavin Coles",87,4.71,264,56,"TenthTeeEarlyPar5ScoringAverage",2007
105,105,"Brendon de Jonge",76,4.71,273,58,"TenthTeeEarlyPar5ScoringAverage",2007
105,105,"Robert Garrigus",95,4.71,259,55,"TenthTeeEarlyPar5ScoringAverage",2007
105,105,"Jason Gore",86,4.71,226,48,"TenthTeeEarlyPar5ScoringAverage",2007
105,105,"JP Hayes",89,4.71,259,55,"TenthTeeEarlyPar5ScoringAverage",2007
105,105,"Arron Oberholser",69,4.71,80,17,"TenthTeeEarlyPar5ScoringAverage",2007
105,105,"Paul Stankowski",52,4.71,193,41,"TenthTeeEarlyPar5ScoringAverage",2007
113,113,"Briny Baird",115,4.72,349,74,"TenthTeeEarlyPar5ScoringAverage",2007
113,113,"Michael Boyd",61,4.72,255,54,"TenthTeeEarlyPar5ScoringAverage",2007
113,113,"John Mallinger",96,4.72,269,57,"TenthTeeEarlyPar5ScoringAverage",2007
113,113,"Parker McLachlin",83,4.72,222,47,"TenthTeeEarlyPar5ScoringAverage",2007
113,113,"Rocco Mediate",72,4.72,255,54,"TenthTeeEarlyPar5ScoringAverage",2007
113,113,"Michael Putnam",96,4.72,250,53,"TenthTeeEarlyPar5ScoringAverage",2007
113,113,"Jay Williamson",50,4.72,170,36,"TenthTeeEarlyPar5ScoringAverage",2007
120,120,"Marco Dawson",73,4.73,208,44,"TenthTeeEarlyPar5ScoringAverage",2007
120,120,"Glen Day",85,4.73,208,44,"TenthTeeEarlyPar5ScoringAverage",2007
120,120,"Joe Durant",88,4.73,303,64,"TenthTeeEarlyPar5ScoringAverage",2007
120,120,"Padraig Harrington",64,4.73,213,45,"TenthTeeEarlyPar5ScoringAverage",2007
120,120,"Justin Leonard",95,4.73,208,44,"TenthTeeEarlyPar5ScoringAverage",2007
120,120,"Kevin Na",84,4.73,232,49,"TenthTeeEarlyPar5ScoringAverage",2007
120,120,"Pat Perez",84,4.73,123,26,"TenthTeeEarlyPar5ScoringAverage",2007
120,120,"Kenny Perry",83,4.73,189,40,"TenthTeeEarlyPar5ScoringAverage",2007
120,120,"Ian Poulter",63,4.73,71,15,"TenthTeeEarlyPar5ScoringAverage",2007
120,120,"Tag Ridings",52,4.73,156,33,"TenthTeeEarlyPar5ScoringAverage",2007
120,120,"Brett Wetterich",88,4.73,189,40,"TenthTeeEarlyPar5ScoringAverage",2007
131,131,"Chris Couch",76,4.74,166,35,"TenthTeeEarlyPar5ScoringAverage",2007
131,131,"Lucas Glover",98,4.74,294,62,"TenthTeeEarlyPar5ScoringAverage",2007
131,131,"Will Ma Kenzie",100,4.74,251,53,"TenthTeeEarlyPar5ScoringAverage",2007
131,131,"Rory Sabbatini",81,4.74,185,39,"TenthTeeEarlyPar5ScoringAverage",2007
131,131,"David Toms",80,4.74,199,42,"TenthTeeEarlyPar5ScoringAverage",2007
136,136,"Tripp Isenhour",86,4.75,361,76,"TenthTeeEarlyPar5ScoringAverage",2007
136,136,"Matt Kuchar",85,4.75,247,52,"TenthTeeEarlyPar5ScoringAverage",2007
136,136,"Shigeki Maruyama",84,4.75,171,36,"TenthTeeEarlyPar5ScoringAverage",2007
136,136,"Joey Sindelar",75,4.75,228,48,"TenthTeeEarlyPar5ScoringAverage",2007
136,136,"Henrik Stenson",52,4.75,114,24,"TenthTeeEarlyPar5ScoringAverage",2007
141,141,"Steve Allan",63,4.76,262,55,"TenthTeeEarlyPar5ScoringAverage",2007
141,141,"Fred Funk",65,4.76,157,33,"TenthTeeEarlyPar5ScoringAverage",2007
141,141,"Richard Johnson",93,4.76,295,62,"TenthTeeEarlyPar5ScoringAverage",2007
141,141,"Tom Lehman",62,4.76,181,38,"TenthTeeEarlyPar5ScoringAverage",2007
141,141,"Jarrod Lyle",77,4.76,352,74,"TenthTeeEarlyPar5ScoringAverage",2007
141,141,"Jeff Maggert",79,4.76,262,55,"TenthTeeEarlyPar5ScoringAverage",2007
147,147,"Tommy Armour III",81,4.77,205,43,"TenthTeeEarlyPar5ScoringAverage",2007
147,147,"Craig Bowden",78,4.77,291,61,"TenthTeeEarlyPar5ScoringAverage",2007
147,147,"Bob Heintz",85,4.77,286,60,"TenthTeeEarlyPar5ScoringAverage",2007
147,147,"Frank Lickliter II",95,4.77,305,64,"TenthTeeEarlyPar5ScoringAverage",2007
151,151,"Craig Barlow",52,4.78,191,40,"TenthTeeEarlyPar5ScoringAverage",2007
151,151,"Bart Bryant",87,4.78,215,45,"TenthTeeEarlyPar5ScoringAverage",2007
151,151,"Bubba Dickerson",51,4.78,215,45,"TenthTeeEarlyPar5ScoringAverage",2007
151,151,"Scott Gutschewski",67,4.78,220,46,"TenthTeeEarlyPar5ScoringAverage",2007
151,151,"Stephen Leaney",82,4.78,349,73,"TenthTeeEarlyPar5ScoringAverage",2007
156,156,"Michael Allen",74,4.79,297,62,"TenthTeeEarlyPar5ScoringAverage",2007
156,156,"Jeff Brehaut",59,4.79,206,43,"TenthTeeEarlyPar5ScoringAverage",2007
156,156,"Lee Janzen",66,4.79,268,56,"TenthTeeEarlyPar5ScoringAverage",2007
156,156,"John Merrick",92,4.79,326,68,"TenthTeeEarlyPar5ScoringAverage",2007
160,160,"Ken Duke",112,4.8,264,55,"TenthTeeEarlyPar5ScoringAverage",2007
160,160,"Charles Howell III",89,4.8,235,49,"TenthTeeEarlyPar5ScoringAverage",2007
160,160,"Trevor Immelman",74,4.8,144,30,"TenthTeeEarlyPar5ScoringAverage",2007
160,160,"Hunter Mahan",91,4.8,221,46,"TenthTeeEarlyPar5ScoringAverage",2007
160,160,"Jeff Quinney",95,4.8,235,49,"TenthTeeEarlyPar5ScoringAverage",2007
160,160,"Jason Schultz",63,4.8,288,60,"TenthTeeEarlyPar5ScoringAverage",2007
166,166,"David Branshaw",83,4.81,255,53,"TenthTeeEarlyPar5ScoringAverage",2007
166,166,"Jose Coceres",50,4.81,154,32,"TenthTeeEarlyPar5ScoringAverage",2007
166,166,"Jaco Van Zyl",51,4.81,284,59,"TenthTeeEarlyPar5ScoringAverage",2007
169,169,"Woody Austin",95,4.82,289,60,"TenthTeeEarlyPar5ScoringAverage",2007
169,169,"Eric Axley",107,4.82,294,61,"TenthTeeEarlyPar5ScoringAverage",2007
169,169,"Todd Hamilton",76,4.82,217,45,"TenthTeeEarlyPar5ScoringAverage",2007
169,169,"Troy Matteson",87,4.82,183,38,"TenthTeeEarlyPar5ScoringAverage",2007
169,169,"Greg Owen",81,4.82,352,73,"TenthTeeEarlyPar5ScoringAverage",2007
174,174,"Stewart Cink",91,4.83,174,36,"TenthTeeEarlyPar5ScoringAverage",2007
174,174,"Chris DiMarco",79,4.83,198,41,"TenthTeeEarlyPar5ScoringAverage",2007
176,176,"Steve Marino",106,4.84,281,58,"TenthTeeEarlyPar5ScoringAverage",2007
176,176,"Michael Sim",52,4.84,150,31,"TenthTeeEarlyPar5ScoringAverage",2007
176,176,"Darron Stiles",65,4.84,237,49,"TenthTeeEarlyPar5ScoringAverage",2007
176,176,"Boo Weekley",101,4.84,213,44,"TenthTeeEarlyPar5ScoringAverage",2007
180,180,"JB Holmes",71,4.85,126,26,"TenthTeeEarlyPar5ScoringAverage",2007
181,181,"Chad Campbell",96,4.86,209,43,"TenthTeeEarlyPar5ScoringAverage",2007
181,181,"Sean OHair",98,4.86,204,42,"TenthTeeEarlyPar5ScoringAverage",2007
181,181,"Justin Rose",63,4.86,107,22,"TenthTeeEarlyPar5ScoringAverage",2007
181,181,"Camilo Villegas",82,4.86,248,51,"TenthTeeEarlyPar5ScoringAverage",2007
185,185,"Ernie Els",59,4.87,112,23,"TenthTeeEarlyPar5ScoringAverage",2007
186,186,"Mark Brooks",53,4.88,244,50,"TenthTeeEarlyPar5ScoringAverage",2007
186,186,"Jim Rutledge",59,4.88,210,43,"TenthTeeEarlyPar5ScoringAverage",2007
188,188,"KJ Choi",87,4.89,132,27,"TenthTeeEarlyPar5ScoringAverage",2007
189,189,"Paul Goydos",60,4.9,142,29,"TenthTeeEarlyPar5ScoringAverage",2007
190,190,"Mark Wilson",87,4.91,162,33,"TenthTeeEarlyPar5ScoringAverage",2007
191,191,"Stuart Appleby",74,4.92,182,37,"TenthTeeEarlyPar5ScoringAverage",2007
191,191,"Retief Goosen",50,4.92,59,12,"TenthTeeEarlyPar5ScoringAverage",2007
191,191,"Heath Slocum",101,4.92,187,38,"TenthTeeEarlyPar5ScoringAverage",2007
194,194,"Shaun Micheel",91,4.96,233,47,"TenthTeeEarlyPar5ScoringAverage",2007
194,194,"Dicky Pride",71,4.96,372,75,"TenthTeeEarlyPar5ScoringAverage",2007
196,196,"John Daly",59,5.04,136,27,"TenthTeeEarlyPar5ScoringAverage",2007
