"FirstTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2015","FirstTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2015","FirstTeeEarlyRound4ScoringAverage_PLAYERNAME_2015","FirstTeeEarlyRound4ScoringAverage__2015","FirstTeeEarlyRound4ScoringAverage_AVG_2015","FirstTeeEarlyRound4ScoringAverage_TOTALSTROKES_2015","FirstTeeEarlyRound4ScoringAverage_TOTALROUNDS_2015","stat_name","year"
1,1,"Will Wilcox",NA,66.5,266,4,"FirstTeeEarlyRound4ScoringAverage",2015
2,2,"Daniel Berger",NA,66.67,200,3,"FirstTeeEarlyRound4ScoringAverage",2015
3,3,"Jim Herman",NA,67,201,3,"FirstTeeEarlyRound4ScoringAverage",2015
4,4,"Jason Day",NA,67.2,336,5,"FirstTeeEarlyRound4ScoringAverage",2015
5,5,"Brian Harman",NA,67.4,337,5,"FirstTeeEarlyRound4ScoringAverage",2015
6,6,"Johnson Wagner",NA,67.75,271,4,"FirstTeeEarlyRound4ScoringAverage",2015
7,7,"Jonathan Byrd",NA,68,204,3,"FirstTeeEarlyRound4ScoringAverage",2015
7,7,"Robert Garrigus",NA,68,68,1,"FirstTeeEarlyRound4ScoringAverage",2015
7,7,"Zach Johnson",NA,68,340,5,"FirstTeeEarlyRound4ScoringAverage",2015
7,7,"Jhonattan Vegas",NA,68,136,2,"FirstTeeEarlyRound4ScoringAverage",2015
7,7,"Bubba Watson",NA,68,136,2,"FirstTeeEarlyRound4ScoringAverage",2015
12,12,"Tony Finau",NA,68.14,477,7,"FirstTeeEarlyRound4ScoringAverage",2015
13,13,"Chad Campbell",NA,68.2,341,5,"FirstTeeEarlyRound4ScoringAverage",2015
13,13,"Brian Davis",NA,68.2,341,5,"FirstTeeEarlyRound4ScoringAverage",2015
15,15,"Rory Sabbatini",NA,68.25,273,4,"FirstTeeEarlyRound4ScoringAverage",2015
16,16,"Keegan Bradley",NA,68.29,478,7,"FirstTeeEarlyRound4ScoringAverage",2015
17,17,"Jon Curran",NA,68.33,205,3,"FirstTeeEarlyRound4ScoringAverage",2015
18,18,"Dustin Johnson",NA,68.4,342,5,"FirstTeeEarlyRound4ScoringAverage",2015
19,19,"Steven Bowditch",NA,68.71,481,7,"FirstTeeEarlyRound4ScoringAverage",2015
19,19,"Jerry Kelly",NA,68.71,481,7,"FirstTeeEarlyRound4ScoringAverage",2015
21,21,"Chez Reavie",NA,68.83,413,6,"FirstTeeEarlyRound4ScoringAverage",2015
22,22,"Charley Hoffman",NA,68.86,482,7,"FirstTeeEarlyRound4ScoringAverage",2015
23,23,"Robert Streb",NA,68.89,620,9,"FirstTeeEarlyRound4ScoringAverage",2015
24,24,"Gonzalo Fdez Castano",NA,69,138,2,"FirstTeeEarlyRound4ScoringAverage",2015
24,24,"Billy Hurley III",NA,69,414,6,"FirstTeeEarlyRound4ScoringAverage",2015
24,24,"Henrik Stenson",NA,69,276,4,"FirstTeeEarlyRound4ScoringAverage",2015
27,27,"David Hearn",NA,69.09,760,11,"FirstTeeEarlyRound4ScoringAverage",2015
28,28,"Hideki Matsuyama",NA,69.14,484,7,"FirstTeeEarlyRound4ScoringAverage",2015
29,29,"Kyle Reifers",NA,69.15,899,13,"FirstTeeEarlyRound4ScoringAverage",2015
30,30,"Roberto Castro",NA,69.2,346,5,"FirstTeeEarlyRound4ScoringAverage",2015
30,30,"Tom Hoge",NA,69.2,346,5,"FirstTeeEarlyRound4ScoringAverage",2015
32,32,"Eric Axley",NA,69.25,277,4,"FirstTeeEarlyRound4ScoringAverage",2015
33,33,"William McGirt",NA,69.3,693,10,"FirstTeeEarlyRound4ScoringAverage",2015
34,34,"Blayne Barber",NA,69.33,416,6,"FirstTeeEarlyRound4ScoringAverage",2015
34,34,"Whee Kim",NA,69.33,416,6,"FirstTeeEarlyRound4ScoringAverage",2015
34,34,"John Merrick",NA,69.33,208,3,"FirstTeeEarlyRound4ScoringAverage",2015
34,34,"Jordan Spieth",NA,69.33,208,3,"FirstTeeEarlyRound4ScoringAverage",2015
38,38,"Lucas Glover",NA,69.4,347,5,"FirstTeeEarlyRound4ScoringAverage",2015
38,38,"Marc Leishman",NA,69.4,347,5,"FirstTeeEarlyRound4ScoringAverage",2015
38,38,"Ryan Moore",NA,69.4,347,5,"FirstTeeEarlyRound4ScoringAverage",2015
41,41,"Ricky Barnes",NA,69.5,139,2,"FirstTeeEarlyRound4ScoringAverage",2015
41,41,"Charlie Beljan",NA,69.5,278,4,"FirstTeeEarlyRound4ScoringAverage",2015
41,41,"Justin Leonard",NA,69.5,139,2,"FirstTeeEarlyRound4ScoringAverage",2015
41,41,"John Peterson",NA,69.5,695,10,"FirstTeeEarlyRound4ScoringAverage",2015
41,41,"Jim Renner",NA,69.5,139,2,"FirstTeeEarlyRound4ScoringAverage",2015
46,46,"John Huh",NA,69.55,765,11,"FirstTeeEarlyRound4ScoringAverage",2015
47,47,"Billy Horschel",NA,69.56,626,9,"FirstTeeEarlyRound4ScoringAverage",2015
48,48,"Adam Hadwin",NA,69.6,348,5,"FirstTeeEarlyRound4ScoringAverage",2015
48,48,"SJ Park",NA,69.6,348,5,"FirstTeeEarlyRound4ScoringAverage",2015
50,50,"Jason Bohn",NA,69.67,418,6,"FirstTeeEarlyRound4ScoringAverage",2015
50,50,"Kevin Kisner",NA,69.67,627,9,"FirstTeeEarlyRound4ScoringAverage",2015
50,50,"Colt Knost",NA,69.67,418,6,"FirstTeeEarlyRound4ScoringAverage",2015
50,50,"Hudson Swafford",NA,69.67,209,3,"FirstTeeEarlyRound4ScoringAverage",2015
54,54,"Paul Casey",NA,69.71,488,7,"FirstTeeEarlyRound4ScoringAverage",2015
55,55,"Louis Oosthuizen",NA,69.75,279,4,"FirstTeeEarlyRound4ScoringAverage",2015
55,55,"Alex Prugh",NA,69.75,558,8,"FirstTeeEarlyRound4ScoringAverage",2015
57,57,"Jonas Blixt",NA,69.8,349,5,"FirstTeeEarlyRound4ScoringAverage",2015
58,58,"Matt Kuchar",NA,69.83,419,6,"FirstTeeEarlyRound4ScoringAverage",2015
59,59,"Ryan Palmer",NA,69.88,559,8,"FirstTeeEarlyRound4ScoringAverage",2015
60,60,"Pat Perez",NA,69.91,769,11,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"Sergio Garcia",NA,70,70,1,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"Scott Langley",NA,70,630,9,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"Danny Lee",NA,70,560,8,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"David Lingmerth",NA,70,140,2,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"Davis Love III",NA,70,280,4,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"Bill Lunde",NA,70,210,3,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"Kevin Na",NA,70,420,6,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"Charl Schwartzel",NA,70,140,2,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"Webb Simpson",NA,70,770,11,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"Brandt Snedeker",NA,70,700,10,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"Brendan Steele",NA,70,490,7,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"Nicholas Thompson",NA,70,350,5,"FirstTeeEarlyRound4ScoringAverage",2015
61,61,"Tim Wilkinson",NA,70,350,5,"FirstTeeEarlyRound4ScoringAverage",2015
74,74,"Charles Howell III",NA,70.08,841,12,"FirstTeeEarlyRound4ScoringAverage",2015
75,75,"George McNeill",NA,70.13,561,8,"FirstTeeEarlyRound4ScoringAverage",2015
76,76,"Jason Kokrak",NA,70.14,491,7,"FirstTeeEarlyRound4ScoringAverage",2015
77,77,"Ben Martin",NA,70.2,702,10,"FirstTeeEarlyRound4ScoringAverage",2015
77,77,"Shawn Stefani",NA,70.2,702,10,"FirstTeeEarlyRound4ScoringAverage",2015
79,79,"Kevin Chappell",NA,70.25,562,8,"FirstTeeEarlyRound4ScoringAverage",2015
79,79,"Ben Crane",NA,70.25,281,4,"FirstTeeEarlyRound4ScoringAverage",2015
79,79,"Russell Knox",NA,70.25,562,8,"FirstTeeEarlyRound4ScoringAverage",2015
79,79,"Martin Laird",NA,70.25,562,8,"FirstTeeEarlyRound4ScoringAverage",2015
83,83,"Bryce Molder",NA,70.29,492,7,"FirstTeeEarlyRound4ScoringAverage",2015
84,84,"Fabian Gomez",NA,70.33,422,6,"FirstTeeEarlyRound4ScoringAverage",2015
84,84,"David Toms",NA,70.33,211,3,"FirstTeeEarlyRound4ScoringAverage",2015
84,84,"Mark Wilson",NA,70.33,633,9,"FirstTeeEarlyRound4ScoringAverage",2015
87,87,"Mark Hubbard",NA,70.4,352,5,"FirstTeeEarlyRound4ScoringAverage",2015
88,88,"Jamie Donaldson",NA,70.43,493,7,"FirstTeeEarlyRound4ScoringAverage",2015
89,89,"Ryo Ishikawa",NA,70.44,634,9,"FirstTeeEarlyRound4ScoringAverage",2015
90,90,"Steven Alker",NA,70.5,282,4,"FirstTeeEarlyRound4ScoringAverage",2015
90,90,"Brice Garnett",NA,70.5,141,2,"FirstTeeEarlyRound4ScoringAverage",2015
90,90,"Andres Gonzales",NA,70.5,423,6,"FirstTeeEarlyRound4ScoringAverage",2015
90,90,"Francesco Molinari",NA,70.5,282,4,"FirstTeeEarlyRound4ScoringAverage",2015
90,90,"DA Points",NA,70.5,423,6,"FirstTeeEarlyRound4ScoringAverage",2015
90,90,"Sam Saunders",NA,70.5,423,6,"FirstTeeEarlyRound4ScoringAverage",2015
90,90,"Vijay Singh",NA,70.5,564,8,"FirstTeeEarlyRound4ScoringAverage",2015
90,90,"Nick Watney",NA,70.5,423,6,"FirstTeeEarlyRound4ScoringAverage",2015
98,98,"Cameron Percy",NA,70.6,353,5,"FirstTeeEarlyRound4ScoringAverage",2015
98,98,"Patrick Reed",NA,70.6,353,5,"FirstTeeEarlyRound4ScoringAverage",2015
98,98,"Chris Stroud",NA,70.6,353,5,"FirstTeeEarlyRound4ScoringAverage",2015
101,101,"Ian Poulter",NA,70.67,212,3,"FirstTeeEarlyRound4ScoringAverage",2015
101,101,"Andres Romero",NA,70.67,212,3,"FirstTeeEarlyRound4ScoringAverage",2015
101,101,"Lee Westwood",NA,70.67,424,6,"FirstTeeEarlyRound4ScoringAverage",2015
104,104,"KJ Choi",NA,70.71,495,7,"FirstTeeEarlyRound4ScoringAverage",2015
105,105,"Chad Collins",NA,70.75,283,4,"FirstTeeEarlyRound4ScoringAverage",2015
106,106,"Harris English",NA,70.77,920,13,"FirstTeeEarlyRound4ScoringAverage",2015
107,107,"Zac Blair",NA,70.8,708,10,"FirstTeeEarlyRound4ScoringAverage",2015
107,107,"Matt Jones",NA,70.8,354,5,"FirstTeeEarlyRound4ScoringAverage",2015
107,107,"Greg Owen",NA,70.8,354,5,"FirstTeeEarlyRound4ScoringAverage",2015
110,110,"Sean OHair",NA,70.83,425,6,"FirstTeeEarlyRound4ScoringAverage",2015
111,111,"Martin Flores",NA,70.86,496,7,"FirstTeeEarlyRound4ScoringAverage",2015
111,111,"Chris Kirk",NA,70.86,496,7,"FirstTeeEarlyRound4ScoringAverage",2015
111,111,"Carlos Ortiz",NA,70.86,496,7,"FirstTeeEarlyRound4ScoringAverage",2015
114,114,"John Senden",NA,70.88,567,8,"FirstTeeEarlyRound4ScoringAverage",2015
115,115,"Ken Duke",NA,70.9,709,10,"FirstTeeEarlyRound4ScoringAverage",2015
116,116,"Retief Goosen",NA,71,355,5,"FirstTeeEarlyRound4ScoringAverage",2015
116,116,"Jason Gore",NA,71,213,3,"FirstTeeEarlyRound4ScoringAverage",2015
116,116,"Russell Henley",NA,71,639,9,"FirstTeeEarlyRound4ScoringAverage",2015
116,116,"Morgan Hoffmann",NA,71,426,6,"FirstTeeEarlyRound4ScoringAverage",2015
116,116,"Brooks Koepka",NA,71,355,5,"FirstTeeEarlyRound4ScoringAverage",2015
116,116,"Spencer Levin",NA,71,426,6,"FirstTeeEarlyRound4ScoringAverage",2015
116,116,"Brian Stuard",NA,71,639,9,"FirstTeeEarlyRound4ScoringAverage",2015
116,116,"Bo Van Pelt",NA,71,568,8,"FirstTeeEarlyRound4ScoringAverage",2015
124,124,"Jimmy Walker",NA,71.09,782,11,"FirstTeeEarlyRound4ScoringAverage",2015
125,125,"Aaron Baddeley",NA,71.13,569,8,"FirstTeeEarlyRound4ScoringAverage",2015
125,125,"Daniel Summerhays",NA,71.13,569,8,"FirstTeeEarlyRound4ScoringAverage",2015
127,127,"Luke Donald",NA,71.14,498,7,"FirstTeeEarlyRound4ScoringAverage",2015
127,127,"Camilo Villegas",NA,71.14,498,7,"FirstTeeEarlyRound4ScoringAverage",2015
129,129,"Derek Ernst",NA,71.17,427,6,"FirstTeeEarlyRound4ScoringAverage",2015
130,130,"Matt Every",NA,71.25,285,4,"FirstTeeEarlyRound4ScoringAverage",2015
130,130,"Scott Stallings",NA,71.25,285,4,"FirstTeeEarlyRound4ScoringAverage",2015
132,132,"Alex Cejka",NA,71.33,642,9,"FirstTeeEarlyRound4ScoringAverage",2015
132,132,"Greg Chalmers",NA,71.33,428,6,"FirstTeeEarlyRound4ScoringAverage",2015
132,132,"Jim Furyk",NA,71.33,214,3,"FirstTeeEarlyRound4ScoringAverage",2015
132,132,"Brendon Todd",NA,71.33,642,9,"FirstTeeEarlyRound4ScoringAverage",2015
136,136,"Robert Allenby",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2015
136,136,"Stewart Cink",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2015
136,136,"Cameron Tringale",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2015
139,139,"Erik Compton",NA,71.5,572,8,"FirstTeeEarlyRound4ScoringAverage",2015
139,139,"Graham DeLaet",NA,71.5,572,8,"FirstTeeEarlyRound4ScoringAverage",2015
139,139,"Byron Smith",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2015
142,142,"Geoff Ogilvy",NA,71.57,501,7,"FirstTeeEarlyRound4ScoringAverage",2015
142,142,"Gary Woodland",NA,71.57,501,7,"FirstTeeEarlyRound4ScoringAverage",2015
144,144,"Phil Mickelson",NA,71.63,573,8,"FirstTeeEarlyRound4ScoringAverage",2015
145,145,"Chesson Hadley",NA,71.64,1003,14,"FirstTeeEarlyRound4ScoringAverage",2015
146,146,"Angel Cabrera",NA,71.67,215,3,"FirstTeeEarlyRound4ScoringAverage",2015
146,146,"Boo Weekley",NA,71.67,215,3,"FirstTeeEarlyRound4ScoringAverage",2015
148,148,"Brendon de Jonge",NA,71.7,717,10,"FirstTeeEarlyRound4ScoringAverage",2015
149,149,"Sangmoon Bae",NA,71.83,862,12,"FirstTeeEarlyRound4ScoringAverage",2015
149,149,"JB Holmes",NA,71.83,431,6,"FirstTeeEarlyRound4ScoringAverage",2015
151,151,"JJ Henry",NA,71.88,575,8,"FirstTeeEarlyRound4ScoringAverage",2015
152,152,"James Hahn",NA,71.89,647,9,"FirstTeeEarlyRound4ScoringAverage",2015
153,153,"Derek Fathauer",NA,72,144,2,"FirstTeeEarlyRound4ScoringAverage",2015
153,153,"Hunter Mahan",NA,72,576,8,"FirstTeeEarlyRound4ScoringAverage",2015
153,153,"Jeff Overton",NA,72,432,6,"FirstTeeEarlyRound4ScoringAverage",2015
153,153,"Michael Putnam",NA,72,576,8,"FirstTeeEarlyRound4ScoringAverage",2015
153,153,"Jonathan Randolph",NA,72,144,2,"FirstTeeEarlyRound4ScoringAverage",2015
158,158,"Ernie Els",NA,72.14,505,7,"FirstTeeEarlyRound4ScoringAverage",2015
159,159,"Steve Wheatcroft",NA,72.2,361,5,"FirstTeeEarlyRound4ScoringAverage",2015
160,160,"Nick Taylor",NA,72.25,578,8,"FirstTeeEarlyRound4ScoringAverage",2015
160,160,"Michael Thompson",NA,72.25,578,8,"FirstTeeEarlyRound4ScoringAverage",2015
162,162,"Jason Dufner",NA,72.29,506,7,"FirstTeeEarlyRound4ScoringAverage",2015
163,163,"Carl Pettersson",NA,72.56,653,9,"FirstTeeEarlyRound4ScoringAverage",2015
164,164,"Patrick Rodgers",NA,72.67,218,3,"FirstTeeEarlyRound4ScoringAverage",2015
