"AccuracyRating_RANKTHISWEEK_2008","AccuracyRating_RANKLASTWEEK_2008","AccuracyRating_PLAYERNAME_2008","AccuracyRating_EVENTS_2008","AccuracyRating_RATING_2008","stat_name","year"
172,172,"Corey Pavin",11,6.7,"AccuracyRating",2008
172,172,"Carl Pettersson",23,6.7,"AccuracyRating",2008
172,172,"Ian Poulter",8,6.7,"AccuracyRating",2008
172,172,"Brandt Snedeker",14,6.7,"AccuracyRating",2008
172,172,"Kevin Sutherland",21,6.7,"AccuracyRating",2008
172,172,"Nicholas Thompson",18,6.7,"AccuracyRating",2008
172,172,"Bob Tway",13,6.7,"AccuracyRating",2008
193,193,"Andrew Buckle",7,6.6,"AccuracyRating",2008
193,193,"Stewart Cink",16,6.6,"AccuracyRating",2008
193,193,"Padraig Harrington",7,6.6,"AccuracyRating",2008
193,193,"JP Hayes",7,6.6,"AccuracyRating",2008
193,193,"Bob Heintz",6,6.6,"AccuracyRating",2008
193,193,"Charles Howell III",18,6.6,"AccuracyRating",2008
193,193,"Shingo Katayama",1,6.6,"AccuracyRating",2008
193,193,"Daisuke Maruyama",2,6.6,"AccuracyRating",2008
193,193,"Len Mattiace",3,6.6,"AccuracyRating",2008
193,193,"Kevin Na",19,6.6,"AccuracyRating",2008
193,193,"Jose Maria Olazabal",2,6.6,"AccuracyRating",2008
193,193,"Roland Thatcher",4,6.6,"AccuracyRating",2008
193,193,"Marc Turnesa",12,6.6,"AccuracyRating",2008
193,193,"Bo Van Pelt",18,6.6,"AccuracyRating",2008
193,193,"Brett Wetterich",6,6.6,"AccuracyRating",2008
208,208,"Jonathan Byrd",16,6.5,"AccuracyRating",2008
208,208,"Jason Dufner",6,6.5,"AccuracyRating",2008
208,208,"Nick Flanagan",13,6.5,"AccuracyRating",2008
208,208,"Philip Francis",1,6.5,"AccuracyRating",2008
208,208,"Tommy Gainey",3,6.5,"AccuracyRating",2008
208,208,"Anders Hansen",2,6.5,"AccuracyRating",2008
208,208,"Ryuji Imada",14,6.5,"AccuracyRating",2008
208,208,"Richard Johnson",8,6.5,"AccuracyRating",2008
208,208,"Shigeki Maruyama",7,6.5,"AccuracyRating",2008
208,208,"Parker McLachlin",16,6.5,"AccuracyRating",2008
208,208,"Kiyoshi Miyazato",1,6.5,"AccuracyRating",2008
208,208,"Ryan Moore",11,6.5,"AccuracyRating",2008
208,208,"Dicky Pride",5,6.5,"AccuracyRating",2008
208,208,"Brett Quigley",14,6.5,"AccuracyRating",2008
208,208,"Michael Sim",4,6.5,"AccuracyRating",2008
223,223,"Stuart Appleby",16,6.4,"AccuracyRating",2008
223,223,"Stuart Deane",1,6.4,"AccuracyRating",2008
223,223,"Bubba Dickerson",1,6.4,"AccuracyRating",2008
223,223,"Kenneth Ferrie",8,6.4,"AccuracyRating",2008
223,223,"Richard Green",4,6.4,"AccuracyRating",2008
223,223,"Mathias Gronberg",11,6.4,"AccuracyRating",2008
223,223,"JB Holmes",15,6.4,"AccuracyRating",2008
223,223,"Martin Kaymer",2,6.4,"AccuracyRating",2008
223,223,"Neal Lancaster",3,6.4,"AccuracyRating",2008
223,223,"Danny Lee",1,6.4,"AccuracyRating",2008
223,223,"Frank Lickliter II",21,6.4,"AccuracyRating",2008
223,223,"Andrew McLardy",1,6.4,"AccuracyRating",2008
223,223,"Jonathan Moore",1,6.4,"AccuracyRating",2008
236,236,"Alejandro Canizares",8,6.3,"AccuracyRating",2008
236,236,"Bill Haas",17,6.3,"AccuracyRating",2008
236,236,"Anton Haig",2,6.3,"AccuracyRating",2008
236,236,"Soren Hansen",3,6.3,"AccuracyRating",2008
236,236,"Dustin Johnson",15,6.3,"AccuracyRating",2008
236,236,"Martin Laird",18,6.3,"AccuracyRating",2008
236,236,"David Lutterus",6,6.3,"AccuracyRating",2008
236,236,"Alan Morin",1,6.3,"AccuracyRating",2008
236,236,"Mark OMeara",1,6.3,"AccuracyRating",2008
236,236,"Jeff Overton",17,6.3,"AccuracyRating",2008
236,236,"Brenden Pappas",7,6.3,"AccuracyRating",2008
236,236,"Tag Ridings",14,6.3,"AccuracyRating",2008
236,236,"Chris Riley",7,6.3,"AccuracyRating",2008
236,236,"Andres Romero",10,6.3,"AccuracyRating",2008
236,236,"Webb Simpson",3,6.3,"AccuracyRating",2008
236,236,"Bob Sowards",7,6.3,"AccuracyRating",2008
236,236,"Johnson Wagner",13,6.3,"AccuracyRating",2008
236,236,"Jimmy Walker",9,6.3,"AccuracyRating",2008
236,236,"Nick Watney",19,6.3,"AccuracyRating",2008
255,255,"Brad Adamonis",13,6.2,"AccuracyRating",2008
255,255,"Chip Deason",1,6.2,"AccuracyRating",2008
255,255,"Nick Dougherty",2,6.2,"AccuracyRating",2008
255,255,"Carlos Franco",11,6.2,"AccuracyRating",2008
255,255,"Robert Karlsson",3,6.2,"AccuracyRating",2008
255,255,"Steve Lowery",11,6.2,"AccuracyRating",2008
255,255,"Brett Rumford",8,6.2,"AccuracyRating",2008
255,255,"Paul Stankowski",4,6.2,"AccuracyRating",2008
255,255,"Kyle Thompson",7,6.2,"AccuracyRating",2008
264,264,"Aaron Baddeley",13,6.1,"AccuracyRating",2008
264,264,"John Daly",3,6.1,"AccuracyRating",2008
264,264,"John Douma",1,6.1,"AccuracyRating",2008
264,264,"James Driscoll",13,6.1,"AccuracyRating",2008
264,264,"Brent Geiberger",1,6.1,"AccuracyRating",2008
264,264,"Spencer Levin",1,6.1,"AccuracyRating",2008
264,264,"JL Lewis",3,6.1,"AccuracyRating",2008
264,264,"Shaun Micheel",5,6.1,"AccuracyRating",2008
264,264,"Joe Ogilvie",17,6.1,"AccuracyRating",2008
264,264,"Michael Thompson",2,6.1,"AccuracyRating",2008
274,274,"Steve Allan",5,6,"AccuracyRating",2008
274,274,"Reid Edstrom",1,6,"AccuracyRating",2008
274,274,"Brad Elder",8,6,"AccuracyRating",2008
274,274,"Richard Finch",1,6,"AccuracyRating",2008
274,274,"Nathan Green",17,6,"AccuracyRating",2008
274,274,"Tim Herron",18,6,"AccuracyRating",2008
274,274,"Pete Jordan",1,6,"AccuracyRating",2008
274,274,"Deane Pappas",1,6,"AccuracyRating",2008
274,274,"Jesper Parnevik",13,6,"AccuracyRating",2008
274,274,"Richard Sterne",4,6,"AccuracyRating",2008
274,274,"Oliver Wilson",1,6,"AccuracyRating",2008
285,285,"Eric Axley",17,5.9,"AccuracyRating",2008
285,285,"Brian Bateman",5,5.9,"AccuracyRating",2008
285,285,"SSP Chawrasia",1,5.9,"AccuracyRating",2008
285,285,"Scott Hoch",1,5.9,"AccuracyRating",2008
285,285,"Peter Karmis",1,5.9,"AccuracyRating",2008
285,285,"Craig Parry",2,5.9,"AccuracyRating",2008
285,285,"Chip Sullivan",2,5.9,"AccuracyRating",2008
285,285,"Jon Turcott",1,5.9,"AccuracyRating",2008
293,293,"Mark Brown",2,5.8,"AccuracyRating",2008
293,293,"Daniel Chopra",13,5.8,"AccuracyRating",2008
293,293,"Chad Collins",10,5.8,"AccuracyRating",2008
293,293,"Jason Day",12,5.8,"AccuracyRating",2008
293,293,"Matt Jones",14,5.8,"AccuracyRating",2008
298,298,"Paul Azinger",1,5.7,"AccuracyRating",2008
298,298,"Rick Fehr",1,5.7,"AccuracyRating",2008
298,298,"WC Liang",3,5.7,"AccuracyRating",2008
298,298,"Paul Sheehan",1,5.7,"AccuracyRating",2008
298,298,"Jeev Milkha Singh",2,5.7,"AccuracyRating",2008
298,298,"Toru Taniguchi",2,5.7,"AccuracyRating",2008
298,298,"Kirk Triplett",4,5.7,"AccuracyRating",2008
298,298,"Steve Webster",1,5.7,"AccuracyRating",2008
306,306,"Jason Allred",6,5.6,"AccuracyRating",2008
306,306,"Todd Demsey",13,5.6,"AccuracyRating",2008
306,306,"Chapchai Nirat",1,5.6,"AccuracyRating",2008
306,306,"Dennis Paulson",1,5.6,"AccuracyRating",2008
310,310,"James Kingston",2,5.5,"AccuracyRating",2008
310,310,"Paul McGinley",1,5.5,"AccuracyRating",2008
310,310,"Colin Montgomerie",2,5.5,"AccuracyRating",2008
310,310,"Jhonattan Vegas",1,5.5,"AccuracyRating",2008
315,315,"David Howell",1,5.4,"AccuracyRating",2008
315,315,"Chris Kirk",1,5.4,"AccuracyRating",2008
317,317,"Gabriel Hjertstedt",1,5.3,"AccuracyRating",2008
317,317,"Jamie Lovemark",2,5.3,"AccuracyRating",2008
319,319,"Robert Floyd",1,5.2,"AccuracyRating",2008
320,320,"Louis Oosthuizen",1,5.1,"AccuracyRating",2008
320,320,"Travis Perkins",2,5.1,"AccuracyRating",2008
322,322,"Jim Gallagher Jr",1,5,"AccuracyRating",2008
322,322,"Derek Lamely",1,5,"AccuracyRating",2008
322,322,"Mitsuhiro Tateyama",1,5,"AccuracyRating",2008
325,325,"Prayad Marksaeng",1,4.6,"AccuracyRating",2008
326,326,"Erik Compton",1,4.4,"AccuracyRating",2008
326,326,"Pablo Larrazabal",1,4.4,"AccuracyRating",2008
328,328,"Andrew Magee",1,4.2,"AccuracyRating",2008
