"PuttsMadePerEventOver20_RANKTHISWEEK_2008","PuttsMadePerEventOver20_RANKLASTWEEK_2008","PuttsMadePerEventOver20_PLAYERNAME_2008","PuttsMadePerEventOver20_ROUNDS_2008","PuttsMadePerEventOver20_PUTTSMADE_2008","stat_name","year"
20,20,"Steve Lowery",74,1.6,"PuttsMadePerEventOver20",2008
20,20,"Scott McCarron",63,1.6,"PuttsMadePerEventOver20",2008
20,20,"Nick OHern",82,1.6,"PuttsMadePerEventOver20",2008
20,20,"Tim Petrovic",97,1.6,"PuttsMadePerEventOver20",2008
20,20,"Rory Sabbatini",77,1.6,"PuttsMadePerEventOver20",2008
20,20,"Kevin Sutherland",98,1.6,"PuttsMadePerEventOver20",2008
32,32,"Paul Casey",55,1.5,"PuttsMadePerEventOver20",2008
32,32,"Daniel Chopra",84,1.5,"PuttsMadePerEventOver20",2008
32,32,"Tim Clark",90,1.5,"PuttsMadePerEventOver20",2008
32,32,"Glen Day",64,1.5,"PuttsMadePerEventOver20",2008
32,32,"Ken Duke",116,1.5,"PuttsMadePerEventOver20",2008
32,32,"Nick Flanagan",89,1.5,"PuttsMadePerEventOver20",2008
32,32,"Jim Furyk",95,1.5,"PuttsMadePerEventOver20",2008
32,32,"Retief Goosen",59,1.5,"PuttsMadePerEventOver20",2008
32,32,"Nathan Green",95,1.5,"PuttsMadePerEventOver20",2008
32,32,"Todd Hamilton",92,1.5,"PuttsMadePerEventOver20",2008
32,32,"Dudley Hart",74,1.5,"PuttsMadePerEventOver20",2008
32,32,"Matt Kuchar",88,1.5,"PuttsMadePerEventOver20",2008
32,32,"Phil Mickelson",80,1.5,"PuttsMadePerEventOver20",2008
32,32,"Joe Ogilvie",100,1.5,"PuttsMadePerEventOver20",2008
32,32,"Jeff Overton",103,1.5,"PuttsMadePerEventOver20",2008
32,32,"Jesper Parnevik",88,1.5,"PuttsMadePerEventOver20",2008
32,32,"Kenny Perry",97,1.5,"PuttsMadePerEventOver20",2008
32,32,"Andres Romero",69,1.5,"PuttsMadePerEventOver20",2008
32,32,"Marc Turnesa",87,1.5,"PuttsMadePerEventOver20",2008
32,32,"Bob Tway",70,1.5,"PuttsMadePerEventOver20",2008
32,32,"Johnson Wagner",83,1.5,"PuttsMadePerEventOver20",2008
32,32,"Charlie Wi",97,1.5,"PuttsMadePerEventOver20",2008
54,54,"Tommy Armour III",77,1.4,"PuttsMadePerEventOver20",2008
54,54,"Aaron Baddeley",76,1.4,"PuttsMadePerEventOver20",2008
54,54,"Briny Baird",113,1.4,"PuttsMadePerEventOver20",2008
54,54,"Shane Bertsch",96,1.4,"PuttsMadePerEventOver20",2008
54,54,"Alejandro Canizares",52,1.4,"PuttsMadePerEventOver20",2008
54,54,"Joe Durant",92,1.4,"PuttsMadePerEventOver20",2008
54,54,"Bob Estes",90,1.4,"PuttsMadePerEventOver20",2008
54,54,"Carlos Franco",73,1.4,"PuttsMadePerEventOver20",2008
54,54,"Robert Garrigus",90,1.4,"PuttsMadePerEventOver20",2008
54,54,"Mathew Goggin",91,1.4,"PuttsMadePerEventOver20",2008
54,54,"Jeff Gove",50,1.4,"PuttsMadePerEventOver20",2008
54,54,"Mathias Gronberg",87,1.4,"PuttsMadePerEventOver20",2008
54,54,"Bill Haas",99,1.4,"PuttsMadePerEventOver20",2008
54,54,"Mark Hensby",71,1.4,"PuttsMadePerEventOver20",2008
54,54,"Freddie Jacobson",78,1.4,"PuttsMadePerEventOver20",2008
54,54,"Lee Janzen",89,1.4,"PuttsMadePerEventOver20",2008
54,54,"Craig Kanada",65,1.4,"PuttsMadePerEventOver20",2008
54,54,"Anthony Kim",81,1.4,"PuttsMadePerEventOver20",2008
54,54,"Justin Leonard",101,1.4,"PuttsMadePerEventOver20",2008
54,54,"Davis Love III",78,1.4,"PuttsMadePerEventOver20",2008
54,54,"John Mallinger",95,1.4,"PuttsMadePerEventOver20",2008
54,54,"Billy Mayfair",103,1.4,"PuttsMadePerEventOver20",2008
54,54,"Tom Pernice Jr",104,1.4,"PuttsMadePerEventOver20",2008
54,54,"Chez Reavie",102,1.4,"PuttsMadePerEventOver20",2008
54,54,"David Toms",70,1.4,"PuttsMadePerEventOver20",2008
79,79,"Michael Allen",91,1.3,"PuttsMadePerEventOver20",2008
79,79,"Billy Andrade",71,1.3,"PuttsMadePerEventOver20",2008
79,79,"Eric Axley",113,1.3,"PuttsMadePerEventOver20",2008
79,79,"Chad Collins",72,1.3,"PuttsMadePerEventOver20",2008
79,79,"Steve Flesch",95,1.3,"PuttsMadePerEventOver20",2008
79,79,"Padraig Harrington",52,1.3,"PuttsMadePerEventOver20",2008
79,79,"Charles Howell III",101,1.3,"PuttsMadePerEventOver20",2008
79,79,"Ryuji Imada",80,1.3,"PuttsMadePerEventOver20",2008
79,79,"Greg Kraft",63,1.3,"PuttsMadePerEventOver20",2008
79,79,"Doug LaBelle II",65,1.3,"PuttsMadePerEventOver20",2008
79,79,"Peter Lonard",92,1.3,"PuttsMadePerEventOver20",2008
79,79,"George McNeill",97,1.3,"PuttsMadePerEventOver20",2008
79,79,"John Merrick",98,1.3,"PuttsMadePerEventOver20",2008
79,79,"Kevin Na",97,1.3,"PuttsMadePerEventOver20",2008
79,79,"Carl Pettersson",110,1.3,"PuttsMadePerEventOver20",2008
79,79,"Adam Scott",51,1.3,"PuttsMadePerEventOver20",2008
79,79,"Vijay Singh",82,1.3,"PuttsMadePerEventOver20",2008
79,79,"Bob Sowards",61,1.3,"PuttsMadePerEventOver20",2008
79,79,"Nick Watney",96,1.3,"PuttsMadePerEventOver20",2008
79,79,"Dean Wilson",109,1.3,"PuttsMadePerEventOver20",2008
99,99,"Steve Allan",58,1.2,"PuttsMadePerEventOver20",2008
99,99,"Stephen Ames",83,1.2,"PuttsMadePerEventOver20",2008
99,99,"Ryan Armour",87,1.2,"PuttsMadePerEventOver20",2008
99,99,"Rich Beem",90,1.2,"PuttsMadePerEventOver20",2008
99,99,"Fred Couples",60,1.2,"PuttsMadePerEventOver20",2008
99,99,"Chris DiMarco",87,1.2,"PuttsMadePerEventOver20",2008
99,99,"James Driscoll",85,1.2,"PuttsMadePerEventOver20",2008
99,99,"Kenneth Ferrie",72,1.2,"PuttsMadePerEventOver20",2008
99,99,"JP Hayes",67,1.2,"PuttsMadePerEventOver20",2008
99,99,"JB Holmes",86,1.2,"PuttsMadePerEventOver20",2008
99,99,"Richard Johnson",60,1.2,"PuttsMadePerEventOver20",2008
99,99,"Dustin Johnson",92,1.2,"PuttsMadePerEventOver20",2008
99,99,"Martin Laird",98,1.2,"PuttsMadePerEventOver20",2008
99,99,"Michael Letzig",88,1.2,"PuttsMadePerEventOver20",2008
99,99,"Jon Mills",95,1.2,"PuttsMadePerEventOver20",2008
99,99,"Bo Van Pelt",101,1.2,"PuttsMadePerEventOver20",2008
99,99,"Boo Weekley",86,1.2,"PuttsMadePerEventOver20",2008
99,99,"Mike Weir",88,1.2,"PuttsMadePerEventOver20",2008
99,99,"Tim Wilkinson",95,1.2,"PuttsMadePerEventOver20",2008
118,118,"Cameron Beckman",87,1.1,"PuttsMadePerEventOver20",2008
118,118,"Olin Browne",77,1.1,"PuttsMadePerEventOver20",2008
118,118,"Mark Calcavecchia",67,1.1,"PuttsMadePerEventOver20",2008
118,118,"Marco Dawson",64,1.1,"PuttsMadePerEventOver20",2008
118,118,"Brad Elder",67,1.1,"PuttsMadePerEventOver20",2008
118,118,"Brian Gay",102,1.1,"PuttsMadePerEventOver20",2008
118,118,"Lucas Glover",91,1.1,"PuttsMadePerEventOver20",2008
118,118,"JJ Henry",108,1.1,"PuttsMadePerEventOver20",2008
118,118,"John Huston",56,1.1,"PuttsMadePerEventOver20",2008
118,118,"Trevor Immelman",70,1.1,"PuttsMadePerEventOver20",2008
118,118,"Brandt Jobe",52,1.1,"PuttsMadePerEventOver20",2008
118,118,"Jerry Kelly",89,1.1,"PuttsMadePerEventOver20",2008
118,118,"Cliff Kresge",84,1.1,"PuttsMadePerEventOver20",2008
118,118,"Jeff Maggert",86,1.1,"PuttsMadePerEventOver20",2008
118,118,"Troy Matteson",94,1.1,"PuttsMadePerEventOver20",2008
118,118,"Ryan Moore",72,1.1,"PuttsMadePerEventOver20",2008
118,118,"Geoff Ogilvy",65,1.1,"PuttsMadePerEventOver20",2008
118,118,"Ryan Palmer",69,1.1,"PuttsMadePerEventOver20",2008
118,118,"Brenden Pappas",66,1.1,"PuttsMadePerEventOver20",2008
118,118,"Brett Quigley",80,1.1,"PuttsMadePerEventOver20",2008
118,118,"John Senden",93,1.1,"PuttsMadePerEventOver20",2008
118,118,"Heath Slocum",104,1.1,"PuttsMadePerEventOver20",2008
118,118,"Kevin Streelman",114,1.1,"PuttsMadePerEventOver20",2008
118,118,"Chris Stroud",81,1.1,"PuttsMadePerEventOver20",2008
118,118,"Vaughn Taylor",103,1.1,"PuttsMadePerEventOver20",2008
118,118,"Jimmy Walker",73,1.1,"PuttsMadePerEventOver20",2008
118,118,"Jay Williamson",96,1.1,"PuttsMadePerEventOver20",2008
145,145,"Alex Cejka",75,1,"PuttsMadePerEventOver20",2008
145,145,"Paul Claxton",63,1,"PuttsMadePerEventOver20",2008
145,145,"Brian Davis",108,1,"PuttsMadePerEventOver20",2008
145,145,"Jason Day",81,1,"PuttsMadePerEventOver20",2008
145,145,"Todd Demsey",80,1,"PuttsMadePerEventOver20",2008
145,145,"Cody Freeman",66,1,"PuttsMadePerEventOver20",2008
145,145,"Tommy Gainey",60,1,"PuttsMadePerEventOver20",2008
145,145,"Robert Gamez",79,1,"PuttsMadePerEventOver20",2008
145,145,"Jason Gore",94,1,"PuttsMadePerEventOver20",2008
145,145,"Paul Goydos",78,1,"PuttsMadePerEventOver20",2008
145,145,"Stephen Leaney",53,1,"PuttsMadePerEventOver20",2008
145,145,"Frank Lickliter II",107,1,"PuttsMadePerEventOver20",2008
145,145,"Will Ma Kenzie",62,1,"PuttsMadePerEventOver20",2008
145,145,"Jim McGovern",75,1,"PuttsMadePerEventOver20",2008
145,145,"Sean OHair",81,1,"PuttsMadePerEventOver20",2008
145,145,"Rod Pampling",83,1,"PuttsMadePerEventOver20",2008
145,145,"Jin Park",85,1,"PuttsMadePerEventOver20",2008
145,145,"John Riegger",73,1,"PuttsMadePerEventOver20",2008
145,145,"John Rollins",94,1,"PuttsMadePerEventOver20",2008
145,145,"Brandt Snedeker",85,1,"PuttsMadePerEventOver20",2008
145,145,"Scott Sterling",89,1,"PuttsMadePerEventOver20",2008
145,145,"Kyle Thompson",70,1,"PuttsMadePerEventOver20",2008
145,145,"Nicholas Thompson",113,1,"PuttsMadePerEventOver20",2008
145,145,"Omar Uresti",74,1,"PuttsMadePerEventOver20",2008
170,170,"Ernie Els",51,0.9,"PuttsMadePerEventOver20",2008
170,170,"Harrison Frazar",73,0.9,"PuttsMadePerEventOver20",2008
170,170,"Charley Hoffman",94,0.9,"PuttsMadePerEventOver20",2008
170,170,"Tom Lehman",51,0.9,"PuttsMadePerEventOver20",2008
170,170,"Shigeki Maruyama",50,0.9,"PuttsMadePerEventOver20",2008
170,170,"Rocco Mediate",87,0.9,"PuttsMadePerEventOver20",2008
170,170,"Ian Poulter",51,0.9,"PuttsMadePerEventOver20",2008
170,170,"Ted Purdy",68,0.9,"PuttsMadePerEventOver20",2008
170,170,"Tag Ridings",88,0.9,"PuttsMadePerEventOver20",2008
170,170,"Chris Riley",51,0.9,"PuttsMadePerEventOver20",2008
170,170,"Tom Scherrer",56,0.9,"PuttsMadePerEventOver20",2008
170,170,"Bubba Watson",97,0.9,"PuttsMadePerEventOver20",2008
170,170,"YE Yang",89,0.9,"PuttsMadePerEventOver20",2008
183,183,"Brad Adamonis",87,0.8,"PuttsMadePerEventOver20",2008
183,183,"Jason Allred",63,0.8,"PuttsMadePerEventOver20",2008
183,183,"Justin Bolli",87,0.8,"PuttsMadePerEventOver20",2008
183,183,"Angel Cabrera",55,0.8,"PuttsMadePerEventOver20",2008
183,183,"Gavin Coles",54,0.8,"PuttsMadePerEventOver20",2008
183,183,"Kent Jones",68,0.8,"PuttsMadePerEventOver20",2008
183,183,"Kevin Stadler",90,0.8,"PuttsMadePerEventOver20",2008
183,183,"DJ Trahan",94,0.8,"PuttsMadePerEventOver20",2008
183,183,"Scott Verplank",82,0.8,"PuttsMadePerEventOver20",2008
183,183,"Ron Whittaker",54,0.8,"PuttsMadePerEventOver20",2008
193,193,"David Duval",51,0.7,"PuttsMadePerEventOver20",2008
193,193,"Charles Warren",79,0.7,"PuttsMadePerEventOver20",2008
195,195,"David Lutterus",59,0.6,"PuttsMadePerEventOver20",2008
195,195,"Travis Perkins",53,0.6,"PuttsMadePerEventOver20",2008
197,197,"Brett Rumford",72,0.4,"PuttsMadePerEventOver20",2008
