"Approaches150175yardsRghRTP_RANKTHISWEEK_2007","Approaches150175yardsRghRTP_RANKLASTWEEK_2007","Approaches150175yardsRghRTP_PLAYERNAME_2007","Approaches150175yardsRghRTP_ROUNDS_2007","Approaches150175yardsRghRTP_AVGRTP_2007","stat_name","year"
1,1,"Stephen Leaney",82,-0.018,"Approaches150175yardsRghRTP",2007
2,2,"Jeff Brehaut",59,0,"Approaches150175yardsRghRTP",2007
2,2,"Padraig Harrington",64,0,"Approaches150175yardsRghRTP",2007
2,2,"Tiger Woods",63,0,"Approaches150175yardsRghRTP",2007
5,5,"Justin Leonard",95,0.017,"Approaches150175yardsRghRTP",2007
6,6,"Steve Elkington",87,0.02,"Approaches150175yardsRghRTP",2007
7,7,"Ben Curtis",80,0.022,"Approaches150175yardsRghRTP",2007
7,7,"Marco Dawson",73,0.022,"Approaches150175yardsRghRTP",2007
9,9,"Jim Furyk",84,0.024,"Approaches150175yardsRghRTP",2007
10,10,"David Toms",80,0.045,"Approaches150175yardsRghRTP",2007
11,11,"Craig Bowden",78,0.059,"Approaches150175yardsRghRTP",2007
12,12,"Tim Herron",98,0.06,"Approaches150175yardsRghRTP",2007
13,13,"Arron Oberholser",69,0.061,"Approaches150175yardsRghRTP",2007
14,14,"Shigeki Maruyama",84,0.062,"Approaches150175yardsRghRTP",2007
15,15,"Brian Gay",107,0.065,"Approaches150175yardsRghRTP",2007
16,16,"Henrik Stenson",52,0.069,"Approaches150175yardsRghRTP",2007
17,17,"Paul Goydos",60,0.077,"Approaches150175yardsRghRTP",2007
18,18,"Nathan Green",103,0.079,"Approaches150175yardsRghRTP",2007
19,19,"John Rollins",102,0.081,"Approaches150175yardsRghRTP",2007
20,20,"Tom Pernice Jr",104,0.082,"Approaches150175yardsRghRTP",2007
21,21,"Sean OHair",98,0.086,"Approaches150175yardsRghRTP",2007
22,22,"Jaco Van Zyl",51,0.087,"Approaches150175yardsRghRTP",2007
23,23,"Scott Verplank",82,0.088,"Approaches150175yardsRghRTP",2007
24,24,"Tag Ridings",52,0.091,"Approaches150175yardsRghRTP",2007
25,25,"Gavin Coles",87,0.093,"Approaches150175yardsRghRTP",2007
26,26,"Bill Haas",93,0.094,"Approaches150175yardsRghRTP",2007
27,27,"Glen Day",85,0.108,"Approaches150175yardsRghRTP",2007
27,27,"Ken Duke",112,0.108,"Approaches150175yardsRghRTP",2007
29,29,"Tommy Armour III",81,0.109,"Approaches150175yardsRghRTP",2007
29,29,"Kevin Na",84,0.109,"Approaches150175yardsRghRTP",2007
29,29,"Steve Stricker",81,0.109,"Approaches150175yardsRghRTP",2007
29,29,"Charlie Wi",90,0.109,"Approaches150175yardsRghRTP",2007
33,33,"Brandt Snedeker",105,0.113,"Approaches150175yardsRghRTP",2007
34,34,"Vijay Singh",102,0.114,"Approaches150175yardsRghRTP",2007
35,35,"Chris DiMarco",79,0.118,"Approaches150175yardsRghRTP",2007
36,36,"Mike Weir",82,0.119,"Approaches150175yardsRghRTP",2007
37,37,"Briny Baird",115,0.12,"Approaches150175yardsRghRTP",2007
