"ProximitytoHolefrom1020yards_RANKTHISWEEK_2006","ProximitytoHolefrom1020yards_RANKLASTWEEK_2006","ProximitytoHolefrom1020yards_PLAYERNAME_2006","ProximitytoHolefrom1020yards_ROUNDS_2006","ProximitytoHolefrom1020yards_AVGDTP_2006","ProximitytoHolefrom1020yards_TOTALDISTANCEFEET_2006","ProximitytoHolefrom1020yards_OFSHOTS_2006","ProximitytoHolefrom1020yards_SCRAMBLINGRANK_2006","stat_name","year"
100,100,"Mike Weir",88,NA,1370.333,192,79,"ProximitytoHolefrom1020yards",2006
110,110,"David Branshaw",98,NA,1724.167,239,38,"ProximitytoHolefrom1020yards",2006
110,110,"Charles Howell III",96,NA,1732.167,238,115,"ProximitytoHolefrom1020yards",2006
110,110,"Davis Love III",85,NA,1255.833,174,149,"ProximitytoHolefrom1020yards",2006
110,110,"Shaun Micheel",96,NA,1569.5,216,127,"ProximitytoHolefrom1020yards",2006
110,110,"Jon Mills",68,NA,1257.5,174,140,"ProximitytoHolefrom1020yards",2006
110,110,"Ian Poulter",53,NA,1030.75,142,36,"ProximitytoHolefrom1020yards",2006
110,110,"Jeff Sluman",101,NA,1776.75,244,71,"ProximitytoHolefrom1020yards",2006
110,110,"Ron Whittaker",81,NA,1519.25,209,167,"ProximitytoHolefrom1020yards",2006
118,118,"Woody Austin",107,NA,2277,310,43,"ProximitytoHolefrom1020yards",2006
118,118,"KJ Choi",93,NA,1383.75,188,67,"ProximitytoHolefrom1020yards",2006
118,118,"Bubba Dickerson",98,NA,1864.25,253,181,"ProximitytoHolefrom1020yards",2006
118,118,"Retief Goosen",68,NA,805.833,110,108,"ProximitytoHolefrom1020yards",2006
118,118,"Mathias Gronberg",92,NA,1782.917,242,125,"ProximitytoHolefrom1020yards",2006
118,118,"Todd Hamilton",72,NA,1435.083,195,191,"ProximitytoHolefrom1020yards",2006
118,118,"Matt Hansen",68,NA,1415.083,194,89,"ProximitytoHolefrom1020yards",2006
118,118,"John Huston",74,NA,1518,206,63,"ProximitytoHolefrom1020yards",2006
118,118,"Ian Leggatt",80,NA,1636.5,222,164,"ProximitytoHolefrom1020yards",2006
118,118,"Sean OHair",100,NA,1569,213,139,"ProximitytoHolefrom1020yards",2006
118,118,"Joey Sindelar",90,NA,1599.75,217,177,"ProximitytoHolefrom1020yards",2006
129,129,"Tim Clark",80,NA,1038.25,140,58,"ProximitytoHolefrom1020yards",2006
129,129,"Fred Couples",52,NA,844.583,114,150,"ProximitytoHolefrom1020yards",2006
129,129,"Carlos Franco",86,NA,1793.583,242,163,"ProximitytoHolefrom1020yards",2006
129,129,"Padraig Harrington",54,NA,813.833,110,36,"ProximitytoHolefrom1020yards",2006
129,129,"Hunter Mahan",98,NA,1689.917,229,150,"ProximitytoHolefrom1020yards",2006
129,129,"Tim Petrovic",95,NA,2028.083,274,31,"ProximitytoHolefrom1020yards",2006
129,129,"Camilo Villegas",95,NA,1867.333,253,123,"ProximitytoHolefrom1020yards",2006
129,129,"Duffy Waldorf",96,NA,1818.083,246,61,"ProximitytoHolefrom1020yards",2006
137,137,"Arjun Atwal",97,NA,1767.667,236,113,"ProximitytoHolefrom1020yards",2006
137,137,"Jeff Brehaut",100,NA,1825.5,243,153,"ProximitytoHolefrom1020yards",2006
137,137,"Olin Browne",108,NA,1904.75,255,152,"ProximitytoHolefrom1020yards",2006
137,137,"Robert Gamez",94,NA,1734.667,231,135,"ProximitytoHolefrom1020yards",2006
137,137,"Lucas Glover",105,NA,1889.167,253,129,"ProximitytoHolefrom1020yards",2006
137,137,"David McKenzie",82,NA,1583.167,212,112,"ProximitytoHolefrom1020yards",2006
137,137,"Nicholas Thompson",96,NA,2114.75,281,171,"ProximitytoHolefrom1020yards",2006
144,144,"Robert Allenby",79,NA,1376.417,182,131,"ProximitytoHolefrom1020yards",2006
144,144,"Shane Bertsch",104,NA,1910.25,251,105,"ProximitytoHolefrom1020yards",2006
144,144,"Michael Connell",51,NA,932.583,123,192,"ProximitytoHolefrom1020yards",2006
144,144,"Chris DiMarco",83,NA,1310.667,172,62,"ProximitytoHolefrom1020yards",2006
144,144,"JJ Henry",96,NA,1526.917,202,157,"ProximitytoHolefrom1020yards",2006
144,144,"Greg Kraft",79,NA,1599.25,210,88,"ProximitytoHolefrom1020yards",2006
144,144,"JL Lewis",57,NA,1244.25,164,76,"ProximitytoHolefrom1020yards",2006
144,144,"Will Ma Kenzie",91,NA,1630.083,216,165,"ProximitytoHolefrom1020yards",2006
144,144,"Phil Mickelson",74,NA,928.5,122,138,"ProximitytoHolefrom1020yards",2006
144,144,"Jeff Overton",95,NA,1924.5,253,55,"ProximitytoHolefrom1020yards",2006
144,144,"Ryan Palmer",101,NA,1904.917,252,74,"ProximitytoHolefrom1020yards",2006
144,144,"Tag Ridings",103,NA,2307.75,303,160,"ProximitytoHolefrom1020yards",2006
144,144,"Wes Short Jr",96,NA,1962.75,259,194,"ProximitytoHolefrom1020yards",2006
144,144,"David Toms",76,NA,1187.833,157,54,"ProximitytoHolefrom1020yards",2006
158,158,"Bart Bryant",87,NA,1335.75,174,142,"ProximitytoHolefrom1020yards",2006
158,158,"Ben Curtis",86,NA,1413.667,185,116,"ProximitytoHolefrom1020yards",2006
158,158,"Fred Funk",106,NA,1839.917,240,42,"ProximitytoHolefrom1020yards",2006
158,158,"Robert Garrigus",85,NA,1849.583,240,158,"ProximitytoHolefrom1020yards",2006
158,158,"John Rollins",93,NA,1664.25,216,182,"ProximitytoHolefrom1020yards",2006
158,158,"Patrick Sheehan",104,NA,2146.167,281,60,"ProximitytoHolefrom1020yards",2006
158,158,"Heath Slocum",96,NA,1717,225,141,"ProximitytoHolefrom1020yards",2006
165,165,"Henrik Bjornstad",97,NA,2132.083,275,109,"ProximitytoHolefrom1020yards",2006
165,165,"Mark Calcavecchia",94,NA,1891.333,244,130,"ProximitytoHolefrom1020yards",2006
165,165,"Greg Chalmers",71,NA,1322.583,170,126,"ProximitytoHolefrom1020yards",2006
165,165,"John Daly",51,NA,1033,133,186,"ProximitytoHolefrom1020yards",2006
165,165,"Jason Gore",86,NA,1640.5,212,170,"ProximitytoHolefrom1020yards",2006
165,165,"Frank Lickliter II",99,NA,1915.583,248,16,"ProximitytoHolefrom1020yards",2006
165,165,"Ryan Moore",68,NA,1398.25,181,46,"ProximitytoHolefrom1020yards",2006
165,165,"Tiger Woods",55,NA,638.583,82,10,"ProximitytoHolefrom1020yards",2006
173,173,"Alex Aragon",63,NA,1405.667,179,193,"ProximitytoHolefrom1020yards",2006
173,173,"Eric Axley",91,NA,1893.75,241,121,"ProximitytoHolefrom1020yards",2006
173,173,"Pat Perez",50,NA,1072.417,137,166,"ProximitytoHolefrom1020yards",2006
176,176,"Rich Beem",85,NA,1705.583,216,174,"ProximitytoHolefrom1020yards",2006
176,176,"David Duval",71,NA,1333.333,168,187,"ProximitytoHolefrom1020yards",2006
176,176,"Brad Faxon",78,NA,1678.25,213,110,"ProximitytoHolefrom1020yards",2006
176,176,"Mathew Goggin",72,NA,1371.667,173,146,"ProximitytoHolefrom1020yards",2006
176,176,"JB Holmes",81,NA,1482.583,188,188,"ProximitytoHolefrom1020yards",2006
176,176,"Paul Stankowski",70,NA,1547.25,195,114,"ProximitytoHolefrom1020yards",2006
182,182,"Tommy Armour III",65,NA,1337.167,167,172,"ProximitytoHolefrom1020yards",2006
182,182,"Thomas Levet",53,NA,1194.333,149,81,"ProximitytoHolefrom1020yards",2006
182,182,"Roger Tambellini",64,NA,1218.083,152,195,"ProximitytoHolefrom1020yards",2006
185,185,"David Howell",52,NA,647.75,80,173,"ProximitytoHolefrom1020yards",2006
185,185,"Ted Purdy",103,NA,1910.667,236,168,"ProximitytoHolefrom1020yards",2006
185,185,"Chris Smith",67,NA,1351.333,168,185,"ProximitytoHolefrom1020yards",2006
185,185,"Brett Wetterich",82,NA,1729.75,214,178,"ProximitytoHolefrom1020yards",2006
189,189,"Brandt Jobe",91,NA,1635.917,200,154,"ProximitytoHolefrom1020yards",2006
190,190,"Sergio Garcia",59,NA,803.25,97,183,"ProximitytoHolefrom1020yards",2006
191,191,"Stephen Ames",63,NA,1092.333,131,58,"ProximitytoHolefrom1020yards",2006
192,192,"Briny Baird",81,NA,1554.5,185,124,"ProximitytoHolefrom1020yards",2006
192,192,"Scott Gutschewski",53,NA,1219.25,145,190,"ProximitytoHolefrom1020yards",2006
194,194,"Joe Durant",101,NA,2347.083,275,133,"ProximitytoHolefrom1020yards",2006
194,194,"Troy Matteson",101,NA,2055.667,241,97,"ProximitytoHolefrom1020yards",2006
196,196,"Chris Couch",75,NA,1938.75,224,196,"ProximitytoHolefrom1020yards",2006
