"FirstTeeLateRound1ScoringAverage_RANKTHISWEEK_2012","FirstTeeLateRound1ScoringAverage_RANKLASTWEEK_2012","FirstTeeLateRound1ScoringAverage_PLAYERNAME_2012","FirstTeeLateRound1ScoringAverage__2012","FirstTeeLateRound1ScoringAverage_AVG_2012","FirstTeeLateRound1ScoringAverage_TOTALSTROKES_2012","FirstTeeLateRound1ScoringAverage_TOTALROUNDS_2012","stat_name","year"
1,1,"Jason Dufner",NA,67,469,7,"FirstTeeLateRound1ScoringAverage",2012
2,2,"Seung Yul Noh",NA,67.33,404,6,"FirstTeeLateRound1ScoringAverage",2012
3,3,"Charlie Wi",NA,67.5,270,4,"FirstTeeLateRound1ScoringAverage",2012
4,4,"Vijay Singh",NA,67.86,475,7,"FirstTeeLateRound1ScoringAverage",2012
5,5,"John Huh",NA,68,136,2,"FirstTeeLateRound1ScoringAverage",2012
5,5,"Adam Scott",NA,68,136,2,"FirstTeeLateRound1ScoringAverage",2012
7,7,"Bryce Molder",NA,68.5,274,4,"FirstTeeLateRound1ScoringAverage",2012
7,7,"Bo Van Pelt",NA,68.5,274,4,"FirstTeeLateRound1ScoringAverage",2012
9,9,"Steve Stricker",NA,68.78,619,9,"FirstTeeLateRound1ScoringAverage",2012
10,10,"Tom Gillis",NA,69,207,3,"FirstTeeLateRound1ScoringAverage",2012
10,10,"Greg Owen",NA,69,483,7,"FirstTeeLateRound1ScoringAverage",2012
10,10,"Rod Pampling",NA,69,276,4,"FirstTeeLateRound1ScoringAverage",2012
10,10,"Scott Piercy",NA,69,345,5,"FirstTeeLateRound1ScoringAverage",2012
10,10,"Charl Schwartzel",NA,69,414,6,"FirstTeeLateRound1ScoringAverage",2012
10,10,"Scott Stallings",NA,69,483,7,"FirstTeeLateRound1ScoringAverage",2012
16,16,"Tim Clark",NA,69.2,346,5,"FirstTeeLateRound1ScoringAverage",2012
17,17,"Bob Estes",NA,69.33,208,3,"FirstTeeLateRound1ScoringAverage",2012
17,17,"Ryan Moore",NA,69.33,416,6,"FirstTeeLateRound1ScoringAverage",2012
17,17,"Louis Oosthuizen",NA,69.33,416,6,"FirstTeeLateRound1ScoringAverage",2012
20,20,"Erik Compton",NA,69.4,347,5,"FirstTeeLateRound1ScoringAverage",2012
20,20,"Padraig Harrington",NA,69.4,347,5,"FirstTeeLateRound1ScoringAverage",2012
20,20,"Pat Perez",NA,69.4,347,5,"FirstTeeLateRound1ScoringAverage",2012
23,23,"Matt Every",NA,69.5,278,4,"FirstTeeLateRound1ScoringAverage",2012
23,23,"Roland Thatcher",NA,69.5,278,4,"FirstTeeLateRound1ScoringAverage",2012
23,23,"Johnson Wagner",NA,69.5,278,4,"FirstTeeLateRound1ScoringAverage",2012
26,26,"Colt Knost",NA,69.56,626,9,"FirstTeeLateRound1ScoringAverage",2012
27,27,"Dustin Johnson",NA,69.57,487,7,"FirstTeeLateRound1ScoringAverage",2012
27,27,"Matt Jones",NA,69.57,487,7,"FirstTeeLateRound1ScoringAverage",2012
29,29,"Bud Cauley",NA,69.73,767,11,"FirstTeeLateRound1ScoringAverage",2012
30,30,"Dicky Pride",NA,69.75,279,4,"FirstTeeLateRound1ScoringAverage",2012
31,31,"Billy Horschel",NA,69.8,349,5,"FirstTeeLateRound1ScoringAverage",2012
32,32,"Jason Day",NA,69.83,419,6,"FirstTeeLateRound1ScoringAverage",2012
32,32,"Charles Howell III",NA,69.83,419,6,"FirstTeeLateRound1ScoringAverage",2012
32,32,"Matt Kuchar",NA,69.83,419,6,"FirstTeeLateRound1ScoringAverage",2012
35,35,"Ben Crane",NA,69.86,489,7,"FirstTeeLateRound1ScoringAverage",2012
36,36,"Vaughn Taylor",NA,69.88,559,8,"FirstTeeLateRound1ScoringAverage",2012
37,37,"Keegan Bradley",NA,70,560,8,"FirstTeeLateRound1ScoringAverage",2012
