"2PuttsperRound_RANKTHISWEEK_2014","2PuttsperRound_RANKLASTWEEK_2014","2PuttsperRound_PLAYERNAME_2014","2PuttsperRound_ROUNDS_2014","2PuttsperRound_AVG_2014","2PuttsperRound_TOTAL2PUTTS_2014","2PuttsperRound_TOTALROUNDS_2014","stat_name","year"
62,62,"Gary Woodland",93,10.41,958,92,"2PuttsperRound",2014
67,67,"Martin Flores",85,10.4,884,85,"2PuttsperRound",2014
68,68,"Louis Oosthuizen",50,10.39,478,46,"2PuttsperRound",2014
69,69,"Jamie Lovemark",64,10.38,623,60,"2PuttsperRound",2014
70,70,"Charles Howell III",106,10.37,1099,106,"2PuttsperRound",2014
71,71,"Briny Baird",50,10.36,518,50,"2PuttsperRound",2014
71,71,"Marc Leishman",81,10.36,829,80,"2PuttsperRound",2014
73,73,"Kevin Chappell",100,10.35,994,96,"2PuttsperRound",2014
73,73,"Zach Johnson",97,10.35,994,96,"2PuttsperRound",2014
73,73,"Shawn Stefani",60,10.35,621,60,"2PuttsperRound",2014
76,76,"Ben Martin",80,10.34,827,80,"2PuttsperRound",2014
77,77,"Ryan Moore",86,10.33,868,84,"2PuttsperRound",2014
78,78,"Ben Curtis",77,10.3,752,73,"2PuttsperRound",2014
79,79,"Retief Goosen",94,10.29,926,90,"2PuttsperRound",2014
79,79,"Sean OHair",77,10.29,792,77,"2PuttsperRound",2014
81,81,"Angel Cabrera",69,10.28,709,69,"2PuttsperRound",2014
82,82,"Keegan Bradley",89,10.27,904,88,"2PuttsperRound",2014
82,82,"Paul Casey",56,10.27,575,56,"2PuttsperRound",2014
82,82,"Will Ma Kenzie",82,10.27,842,82,"2PuttsperRound",2014
82,82,"Tyrone Van Aswegen",79,10.27,801,78,"2PuttsperRound",2014
86,86,"Brice Garnett",92,10.25,902,88,"2PuttsperRound",2014
86,86,"Bryce Molder",77,10.25,748,73,"2PuttsperRound",2014
88,88,"Jonas Blixt",64,10.23,634,62,"2PuttsperRound",2014
88,88,"Jason Day",54,10.23,491,48,"2PuttsperRound",2014
88,88,"Jason Kokrak",65,10.23,665,65,"2PuttsperRound",2014
88,88,"YE Yang",79,10.23,798,78,"2PuttsperRound",2014
92,92,"Tommy Gainey",73,10.22,705,69,"2PuttsperRound",2014
92,92,"Brian Harman",111,10.22,1134,111,"2PuttsperRound",2014
92,92,"Martin Kaymer",65,10.22,654,64,"2PuttsperRound",2014
92,92,"Matt Kuchar",91,10.22,899,88,"2PuttsperRound",2014
96,96,"Ben Crane",81,10.21,827,81,"2PuttsperRound",2014
96,96,"Jim Furyk",84,10.21,817,80,"2PuttsperRound",2014
96,96,"Danny Lee",84,10.21,817,80,"2PuttsperRound",2014
99,99,"Woody Austin",63,10.2,602,59,"2PuttsperRound",2014
99,99,"Russell Henley",92,10.2,938,92,"2PuttsperRound",2014
99,99,"DH Lee",54,10.2,510,50,"2PuttsperRound",2014
102,102,"Ryo Ishikawa",75,10.19,764,75,"2PuttsperRound",2014
103,103,"William McGirt",96,10.18,977,96,"2PuttsperRound",2014
104,104,"Matt Jones",83,10.17,844,83,"2PuttsperRound",2014
104,104,"David Lingmerth",80,10.17,773,76,"2PuttsperRound",2014
104,104,"Camilo Villegas",95,10.17,966,95,"2PuttsperRound",2014
107,107,"Justin Rose",70,10.16,691,68,"2PuttsperRound",2014
108,108,"KJ Choi",80,10.15,812,80,"2PuttsperRound",2014
108,108,"Brendan Steele",89,10.15,863,85,"2PuttsperRound",2014
110,110,"Dustin Johnson",58,10.14,578,57,"2PuttsperRound",2014
110,110,"Jimmy Walker",98,10.14,973,96,"2PuttsperRound",2014
112,112,"Scott Langley",95,10.13,942,93,"2PuttsperRound",2014
112,112,"Geoff Ogilvy",84,10.13,810,80,"2PuttsperRound",2014
114,114,"Seung Yul Noh",92,10.12,931,92,"2PuttsperRound",2014
115,115,"Erik Compton",88,10.11,890,88,"2PuttsperRound",2014
115,115,"Brooks Koepka",56,10.11,566,56,"2PuttsperRound",2014
117,117,"Graeme McDowell",66,10.1,626,62,"2PuttsperRound",2014
118,118,"Chesson Hadley",84,10.08,847,84,"2PuttsperRound",2014
119,119,"James Driscoll",71,10.07,715,71,"2PuttsperRound",2014
120,120,"Brad Fritsch",50,10.06,483,48,"2PuttsperRound",2014
120,120,"Jerry Kelly",80,10.06,805,80,"2PuttsperRound",2014
120,120,"Bronson La Cassie",51,10.06,473,47,"2PuttsperRound",2014
123,123,"George McNeill",79,10.04,793,79,"2PuttsperRound",2014
124,124,"Charley Hoffman",93,10.02,932,93,"2PuttsperRound",2014
125,125,"Adam Scott",68,10.01,681,68,"2PuttsperRound",2014
125,125,"Michael Thompson",74,10.01,741,74,"2PuttsperRound",2014
127,127,"Rory Sabbatini",82,10,780,78,"2PuttsperRound",2014
127,127,"Robert Streb",75,10,710,71,"2PuttsperRound",2014
127,127,"Kevin Streelman",79,10,780,78,"2PuttsperRound",2014
130,130,"Freddie Jacobson",91,9.99,909,91,"2PuttsperRound",2014
130,130,"Jeff Overton",80,9.99,759,76,"2PuttsperRound",2014
130,130,"Brian Stuard",91,9.99,869,87,"2PuttsperRound",2014
133,133,"Ricky Barnes",92,9.98,878,88,"2PuttsperRound",2014
133,133,"Rory McIlroy",66,9.98,639,64,"2PuttsperRound",2014
133,133,"Pat Perez",84,9.98,838,84,"2PuttsperRound",2014
136,136,"Sergio Garcia",61,9.97,578,58,"2PuttsperRound",2014
137,137,"Scott Brown",100,9.96,996,100,"2PuttsperRound",2014
137,137,"Tim Clark",75,9.96,747,75,"2PuttsperRound",2014
137,137,"Webb Simpson",87,9.96,837,84,"2PuttsperRound",2014
140,140,"Brandt Snedeker",89,9.95,866,87,"2PuttsperRound",2014
141,141,"Robert Garrigus",80,9.94,795,80,"2PuttsperRound",2014
141,141,"Tim Wilkinson",86,9.94,815,82,"2PuttsperRound",2014
143,143,"Patrick Reed",92,9.92,893,90,"2PuttsperRound",2014
144,144,"Lee Westwood",57,9.89,554,56,"2PuttsperRound",2014
145,145,"Sangmoon Bae",76,9.86,749,76,"2PuttsperRound",2014
145,145,"Chad Collins",78,9.86,730,74,"2PuttsperRound",2014
145,145,"Luke Donald",57,9.86,552,56,"2PuttsperRound",2014
148,148,"Chris Stroud",88,9.85,867,88,"2PuttsperRound",2014
149,149,"Ryan Palmer",85,9.84,836,85,"2PuttsperRound",2014
150,150,"Steven Bowditch",93,9.82,913,93,"2PuttsperRound",2014
151,151,"Kevin Na",94,9.81,922,94,"2PuttsperRound",2014
151,151,"Brendon Todd",108,9.81,1059,108,"2PuttsperRound",2014
151,151,"Charlie Wi",72,9.81,687,70,"2PuttsperRound",2014
154,154,"Ernie Els",85,9.8,774,79,"2PuttsperRound",2014
155,155,"Rickie Fowler",91,9.79,832,85,"2PuttsperRound",2014
156,156,"Matt Every",85,9.78,831,85,"2PuttsperRound",2014
156,156,"Morgan Hoffmann",103,9.78,968,99,"2PuttsperRound",2014
158,158,"Stuart Appleby",92,9.74,877,90,"2PuttsperRound",2014
158,158,"Brian Davis",93,9.74,906,93,"2PuttsperRound",2014
160,160,"Gonzalo Fdez Castano",83,9.73,798,82,"2PuttsperRound",2014
161,161,"Chris Kirk",105,9.71,1010,104,"2PuttsperRound",2014
162,162,"Andrew Loupe",65,9.69,591,61,"2PuttsperRound",2014
163,163,"Hideki Matsuyama",82,9.66,773,80,"2PuttsperRound",2014
164,164,"Greg Chalmers",85,9.65,782,81,"2PuttsperRound",2014
164,164,"Phil Mickelson",71,9.65,685,71,"2PuttsperRound",2014
164,164,"Charl Schwartzel",64,9.65,598,62,"2PuttsperRound",2014
167,167,"Richard Lee",80,9.63,751,78,"2PuttsperRound",2014
168,168,"Luke Guthrie",85,9.62,818,85,"2PuttsperRound",2014
168,168,"Mike Weir",69,9.62,625,65,"2PuttsperRound",2014
170,170,"Andres Romero",81,9.6,739,77,"2PuttsperRound",2014
171,171,"JB Holmes",86,9.57,823,86,"2PuttsperRound",2014
171,171,"Ian Poulter",57,9.57,536,56,"2PuttsperRound",2014
173,173,"Aaron Baddeley",74,9.51,685,72,"2PuttsperRound",2014
173,173,"Wes Roach",67,9.51,599,63,"2PuttsperRound",2014
175,175,"Justin Leonard",75,9.4,705,75,"2PuttsperRound",2014
176,176,"Brian Gay",81,9.32,736,79,"2PuttsperRound",2014
177,177,"Jordan Spieth",102,9.08,890,98,"2PuttsperRound",2014
