"Approachesfrom5075yards_RANKTHISWEEK_2011","Approachesfrom5075yards_RANKLASTWEEK_2011","Approachesfrom5075yards_PLAYERNAME_2011","Approachesfrom5075yards_ROUNDS_2011","Approachesfrom5075yards_AVG_2011","Approachesfrom5075yards_TOTALDISTANCEFEET_2011","Approachesfrom5075yards_OFATTEMPTS_2011","Approachesfrom5075yards_RELATIVETOPAR_2011","stat_name","year"
1,1,"Phil Mickelson",79,NA,147.5,18,-5,"Approachesfrom5075yards",2011
2,2,"Arjun Atwal",91,NA,161.833,17,-6,"Approachesfrom5075yards",2011
2,2,"Ryan Moore",79,NA,133.417,14,-4,"Approachesfrom5075yards",2011
4,4,"Bo Van Pelt",92,NA,173.167,17,-6,"Approachesfrom5075yards",2011
5,5,"Chris Kirk",87,NA,220.333,21,-7,"Approachesfrom5075yards",2011
6,6,"John Rollins",85,NA,296.75,28,0,"Approachesfrom5075yards",2011
7,7,"KJ Choi",77,NA,170.417,16,0,"Approachesfrom5075yards",2011
7,7,"David Toms",78,NA,224.333,21,-4,"Approachesfrom5075yards",2011
9,9,"Stewart Cink",72,NA,206.417,19,0,"Approachesfrom5075yards",2011
10,10,"Matt Bettencourt",84,NA,295.583,27,-4,"Approachesfrom5075yards",2011
10,10,"Lee Janzen",62,NA,142,13,4,"Approachesfrom5075yards",2011
12,12,"Davis Love III",70,NA,123.167,11,-3,"Approachesfrom5075yards",2011
13,13,"Sung Kang",63,NA,226.917,20,-3,"Approachesfrom5075yards",2011
14,14,"Brendan Steele",89,NA,161.25,14,-2,"Approachesfrom5075yards",2011
14,14,"Steve Stricker",70,NA,357.583,31,-7,"Approachesfrom5075yards",2011
16,16,"Greg Chalmers",88,NA,326.75,28,-4,"Approachesfrom5075yards",2011
17,17,"Sean OHair",71,NA,246.583,21,-1,"Approachesfrom5075yards",2011
18,18,"Lucas Glover",74,NA,71.167,6,-1,"Approachesfrom5075yards",2011
19,19,"Freddie Jacobson",92,NA,286.667,24,-2,"Approachesfrom5075yards",2011
19,19,"Scott Piercy",78,NA,239.083,20,-1,"Approachesfrom5075yards",2011
19,19,"Rory Sabbatini",85,NA,249.583,21,1,"Approachesfrom5075yards",2011
19,19,"Vijay Singh",79,NA,238.667,20,-1,"Approachesfrom5075yards",2011
23,23,"Martin Laird",77,NA,193.333,16,-5,"Approachesfrom5075yards",2011
24,24,"Michael Bradley",74,NA,244.167,20,0,"Approachesfrom5075yards",2011
24,24,"Charles Howell III",108,NA,416.083,34,-9,"Approachesfrom5075yards",2011
26,26,"Hunter Mahan",92,NA,368.833,30,-9,"Approachesfrom5075yards",2011
26,26,"Rocco Mediate",53,NA,184.75,15,-5,"Approachesfrom5075yards",2011
28,28,"Brandt Snedeker",85,NA,250.833,20,-3,"Approachesfrom5075yards",2011
29,29,"Paul Goydos",81,NA,549.833,43,-5,"Approachesfrom5075yards",2011
29,29,"Anthony Kim",72,NA,306.75,24,1,"Approachesfrom5075yards",2011
29,29,"Jeff Overton",92,NA,331.833,26,2,"Approachesfrom5075yards",2011
29,29,"Nick Watney",80,NA,178.75,14,0,"Approachesfrom5075yards",2011
33,33,"Steve Marino",76,NA,243.917,19,2,"Approachesfrom5075yards",2011
33,33,"Graeme McDowell",50,NA,166.917,13,-1,"Approachesfrom5075yards",2011
35,35,"Sergio Garcia",61,NA,168.5,13,3,"Approachesfrom5075yards",2011
36,36,"Chad Campbell",99,NA,222.083,17,-1,"Approachesfrom5075yards",2011
36,36,"Ian Poulter",52,NA,222.75,17,-9,"Approachesfrom5075yards",2011
38,38,"Kevin Na",84,NA,356.167,27,-3,"Approachesfrom5075yards",2011
39,39,"James Driscoll",71,NA,213,16,-3,"Approachesfrom5075yards",2011
39,39,"Troy Matteson",91,NA,279.333,21,-5,"Approachesfrom5075yards",2011
41,41,"Michael Connell",76,NA,254.667,19,-3,"Approachesfrom5075yards",2011
41,41,"Jerry Kelly",85,NA,361.833,27,-6,"Approachesfrom5075yards",2011
43,43,"Jarrod Lyle",83,NA,258.167,19,0,"Approachesfrom5075yards",2011
43,43,"Rod Pampling",72,NA,177.083,13,1,"Approachesfrom5075yards",2011
45,45,"DJ Trahan",91,NA,408.833,30,-2,"Approachesfrom5075yards",2011
46,46,"Keegan Bradley",91,NA,439.167,32,-6,"Approachesfrom5075yards",2011
46,46,"Fabian Gomez",84,NA,301.583,22,-3,"Approachesfrom5075yards",2011
46,46,"Billy Mayfair",94,NA,495.583,36,-4,"Approachesfrom5075yards",2011
46,46,"Justin Rose",79,NA,343.917,25,-1,"Approachesfrom5075yards",2011
50,50,"Ricky Barnes",78,NA,234.75,17,5,"Approachesfrom5075yards",2011
50,50,"DA Points",89,NA,221.667,16,0,"Approachesfrom5075yards",2011
50,50,"Aron Price",58,NA,152.083,11,4,"Approachesfrom5075yards",2011
50,50,"Webb Simpson",98,NA,331.083,24,-4,"Approachesfrom5075yards",2011
54,54,"Brian Davis",105,NA,583.667,42,-5,"Approachesfrom5075yards",2011
54,54,"Boo Weekley",66,NA,265.167,19,-1,"Approachesfrom5075yards",2011
56,56,"Luke Donald",73,NA,237.5,17,-7,"Approachesfrom5075yards",2011
56,56,"Rickie Fowler",84,NA,364.417,26,6,"Approachesfrom5075yards",2011
56,56,"Robert Garrigus",83,NA,237.667,17,-1,"Approachesfrom5075yards",2011
56,56,"Retief Goosen",50,NA,140.25,10,0,"Approachesfrom5075yards",2011
56,56,"Justin Leonard",82,NA,321.75,23,9,"Approachesfrom5075yards",2011
61,61,"Woody Austin",59,NA,210.667,15,-1,"Approachesfrom5075yards",2011
61,61,"Andres Gonzales",60,NA,140.583,10,0,"Approachesfrom5075yards",2011
61,61,"Bill Lunde",92,NA,281.083,20,3,"Approachesfrom5075yards",2011
61,61,"Joe Ogilvie",75,NA,253.25,18,-6,"Approachesfrom5075yards",2011
61,61,"Geoff Ogilvy",69,NA,295.333,21,2,"Approachesfrom5075yards",2011
61,61,"Scott Stallings",84,NA,296.167,21,-3,"Approachesfrom5075yards",2011
61,61,"YE Yang",63,NA,211.083,15,0,"Approachesfrom5075yards",2011
68,68,"Padraig Harrington",60,NA,283.75,20,-5,"Approachesfrom5075yards",2011
68,68,"Ryuji Imada",83,NA,340.333,24,-2,"Approachesfrom5075yards",2011
68,68,"Brandt Jobe",100,NA,396.75,28,0,"Approachesfrom5075yards",2011
68,68,"Robert Karlsson",61,NA,127.583,9,0,"Approachesfrom5075yards",2011
72,72,"Chris DiMarco",93,NA,487,34,0,"Approachesfrom5075yards",2011
72,72,"Marc Leishman",87,NA,273,19,5,"Approachesfrom5075yards",2011
72,72,"Spencer Levin",113,NA,358.667,25,-4,"Approachesfrom5075yards",2011
72,72,"Kyle Stanley",98,NA,315.583,22,0,"Approachesfrom5075yards",2011
76,76,"Ernie Els",71,NA,333.583,23,2,"Approachesfrom5075yards",2011
77,77,"Joseph Bramlett",73,NA,204.083,14,-2,"Approachesfrom5075yards",2011
77,77,"Trevor Immelman",84,NA,423.083,29,3,"Approachesfrom5075yards",2011
77,77,"Tag Ridings",87,NA,262.167,18,4,"Approachesfrom5075yards",2011
77,77,"Jimmy Walker",79,NA,305.667,21,-6,"Approachesfrom5075yards",2011
81,81,"Tim Herron",85,NA,338.417,23,-1,"Approachesfrom5075yards",2011
82,82,"Jason Bohn",74,NA,430.5,29,1,"Approachesfrom5075yards",2011
83,83,"Carl Pettersson",95,NA,584.833,39,-8,"Approachesfrom5075yards",2011
83,83,"Kevin Streelman",90,NA,179.5,12,-1,"Approachesfrom5075yards",2011
83,83,"Cameron Tringale",110,NA,330.75,22,3,"Approachesfrom5075yards",2011
86,86,"Matt Jones",71,NA,377.167,25,-1,"Approachesfrom5075yards",2011
87,87,"Blake Adams",116,NA,378.5,25,-3,"Approachesfrom5075yards",2011
87,87,"Zach Johnson",79,NA,332.75,22,-1,"Approachesfrom5075yards",2011
89,89,"Jason Day",76,NA,305.667,20,-3,"Approachesfrom5075yards",2011
89,89,"Kevin Kisner",70,NA,214,14,4,"Approachesfrom5075yards",2011
91,91,"Dustin Johnson",72,NA,245,16,-2,"Approachesfrom5075yards",2011
91,91,"Bio Kim",71,NA,276.083,18,3,"Approachesfrom5075yards",2011
93,93,"Stuart Appleby",65,NA,447.083,29,5,"Approachesfrom5075yards",2011
93,93,"David Duval",67,NA,184.917,12,1,"Approachesfrom5075yards",2011
93,93,"Richard Johnson",64,NA,231.25,15,0,"Approachesfrom5075yards",2011
93,93,"Charl Schwartzel",58,NA,184.917,12,-3,"Approachesfrom5075yards",2011
93,93,"Paul Stankowski",78,NA,246.417,16,-2,"Approachesfrom5075yards",2011
98,98,"Jim Furyk",87,NA,357.083,23,-6,"Approachesfrom5075yards",2011
98,98,"Billy Horschel",75,NA,371.5,24,-5,"Approachesfrom5075yards",2011
100,100,"Harrison Frazar",58,NA,171.75,11,-1,"Approachesfrom5075yards",2011
101,101,"JB Holmes",57,NA,362.333,23,-2,"Approachesfrom5075yards",2011
101,101,"Colt Knost",80,NA,204.75,13,-2,"Approachesfrom5075yards",2011
103,103,"Matt Kuchar",94,NA,412.583,26,-3,"Approachesfrom5075yards",2011
104,104,"Kris Blanks",92,NA,477.167,30,2,"Approachesfrom5075yards",2011
104,104,"Brendon de Jonge",105,NA,366.75,23,-2,"Approachesfrom5075yards",2011
104,104,"Brian Gay",90,NA,349.25,22,-8,"Approachesfrom5075yards",2011
104,104,"Dean Wilson",62,NA,159.167,10,-1,"Approachesfrom5075yards",2011
108,108,"Ben Curtis",66,NA,223.583,14,0,"Approachesfrom5075yards",2011
108,108,"Daniel Summerhays",75,NA,271.833,17,3,"Approachesfrom5075yards",2011
110,110,"Rich Beem",53,NA,273,17,-2,"Approachesfrom5075yards",2011
110,110,"Shane Bertsch",62,NA,144.667,9,2,"Approachesfrom5075yards",2011
110,110,"Ben Crane",76,NA,289.917,18,-3,"Approachesfrom5075yards",2011
110,110,"Zack Miller",86,NA,433.5,27,10,"Approachesfrom5075yards",2011
110,110,"Camilo Villegas",69,NA,273.75,17,-3,"Approachesfrom5075yards",2011
115,115,"Martin Piller",63,NA,290.75,18,-1,"Approachesfrom5075yards",2011
115,115,"Vaughn Taylor",89,NA,404.667,25,1,"Approachesfrom5075yards",2011
115,115,"Johnson Wagner",81,NA,274.917,17,1,"Approachesfrom5075yards",2011
118,118,"Aaron Baddeley",77,NA,292.417,18,1,"Approachesfrom5075yards",2011
118,118,"Chris Couch",73,NA,243.833,15,-1,"Approachesfrom5075yards",2011
118,118,"Charley Hoffman",93,NA,374.167,23,-7,"Approachesfrom5075yards",2011
121,121,"Stephen Ames",69,NA,310.25,19,-2,"Approachesfrom5075yards",2011
122,122,"Kevin Chappell",78,NA,280.75,17,-2,"Approachesfrom5075yards",2011
122,122,"JP Hayes",56,NA,214.083,13,-1,"Approachesfrom5075yards",2011
122,122,"Chris Stroud",88,NA,362.333,22,2,"Approachesfrom5075yards",2011
125,125,"Jonathan Byrd",83,NA,332.083,20,1,"Approachesfrom5075yards",2011
125,125,"Jason Dufner",78,NA,314.917,19,5,"Approachesfrom5075yards",2011
125,125,"Derek Lamely",65,NA,298.083,18,1,"Approachesfrom5075yards",2011
125,125,"Jhonattan Vegas",84,NA,281.583,17,-4,"Approachesfrom5075yards",2011
125,125,"Gary Woodland",93,NA,248.167,15,1,"Approachesfrom5075yards",2011
130,130,"DJ Brigman",67,NA,99.833,6,0,"Approachesfrom5075yards",2011
130,130,"Michael Putnam",67,NA,150,9,3,"Approachesfrom5075yards",2011
132,132,"Justin Hicks",60,NA,218.333,13,-1,"Approachesfrom5075yards",2011
132,132,"Will Strickler",51,NA,185.417,11,2,"Approachesfrom5075yards",2011
134,134,"Nick OHern",89,NA,490.25,29,0,"Approachesfrom5075yards",2011
135,135,"Ryan Palmer",82,NA,288.333,17,1,"Approachesfrom5075yards",2011
135,135,"Alexandre Rocha",65,NA,272.25,16,-2,"Approachesfrom5075yards",2011
137,137,"John Senden",94,NA,326.583,19,-3,"Approachesfrom5075yards",2011
138,138,"Pat Perez",76,NA,640.417,37,-4,"Approachesfrom5075yards",2011
139,139,"Briny Baird",60,NA,279,16,1,"Approachesfrom5075yards",2011
140,140,"Joe Durant",71,NA,405.25,23,0,"Approachesfrom5075yards",2011
140,140,"Tommy Gainey",104,NA,281.917,16,-4,"Approachesfrom5075yards",2011
140,140,"Bobby Gates",82,NA,316.75,18,0,"Approachesfrom5075yards",2011
140,140,"Jim Renner",65,NA,264.167,15,-2,"Approachesfrom5075yards",2011
144,144,"Scott Gutschewski",67,NA,247.167,14,0,"Approachesfrom5075yards",2011
144,144,"Jim Herman",69,NA,229.917,13,-5,"Approachesfrom5075yards",2011
146,146,"Scott McCarron",65,NA,160.083,9,1,"Approachesfrom5075yards",2011
