"3PuttAvoidanceRound2_RANKTHISWEEK_2015","3PuttAvoidanceRound2_RANKLASTWEEK_2015","3PuttAvoidanceRound2_PLAYERNAME_2015","3PuttAvoidanceRound2__2015","3PuttAvoidanceRound2_Pct_2015","3PuttAvoidanceRound2_TOTAL3PUTTS_2015","3PuttAvoidanceRound2_TOTALHOLES_2015","stat_name","year"
1,1,"Kevin Kisner",NA,0.96,5,522,"3PuttAvoidanceRound2",2015
2,2,"Andrew Putnam",NA,1.01,4,396,"3PuttAvoidanceRound2",2015
3,3,"Scott Langley",NA,1.03,5,486,"3PuttAvoidanceRound2",2015
4,4,"Jeff Overton",NA,1.15,6,522,"3PuttAvoidanceRound2",2015
5,5,"Charles Howell III",NA,1.3,7,540,"3PuttAvoidanceRound2",2015
6,6,"Adam Hadwin",NA,1.34,7,522,"3PuttAvoidanceRound2",2015
6,6,"Troy Merritt",NA,1.34,7,522,"3PuttAvoidanceRound2",2015
8,8,"Brendan Steele",NA,1.45,6,414,"3PuttAvoidanceRound2",2015
9,9,"Graham DeLaet",NA,1.46,5,342,"3PuttAvoidanceRound2",2015
9,9,"David Toms",NA,1.46,5,342,"3PuttAvoidanceRound2",2015
11,11,"David Hearn",NA,1.48,8,540,"3PuttAvoidanceRound2",2015
12,12,"Ricky Barnes",NA,1.5,7,468,"3PuttAvoidanceRound2",2015
13,13,"Jason Bohn",NA,1.65,8,486,"3PuttAvoidanceRound2",2015
13,13,"Russell Knox",NA,1.65,8,486,"3PuttAvoidanceRound2",2015
15,15,"Patrick Reed",NA,1.71,8,468,"3PuttAvoidanceRound2",2015
16,16,"Jonas Blixt",NA,1.78,8,450,"3PuttAvoidanceRound2",2015
17,17,"Chad Collins",NA,1.85,8,432,"3PuttAvoidanceRound2",2015
17,17,"Bill Haas",NA,1.85,8,432,"3PuttAvoidanceRound2",2015
17,17,"William McGirt",NA,1.85,10,540,"3PuttAvoidanceRound2",2015
17,17,"Louis Oosthuizen",NA,1.85,6,324,"3PuttAvoidanceRound2",2015
21,21,"Zac Blair",NA,1.91,11,576,"3PuttAvoidanceRound2",2015
22,22,"Kevin Streelman",NA,1.92,9,468,"3PuttAvoidanceRound2",2015
22,22,"Daniel Summerhays",NA,1.92,10,522,"3PuttAvoidanceRound2",2015
24,24,"Russell Henley",NA,1.93,8,414,"3PuttAvoidanceRound2",2015
25,25,"Luke Donald",NA,1.94,7,360,"3PuttAvoidanceRound2",2015
26,26,"Angel Cabrera",NA,1.96,6,306,"3PuttAvoidanceRound2",2015
27,27,"Brendon de Jonge",NA,1.97,11,558,"3PuttAvoidanceRound2",2015
28,28,"Justin Leonard",NA,2.02,8,396,"3PuttAvoidanceRound2",2015
28,28,"Cameron Percy",NA,2.02,8,396,"3PuttAvoidanceRound2",2015
30,30,"Chad Campbell",NA,2.04,11,540,"3PuttAvoidanceRound2",2015
30,30,"Robert Streb",NA,2.04,11,540,"3PuttAvoidanceRound2",2015
