"FedExCupPointsperEventLeaders_RANKTHISWEEK_2011","FedExCupPointsperEventLeaders_RANKLASTWEEK_2011","FedExCupPointsperEventLeaders_PLAYERNAME_2011","FedExCupPointsperEventLeaders_EVENTS_2011","FedExCupPointsperEventLeaders_POINTSPEREVENT_2011","FedExCupPointsperEventLeaders_TOTALPOINTS_2011","stat_name","year"
26,26,"Bill Haas",22,57.849,1272.675,"FedExCupPointsperEventLeaders",2011
27,27,"YE Yang",14,57.107,799.494,"FedExCupPointsperEventLeaders",2011
28,28,"Hunter Mahan",21,56.482,1186.126,"FedExCupPointsperEventLeaders",2011
29,29,"Robert Karlsson",15,52.615,789.23,"FedExCupPointsperEventLeaders",2011
30,30,"Rickie Fowler",20,51.908,1038.15,"FedExCupPointsperEventLeaders",2011
31,31,"Sergio Garcia",13,50.916,661.905,"FedExCupPointsperEventLeaders",2011
32,32,"Zach Johnson",19,50.629,961.953,"FedExCupPointsperEventLeaders",2011
33,33,"DA Points",21,50.214,1054.5,"FedExCupPointsperEventLeaders",2011
34,34,"Ryan Moore",18,49.061,883.097,"FedExCupPointsperEventLeaders",2011
35,35,"Charles Howell III",24,47.37,1136.88,"FedExCupPointsperEventLeaders",2011
36,36,"Steve Marino",20,46.728,934.563,"FedExCupPointsperEventLeaders",2011
37,37,"George McNeill",15,46.255,693.82,"FedExCupPointsperEventLeaders",2011
38,38,"Lucas Glover",19,46.053,875,"FedExCupPointsperEventLeaders",2011
39,39,"Scott Verplank",13,45.263,588.417,"FedExCupPointsperEventLeaders",2011
40,40,"Vijay Singh",20,45.157,903.143,"FedExCupPointsperEventLeaders",2011
41,41,"Ryan Palmer",20,45.085,901.706,"FedExCupPointsperEventLeaders",2011
42,42,"Justin Rose",18,44.237,796.266,"FedExCupPointsperEventLeaders",2011
43,43,"Shigeki Maruyama",2,43.75,87.5,"FedExCupPointsperEventLeaders",2011
44,44,"Jhonattan Vegas",21,43.744,918.619,"FedExCupPointsperEventLeaders",2011
45,45,"Scott Stallings",23,43.138,992.18,"FedExCupPointsperEventLeaders",2011
46,46,"Spencer Levin",24,42.695,1024.675,"FedExCupPointsperEventLeaders",2011
47,47,"Harrison Frazar",16,41.25,660,"FedExCupPointsperEventLeaders",2011
48,48,"Bo Van Pelt",22,40.06,881.33,"FedExCupPointsperEventLeaders",2011
49,49,"JB Holmes",16,39.992,639.865,"FedExCupPointsperEventLeaders",2011
50,50,"Chris Kirk",24,39.854,956.5,"FedExCupPointsperEventLeaders",2011
51,51,"Tiger Woods",8,39.696,317.567,"FedExCupPointsperEventLeaders",2011
52,52,"Brendan Steele",22,37.552,826.143,"FedExCupPointsperEventLeaders",2011
53,53,"Graeme McDowell",13,37.285,484.7,"FedExCupPointsperEventLeaders",2011
54,54,"Tommy Gainey",27,37.007,999.19,"FedExCupPointsperEventLeaders",2011
55,55,"Sean OHair",20,36.205,724.093,"FedExCupPointsperEventLeaders",2011
56,56,"Fred Couples",5,35.9,179.5,"FedExCupPointsperEventLeaders",2011
57,57,"Scott Piercy",16,35.667,570.667,"FedExCupPointsperEventLeaders",2011
58,58,"Kevin Na",22,35.341,777.5,"FedExCupPointsperEventLeaders",2011
59,59,"Brandt Jobe",23,34.908,802.875,"FedExCupPointsperEventLeaders",2011
60,60,"John Senden",21,34.848,731.81,"FedExCupPointsperEventLeaders",2011
61,61,"Andres Romero",19,34.266,651.057,"FedExCupPointsperEventLeaders",2011
62,62,"Pat Perez",21,34.115,716.408,"FedExCupPointsperEventLeaders",2011
63,63,"Chris Couch",17,33.691,572.75,"FedExCupPointsperEventLeaders",2011
64,64,"Geoff Ogilvy",17,33.607,571.317,"FedExCupPointsperEventLeaders",2011
65,65,"Robert Garrigus",21,33.427,701.963,"FedExCupPointsperEventLeaders",2011
66,66,"Marco Dawson",3,33.333,100,"FedExCupPointsperEventLeaders",2011
67,67,"Kyle Stanley",23,33.094,761.158,"FedExCupPointsperEventLeaders",2011
68,68,"Brian Gay",21,32.603,684.655,"FedExCupPointsperEventLeaders",2011
69,69,"Charley Hoffman",23,32.435,746,"FedExCupPointsperEventLeaders",2011
70,70,"Robert Allenby",21,32.31,678.5,"FedExCupPointsperEventLeaders",2011
71,71,"Carl Pettersson",22,31.431,691.483,"FedExCupPointsperEventLeaders",2011
72,72,"Retief Goosen",14,31.385,439.389,"FedExCupPointsperEventLeaders",2011
73,73,"Brendon de Jonge",25,31.363,784.083,"FedExCupPointsperEventLeaders",2011
74,74,"Jerry Kelly",21,30.999,650.972,"FedExCupPointsperEventLeaders",2011
75,75,"Davis Love III",18,30.935,556.835,"FedExCupPointsperEventLeaders",2011
76,76,"Jim Furyk",22,30.023,660.5,"FedExCupPointsperEventLeaders",2011
77,77,"Charlie Wi",20,29.572,591.44,"FedExCupPointsperEventLeaders",2011
78,78,"Jimmy Walker",21,29.262,614.5,"FedExCupPointsperEventLeaders",2011
79,79,"Stewart Cink",19,29.238,555.516,"FedExCupPointsperEventLeaders",2011
79,79,"Ben Crane",18,29.238,526.287,"FedExCupPointsperEventLeaders",2011
81,81,"Johnson Wagner",20,29.225,584.5,"FedExCupPointsperEventLeaders",2011
82,82,"Jeff Overton",21,29.095,610.995,"FedExCupPointsperEventLeaders",2011
83,83,"Ricky Barnes",19,29.05,551.95,"FedExCupPointsperEventLeaders",2011
84,84,"Bob Estes",9,28.716,258.44,"FedExCupPointsperEventLeaders",2011
85,85,"Kevin Streelman",21,28.554,599.643,"FedExCupPointsperEventLeaders",2011
86,86,"John Rollins",22,27.657,608.45,"FedExCupPointsperEventLeaders",2011
87,87,"Ian Poulter",14,27.637,386.912,"FedExCupPointsperEventLeaders",2011
88,88,"Brian Davis",25,27.386,684.642,"FedExCupPointsperEventLeaders",2011
89,89,"Peter Lonard",2,27.375,54.75,"FedExCupPointsperEventLeaders",2011
90,90,"Tom Lehman",4,27.104,108.417,"FedExCupPointsperEventLeaders",2011
91,91,"Tom Gillis",16,26.933,430.92,"FedExCupPointsperEventLeaders",2011
92,92,"Kris Blanks",24,26.726,641.416,"FedExCupPointsperEventLeaders",2011
93,93,"Chez Reavie",22,26.707,587.56,"FedExCupPointsperEventLeaders",2011
94,94,"Brett Wetterich",8,26.036,208.287,"FedExCupPointsperEventLeaders",2011
95,95,"John Merrick",16,25.906,414.5,"FedExCupPointsperEventLeaders",2011
96,96,"Cameron Tringale",25,25.771,644.28,"FedExCupPointsperEventLeaders",2011
97,97,"Chad Campbell",23,25.704,591.193,"FedExCupPointsperEventLeaders",2011
98,98,"JJ Henry",24,24.944,598.652,"FedExCupPointsperEventLeaders",2011
99,99,"Trevor Immelman",19,24.616,467.71,"FedExCupPointsperEventLeaders",2011
100,100,"Rod Pampling",16,24.031,384.5,"FedExCupPointsperEventLeaders",2011
101,101,"Kevin Chappell",21,23.956,503.084,"FedExCupPointsperEventLeaders",2011
102,102,"Marc Leishman",22,23.724,521.92,"FedExCupPointsperEventLeaders",2011
103,103,"Paul Goydos",20,23.722,474.443,"FedExCupPointsperEventLeaders",2011
104,104,"Tom Pernice Jr",9,23.319,209.87,"FedExCupPointsperEventLeaders",2011
105,105,"Ryuji Imada",23,23.021,529.474,"FedExCupPointsperEventLeaders",2011
106,106,"Blake Adams",27,22.815,616,"FedExCupPointsperEventLeaders",2011
107,107,"Michael Bradley",20,22.7,454,"FedExCupPointsperEventLeaders",2011
108,108,"Troy Matteson",24,22.603,542.47,"FedExCupPointsperEventLeaders",2011
109,109,"Paul Casey",13,21.569,280.402,"FedExCupPointsperEventLeaders",2011
110,110,"Bryce Molder",23,21.436,493.034,"FedExCupPointsperEventLeaders",2011
111,111,"Padraig Harrington",16,21.128,338.043,"FedExCupPointsperEventLeaders",2011
112,112,"Ernie Els",17,20.973,356.533,"FedExCupPointsperEventLeaders",2011
113,113,"Michael Thompson",20,20.629,412.583,"FedExCupPointsperEventLeaders",2011
114,114,"Louis Oosthuizen",13,20.538,267,"FedExCupPointsperEventLeaders",2011
115,115,"Anthony Kim",24,20.203,484.86,"FedExCupPointsperEventLeaders",2011
116,116,"Hunter Haas",25,19.951,498.773,"FedExCupPointsperEventLeaders",2011
117,117,"Tim Herron",23,19.837,456.25,"FedExCupPointsperEventLeaders",2011
118,118,"Matt Every",5,19.65,98.25,"FedExCupPointsperEventLeaders",2011
119,119,"Greg Chalmers",23,19.564,449.97,"FedExCupPointsperEventLeaders",2011
120,120,"Nick OHern",24,19.278,462.667,"FedExCupPointsperEventLeaders",2011
121,121,"Chris DiMarco",26,19.183,498.75,"FedExCupPointsperEventLeaders",2011
122,122,"Chris Stroud",22,18.773,413.006,"FedExCupPointsperEventLeaders",2011
123,123,"Bill Lunde",23,18.612,428.072,"FedExCupPointsperEventLeaders",2011
124,124,"James Driscoll",19,18.566,352.75,"FedExCupPointsperEventLeaders",2011
125,125,"Matt Bettencourt",25,18.43,460.75,"FedExCupPointsperEventLeaders",2011
126,126,"Joe Ogilvie",20,18.194,363.88,"FedExCupPointsperEventLeaders",2011
127,127,"Aron Price",15,18.106,271.583,"FedExCupPointsperEventLeaders",2011
128,128,"Vaughn Taylor",22,18.023,396.5,"FedExCupPointsperEventLeaders",2011
129,129,"Kevin Stadler",23,18.001,414.014,"FedExCupPointsperEventLeaders",2011
130,130,"Camilo Villegas",22,17.976,395.47,"FedExCupPointsperEventLeaders",2011
131,131,"David Hearn",21,17.242,362.074,"FedExCupPointsperEventLeaders",2011
132,132,"Kevin Sutherland",11,17.227,189.5,"FedExCupPointsperEventLeaders",2011
133,133,"Stuart Appleby",23,16.828,387.055,"FedExCupPointsperEventLeaders",2011
134,134,"Roland Thatcher",18,16.799,302.38,"FedExCupPointsperEventLeaders",2011
135,135,"Stephen Ames",18,16.542,297.75,"FedExCupPointsperEventLeaders",2011
136,136,"Matt McQuillan",17,16.485,280.25,"FedExCupPointsperEventLeaders",2011
137,137,"Heath Slocum",24,16.146,387.504,"FedExCupPointsperEventLeaders",2011
138,138,"Briny Baird",16,16.142,258.279,"FedExCupPointsperEventLeaders",2011
139,139,"Cameron Percy",10,16.073,160.73,"FedExCupPointsperEventLeaders",2011
140,140,"Steve Pate",1,16,16,"FedExCupPointsperEventLeaders",2011
140,140,"Tom Watson",3,16,48,"FedExCupPointsperEventLeaders",2011
142,142,"Steve Flesch",22,15.996,351.904,"FedExCupPointsperEventLeaders",2011
143,143,"Ben Curtis",19,15.989,303.789,"FedExCupPointsperEventLeaders",2011
144,144,"Angel Cabrera",15,15.79,236.845,"FedExCupPointsperEventLeaders",2011
145,145,"Kirk Triplett",7,15.75,110.25,"FedExCupPointsperEventLeaders",2011
146,146,"DJ Trahan",25,15.677,391.917,"FedExCupPointsperEventLeaders",2011
147,147,"Matt Jones",21,15.602,327.633,"FedExCupPointsperEventLeaders",2011
148,148,"David Mathis",21,15.532,326.18,"FedExCupPointsperEventLeaders",2011
149,149,"Alex Cejka",20,15.134,302.682,"FedExCupPointsperEventLeaders",2011
150,150,"Steven Bowditch",23,15.093,347.13,"FedExCupPointsperEventLeaders",2011
151,151,"Nick Price",1,15,15,"FedExCupPointsperEventLeaders",2011
152,152,"Jason Bohn",19,14.965,284.34,"FedExCupPointsperEventLeaders",2011
153,153,"Cameron Beckman",22,14.734,324.15,"FedExCupPointsperEventLeaders",2011
154,154,"Billy Mayfair",24,14.726,353.43,"FedExCupPointsperEventLeaders",2011
155,155,"Woody Austin",15,14.71,220.647,"FedExCupPointsperEventLeaders",2011
156,156,"Josh Teater",27,14.55,392.85,"FedExCupPointsperEventLeaders",2011
157,157,"Dean Wilson",22,14.441,317.696,"FedExCupPointsperEventLeaders",2011
158,158,"Michael Putnam",21,14.289,300.069,"FedExCupPointsperEventLeaders",2011
159,159,"Justin Leonard",23,14.267,328.152,"FedExCupPointsperEventLeaders",2011
160,160,"Kent Jones",21,14.165,297.47,"FedExCupPointsperEventLeaders",2011
161,161,"Arjun Atwal",24,14.127,339.047,"FedExCupPointsperEventLeaders",2011
162,162,"Chris Riley",21,13.905,292,"FedExCupPointsperEventLeaders",2011
163,163,"Garrett Willis",20,13.511,270.21,"FedExCupPointsperEventLeaders",2011
164,164,"Tim Petrovic",25,13.054,326.34,"FedExCupPointsperEventLeaders",2011
165,165,"Shane Bertsch",16,12.942,207.077,"FedExCupPointsperEventLeaders",2011
166,166,"William McGirt",26,12.837,333.75,"FedExCupPointsperEventLeaders",2011
167,167,"Joe Durant",21,12.383,260.05,"FedExCupPointsperEventLeaders",2011
168,168,"Scott McCarron",18,12.296,221.33,"FedExCupPointsperEventLeaders",2011
169,169,"Henrik Stenson",13,12.231,159,"FedExCupPointsperEventLeaders",2011
170,170,"Sung Kang",18,12.164,218.953,"FedExCupPointsperEventLeaders",2011
171,171,"Tag Ridings",24,11.901,285.616,"FedExCupPointsperEventLeaders",2011
172,172,"Tom Byrum",1,11.75,11.75,"FedExCupPointsperEventLeaders",2011
173,173,"Todd Hamilton",10,11.725,117.25,"FedExCupPointsperEventLeaders",2011
174,174,"Boo Weekley",19,11.72,222.682,"FedExCupPointsperEventLeaders",2011
175,175,"Ben Martin",21,11.512,241.75,"FedExCupPointsperEventLeaders",2011
176,176,"Zack Miller",26,11.164,290.255,"FedExCupPointsperEventLeaders",2011
177,177,"Michael Connell",22,10.583,232.833,"FedExCupPointsperEventLeaders",2011
178,178,"Daniel Chopra",2,10.5,21,"FedExCupPointsperEventLeaders",2011
179,179,"Michael Letzig",11,10.382,114.2,"FedExCupPointsperEventLeaders",2011
180,180,"Paul Stankowski",20,10.35,207,"FedExCupPointsperEventLeaders",2011
181,181,"Bobby Gates",25,10.25,256.24,"FedExCupPointsperEventLeaders",2011
182,182,"Peter Tomasulo",12,10.104,121.25,"FedExCupPointsperEventLeaders",2011
183,183,"Lee Janzen",17,9.894,168.196,"FedExCupPointsperEventLeaders",2011
184,184,"Steve Lowery",2,9.875,19.75,"FedExCupPointsperEventLeaders",2011
185,185,"Colt Knost",23,9.852,226.59,"FedExCupPointsperEventLeaders",2011
186,186,"John Mallinger",14,9.756,136.59,"FedExCupPointsperEventLeaders",2011
187,187,"David Duval",20,9.571,191.41,"FedExCupPointsperEventLeaders",2011
188,188,"Andre Stolz",2,9.493,18.985,"FedExCupPointsperEventLeaders",2011
189,189,"Nathan Green",22,9.481,208.575,"FedExCupPointsperEventLeaders",2011
190,190,"Fabian Gomez",22,9.454,207.989,"FedExCupPointsperEventLeaders",2011
191,191,"Billy Horschel",21,9.358,196.527,"FedExCupPointsperEventLeaders",2011
192,192,"Frank Lickliter II",11,9.297,102.265,"FedExCupPointsperEventLeaders",2011
193,193,"Corey Pavin",4,9.25,37,"FedExCupPointsperEventLeaders",2011
194,194,"Marc Turnesa",19,9.232,175.414,"FedExCupPointsperEventLeaders",2011
195,195,"Jim Herman",18,8.898,160.17,"FedExCupPointsperEventLeaders",2011
196,196,"Charles Warren",10,8.875,88.75,"FedExCupPointsperEventLeaders",2011
197,197,"Will Ma Kenzie",12,8.75,105,"FedExCupPointsperEventLeaders",2011
198,198,"Jarrod Lyle",25,8.698,217.453,"FedExCupPointsperEventLeaders",2011
199,199,"JP Hayes",17,8.655,147.13,"FedExCupPointsperEventLeaders",2011
200,200,"Bio Kim",21,8.512,178.75,"FedExCupPointsperEventLeaders",2011
201,201,"Kenny Perry",13,8.442,109.75,"FedExCupPointsperEventLeaders",2011
202,202,"Robert Damron",3,8.417,25.25,"FedExCupPointsperEventLeaders",2011
203,203,"Daniel Summerhays",25,8.407,210.17,"FedExCupPointsperEventLeaders",2011
204,204,"Alex Prugh",25,8.377,209.42,"FedExCupPointsperEventLeaders",2011
205,205,"Jim Renner",18,8.297,149.342,"FedExCupPointsperEventLeaders",2011
206,206,"Jeff Quinney",11,8.106,89.167,"FedExCupPointsperEventLeaders",2011
207,207,"Dicky Pride",8,7.938,63.5,"FedExCupPointsperEventLeaders",2011
208,208,"Craig Barlow",5,7.85,39.25,"FedExCupPointsperEventLeaders",2011
209,209,"Steve Elkington",14,7.661,107.25,"FedExCupPointsperEventLeaders",2011
210,210,"Justin Hicks",19,7.644,145.235,"FedExCupPointsperEventLeaders",2011
211,211,"Richard Johnson",19,7.565,143.73,"FedExCupPointsperEventLeaders",2011
212,212,"Chad Collins",16,7.531,120.5,"FedExCupPointsperEventLeaders",2011
213,213,"DJ Brigman",19,7.365,139.93,"FedExCupPointsperEventLeaders",2011
214,214,"Guy Boros",1,7.25,7.25,"FedExCupPointsperEventLeaders",2011
215,215,"Alexandre Rocha",18,7.069,127.25,"FedExCupPointsperEventLeaders",2011
216,216,"Jason Gore",6,6.97,41.82,"FedExCupPointsperEventLeaders",2011
217,217,"Shaun Micheel",23,6.953,159.91,"FedExCupPointsperEventLeaders",2011
218,218,"Troy Merritt",19,6.888,130.88,"FedExCupPointsperEventLeaders",2011
219,219,"Mark Calcavecchia",5,6.8,34,"FedExCupPointsperEventLeaders",2011
220,220,"Scott Gutschewski",19,6.597,125.35,"FedExCupPointsperEventLeaders",2011
221,221,"Jeff Maggert",14,6.357,89,"FedExCupPointsperEventLeaders",2011
222,222,"Martin Piller",19,6.341,120.48,"FedExCupPointsperEventLeaders",2011
223,223,"Garth Mulroy",4,6.125,24.5,"FedExCupPointsperEventLeaders",2011
224,224,"John Daly",18,6.107,109.93,"FedExCupPointsperEventLeaders",2011
225,225,"Jonathan Kaye",2,6,12,"FedExCupPointsperEventLeaders",2011
226,226,"Kevin Kisner",20,5.788,115.75,"FedExCupPointsperEventLeaders",2011
227,227,"Derek Lamely",22,5.601,123.222,"FedExCupPointsperEventLeaders",2011
228,228,"Will Strickler",15,5.567,83.5,"FedExCupPointsperEventLeaders",2011
229,229,"Nate Smith",20,5.522,110.446,"FedExCupPointsperEventLeaders",2011
230,230,"Andres Gonzales",17,5.456,92.75,"FedExCupPointsperEventLeaders",2011
231,231,"Craig Bowden",4,5.25,21,"FedExCupPointsperEventLeaders",2011
232,232,"Joseph Bramlett",21,5.24,110.044,"FedExCupPointsperEventLeaders",2011
233,233,"Mark Hensby",6,4.875,29.25,"FedExCupPointsperEventLeaders",2011
234,234,"Brett Quigley",10,4.687,46.87,"FedExCupPointsperEventLeaders",2011
235,235,"Rocco Mediate",19,4.447,84.5,"FedExCupPointsperEventLeaders",2011
236,236,"Michael Allen",4,4.313,17.25,"FedExCupPointsperEventLeaders",2011
237,237,"Fran Quinn",7,4.286,30,"FedExCupPointsperEventLeaders",2011
238,238,"Jay Williamson",6,4.208,25.25,"FedExCupPointsperEventLeaders",2011
239,239,"Rich Beem",19,4.118,78.25,"FedExCupPointsperEventLeaders",2011
240,240,"Jesper Parnevik",10,4.05,40.5,"FedExCupPointsperEventLeaders",2011
241,241,"Chris Tidland",11,3.958,43.535,"FedExCupPointsperEventLeaders",2011
242,242,"Jeff Klauk",8,3.947,31.574,"FedExCupPointsperEventLeaders",2011
243,243,"Omar Uresti",5,3.8,19,"FedExCupPointsperEventLeaders",2011
244,244,"Robert Gamez",9,3.556,32,"FedExCupPointsperEventLeaders",2011
245,245,"Jamie Lovemark",9,3.389,30.5,"FedExCupPointsperEventLeaders",2011
246,246,"Greg Kraft",1,3,3,"FedExCupPointsperEventLeaders",2011
247,247,"Chris Baryla",17,2.882,49,"FedExCupPointsperEventLeaders",2011
248,248,"Ted Purdy",6,2.333,14,"FedExCupPointsperEventLeaders",2011
249,249,"Duffy Waldorf",13,1.886,24.514,"FedExCupPointsperEventLeaders",2011
250,250,"Joe Affrunti",6,1.762,10.574,"FedExCupPointsperEventLeaders",2011
251,251,"Matt Weibring",5,1.7,8.5,"FedExCupPointsperEventLeaders",2011
252,252,"Carl Paulson",9,1.694,15.25,"FedExCupPointsperEventLeaders",2011
253,253,"Michael Sim",16,1.682,26.91,"FedExCupPointsperEventLeaders",2011
254,254,"Scott Gordon",16,1.609,25.75,"FedExCupPointsperEventLeaders",2011
255,255,"Notah Begay III",4,1.563,6.25,"FedExCupPointsperEventLeaders",2011
256,256,"Fred Funk",7,1.286,9,"FedExCupPointsperEventLeaders",2011
257,257,"Jose Maria Olazabal",6,0.542,3.25,"FedExCupPointsperEventLeaders",2011
258,258,"JL Lewis",1,0.47,0.47,"FedExCupPointsperEventLeaders",2011
259,259,"Brian Bateman",1,0.46,0.46,"FedExCupPointsperEventLeaders",2011
260,260,"Graham DeLaet",2,0.435,0.87,"FedExCupPointsperEventLeaders",2011
261,261,"Mark Brooks",5,0.4,2,"FedExCupPointsperEventLeaders",2011
262,262,"Mark OMeara",3,0.307,0.92,"FedExCupPointsperEventLeaders",2011
263,263,"Skip Kendall",6,0.165,0.99,"FedExCupPointsperEventLeaders",2011
264,264,"Mike Weir",15,0.122,1.83,"FedExCupPointsperEventLeaders",2011
