"LateRound2ScoringAverage_RANKTHISWEEK_2016","LateRound2ScoringAverage_RANKLASTWEEK_2016","LateRound2ScoringAverage_PLAYERNAME_2016","LateRound2ScoringAverage__2016","LateRound2ScoringAverage_AVG_2016","LateRound2ScoringAverage_TOTALSTROKES_2016","LateRound2ScoringAverage_TOTALROUNDS_2016","stat_name","year"
56,65,"Steve Wheatcroft",NA,70.56,635,9,"LateRound2ScoringAverage",2016
57,40,"Thomas Aiken",NA,70.57,494,7,"LateRound2ScoringAverage",2016
57,66,"Freddie Jacobson",NA,70.57,494,7,"LateRound2ScoringAverage",2016
59,70,"Billy Horschel",NA,70.6,353,5,"LateRound2ScoringAverage",2016
59,59,"Henrik Norlander",NA,70.6,353,5,"LateRound2ScoringAverage",2016
59,70,"Justin Rose",NA,70.6,353,5,"LateRound2ScoringAverage",2016
59,70,"Cameron Tringale",NA,70.6,353,5,"LateRound2ScoringAverage",2016
63,73,"Harris English",NA,70.63,565,8,"LateRound2ScoringAverage",2016
63,66,"Patrick Reed",NA,70.63,565,8,"LateRound2ScoringAverage",2016
65,74,"JB Holmes",NA,70.67,424,6,"LateRound2ScoringAverage",2016
65,74,"Patton Kizzire",NA,70.67,424,6,"LateRound2ScoringAverage",2016
65,74,"Brett Stegmaier",NA,70.67,636,9,"LateRound2ScoringAverage",2016
68,52,"Bronson Burgoon",NA,70.75,849,12,"LateRound2ScoringAverage",2016
68,35,"Davis Love III",NA,70.75,283,4,"LateRound2ScoringAverage",2016
68,81,"Henrik Stenson",NA,70.75,283,4,"LateRound2ScoringAverage",2016
71,82,"Jeff Overton",NA,70.78,637,9,"LateRound2ScoringAverage",2016
72,83,"Emiliano Grillo",NA,70.8,354,5,"LateRound2ScoringAverage",2016
73,32,"Padraig Harrington",NA,70.83,425,6,"LateRound2ScoringAverage",2016
73,83,"Sean OHair",NA,70.83,425,6,"LateRound2ScoringAverage",2016
75,88,"Charley Hoffman",NA,70.86,496,7,"LateRound2ScoringAverage",2016
76,46,"Scott Brown",NA,70.88,567,8,"LateRound2ScoringAverage",2016
76,57,"Spencer Levin",NA,70.88,567,8,"LateRound2ScoringAverage",2016
76,80,"Scott Pinckney",NA,70.88,567,8,"LateRound2ScoringAverage",2016
79,90,"Hudson Swafford",NA,70.89,638,9,"LateRound2ScoringAverage",2016
80,92,"Nick Taylor",NA,70.9,709,10,"LateRound2ScoringAverage",2016
81,93,"Matthew Fitzpatrick",NA,71,142,2,"LateRound2ScoringAverage",2016
81,74,"Robert Garrigus",NA,71,284,4,"LateRound2ScoringAverage",2016
81,93,"Jason Gore",NA,71,426,6,"LateRound2ScoringAverage",2016
81,59,"Adam Hadwin",NA,71,497,7,"LateRound2ScoringAverage",2016
81,93,"Russell Henley",NA,71,568,8,"LateRound2ScoringAverage",2016
81,51,"Morgan Hoffmann",NA,71,710,10,"LateRound2ScoringAverage",2016
81,93,"Whee Kim",NA,71,568,8,"LateRound2ScoringAverage",2016
81,93,"Martin Laird",NA,71,355,5,"LateRound2ScoringAverage",2016
81,93,"Andrew Landry",NA,71,284,4,"LateRound2ScoringAverage",2016
81,90,"Kyle Reifers",NA,71,710,10,"LateRound2ScoringAverage",2016
81,89,"John Senden",NA,71,639,9,"LateRound2ScoringAverage",2016
81,66,"Kyle Stanley",NA,71,568,8,"LateRound2ScoringAverage",2016
81,93,"Chris Stroud",NA,71,568,8,"LateRound2ScoringAverage",2016
81,86,"Tyrone Van Aswegen",NA,71,852,12,"LateRound2ScoringAverage",2016
95,102,"Peter Malnati",NA,71.08,853,12,"LateRound2ScoringAverage",2016
96,66,"Chad Collins",NA,71.13,569,8,"LateRound2ScoringAverage",2016
97,103,"Stuart Appleby",NA,71.14,498,7,"LateRound2ScoringAverage",2016
97,115,"Lucas Glover",NA,71.14,498,7,"LateRound2ScoringAverage",2016
97,103,"Bryce Molder",NA,71.14,498,7,"LateRound2ScoringAverage",2016
97,103,"Daniel Summerhays",NA,71.14,498,7,"LateRound2ScoringAverage",2016
101,107,"Aaron Baddeley",NA,71.17,427,6,"LateRound2ScoringAverage",2016
101,83,"Ben Martin",NA,71.17,427,6,"LateRound2ScoringAverage",2016
103,109,"Miguel Angel Carballo",NA,71.2,356,5,"LateRound2ScoringAverage",2016
104,110,"Camilo Villegas",NA,71.22,641,9,"LateRound2ScoringAverage",2016
105,110,"Shane Bertsch",NA,71.25,285,4,"LateRound2ScoringAverage",2016
105,110,"Jonas Blixt",NA,71.25,570,8,"LateRound2ScoringAverage",2016
107,87,"Alex Cejka",NA,71.29,499,7,"LateRound2ScoringAverage",2016
107,114,"KJ Choi",NA,71.29,499,7,"LateRound2ScoringAverage",2016
107,107,"Vijay Singh",NA,71.29,499,7,"LateRound2ScoringAverage",2016
110,115,"Smylie Kaufman",NA,71.33,428,6,"LateRound2ScoringAverage",2016
110,115,"Francesco Molinari",NA,71.33,214,3,"LateRound2ScoringAverage",2016
110,12,"Brian Stuard",NA,71.33,214,3,"LateRound2ScoringAverage",2016
113,131,"Hunter Mahan",NA,71.38,571,8,"LateRound2ScoringAverage",2016
114,119,"James Hahn",NA,71.4,357,5,"LateRound2ScoringAverage",2016
114,119,"Justin Leonard",NA,71.4,357,5,"LateRound2ScoringAverage",2016
116,93,"Carlos Ortiz",NA,71.43,500,7,"LateRound2ScoringAverage",2016
117,121,"Jason Dufner",NA,71.44,643,9,"LateRound2ScoringAverage",2016
118,122,"Tyler Aldridge",NA,71.5,572,8,"LateRound2ScoringAverage",2016
118,122,"Ricky Barnes",NA,71.5,572,8,"LateRound2ScoringAverage",2016
118,122,"Derek Ernst",NA,71.5,429,6,"LateRound2ScoringAverage",2016
118,122,"Brian Gay",NA,71.5,286,4,"LateRound2ScoringAverage",2016
118,122,"Jim Herman",NA,71.5,572,8,"LateRound2ScoringAverage",2016
118,122,"Charles Howell III",NA,71.5,572,8,"LateRound2ScoringAverage",2016
118,103,"Will Ma Kenzie",NA,71.5,572,8,"LateRound2ScoringAverage",2016
118,122,"Pat Perez",NA,71.5,429,6,"LateRound2ScoringAverage",2016
126,130,"David Hearn",NA,71.56,644,9,"LateRound2ScoringAverage",2016
127,133,"Matt Every",NA,71.6,358,5,"LateRound2ScoringAverage",2016
127,133,"Justin Hicks",NA,71.6,358,5,"LateRound2ScoringAverage",2016
127,133,"Billy Hurley III",NA,71.6,358,5,"LateRound2ScoringAverage",2016
127,110,"Tim Wilkinson",NA,71.6,358,5,"LateRound2ScoringAverage",2016
131,139,"Blayne Barber",NA,71.67,645,9,"LateRound2ScoringAverage",2016
131,139,"Zach Johnson",NA,71.67,430,6,"LateRound2ScoringAverage",2016
131,139,"Kelly Kraft",NA,71.67,430,6,"LateRound2ScoringAverage",2016
131,166,"Scott Langley",NA,71.67,430,6,"LateRound2ScoringAverage",2016
131,139,"Greg Owen",NA,71.67,645,9,"LateRound2ScoringAverage",2016
131,139,"Scott Piercy",NA,71.67,430,6,"LateRound2ScoringAverage",2016
131,139,"Dawie van der Walt",NA,71.67,645,9,"LateRound2ScoringAverage",2016
138,146,"Robert Allenby",NA,71.71,502,7,"LateRound2ScoringAverage",2016
138,146,"Wes Roach",NA,71.71,502,7,"LateRound2ScoringAverage",2016
138,155,"Jhonattan Vegas",NA,71.71,502,7,"LateRound2ScoringAverage",2016
138,146,"Boo Weekley",NA,71.71,502,7,"LateRound2ScoringAverage",2016
138,93,"Will Wilcox",NA,71.71,502,7,"LateRound2ScoringAverage",2016
143,149,"Stewart Cink",NA,71.75,574,8,"LateRound2ScoringAverage",2016
143,74,"Jamie Donaldson",NA,71.75,287,4,"LateRound2ScoringAverage",2016
143,149,"Bernd Wiesberger",NA,71.75,287,4,"LateRound2ScoringAverage",2016
146,151,"Andrew Loupe",NA,71.8,718,10,"LateRound2ScoringAverage",2016
146,151,"Troy Merritt",NA,71.8,359,5,"LateRound2ScoringAverage",2016
148,115,"Mark Wilson",NA,71.86,503,7,"LateRound2ScoringAverage",2016
149,154,"Hiroshi Iwata",NA,71.88,575,8,"LateRound2ScoringAverage",2016
150,155,"Ben Crane",NA,72,432,6,"LateRound2ScoringAverage",2016
150,155,"Ken Duke",NA,72,288,4,"LateRound2ScoringAverage",2016
150,133,"DA Points",NA,72,432,6,"LateRound2ScoringAverage",2016
150,122,"Ian Poulter",NA,72,360,5,"LateRound2ScoringAverage",2016
150,138,"Kevin Streelman",NA,72,648,9,"LateRound2ScoringAverage",2016
150,155,"Andy Sullivan",NA,72,288,4,"LateRound2ScoringAverage",2016
150,155,"DJ Trahan",NA,72,216,3,"LateRound2ScoringAverage",2016
150,155,"Jimmy Walker",NA,72,288,4,"LateRound2ScoringAverage",2016
158,153,"Matt Jones",NA,72.13,577,8,"LateRound2ScoringAverage",2016
159,172,"Hideki Matsuyama",NA,72.17,433,6,"LateRound2ScoringAverage",2016
159,133,"Cameron Smith",NA,72.17,433,6,"LateRound2ScoringAverage",2016
161,164,"Brendon Todd",NA,72.2,722,10,"LateRound2ScoringAverage",2016
162,167,"Brian Harman",NA,72.22,650,9,"LateRound2ScoringAverage",2016
163,131,"Si Woo Kim",NA,72.25,578,8,"LateRound2ScoringAverage",2016
163,168,"Ollie Schniederjans",NA,72.25,289,4,"LateRound2ScoringAverage",2016
165,139,"Michael Thompson",NA,72.29,506,7,"LateRound2ScoringAverage",2016
166,155,"Erik Compton",NA,72.33,434,6,"LateRound2ScoringAverage",2016
167,171,"Shawn Stefani",NA,72.38,579,8,"LateRound2ScoringAverage",2016
168,172,"Luke Guthrie",NA,72.4,362,5,"LateRound2ScoringAverage",2016
168,172,"Brandt Snedeker",NA,72.4,362,5,"LateRound2ScoringAverage",2016
170,175,"Andres Gonzales",NA,72.43,507,7,"LateRound2ScoringAverage",2016
170,169,"David Toms",NA,72.43,507,7,"LateRound2ScoringAverage",2016
172,165,"Patrick Rodgers",NA,72.44,652,9,"LateRound2ScoringAverage",2016
173,170,"Brendon de Jonge",NA,72.5,870,12,"LateRound2ScoringAverage",2016
173,177,"Retief Goosen",NA,72.5,435,6,"LateRound2ScoringAverage",2016
175,176,"Chesson Hadley",NA,72.56,653,9,"LateRound2ScoringAverage",2016
175,155,"Geoff Ogilvy",NA,72.56,653,9,"LateRound2ScoringAverage",2016
177,178,"Marc Leishman",NA,72.67,218,3,"LateRound2ScoringAverage",2016
177,178,"Rory Sabbatini",NA,72.67,436,6,"LateRound2ScoringAverage",2016
179,155,"Anirban Lahiri",NA,72.71,509,7,"LateRound2ScoringAverage",2016
180,195,"Tony Finau",NA,72.83,437,6,"LateRound2ScoringAverage",2016
181,180,"George McNeill",NA,72.86,510,7,"LateRound2ScoringAverage",2016
181,180,"Vaughn Taylor",NA,72.86,510,7,"LateRound2ScoringAverage",2016
181,182,"Johnson Wagner",NA,72.86,510,7,"LateRound2ScoringAverage",2016
184,183,"Keegan Bradley",NA,73,438,6,"LateRound2ScoringAverage",2016
184,183,"Branden Grace",NA,73,146,2,"LateRound2ScoringAverage",2016
184,183,"JJ Henry",NA,73,438,6,"LateRound2ScoringAverage",2016
184,183,"Steve Marino",NA,73,438,6,"LateRound2ScoringAverage",2016
184,183,"Martin Piller",NA,73,292,4,"LateRound2ScoringAverage",2016
189,189,"Tom Hoge",NA,73.13,585,8,"LateRound2ScoringAverage",2016
190,188,"Rhein Gibson",NA,73.17,439,6,"LateRound2ScoringAverage",2016
191,190,"Shane Lowry",NA,73.33,220,3,"LateRound2ScoringAverage",2016
191,190,"Carl Pettersson",NA,73.33,440,6,"LateRound2ScoringAverage",2016
193,192,"Sam Saunders",NA,73.38,587,8,"LateRound2ScoringAverage",2016
194,193,"Phil Mickelson",NA,73.4,367,5,"LateRound2ScoringAverage",2016
195,198,"Angel Cabrera",NA,73.5,441,6,"LateRound2ScoringAverage",2016
196,194,"Dicky Pride",NA,73.57,515,7,"LateRound2ScoringAverage",2016
197,197,"Graeme McDowell",NA,73.67,221,3,"LateRound2ScoringAverage",2016
197,196,"Scott Stallings",NA,73.67,663,9,"LateRound2ScoringAverage",2016
199,198,"Lucas Lee",NA,73.8,369,5,"LateRound2ScoringAverage",2016
200,208,"Paul Casey",NA,74,222,3,"LateRound2ScoringAverage",2016
200,200,"Andres Romero",NA,74,148,2,"LateRound2ScoringAverage",2016
202,201,"Abraham Ancer",NA,74.2,371,5,"LateRound2ScoringAverage",2016
203,202,"Steven Bowditch",NA,74.22,668,9,"LateRound2ScoringAverage",2016
204,203,"Louis Oosthuizen",NA,74.33,223,3,"LateRound2ScoringAverage",2016
205,204,"DH Lee",NA,75,450,6,"LateRound2ScoringAverage",2016
206,206,"Charlie Beljan",NA,75.25,301,4,"LateRound2ScoringAverage",2016
207,207,"Darron Stiles",NA,75.4,377,5,"LateRound2ScoringAverage",2016
