"TenthTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2008","TenthTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2008","TenthTeeEarlyRound3ScoringAverage_PLAYERNAME_2008","TenthTeeEarlyRound3ScoringAverage__2008","TenthTeeEarlyRound3ScoringAverage_AVG_2008","TenthTeeEarlyRound3ScoringAverage_TOTALSTROKES_2008","TenthTeeEarlyRound3ScoringAverage_TOTALROUNDS_2008","stat_name","year"
1,1,"Kenny Perry",NA,65,65,1,"TenthTeeEarlyRound3ScoringAverage",2008
2,2,"Brenden Pappas",NA,65.5,131,2,"TenthTeeEarlyRound3ScoringAverage",2008
3,3,"Stephen Ames",NA,66,66,1,"TenthTeeEarlyRound3ScoringAverage",2008
3,3,"Rich Beem",NA,66,66,1,"TenthTeeEarlyRound3ScoringAverage",2008
3,3,"Angel Cabrera",NA,66,66,1,"TenthTeeEarlyRound3ScoringAverage",2008
6,6,"Joe Ogilvie",NA,67,134,2,"TenthTeeEarlyRound3ScoringAverage",2008
6,6,"Geoff Ogilvy",NA,67,67,1,"TenthTeeEarlyRound3ScoringAverage",2008
6,6,"Tom Pernice Jr",NA,67,134,2,"TenthTeeEarlyRound3ScoringAverage",2008
6,6,"Bo Van Pelt",NA,67,67,1,"TenthTeeEarlyRound3ScoringAverage",2008
6,6,"Ron Whittaker",NA,67,67,1,"TenthTeeEarlyRound3ScoringAverage",2008
11,11,"Jim Furyk",NA,67.5,135,2,"TenthTeeEarlyRound3ScoringAverage",2008
12,12,"Rocco Mediate",NA,67.67,203,3,"TenthTeeEarlyRound3ScoringAverage",2008
12,12,"Jesper Parnevik",NA,67.67,203,3,"TenthTeeEarlyRound3ScoringAverage",2008
14,14,"Stuart Appleby",NA,68,136,2,"TenthTeeEarlyRound3ScoringAverage",2008
14,14,"Alex Cejka",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2008
14,14,"David Lutterus",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2008
14,14,"John Mallinger",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2008
14,14,"Ryan Palmer",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2008
14,14,"Brett Quigley",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2008
14,14,"Scott Verplank",NA,68,136,2,"TenthTeeEarlyRound3ScoringAverage",2008
14,14,"Nick Watney",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2008
22,22,"Justin Leonard",NA,68.33,205,3,"TenthTeeEarlyRound3ScoringAverage",2008
23,23,"Bart Bryant",NA,68.67,206,3,"TenthTeeEarlyRound3ScoringAverage",2008
23,23,"Jason Day",NA,68.67,206,3,"TenthTeeEarlyRound3ScoringAverage",2008
25,25,"Todd Hamilton",NA,68.8,344,5,"TenthTeeEarlyRound3ScoringAverage",2008
26,26,"Stewart Cink",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2008
