"PuttsMadePerEventOver10_RANKTHISWEEK_2007","PuttsMadePerEventOver10_RANKLASTWEEK_2007","PuttsMadePerEventOver10_PLAYERNAME_2007","PuttsMadePerEventOver10_ROUNDS_2007","PuttsMadePerEventOver10_PUTTSMADE_2007","stat_name","year"
36,36,"Bart Bryant",87,5.6,"PuttsMadePerEventOver10",2007
36,36,"KJ Choi",87,5.6,"PuttsMadePerEventOver10",2007
36,36,"Brian Davis",101,5.6,"PuttsMadePerEventOver10",2007
36,36,"Charles Howell III",89,5.6,"PuttsMadePerEventOver10",2007
36,36,"Joe Ogilvie",102,5.6,"PuttsMadePerEventOver10",2007
36,36,"Brandt Snedeker",105,5.6,"PuttsMadePerEventOver10",2007
42,42,"Woody Austin",95,5.5,"PuttsMadePerEventOver10",2007
42,42,"Mark Calcavecchia",93,5.5,"PuttsMadePerEventOver10",2007
42,42,"Steve Elkington",87,5.5,"PuttsMadePerEventOver10",2007
42,42,"Robert Garrigus",95,5.5,"PuttsMadePerEventOver10",2007
42,42,"Ryuji Imada",104,5.5,"PuttsMadePerEventOver10",2007
42,42,"Vijay Singh",102,5.5,"PuttsMadePerEventOver10",2007
48,48,"Ken Duke",112,5.4,"PuttsMadePerEventOver10",2007
48,48,"Tim Herron",98,5.4,"PuttsMadePerEventOver10",2007
48,48,"Steve Lowery",74,5.4,"PuttsMadePerEventOver10",2007
48,48,"Will Ma Kenzie",100,5.4,"PuttsMadePerEventOver10",2007
48,48,"Jeff Maggert",79,5.4,"PuttsMadePerEventOver10",2007
48,48,"Kevin Na",84,5.4,"PuttsMadePerEventOver10",2007
48,48,"Tim Petrovic",106,5.4,"PuttsMadePerEventOver10",2007
48,48,"Joey Sindelar",75,5.4,"PuttsMadePerEventOver10",2007
48,48,"Vaughn Taylor",91,5.4,"PuttsMadePerEventOver10",2007
57,57,"Chad Campbell",96,5.3,"PuttsMadePerEventOver10",2007
57,57,"Daniel Chopra",106,5.3,"PuttsMadePerEventOver10",2007
57,57,"Jim Furyk",84,5.3,"PuttsMadePerEventOver10",2007
57,57,"Brian Gay",107,5.3,"PuttsMadePerEventOver10",2007
57,57,"George McNeill",95,5.3,"PuttsMadePerEventOver10",2007
57,57,"Tom Pernice Jr",104,5.3,"PuttsMadePerEventOver10",2007
57,57,"Jeff Quinney",95,5.3,"PuttsMadePerEventOver10",2007
57,57,"John Senden",97,5.3,"PuttsMadePerEventOver10",2007
57,57,"Steve Stricker",81,5.3,"PuttsMadePerEventOver10",2007
57,57,"Charlie Wi",90,5.3,"PuttsMadePerEventOver10",2007
67,67,"Ryan Armour",107,5.2,"PuttsMadePerEventOver10",2007
67,67,"Fred Funk",65,5.2,"PuttsMadePerEventOver10",2007
67,67,"Troy Matteson",87,5.2,"PuttsMadePerEventOver10",2007
67,67,"Billy Mayfair",98,5.2,"PuttsMadePerEventOver10",2007
67,67,"Camilo Villegas",82,5.2,"PuttsMadePerEventOver10",2007
67,67,"Boo Weekley",101,5.2,"PuttsMadePerEventOver10",2007
67,67,"Jay Williamson",50,5.2,"PuttsMadePerEventOver10",2007
74,74,"Michael Allen",74,5.1,"PuttsMadePerEventOver10",2007
74,74,"Tommy Armour III",81,5.1,"PuttsMadePerEventOver10",2007
74,74,"Bob Estes",88,5.1,"PuttsMadePerEventOver10",2007
74,74,"Mark Hensby",81,5.1,"PuttsMadePerEventOver10",2007
74,74,"Anthony Kim",93,5.1,"PuttsMadePerEventOver10",2007
74,74,"John Mallinger",96,5.1,"PuttsMadePerEventOver10",2007
74,74,"Steve Marino",106,5.1,"PuttsMadePerEventOver10",2007
74,74,"Ryan Palmer",91,5.1,"PuttsMadePerEventOver10",2007
74,74,"Michael Putnam",96,5.1,"PuttsMadePerEventOver10",2007
74,74,"Tag Ridings",52,5.1,"PuttsMadePerEventOver10",2007
74,74,"Bo Van Pelt",104,5.1,"PuttsMadePerEventOver10",2007
85,85,"Robert Allenby",90,5,"PuttsMadePerEventOver10",2007
85,85,"Cameron Beckman",96,5,"PuttsMadePerEventOver10",2007
85,85,"Rich Beem",89,5,"PuttsMadePerEventOver10",2007
85,85,"Jason Bohn",57,5,"PuttsMadePerEventOver10",2007
85,85,"Ben Curtis",80,5,"PuttsMadePerEventOver10",2007
85,85,"Retief Goosen",50,5,"PuttsMadePerEventOver10",2007
85,85,"Jason Gore",86,5,"PuttsMadePerEventOver10",2007
85,85,"JJ Henry",86,5,"PuttsMadePerEventOver10",2007
85,85,"Charley Hoffman",97,5,"PuttsMadePerEventOver10",2007
85,85,"Craig Lile",77,5,"PuttsMadePerEventOver10",2007
85,85,"Parker McLachlin",83,5,"PuttsMadePerEventOver10",2007
85,85,"Shaun Micheel",91,5,"PuttsMadePerEventOver10",2007
85,85,"Jeff Overton",60,5,"PuttsMadePerEventOver10",2007
85,85,"John Rollins",102,5,"PuttsMadePerEventOver10",2007
85,85,"Charles Warren",101,5,"PuttsMadePerEventOver10",2007
100,100,"Eric Axley",107,4.9,"PuttsMadePerEventOver10",2007
100,100,"Marco Dawson",73,4.9,"PuttsMadePerEventOver10",2007
100,100,"Scott Gutschewski",67,4.9,"PuttsMadePerEventOver10",2007
100,100,"Bob Heintz",85,4.9,"PuttsMadePerEventOver10",2007
100,100,"Jerry Kelly",101,4.9,"PuttsMadePerEventOver10",2007
100,100,"Ian Poulter",63,4.9,"PuttsMadePerEventOver10",2007
100,100,"Brett Quigley",79,4.9,"PuttsMadePerEventOver10",2007
100,100,"Michael Sim",52,4.9,"PuttsMadePerEventOver10",2007
100,100,"Bob Tway",103,4.9,"PuttsMadePerEventOver10",2007
109,109,"Stuart Appleby",74,4.8,"PuttsMadePerEventOver10",2007
109,109,"Rich Barcelo",80,4.8,"PuttsMadePerEventOver10",2007
109,109,"Andrew Buckle",77,4.8,"PuttsMadePerEventOver10",2007
109,109,"Glen Day",85,4.8,"PuttsMadePerEventOver10",2007
109,109,"Steve Flesch",100,4.8,"PuttsMadePerEventOver10",2007
109,109,"JP Hayes",89,4.8,"PuttsMadePerEventOver10",2007
109,109,"Kent Jones",97,4.8,"PuttsMadePerEventOver10",2007
109,109,"Cliff Kresge",107,4.8,"PuttsMadePerEventOver10",2007
109,109,"Jarrod Lyle",77,4.8,"PuttsMadePerEventOver10",2007
109,109,"Daisuke Maruyama",86,4.8,"PuttsMadePerEventOver10",2007
109,109,"Jose Maria Olazabal",52,4.8,"PuttsMadePerEventOver10",2007
109,109,"Scott Verplank",82,4.8,"PuttsMadePerEventOver10",2007
109,109,"Mike Weir",82,4.8,"PuttsMadePerEventOver10",2007
109,109,"Mark Wilson",87,4.8,"PuttsMadePerEventOver10",2007
123,123,"Brendon de Jonge",76,4.7,"PuttsMadePerEventOver10",2007
123,123,"Jason Dufner",100,4.7,"PuttsMadePerEventOver10",2007
123,123,"Robert Gamez",88,4.7,"PuttsMadePerEventOver10",2007
123,123,"Mathew Goggin",97,4.7,"PuttsMadePerEventOver10",2007
123,123,"Craig Kanada",109,4.7,"PuttsMadePerEventOver10",2007
123,123,"Shigeki Maruyama",84,4.7,"PuttsMadePerEventOver10",2007
123,123,"Nick Watney",87,4.7,"PuttsMadePerEventOver10",2007
130,130,"DJ Brigman",67,4.6,"PuttsMadePerEventOver10",2007
130,130,"Gavin Coles",87,4.6,"PuttsMadePerEventOver10",2007
130,130,"Bill Haas",93,4.6,"PuttsMadePerEventOver10",2007
130,130,"Richard Johnson",93,4.6,"PuttsMadePerEventOver10",2007
130,130,"Bryce Molder",56,4.6,"PuttsMadePerEventOver10",2007
130,130,"Pat Perez",84,4.6,"PuttsMadePerEventOver10",2007
130,130,"Dicky Pride",71,4.6,"PuttsMadePerEventOver10",2007
130,130,"Jason Schultz",63,4.6,"PuttsMadePerEventOver10",2007
138,138,"Alex Cejka",80,4.5,"PuttsMadePerEventOver10",2007
138,138,"Chris DiMarco",79,4.5,"PuttsMadePerEventOver10",2007
138,138,"Matt Kuchar",85,4.5,"PuttsMadePerEventOver10",2007
138,138,"Stephen Leaney",82,4.5,"PuttsMadePerEventOver10",2007
138,138,"Davis Love III",66,4.5,"PuttsMadePerEventOver10",2007
138,138,"Nick OHern",72,4.5,"PuttsMadePerEventOver10",2007
138,138,"Corey Pavin",81,4.5,"PuttsMadePerEventOver10",2007
138,138,"Bubba Watson",80,4.5,"PuttsMadePerEventOver10",2007
146,146,"Billy Andrade",88,4.4,"PuttsMadePerEventOver10",2007
146,146,"Craig Bowden",78,4.4,"PuttsMadePerEventOver10",2007
146,146,"Phil Mickelson",73,4.4,"PuttsMadePerEventOver10",2007
146,146,"Kenny Perry",83,4.4,"PuttsMadePerEventOver10",2007
146,146,"Ted Purdy",102,4.4,"PuttsMadePerEventOver10",2007
146,146,"Brett Wetterich",88,4.4,"PuttsMadePerEventOver10",2007
152,152,"Trevor Immelman",74,4.3,"PuttsMadePerEventOver10",2007
152,152,"Hunter Mahan",91,4.3,"PuttsMadePerEventOver10",2007
152,152,"John Merrick",92,4.3,"PuttsMadePerEventOver10",2007
155,155,"Michael Boyd",61,4.2,"PuttsMadePerEventOver10",2007
155,155,"Chris Couch",76,4.2,"PuttsMadePerEventOver10",2007
155,155,"Joe Durant",88,4.2,"PuttsMadePerEventOver10",2007
155,155,"Jeff Gove",103,4.2,"PuttsMadePerEventOver10",2007
155,155,"Mathias Gronberg",95,4.2,"PuttsMadePerEventOver10",2007
155,155,"Peter Lonard",85,4.2,"PuttsMadePerEventOver10",2007
155,155,"Kevin Sutherland",85,4.2,"PuttsMadePerEventOver10",2007
155,155,"DJ Trahan",99,4.2,"PuttsMadePerEventOver10",2007
163,163,"Craig Barlow",52,4.1,"PuttsMadePerEventOver10",2007
163,163,"Chris Stroud",66,4.1,"PuttsMadePerEventOver10",2007
163,163,"Chris Tidland",59,4.1,"PuttsMadePerEventOver10",2007
166,166,"Anders Hansen",55,4,"PuttsMadePerEventOver10",2007
166,166,"Matt Hendrix",63,4,"PuttsMadePerEventOver10",2007
166,166,"JB Holmes",71,4,"PuttsMadePerEventOver10",2007
166,166,"Tripp Isenhour",86,4,"PuttsMadePerEventOver10",2007
166,166,"Lee Janzen",66,4,"PuttsMadePerEventOver10",2007
166,166,"Doug LaBelle II",104,4,"PuttsMadePerEventOver10",2007
166,166,"Kirk Triplett",77,4,"PuttsMadePerEventOver10",2007
166,166,"Duffy Waldorf",69,4,"PuttsMadePerEventOver10",2007
174,174,"Jeff Brehaut",59,3.9,"PuttsMadePerEventOver10",2007
174,174,"Jose Coceres",50,3.9,"PuttsMadePerEventOver10",2007
174,174,"Todd Hamilton",76,3.9,"PuttsMadePerEventOver10",2007
174,174,"Kyle Reifers",71,3.9,"PuttsMadePerEventOver10",2007
174,174,"Paul Stankowski",52,3.9,"PuttsMadePerEventOver10",2007
179,179,"Brian Bateman",55,3.8,"PuttsMadePerEventOver10",2007
179,179,"Mark Brooks",53,3.8,"PuttsMadePerEventOver10",2007
179,179,"John Daly",59,3.8,"PuttsMadePerEventOver10",2007
179,179,"Tom Lehman",62,3.8,"PuttsMadePerEventOver10",2007
179,179,"Jeff Sluman",60,3.8,"PuttsMadePerEventOver10",2007
179,179,"Steve Wheatcroft",73,3.8,"PuttsMadePerEventOver10",2007
185,185,"Harrison Frazar",88,3.7,"PuttsMadePerEventOver10",2007
186,186,"David Branshaw",83,3.6,"PuttsMadePerEventOver10",2007
186,186,"Paul Gow",70,3.6,"PuttsMadePerEventOver10",2007
186,186,"Jaco Van Zyl",51,3.6,"PuttsMadePerEventOver10",2007
186,186,"Johnson Wagner",97,3.6,"PuttsMadePerEventOver10",2007
190,190,"Tom Byrum",50,3.5,"PuttsMadePerEventOver10",2007
190,190,"Tom Johnson",74,3.5,"PuttsMadePerEventOver10",2007
190,190,"Greg Owen",81,3.5,"PuttsMadePerEventOver10",2007
193,193,"Bubba Dickerson",51,3.4,"PuttsMadePerEventOver10",2007
193,193,"Kevin Stadler",95,3.4,"PuttsMadePerEventOver10",2007
195,195,"Darron Stiles",65,3.1,"PuttsMadePerEventOver10",2007
196,196,"Jim Rutledge",59,2.8,"PuttsMadePerEventOver10",2007
