"ProximitytoHolefromRough_RANKTHISWEEK_2009","ProximitytoHolefromRough_RANKLASTWEEK_2009","ProximitytoHolefromRough_PLAYERNAME_2009","ProximitytoHolefromRough_ROUNDS_2009","ProximitytoHolefromRough_AVGDTP_2009","ProximitytoHolefromRough_TOTALDISTANCEFEET_2009","ProximitytoHolefromRough_OFSHOTS_2009","ProximitytoHolefromRough_SCRAMBLINGRANK_2009","stat_name","year"
37,37,"Rory Sabbatini",81,NA,1291.167,181,129,"ProximitytoHolefromRough",2009
41,41,"Jason Bohn",88,NA,1263.583,175,163,"ProximitytoHolefromRough",2009
41,41,"Chad Campbell",90,NA,1213.917,168,67,"ProximitytoHolefromRough",2009
41,41,"Alex Cejka",82,NA,1213.25,167,108,"ProximitytoHolefromRough",2009
41,41,"Glen Day",79,NA,1148,158,43,"ProximitytoHolefromRough",2009
41,41,"Ken Duke",87,NA,1570.667,217,53,"ProximitytoHolefromRough",2009
41,41,"Steve Elkington",70,NA,1019.5,141,99,"ProximitytoHolefromRough",2009
41,41,"Rod Pampling",72,NA,1083.667,150,74,"ProximitytoHolefromRough",2009
41,41,"Vijay Singh",71,NA,1022.833,141,147,"ProximitytoHolefromRough",2009
41,41,"Jay Williamson",69,NA,934.667,129,86,"ProximitytoHolefromRough",2009
50,50,"Will Ma Kenzie",69,NA,1210.583,165,164,"ProximitytoHolefromRough",2009
50,50,"Camilo Villegas",76,NA,1038.5,141,129,"ProximitytoHolefromRough",2009
52,52,"Stuart Appleby",79,NA,1242.167,168,160,"ProximitytoHolefromRough",2009
52,52,"Brian Davis",103,NA,1712.667,230,95,"ProximitytoHolefromRough",2009
52,52,"Justin Leonard",95,NA,1071.167,144,63,"ProximitytoHolefromRough",2009
52,52,"Geoff Ogilvy",78,NA,1278.667,172,62,"ProximitytoHolefromRough",2009
52,52,"Pat Perez",74,NA,1347.5,182,78,"ProximitytoHolefromRough",2009
52,52,"Brandt Snedeker",81,NA,1117.917,150,25,"ProximitytoHolefromRough",2009
58,58,"Retief Goosen",74,NA,1380,185,64,"ProximitytoHolefromRough",2009
58,58,"Jeff Klauk",97,NA,1523.583,204,34,"ProximitytoHolefromRough",2009
58,58,"Parker McLachlin",71,NA,1477.333,198,98,"ProximitytoHolefromRough",2009
58,58,"Nick OHern",90,NA,1432.417,192,70,"ProximitytoHolefromRough",2009
62,62,"Aaron Baddeley",66,NA,1330.833,176,92,"ProximitytoHolefromRough",2009
62,62,"Bart Bryant",58,NA,1107.167,146,153,"ProximitytoHolefromRough",2009
62,62,"Richard Johnson",85,NA,1180.25,156,87,"ProximitytoHolefromRough",2009
62,62,"Steve Marino",98,NA,1506.75,199,60,"ProximitytoHolefromRough",2009
62,62,"Ryan Moore",89,NA,1509.583,199,46,"ProximitytoHolefromRough",2009
62,62,"Sean OHair",80,NA,1241.5,163,113,"ProximitytoHolefromRough",2009
62,62,"Corey Pavin",73,NA,1063.667,141,80,"ProximitytoHolefromRough",2009
62,62,"Tim Petrovic",97,NA,1487.833,197,5,"ProximitytoHolefromRough",2009
62,62,"Tag Ridings",50,NA,888.833,117,140,"ProximitytoHolefromRough",2009
62,62,"Vaughn Taylor",88,NA,1527.167,201,156,"ProximitytoHolefromRough",2009
72,72,"Woody Austin",84,NA,1616.417,210,39,"ProximitytoHolefromRough",2009
72,72,"Greg Chalmers",85,NA,1406.25,184,55,"ProximitytoHolefromRough",2009
72,72,"Ben Crane",93,NA,1424.583,186,32,"ProximitytoHolefromRough",2009
72,72,"Harrison Frazar",93,NA,1948.167,255,134,"ProximitytoHolefromRough",2009
72,72,"Robert Garrigus",83,NA,1456.5,189,111,"ProximitytoHolefromRough",2009
72,72,"Lee Janzen",74,NA,1268.833,165,66,"ProximitytoHolefromRough",2009
72,72,"Kent Jones",73,NA,1157,151,139,"ProximitytoHolefromRough",2009
72,72,"Billy Mayfair",83,NA,1306.917,170,169,"ProximitytoHolefromRough",2009
72,72,"Carl Pettersson",86,NA,1550.333,202,164,"ProximitytoHolefromRough",2009
72,72,"Rick Price",54,NA,896.75,117,161,"ProximitytoHolefromRough",2009
72,72,"Mark Wilson",99,NA,1748.417,228,21,"ProximitytoHolefromRough",2009
83,83,"David Duval",56,NA,1062.167,137,183,"ProximitytoHolefromRough",2009
83,83,"Charles Howell III",99,NA,1737.167,224,118,"ProximitytoHolefromRough",2009
83,83,"Steve Lowery",83,NA,1633.75,211,82,"ProximitytoHolefromRough",2009
83,83,"Troy Matteson",95,NA,1686.417,218,103,"ProximitytoHolefromRough",2009
83,83,"DA Points",99,NA,1518.417,196,111,"ProximitytoHolefromRough",2009
83,83,"Chez Reavie",81,NA,1243.917,160,71,"ProximitytoHolefromRough",2009
83,83,"Kirk Triplett",60,NA,1003.5,129,24,"ProximitytoHolefromRough",2009
90,90,"Cameron Beckman",87,NA,1487.167,190,77,"ProximitytoHolefromRough",2009
90,90,"Jason Day",61,NA,1264.333,161,35,"ProximitytoHolefromRough",2009
90,90,"Luke Donald",79,NA,1172.5,149,20,"ProximitytoHolefromRough",2009
90,90,"Charley Hoffman",97,NA,1728.917,221,79,"ProximitytoHolefromRough",2009
90,90,"James Nitties",86,NA,1760.5,225,106,"ProximitytoHolefromRough",2009
90,90,"Webb Simpson",94,NA,1806.833,231,17,"ProximitytoHolefromRough",2009
90,90,"Scott Verplank",88,NA,1438.25,184,75,"ProximitytoHolefromRough",2009
97,97,"Steve Flesch",77,NA,1230.417,155,50,"ProximitytoHolefromRough",2009
97,97,"Bill Haas",91,NA,1928.583,243,72,"ProximitytoHolefromRough",2009
97,97,"Matt Kuchar",82,NA,1570.667,199,3,"ProximitytoHolefromRough",2009
97,97,"Michael Letzig",96,NA,1831.25,232,29,"ProximitytoHolefromRough",2009
97,97,"Bill Lunde",83,NA,1444.333,182,49,"ProximitytoHolefromRough",2009
97,97,"Rocco Mediate",79,NA,1180.083,149,145,"ProximitytoHolefromRough",2009
97,97,"Greg Owen",97,NA,1376.333,173,136,"ProximitytoHolefromRough",2009
97,97,"John Senden",100,NA,1647.75,209,128,"ProximitytoHolefromRough",2009
97,97,"Heath Slocum",95,NA,1535.833,195,91,"ProximitytoHolefromRough",2009
97,97,"Chris Stroud",88,NA,1442.583,183,168,"ProximitytoHolefromRough",2009
97,97,"DJ Trahan",96,NA,1577.333,199,149,"ProximitytoHolefromRough",2009
97,97,"Nick Watney",86,NA,1723.917,217,84,"ProximitytoHolefromRough",2009
109,109,"Rich Beem",77,NA,1101.25,138,132,"ProximitytoHolefromRough",2009
109,109,"Angel Cabrera",55,NA,768.5,96,117,"ProximitytoHolefromRough",2009
109,109,"Mark Calcavecchia",72,NA,1421,177,101,"ProximitytoHolefromRough",2009
109,109,"KJ Choi",65,NA,1043.417,131,141,"ProximitytoHolefromRough",2009
109,109,"Davis Love III",89,NA,1672.75,210,109,"ProximitytoHolefromRough",2009
109,109,"Jarrod Lyle",65,NA,992.083,124,65,"ProximitytoHolefromRough",2009
109,109,"Ted Purdy",101,NA,1961.583,245,151,"ProximitytoHolefromRough",2009
109,109,"Kevin Sutherland",96,NA,1410.417,176,81,"ProximitytoHolefromRough",2009
109,109,"Peter Tomasulo",61,NA,1132.25,141,172,"ProximitytoHolefromRough",2009
109,109,"Matt Weibring",65,NA,970.583,121,42,"ProximitytoHolefromRough",2009
119,119,"Brad Adamonis",70,NA,1192.167,147,36,"ProximitytoHolefromRough",2009
119,119,"Ernie Els",70,NA,1098.917,136,59,"ProximitytoHolefromRough",2009
119,119,"David Mathis",82,NA,1450.75,179,47,"ProximitytoHolefromRough",2009
119,119,"Kevin Streelman",97,NA,1974,243,167,"ProximitytoHolefromRough",2009
119,119,"Brian Vranesh",51,NA,1021.417,126,38,"ProximitytoHolefromRough",2009
119,119,"Casey Wittenberg",71,NA,1150.583,143,61,"ProximitytoHolefromRough",2009
119,119,"YE Yang",83,NA,1544.75,192,90,"ProximitytoHolefromRough",2009
126,126,"Robert Allenby",71,NA,1051.583,129,56,"ProximitytoHolefromRough",2009
126,126,"Paul Goydos",79,NA,1238.417,152,145,"ProximitytoHolefromRough",2009
126,126,"Nathan Green",104,NA,2016.75,248,40,"ProximitytoHolefromRough",2009
126,126,"Anthony Kim",76,NA,1360.833,166,124,"ProximitytoHolefromRough",2009
126,126,"George McNeill",82,NA,1648.25,202,29,"ProximitytoHolefromRough",2009
126,126,"Kenny Perry",92,NA,1710.583,210,13,"ProximitytoHolefromRough",2009
126,126,"Charles Warren",63,NA,1106.25,135,121,"ProximitytoHolefromRough",2009
126,126,"Charlie Wi",92,NA,1645.417,201,83,"ProximitytoHolefromRough",2009
134,134,"Brian Bateman",55,NA,966.083,117,158,"ProximitytoHolefromRough",2009
134,134,"Kris Blanks",60,NA,984.417,119,131,"ProximitytoHolefromRough",2009
134,134,"Jonathan Byrd",89,NA,1416,171,148,"ProximitytoHolefromRough",2009
134,134,"Daniel Chopra",89,NA,1793.583,217,152,"ProximitytoHolefromRough",2009
134,134,"Stewart Cink",79,NA,1343.167,163,113,"ProximitytoHolefromRough",2009
134,134,"Ben Curtis",63,NA,1002.083,122,85,"ProximitytoHolefromRough",2009
134,134,"Sergio Garcia",59,NA,903.583,109,101,"ProximitytoHolefromRough",2009
134,134,"Spencer Levin",75,NA,1232.917,150,15,"ProximitytoHolefromRough",2009
134,134,"Ryan Palmer",78,NA,1668.25,202,138,"ProximitytoHolefromRough",2009
143,143,"Stephen Ames",77,NA,1187.083,142,142,"ProximitytoHolefromRough",2009
143,143,"Matt Bettencourt",98,NA,2202,265,125,"ProximitytoHolefromRough",2009
143,143,"Colt Knost",71,NA,1086.167,130,157,"ProximitytoHolefromRough",2009
143,143,"Kevin Na",91,NA,1720.083,207,6,"ProximitytoHolefromRough",2009
147,147,"Michael Allen",73,NA,1032.417,123,123,"ProximitytoHolefromRough",2009
147,147,"Tommy Armour III",58,NA,1124.5,134,137,"ProximitytoHolefromRough",2009
147,147,"Ricky Barnes",67,NA,1012.917,120,178,"ProximitytoHolefromRough",2009
147,147,"Greg Kraft",51,NA,868.667,103,177,"ProximitytoHolefromRough",2009
147,147,"Bo Van Pelt",100,NA,1843.25,220,57,"ProximitytoHolefromRough",2009
147,147,"Johnson Wagner",81,NA,1734.5,206,115,"ProximitytoHolefromRough",2009
153,153,"Ryuji Imada",85,NA,1667.667,196,54,"ProximitytoHolefromRough",2009
153,153,"Adam Scott",53,NA,1027.75,121,171,"ProximitytoHolefromRough",2009
155,155,"Brad Faxon",59,NA,1360.833,159,120,"ProximitytoHolefromRough",2009
155,155,"Mathew Goggin",76,NA,1495.417,175,134,"ProximitytoHolefromRough",2009
155,155,"Joe Ogilvie",85,NA,1659.667,194,41,"ProximitytoHolefromRough",2009
155,155,"Andres Romero",58,NA,1201.5,140,181,"ProximitytoHolefromRough",2009
155,155,"Boo Weekley",79,NA,1561.25,182,154,"ProximitytoHolefromRough",2009
160,160,"Eric Axley",71,NA,1502.833,174,182,"ProximitytoHolefromRough",2009
160,160,"Marc Leishman",91,NA,1951.5,226,116,"ProximitytoHolefromRough",2009
160,160,"Scott Piercy",85,NA,1925.667,222,107,"ProximitytoHolefromRough",2009
160,160,"Gary Woodland",53,NA,983.417,114,184,"ProximitytoHolefromRough",2009
164,164,"JB Holmes",74,NA,1703.333,195,174,"ProximitytoHolefromRough",2009
164,164,"Scott McCarron",91,NA,1840.917,211,18,"ProximitytoHolefromRough",2009
166,166,"Lucas Glover",93,NA,1898.25,215,97,"ProximitytoHolefromRough",2009
166,166,"Tim Herron",87,NA,2030.75,230,69,"ProximitytoHolefromRough",2009
166,166,"Leif Olson",51,NA,1293.167,147,173,"ProximitytoHolefromRough",2009
169,169,"Brendon de Jonge",90,NA,1999.167,225,155,"ProximitytoHolefromRough",2009
169,169,"JJ Henry",97,NA,1807.333,202,89,"ProximitytoHolefromRough",2009
169,169,"Matt Jones",56,NA,1018.167,114,22,"ProximitytoHolefromRough",2009
169,169,"Cliff Kresge",78,NA,1442.25,161,72,"ProximitytoHolefromRough",2009
169,169,"Jeff Maggert",79,NA,1490.75,167,68,"ProximitytoHolefromRough",2009
169,169,"John Merrick",91,NA,1456.583,163,159,"ProximitytoHolefromRough",2009
175,175,"Derek Fathauer",63,NA,1354,150,161,"ProximitytoHolefromRough",2009
175,175,"Dustin Johnson",85,NA,1920,213,143,"ProximitytoHolefromRough",2009
175,175,"Martin Laird",72,NA,1380.333,154,179,"ProximitytoHolefromRough",2009
175,175,"Marc Turnesa",77,NA,1650.75,183,170,"ProximitytoHolefromRough",2009
179,179,"Todd Hamilton",83,NA,1211.25,133,105,"ProximitytoHolefromRough",2009
180,180,"Nicholas Thompson",96,NA,2224.75,242,122,"ProximitytoHolefromRough",2009
181,181,"John Rollins",92,NA,2025,218,93,"ProximitytoHolefromRough",2009
182,182,"Joe Durant",62,NA,1042,109,176,"ProximitytoHolefromRough",2009
183,183,"Hunter Mahan",94,NA,1741.167,177,100,"ProximitytoHolefromRough",2009
183,183,"Aron Price",89,NA,1831.667,187,93,"ProximitytoHolefromRough",2009
