"LowestRound_RANKTHISWEEK_2008","LowestRound_RANKLASTWEEK_2008","LowestRound_PLAYERNAME_2008","LowestRound_ROUNDS_2008","LowestRound_VALUE_2008","LowestRound_TOURNCOURSE_2008","LowestRound_ROUND_2008","stat_name","year"
77,77,"Phil Mickelson",80,64,NA,2,"LowestRound",2008
77,77,"Jon Mills",95,64,NA,3,"LowestRound",2008
77,77,"Ryan Moore",72,64,NA,2,"LowestRound",2008
77,77,"Kevin Na",97,64,NA,1,"LowestRound",2008
77,77,"Arron Oberholser",33,64,NA,2,"LowestRound",2008
77,77,"Joe Ogilvie",100,64,NA,3,"LowestRound",2008
77,77,"Geoff Ogilvy",65,64,NA,2,"LowestRound",2008
77,77,"Jeff Overton",103,64,NA,2,"LowestRound",2008
77,77,"Deane Pappas",8,64,NA,1,"LowestRound",2008
77,77,"Brenden Pappas",66,64,NA,3,"LowestRound",2008
77,77,"Corey Pavin",69,64,NA,1,"LowestRound",2008
77,77,"Kenny Perry",97,64,NA,4,"LowestRound",2008
77,77,"Chez Reavie",102,64,NA,1,"LowestRound",2008
77,77,"Tag Ridings",88,64,NA,2,"LowestRound",2008
77,77,"John Rollins",94,64,NA,2,"LowestRound",2008
77,77,"Patrick Sheehan",124,64,NA,2,"LowestRound",2008
77,77,"Joey Sindelar",15,64,NA,3,"LowestRound",2008
77,77,"Heath Slocum",104,64,NA,1,"LowestRound",2008
77,77,"Paul Stankowski",38,64,NA,3,"LowestRound",2008
77,77,"Chris Stroud",81,64,NA,2,"LowestRound",2008
77,77,"Vaughn Taylor",103,64,NA,3,"LowestRound",2008
77,77,"David Toms",70,64,NA,3,"LowestRound",2008
77,77,"Omar Uresti",74,64,NA,4,"LowestRound",2008
77,77,"Bo Van Pelt",101,64,NA,1,"LowestRound",2008
77,77,"Scott Verplank",82,64,NA,2,"LowestRound",2008
77,77,"Jimmy Walker",73,64,NA,1,"LowestRound",2008
77,77,"Garrett Willis",34,64,NA,2,"LowestRound",2008
77,77,"YE Yang",89,64,NA,3,"LowestRound",2008
145,145,"Woody Austin",109,65,NA,3,"LowestRound",2008
145,145,"Brian Bateman",48,65,NA,2,"LowestRound",2008
145,145,"Justin Bolli",87,65,NA,4,"LowestRound",2008
145,145,"Bart Bryant",81,65,NA,2,"LowestRound",2008
145,145,"Alejandro Canizares",52,65,NA,4,"LowestRound",2008
145,145,"Paul Casey",55,65,NA,4,"LowestRound",2008
145,145,"Alex Cejka",75,65,NA,4,"LowestRound",2008
145,145,"Daniel Chopra",84,65,NA,2,"LowestRound",2008
145,145,"Darren Clarke",6,65,NA,3,"LowestRound",2008
145,145,"Chad Collins",72,65,NA,3,"LowestRound",2008
145,145,"Ben Curtis",80,65,NA,4,"LowestRound",2008
145,145,"Robert Damron",22,65,NA,1,"LowestRound",2008
145,145,"Marco Dawson",64,65,NA,1,"LowestRound",2008
145,145,"Jason Day",81,65,NA,1,"LowestRound",2008
145,145,"Todd Demsey",80,65,NA,1,"LowestRound",2008
145,145,"John Douma",4,65,NA,3,"LowestRound",2008
145,145,"James Driscoll",85,65,NA,2,"LowestRound",2008
145,145,"Ernie Els",51,65,NA,2,"LowestRound",2008
145,145,"Kenneth Ferrie",72,65,NA,1,"LowestRound",2008
145,145,"Steve Flesch",95,65,NA,2,"LowestRound",2008
145,145,"Harrison Frazar",73,65,NA,3,"LowestRound",2008
145,145,"Robert Gamez",79,65,NA,1,"LowestRound",2008
145,145,"Robert Garrigus",90,65,NA,1,"LowestRound",2008
145,145,"Lucas Glover",91,65,NA,1,"LowestRound",2008
145,145,"Jason Gore",94,65,NA,1,"LowestRound",2008
145,145,"Bill Haas",99,65,NA,3,"LowestRound",2008
145,145,"Padraig Harrington",52,65,NA,2,"LowestRound",2008
145,145,"JP Hayes",67,65,NA,3,"LowestRound",2008
145,145,"Mark Hensby",71,65,NA,2,"LowestRound",2008
145,145,"Hidemasa Hoshino",4,65,NA,3,"LowestRound",2008
145,145,"Ryuji Imada",80,65,NA,2,"LowestRound",2008
145,145,"Freddie Jacobson",78,65,NA,4,"LowestRound",2008
145,145,"Lee Janzen",89,65,NA,1,"LowestRound",2008
145,145,"Miguel Angel Jimenez",25,65,NA,1,"LowestRound",2008
145,145,"Brandt Jobe",52,65,NA,2,"LowestRound",2008
145,145,"Kent Jones",68,65,NA,1,"LowestRound",2008
145,145,"Craig Kanada",65,65,NA,2,"LowestRound",2008
145,145,"Peter Karmis",4,65,NA,1,"LowestRound",2008
145,145,"Greg Kraft",63,65,NA,3,"LowestRound",2008
145,145,"Frank Lickliter II",107,65,NA,2,"LowestRound",2008
145,145,"Shigeki Maruyama",50,65,NA,1,"LowestRound",2008
145,145,"Rocco Mediate",87,65,NA,2,"LowestRound",2008
145,145,"Larry Mize",46,65,NA,1,"LowestRound",2008
145,145,"Nick OHern",82,65,NA,1,"LowestRound",2008
145,145,"Ryan Palmer",69,65,NA,2,"LowestRound",2008
145,145,"Jesper Parnevik",88,65,NA,2,"LowestRound",2008
145,145,"Tim Petrovic",97,65,NA,2,"LowestRound",2008
145,145,"Stephen Poole",4,65,NA,4,"LowestRound",2008
145,145,"Jeff Quinney",87,65,NA,3,"LowestRound",2008
145,145,"John Riegger",73,65,NA,2,"LowestRound",2008
145,145,"Andres Romero",69,65,NA,3,"LowestRound",2008
145,145,"Justin Rose",46,65,NA,1,"LowestRound",2008
145,145,"Brett Rumford",72,65,NA,4,"LowestRound",2008
145,145,"Chip Sullivan",18,65,NA,3,"LowestRound",2008
145,145,"Nicholas Thompson",113,65,NA,2,"LowestRound",2008
145,145,"Michael Thompson",14,65,NA,2,"LowestRound",2008
145,145,"Kirk Triplett",25,65,NA,1,"LowestRound",2008
145,145,"Charles Warren",79,65,NA,1,"LowestRound",2008
145,145,"Bubba Watson",97,65,NA,4,"LowestRound",2008
145,145,"Lee Westwood",32,65,NA,2,"LowestRound",2008
145,145,"Brett Wetterich",36,65,NA,1,"LowestRound",2008
145,145,"Ron Whittaker",54,65,NA,4,"LowestRound",2008
145,145,"Tiger Woods",26,65,NA,2,"LowestRound",2008
208,208,"Billy Andrade",71,66,NA,1,"LowestRound",2008
208,208,"Stuart Appleby",87,66,NA,1,"LowestRound",2008
208,208,"Notah Begay III",24,66,NA,1,"LowestRound",2008
208,208,"Ryan Blaum",4,66,NA,2,"LowestRound",2008
208,208,"Jason Bohn",45,66,NA,2,"LowestRound",2008
208,208,"Michael Bradley",40,66,NA,1,"LowestRound",2008
208,208,"Mark Brooks",48,66,NA,2,"LowestRound",2008
208,208,"Andrew Buckle",46,66,NA,2,"LowestRound",2008
208,208,"Tom Byrum",36,66,NA,2,"LowestRound",2008
208,208,"Angel Cabrera",55,66,NA,3,"LowestRound",2008
208,208,"John Daly",43,66,NA,2,"LowestRound",2008
208,208,"Josh Esler",2,66,NA,2,"LowestRound",2008
208,208,"Niclas Fasth",32,66,NA,4,"LowestRound",2008
208,208,"Carlos Franco",73,66,NA,2,"LowestRound",2008
208,208,"Jeff Gove",50,66,NA,2,"LowestRound",2008
208,208,"Charles Howell III",101,66,NA,4,"LowestRound",2008
208,208,"Brendan Jones",15,66,NA,3,"LowestRound",2008
208,208,"Jonathan Kaye",22,66,NA,1,"LowestRound",2008
208,208,"Soren Kjeldsen",8,66,NA,4,"LowestRound",2008
208,208,"Neal Lancaster",28,66,NA,2,"LowestRound",2008
208,208,"Danny Lee",6,66,NA,2,"LowestRound",2008
208,208,"Tom Lehman",51,66,NA,1,"LowestRound",2008
208,208,"WC Liang",20,66,NA,2,"LowestRound",2008
208,208,"Jamie Lovemark",14,66,NA,2,"LowestRound",2008
208,208,"Jin Park",85,66,NA,3,"LowestRound",2008
208,208,"Ted Purdy",68,66,NA,1,"LowestRound",2008
208,208,"Chris Riley",51,66,NA,4,"LowestRound",2008
208,208,"Tom Scherrer",56,66,NA,3,"LowestRound",2008
208,208,"John Senden",93,66,NA,4,"LowestRound",2008
208,208,"Brandt Snedeker",85,66,NA,1,"LowestRound",2008
208,208,"Mitsuhiro Tateyama",4,66,NA,1,"LowestRound",2008
208,208,"Kyle Thompson",70,66,NA,1,"LowestRound",2008
240,240,"Craig Barlow",43,67,NA,3,"LowestRound",2008
240,240,"Jose Coceres",37,67,NA,1,"LowestRound",2008
240,240,"Kris Cox",17,67,NA,1,"LowestRound",2008
240,240,"Bryan DeCorso",4,67,NA,2,"LowestRound",2008
240,240,"Nick Dougherty",24,67,NA,1,"LowestRound",2008
240,240,"Tony Finau",2,67,NA,2,"LowestRound",2008
240,240,"Richard Finch",8,67,NA,4,"LowestRound",2008
240,240,"Cody Freeman",66,67,NA,1,"LowestRound",2008
240,240,"Jim Gallagher Jr",17,67,NA,1,"LowestRound",2008
240,240,"Richard Green",29,67,NA,4,"LowestRound",2008
240,240,"Anton Haig",8,67,NA,4,"LowestRound",2008
240,240,"Anders Hansen",17,67,NA,3,"LowestRound",2008
240,240,"David Howell",10,67,NA,4,"LowestRound",2008
240,240,"Pete Jordan",4,67,NA,2,"LowestRound",2008
240,240,"Robert Karlsson",29,67,NA,2,"LowestRound",2008
240,240,"Bernhard Langer",6,67,NA,2,"LowestRound",2008
240,240,"Stephen Leaney",53,67,NA,1,"LowestRound",2008
240,240,"Spencer Levin",4,67,NA,1,"LowestRound",2008
240,240,"Bob May",15,67,NA,3,"LowestRound",2008
240,240,"Paul McGinley",4,67,NA,2,"LowestRound",2008
240,240,"Spike McRoy",13,67,NA,2,"LowestRound",2008
240,240,"Shaun Micheel",45,67,NA,3,"LowestRound",2008
240,240,"Travis Perkins",53,67,NA,1,"LowestRound",2008
240,240,"Dicky Pride",39,67,NA,2,"LowestRound",2008
240,240,"Brett Quigley",80,67,NA,2,"LowestRound",2008
240,240,"Mike Ruiz",4,67,NA,1,"LowestRound",2008
240,240,"Adam Short",2,67,NA,2,"LowestRound",2008
240,240,"Webb Simpson",18,67,NA,3,"LowestRound",2008
240,240,"Jeff Sluman",6,67,NA,2,"LowestRound",2008
240,240,"Henrik Stenson",36,67,NA,4,"LowestRound",2008
240,240,"Richard Sterne",25,67,NA,3,"LowestRound",2008
240,240,"Jon Turcott",6,67,NA,2,"LowestRound",2008
240,240,"Jhonattan Vegas",4,67,NA,2,"LowestRound",2008
240,240,"Casey Wittenberg",12,67,NA,2,"LowestRound",2008
274,274,"Thomas Aiken",4,68,NA,4,"LowestRound",2008
274,274,"Paul Azinger",21,68,NA,2,"LowestRound",2008
274,274,"Guy Boros",17,68,NA,3,"LowestRound",2008
274,274,"Casey Bourque",3,68,NA,2,"LowestRound",2008
274,274,"SSP Chawrasia",4,68,NA,3,"LowestRound",2008
274,274,"Erik Compton",4,68,NA,2,"LowestRound",2008
274,274,"Stuart Deane",6,68,NA,2,"LowestRound",2008
274,274,"Jay Delsing",19,68,NA,1,"LowestRound",2008
274,274,"David Duval",51,68,NA,2,"LowestRound",2008
274,274,"Ross Fisher",19,68,NA,1,"LowestRound",2008
274,274,"Robert Floyd",8,68,NA,1,"LowestRound",2008
274,274,"Dan Forsman",36,68,NA,1,"LowestRound",2008
274,274,"Brent Geiberger",26,68,NA,2,"LowestRound",2008
274,274,"Rob Grube",4,68,NA,4,"LowestRound",2008
274,274,"Soren Hansen",27,68,NA,3,"LowestRound",2008
274,274,"Gregory Havret",8,68,NA,3,"LowestRound",2008
274,274,"Justin Hicks",4,68,NA,1,"LowestRound",2008
274,274,"Daniel Im",2,68,NA,1,"LowestRound",2008
274,274,"Martin Kaymer",23,68,NA,3,"LowestRound",2008
274,274,"James Kingston",16,68,NA,3,"LowestRound",2008
274,274,"Ian Leggatt",17,68,NA,1,"LowestRound",2008
274,274,"JL Lewis",40,68,NA,3,"LowestRound",2008
274,274,"Luke List",4,68,NA,1,"LowestRound",2008
274,274,"Prayad Marksaeng",11,68,NA,3,"LowestRound",2008
274,274,"Pablo Martin Benavides",10,68,NA,3,"LowestRound",2008
274,274,"Daisuke Maruyama",12,68,NA,1,"LowestRound",2008
274,274,"Graeme McDowell",16,68,NA,3,"LowestRound",2008
274,274,"Andrew McLardy",6,68,NA,2,"LowestRound",2008
274,274,"Yusaku Miyazato",4,68,NA,1,"LowestRound",2008
274,274,"Greg Owen",3,68,NA,3,"LowestRound",2008
274,274,"DA Points",12,68,NA,2,"LowestRound",2008
274,274,"Ian Poulter",51,68,NA,2,"LowestRound",2008
274,274,"Nick Price",4,68,NA,3,"LowestRound",2008
274,274,"Alvaro Quiros",8,68,NA,3,"LowestRound",2008
274,274,"Dustin Risdon",3,68,NA,1,"LowestRound",2008
274,274,"Jake Roos",4,68,NA,2,"LowestRound",2008
274,274,"Jeev Milkha Singh",18,68,NA,1,"LowestRound",2008
274,274,"Chris Smith",13,68,NA,3,"LowestRound",2008
274,274,"Scott Strange",8,68,NA,1,"LowestRound",2008
274,274,"Miguel Suarez",4,68,NA,1,"LowestRound",2008
274,274,"Toru Taniguchi",17,68,NA,4,"LowestRound",2008
274,274,"Peter Tomasulo",5,68,NA,2,"LowestRound",2008
274,274,"Steve Webster",8,68,NA,1,"LowestRound",2008
274,274,"Oliver Wilson",12,68,NA,4,"LowestRound",2008
318,318,"Fulton Allem",3,69,NA,2,"LowestRound",2008
318,318,"Alex Aragon",4,69,NA,1,"LowestRound",2008
318,318,"Mark Brown",12,69,NA,4,"LowestRound",2008
318,318,"Bob Burns",17,69,NA,2,"LowestRound",2008
318,318,"Brandel Chamblee",3,69,NA,1,"LowestRound",2008
318,318,"Bubba Dickerson",4,69,NA,4,"LowestRound",2008
318,318,"Trevor Dodds",4,69,NA,2,"LowestRound",2008
318,318,"Keiichiro Fukabori",2,69,NA,2,"LowestRound",2008
318,318,"Tom Gillis",10,69,NA,1,"LowestRound",2008
318,318,"Matt Harmon",2,69,NA,2,"LowestRound",2008
318,318,"David Hearn",6,69,NA,3,"LowestRound",2008
318,318,"Scott Hoch",4,69,NA,2,"LowestRound",2008
318,318,"Skip Kendall",15,69,NA,1,"LowestRound",2008
318,318,"Chris Kirk",11,69,NA,1,"LowestRound",2008
318,318,"Colt Knost",13,69,NA,3,"LowestRound",2008
318,318,"Andrew Magee",9,69,NA,1,"LowestRound",2008
318,318,"Dick Mast",2,69,NA,1,"LowestRound",2008
318,318,"Len Mattiace",31,69,NA,2,"LowestRound",2008
318,318,"Kelly Mitchum",2,69,NA,2,"LowestRound",2008
318,318,"Kiyoshi Miyazato",4,69,NA,1,"LowestRound",2008
318,318,"Wilfredo Morales",3,69,NA,2,"LowestRound",2008
318,318,"Mark OMeara",14,69,NA,1,"LowestRound",2008
318,318,"David Ogrin",2,69,NA,1,"LowestRound",2008
318,318,"Jose Maria Olazabal",12,69,NA,1,"LowestRound",2008
318,318,"Fran Quinn",2,69,NA,1,"LowestRound",2008
318,318,"Ted Schulz",4,69,NA,1,"LowestRound",2008
318,318,"Thomas Sherreard",4,69,NA,2,"LowestRound",2008
318,318,"Bruce Smith",2,69,NA,2,"LowestRound",2008
318,318,"Mike Standly",2,69,NA,2,"LowestRound",2008
318,318,"Diego Vanegas",4,69,NA,3,"LowestRound",2008
318,318,"Vance Veazey",2,69,NA,1,"LowestRound",2008
318,318,"Grant Waite",17,69,NA,2,"LowestRound",2008
318,318,"Drew Weaver",8,69,NA,2,"LowestRound",2008
318,318,"Dan Woltman",2,69,NA,2,"LowestRound",2008
352,352,"Ronnie Black",6,70,NA,2,"LowestRound",2008
352,352,"Adam Bland",2,70,NA,1,"LowestRound",2008
352,352,"Kevin Chappell",4,70,NA,2,"LowestRound",2008
352,352,"Scott Dunlap",2,70,NA,1,"LowestRound",2008
352,352,"Simon Dyson",4,70,NA,2,"LowestRound",2008
352,352,"Rick Fehr",4,70,NA,1,"LowestRound",2008
352,352,"Alastair Forsyth",8,70,NA,4,"LowestRound",2008
352,352,"Rickie Fowler",6,70,NA,1,"LowestRound",2008
352,352,"Tadd Fujikawa",7,70,NA,2,"LowestRound",2008
352,352,"Hiroyuki Fujita",4,70,NA,2,"LowestRound",2008
352,352,"Hunter Haas",2,70,NA,2,"LowestRound",2008
352,352,"Mike Heinen",15,70,NA,2,"LowestRound",2008
352,352,"Gabriel Hjertstedt",10,70,NA,1,"LowestRound",2008
352,352,"PH Horgan III",2,70,NA,1,"LowestRound",2008
352,352,"David Horsey",4,70,NA,2,"LowestRound",2008
352,352,"Mike Johnston",2,70,NA,2,"LowestRound",2008
352,352,"Patton Kizzire",2,70,NA,2,"LowestRound",2008
352,352,"Derek Lamely",4,70,NA,1,"LowestRound",2008
352,352,"Bryce Molder",2,70,NA,1,"LowestRound",2008
352,352,"Colin Montgomerie",21,70,NA,3,"LowestRound",2008
352,352,"Jonathan Moore",7,70,NA,1,"LowestRound",2008
352,352,"John Morse",21,70,NA,1,"LowestRound",2008
352,352,"Savio Nazareth",2,70,NA,1,"LowestRound",2008
352,352,"Chapchai Nirat",4,70,NA,2,"LowestRound",2008
352,352,"Alexander Noren",4,70,NA,2,"LowestRound",2008
352,352,"Greg Norman",11,70,NA,2,"LowestRound",2008
352,352,"Louis Oosthuizen",10,70,NA,3,"LowestRound",2008
352,352,"Andrew Parr",4,70,NA,2,"LowestRound",2008
352,352,"Craig Parry",14,70,NA,1,"LowestRound",2008
352,352,"David Peoples",4,70,NA,2,"LowestRound",2008
352,352,"Rod Perry",4,70,NA,1,"LowestRound",2008
352,352,"Scott Piercy",6,70,NA,4,"LowestRound",2008
352,352,"Rob Rashell",2,70,NA,2,"LowestRound",2008
352,352,"Marco Ruiz",2,70,NA,2,"LowestRound",2008
352,352,"Curt Sanders",6,70,NA,1,"LowestRound",2008
352,352,"Charl Schwartzel",4,70,NA,2,"LowestRound",2008
352,352,"Steve Sokol",2,70,NA,2,"LowestRound",2008
352,352,"Nick Taylor",6,70,NA,2,"LowestRound",2008
352,352,"Paul Trittler",2,70,NA,2,"LowestRound",2008
352,352,"Jean Van de Velde",4,70,NA,4,"LowestRound",2008
352,352,"Simon Wakefield",4,70,NA,3,"LowestRound",2008
352,352,"Duffy Waldorf",11,70,NA,1,"LowestRound",2008
352,352,"Chris Wood",4,70,NA,2,"LowestRound",2008
395,395,"Mitch Adcock",2,71,NA,2,"LowestRound",2008
395,395,"Michael Campbell",16,71,NA,2,"LowestRound",2008
395,395,"Ariel Canete",4,71,NA,4,"LowestRound",2008
395,395,"Bobby Clampett",2,71,NA,1,"LowestRound",2008
395,395,"Josh Cunliffe",2,71,NA,2,"LowestRound",2008
395,395,"Chip Deason",4,71,NA,2,"LowestRound",2008
395,395,"Robert Dinwiddie",4,71,NA,2,"LowestRound",2008
395,395,"Reid Edstrom",4,71,NA,2,"LowestRound",2008
395,395,"Frank Esposito",2,71,NA,1,"LowestRound",2008
395,395,"Brad Faxon",6,71,NA,1,"LowestRound",2008
395,395,"Benjamin Fox",2,71,NA,1,"LowestRound",2008
395,395,"Brad Fritsch",2,71,NA,1,"LowestRound",2008
395,395,"David Frost",9,71,NA,2,"LowestRound",2008
395,395,"Peter Hanson",13,71,NA,1,"LowestRound",2008
395,395,"Kevin Hayashi",2,71,NA,2,"LowestRound",2008
395,395,"Shingo Katayama",11,71,NA,2,"LowestRound",2008
395,395,"Simon Khan",4,71,NA,3,"LowestRound",2008
395,395,"Michael Knight",2,71,NA,1,"LowestRound",2008
395,395,"Jason Knutzon",2,71,NA,1,"LowestRound",2008
395,395,"Brian Kontak",2,71,NA,2,"LowestRound",2008
395,395,"Eric Landreville",2,71,NA,2,"LowestRound",2008
395,395,"Pablo Larrazabal",10,71,NA,3,"LowestRound",2008
395,395,"Rick Leibovich",7,71,NA,2,"LowestRound",2008
395,395,"Jarrod Lyle",4,71,NA,4,"LowestRound",2008
395,395,"Abs Mawjii",2,71,NA,1,"LowestRound",2008
395,395,"Damian McGrane",2,71,NA,2,"LowestRound",2008
395,395,"David Morland IV",2,71,NA,1,"LowestRound",2008
395,395,"Trevor Murphy",2,71,NA,1,"LowestRound",2008
395,395,"Dennis Paulson",4,71,NA,2,"LowestRound",2008
395,395,"Cameron Peck",2,71,NA,2,"LowestRound",2008
395,395,"Warren Pineo",2,71,NA,1,"LowestRound",2008
395,395,"Jim Rutledge",2,71,NA,2,"LowestRound",2008
