"DrivingPct280300AllDrives_RANKTHISWEEK_2005","DrivingPct280300AllDrives_RANKLASTWEEK_2005","DrivingPct280300AllDrives_PLAYERNAME_2005","DrivingPct280300AllDrives_ROUNDS_2005","DrivingPct280300AllDrives_Pct_2005","DrivingPct280300AllDrives_TOTALDRIVESFOR280300_2005","DrivingPct280300AllDrives_TOTALDRIVESOVERALL_2005","DrivingPct280300AllDrives_RELATIVETOPAR_2005","stat_name","year"
1,1,"Craig Barlow",81,38.18,336,880,-0.012,"DrivingPct280300AllDrives",2005
2,2,"James Driscoll",73,37.88,328,866,-0.052,"DrivingPct280300AllDrives",2005
3,3,"Mario Tiziani",67,37.62,316,840,-0.057,"DrivingPct280300AllDrives",2005
4,4,"Hunter Mahan",103,37.17,481,1294,-0.037,"DrivingPct280300AllDrives",2005
5,5,"David Hearn",68,36.71,312,850,0.013,"DrivingPct280300AllDrives",2005
6,6,"Frank Lickliter II",100,36.37,435,1196,-0.034,"DrivingPct280300AllDrives",2005
7,7,"Roland Thatcher",75,36.35,341,938,-0.015,"DrivingPct280300AllDrives",2005
8,8,"Marco Dawson",82,35.94,391,1088,-0.069,"DrivingPct280300AllDrives",2005
9,9,"Tjaart van der Walt",56,35.9,270,752,-0.093,"DrivingPct280300AllDrives",2005
10,10,"Billy Mayfair",114,35.76,505,1412,-0.089,"DrivingPct280300AllDrives",2005
11,11,"Greg Owen",84,35.71,350,980,-0.077,"DrivingPct280300AllDrives",2005
12,12,"Neal Lancaster",95,35.38,421,1190,-0.067,"DrivingPct280300AllDrives",2005
13,13,"Justin Rose",99,35.37,435,1230,-0.037,"DrivingPct280300AllDrives",2005
14,14,"Bo Van Pelt",112,35.19,455,1293,-0.015,"DrivingPct280300AllDrives",2005
15,15,"Dan Forsman",52,35.08,228,650,-0.14,"DrivingPct280300AllDrives",2005
15,15,"Scott McCarron",78,35.08,295,841,-0.068,"DrivingPct280300AllDrives",2005
17,17,"Tom Pernice Jr",111,35.07,431,1229,-0.088,"DrivingPct280300AllDrives",2005
18,18,"Darron Stiles",78,34.92,338,968,-0.112,"DrivingPct280300AllDrives",2005
19,19,"Charles Howell III",95,34.66,348,1004,-0.069,"DrivingPct280300AllDrives",2005
20,20,"Sean OHair",103,34.62,412,1190,-0.029,"DrivingPct280300AllDrives",2005
21,21,"Ben Crane",78,34.56,311,900,-0.103,"DrivingPct280300AllDrives",2005
