"ShortGameRating_RANKTHISWEEK_2013","ShortGameRating_RANKLASTWEEK_2013","ShortGameRating_PLAYERNAME_2013","ShortGameRating_EVENTS_2013","ShortGameRating_RATING_2013","stat_name","year"
1,1,"Peter Lonard",1,8.5,"ShortGameRating",2013
2,2,"Hideki Matsuyama",3,8.4,"ShortGameRating",2013
2,2,"Sam Saunders",1,8.4,"ShortGameRating",2013
2,2,"Duffy Waldorf",1,8.4,"ShortGameRating",2013
5,5,"Paul Casey",1,8.3,"ShortGameRating",2013
6,6,"Chris Riley",1,8.1,"ShortGameRating",2013
6,6,"Lee Williams",7,8.1,"ShortGameRating",2013
8,8,"Marco Dawson",1,8,"ShortGameRating",2013
9,9,"Zack Fischer",1,7.9,"ShortGameRating",2013
10,10,"Russ Cochran",1,7.8,"ShortGameRating",2013
11,11,"Kyle Reifers",2,7.7,"ShortGameRating",2013
12,12,"Brett Rumford",1,7.6,"ShortGameRating",2013
12,12,"Paul Stankowski",1,7.6,"ShortGameRating",2013
14,14,"Miguel Angel Jimenez",1,7.5,"ShortGameRating",2013
14,14,"Jeff Klauk",2,7.5,"ShortGameRating",2013
16,16,"Shane Bertsch",1,7.4,"ShortGameRating",2013
17,17,"Jonathan Byrd",3,7.3,"ShortGameRating",2013
17,17,"Patrick Cantlay",1,7.3,"ShortGameRating",2013
17,17,"Michael Letzig",4,7.3,"ShortGameRating",2013
17,17,"Justin Rose",11,7.3,"ShortGameRating",2013
17,17,"Roger Sloan",1,7.3,"ShortGameRating",2013
17,17,"Guan Tian Liang",1,7.3,"ShortGameRating",2013
23,23,"Steven Bowditch",10,7.2,"ShortGameRating",2013
23,23,"Tim Clark",8,7.2,"ShortGameRating",2013
23,23,"Luke Donald",11,7.2,"ShortGameRating",2013
23,23,"Hunter Haas",3,7.2,"ShortGameRating",2013
23,23,"Luke List",6,7.2,"ShortGameRating",2013
23,23,"Kevin Na",2,7.2,"ShortGameRating",2013
29,29,"Stewart Cink",10,7.1,"ShortGameRating",2013
29,29,"Matt Kuchar",18,7.1,"ShortGameRating",2013
29,29,"Francesco Molinari",2,7.1,"ShortGameRating",2013
29,29,"Jonathan Randolph",1,7.1,"ShortGameRating",2013
29,29,"Patrick Rodgers",1,7.1,"ShortGameRating",2013
29,29,"Steve Stricker",9,7.1,"ShortGameRating",2013
29,29,"Brian Stuard",9,7.1,"ShortGameRating",2013
29,29,"Mark Wilson",5,7.1,"ShortGameRating",2013
37,37,"Kevin Chappell",12,7,"ShortGameRating",2013
37,37,"Glen Day",2,7,"ShortGameRating",2013
37,37,"Tom Gillis",10,7,"ShortGameRating",2013
37,37,"Peter Hanson",6,7,"ShortGameRating",2013
37,37,"Neal Lancaster",1,7,"ShortGameRating",2013
37,37,"Louis Oosthuizen",3,7,"ShortGameRating",2013
37,37,"Andre Stolz",1,7,"ShortGameRating",2013
44,44,"Ryan Blaum",1,6.9,"ShortGameRating",2013
44,44,"KJ Choi",14,6.9,"ShortGameRating",2013
44,44,"Steve Marino",5,6.9,"ShortGameRating",2013
44,44,"Billy Mayfair",2,6.9,"ShortGameRating",2013
44,44,"Bryce Molder",16,6.9,"ShortGameRating",2013
44,44,"Seung Yul Noh",8,6.9,"ShortGameRating",2013
44,44,"Darron Stiles",5,6.9,"ShortGameRating",2013
51,51,"Joe Affrunti",1,6.8,"ShortGameRating",2013
51,51,"Jonas Blixt",10,6.8,"ShortGameRating",2013
51,51,"Bart Bryant",1,6.8,"ShortGameRating",2013
51,51,"Roberto Castro",17,6.8,"ShortGameRating",2013
51,51,"Jason Day",15,6.8,"ShortGameRating",2013
51,51,"Bob Estes",13,6.8,"ShortGameRating",2013
51,51,"Matt Every",14,6.8,"ShortGameRating",2013
51,51,"Steve Flesch",2,6.8,"ShortGameRating",2013
51,51,"Andres Gonzales",1,6.8,"ShortGameRating",2013
51,51,"Paul Haley II",3,6.8,"ShortGameRating",2013
51,51,"JB Holmes",1,6.8,"ShortGameRating",2013
51,51,"Trevor Immelman",10,6.8,"ShortGameRating",2013
51,51,"Freddie Jacobson",9,6.8,"ShortGameRating",2013
51,51,"Robert Karlsson",5,6.8,"ShortGameRating",2013
51,51,"Danny Lee",1,6.8,"ShortGameRating",2013
51,51,"Eric Meierdierks",3,6.8,"ShortGameRating",2013
51,51,"Geoff Ogilvy",7,6.8,"ShortGameRating",2013
51,51,"Rod Pampling",4,6.8,"ShortGameRating",2013
51,51,"Ian Poulter",9,6.8,"ShortGameRating",2013
51,51,"Webb Simpson",14,6.8,"ShortGameRating",2013
51,51,"Shawn Stefani",8,6.8,"ShortGameRating",2013
72,72,"Aaron Baddeley",9,6.7,"ShortGameRating",2013
72,72,"Cameron Beckman",2,6.7,"ShortGameRating",2013
72,72,"Keegan Bradley",15,6.7,"ShortGameRating",2013
72,72,"Bud Cauley",8,6.7,"ShortGameRating",2013
72,72,"Brian Davis",17,6.7,"ShortGameRating",2013
72,72,"James Driscoll",11,6.7,"ShortGameRating",2013
72,72,"Robert Gamez",1,6.7,"ShortGameRating",2013
72,72,"Lee Janzen",2,6.7,"ShortGameRating",2013
72,72,"Scott Langley",10,6.7,"ShortGameRating",2013
72,72,"David Lynn",11,6.7,"ShortGameRating",2013
72,72,"Joe Ogilvie",4,6.7,"ShortGameRating",2013
72,72,"Alistair Presnell",6,6.7,"ShortGameRating",2013
72,72,"Patrick Reed",11,6.7,"ShortGameRating",2013
72,72,"Andres Romero",8,6.7,"ShortGameRating",2013
72,72,"Jordan Spieth",16,6.7,"ShortGameRating",2013
72,72,"Brendon Todd",6,6.7,"ShortGameRating",2013
72,72,"Scott Verplank",4,6.7,"ShortGameRating",2013
72,72,"YE Yang",7,6.7,"ShortGameRating",2013
90,90,"Stuart Appleby",16,6.6,"ShortGameRating",2013
90,90,"Franklin Corpening",1,6.6,"ShortGameRating",2013
90,90,"Jim Furyk",16,6.6,"ShortGameRating",2013
90,90,"Jeff Gove",2,6.6,"ShortGameRating",2013
90,90,"Hank Kuehne",3,6.6,"ShortGameRating",2013
90,90,"David Lingmerth",10,6.6,"ShortGameRating",2013
90,90,"Shane Lowry",2,6.6,"ShortGameRating",2013
90,90,"Hunter Mahan",14,6.6,"ShortGameRating",2013
90,90,"Jin Park",4,6.6,"ShortGameRating",2013
90,90,"Pat Perez",13,6.6,"ShortGameRating",2013
90,90,"Tag Ridings",8,6.6,"ShortGameRating",2013
90,90,"Brandt Snedeker",12,6.6,"ShortGameRating",2013
90,90,"Kevin Sutherland",4,6.6,"ShortGameRating",2013
103,103,"Ricky Barnes",6,6.5,"ShortGameRating",2013
103,103,"Jason Bohn",12,6.5,"ShortGameRating",2013
103,103,"Ben Crane",8,6.5,"ShortGameRating",2013
