"Total3Putts1015_RANKTHISWEEK_2005","Total3Putts1015_RANKLASTWEEK_2005","Total3Putts1015_PLAYERNAME_2005","Total3Putts1015_ROUNDS_2005","Total3Putts1015_TOTAL3PUTTS1015_2005","Total3Putts1015_TOTAL3PUTTS_2005","stat_name","year"
101,101,"John Cook",72,1,20,"Total3Putts1015",2005
101,101,"Ben Crane",78,1,23,"Total3Putts1015",2005
101,101,"Glen Day",80,1,39,"Total3Putts1015",2005
101,101,"Chris DiMarco",83,1,20,"Total3Putts1015",2005
101,101,"Luke Donald",67,1,17,"Total3Putts1015",2005
101,101,"Steve Elkington",67,1,26,"Total3Putts1015",2005
101,101,"John Elliott",58,1,30,"Total3Putts1015",2005
101,101,"Brad Faxon",75,1,18,"Total3Putts1015",2005
101,101,"Todd Fischer",99,1,29,"Total3Putts1015",2005
101,101,"Dan Forsman",52,1,29,"Total3Putts1015",2005
101,101,"Bill Glasson",54,1,24,"Total3Putts1015",2005
101,101,"Lucas Glover",88,1,42,"Total3Putts1015",2005
101,101,"Mathias Gronberg",60,1,49,"Total3Putts1015",2005
101,101,"Jay Haas",54,1,18,"Total3Putts1015",2005
101,101,"David Hearn",68,1,52,"Total3Putts1015",2005
101,101,"JJ Henry",102,1,55,"Total3Putts1015",2005
101,101,"Tim Herron",100,1,41,"Total3Putts1015",2005
101,101,"Ryuji Imada",78,1,31,"Total3Putts1015",2005
101,101,"Steve Jones",56,1,29,"Total3Putts1015",2005
101,101,"Jerry Kelly",101,1,32,"Total3Putts1015",2005
101,101,"Matt Kuchar",60,1,27,"Total3Putts1015",2005
101,101,"Neal Lancaster",95,1,55,"Total3Putts1015",2005
101,101,"Bernhard Langer",67,1,28,"Total3Putts1015",2005
101,101,"Tom Lehman",69,1,26,"Total3Putts1015",2005
101,101,"Justin Leonard",78,1,26,"Total3Putts1015",2005
101,101,"Andrew Magee",82,1,38,"Total3Putts1015",2005
101,101,"Scott McCarron",78,1,29,"Total3Putts1015",2005
101,101,"Rocco Mediate",73,1,49,"Total3Putts1015",2005
101,101,"Phil Mickelson",81,1,29,"Total3Putts1015",2005
101,101,"Kevin Na",88,1,44,"Total3Putts1015",2005
101,101,"Arron Oberholser",65,1,27,"Total3Putts1015",2005
101,101,"Geoff Ogilvy",97,1,34,"Total3Putts1015",2005
101,101,"Greg Owen",84,1,46,"Total3Putts1015",2005
101,101,"Ryan Palmer",101,1,40,"Total3Putts1015",2005
101,101,"Craig Perks",67,1,40,"Total3Putts1015",2005
101,101,"Tim Petrovic",97,1,43,"Total3Putts1015",2005
101,101,"Phillip Price",77,1,25,"Total3Putts1015",2005
101,101,"Chris Riley",67,1,30,"Total3Putts1015",2005
101,101,"Adam Scott",72,1,28,"Total3Putts1015",2005
101,101,"Patrick Sheehan",114,1,45,"Total3Putts1015",2005
101,101,"Heath Slocum",103,1,45,"Total3Putts1015",2005
101,101,"Chris Smith",93,1,65,"Total3Putts1015",2005
101,101,"Joey Snyder III",102,1,47,"Total3Putts1015",2005
101,101,"Hidemichi Tanaka",106,1,53,"Total3Putts1015",2005
101,101,"David Toms",87,1,30,"Total3Putts1015",2005
101,101,"DJ Trahan",81,1,48,"Total3Putts1015",2005
101,101,"Kirk Triplett",55,1,19,"Total3Putts1015",2005
101,101,"Bob Tway",87,1,25,"Total3Putts1015",2005
101,101,"Omar Uresti",84,1,46,"Total3Putts1015",2005
101,101,"Bo Van Pelt",112,1,62,"Total3Putts1015",2005
101,101,"Nick Watney",91,1,38,"Total3Putts1015",2005
101,101,"Charlie Wi",67,1,26,"Total3Putts1015",2005
