"GIRPercentage175200yards_RANKTHISWEEK_2006","GIRPercentage175200yards_RANKLASTWEEK_2006","GIRPercentage175200yards_PLAYERNAME_2006","GIRPercentage175200yards_ROUNDS_2006","GIRPercentage175200yards_Pct_2006","GIRPercentage175200yards_GREENSHIT_2006","GIRPercentage175200yards_TOTALHOLES_2006","GIRPercentage175200yards_RELATIVETOPAR_2006","stat_name","year"
1,1,"Tiger Woods",55,75.49,77,102,-0.21,"GIRPercentage175200yards",2006
2,2,"Charles Warren",93,64.35,139,216,-0.11,"GIRPercentage175200yards",2006
3,3,"Trevor Immelman",86,64.22,140,218,-0.11,"GIRPercentage175200yards",2006
4,4,"Greg Owen",79,62.71,111,177,-0.19,"GIRPercentage175200yards",2006
5,5,"JB Holmes",81,62.69,84,134,-0.07,"GIRPercentage175200yards",2006
6,6,"Brandt Jobe",91,62.33,134,215,-0.15,"GIRPercentage175200yards",2006
7,7,"Chad Campbell",91,62.2,130,209,-0.09,"GIRPercentage175200yards",2006
8,8,"Bob May",65,61.87,86,139,-0.26,"GIRPercentage175200yards",2006
9,9,"Heath Slocum",96,61.83,162,262,-0.09,"GIRPercentage175200yards",2006
10,10,"KJ Choi",93,61.36,162,264,-0.14,"GIRPercentage175200yards",2006
11,11,"Brett Wetterich",82,61.11,121,198,-0.12,"GIRPercentage175200yards",2006
12,12,"Jim Furyk",89,61.06,138,226,-0.14,"GIRPercentage175200yards",2006
13,13,"Vijay Singh",103,61.04,141,231,-0.19,"GIRPercentage175200yards",2006
14,14,"Briny Baird",81,60.77,127,209,-0.13,"GIRPercentage175200yards",2006
15,15,"Nick Watney",97,60.68,142,234,-0.04,"GIRPercentage175200yards",2006
16,16,"Alex Cejka",93,60.57,149,246,-0.13,"GIRPercentage175200yards",2006
17,17,"Sergio Garcia",59,60.36,67,111,-0.07,"GIRPercentage175200yards",2006
18,18,"Bart Bryant",87,60.31,155,257,-0.1,"GIRPercentage175200yards",2006
18,18,"Bob Estes",85,60.31,155,257,-0.08,"GIRPercentage175200yards",2006
20,20,"Robert Allenby",79,60.2,121,201,-0.16,"GIRPercentage175200yards",2006
20,20,"Arron Oberholser",82,60.2,121,201,-0.1,"GIRPercentage175200yards",2006
22,22,"Thomas Levet",53,60.12,101,168,-0.12,"GIRPercentage175200yards",2006
23,23,"Joey Sindelar",90,59.92,145,242,-0.09,"GIRPercentage175200yards",2006
24,24,"Chris DiMarco",83,59.81,128,214,-0.22,"GIRPercentage175200yards",2006
25,25,"Lucas Glover",105,59.73,132,221,-0.14,"GIRPercentage175200yards",2006
26,26,"Kenny Perry",73,59.64,99,166,-0.15,"GIRPercentage175200yards",2006
27,27,"Scott Verplank",88,59.51,147,247,-0.14,"GIRPercentage175200yards",2006
28,28,"Justin Rose",98,59.47,157,264,-0.13,"GIRPercentage175200yards",2006
29,29,"Bo Van Pelt",102,59.44,148,249,-0.11,"GIRPercentage175200yards",2006
30,30,"Steve Stricker",64,59.33,89,150,-0.21,"GIRPercentage175200yards",2006
31,31,"John Senden",96,59.24,141,238,-0.09,"GIRPercentage175200yards",2006
32,32,"David Branshaw",98,59.09,169,286,-0.09,"GIRPercentage175200yards",2006
33,33,"Jeff Brehaut",100,58.98,151,256,0,"GIRPercentage175200yards",2006
34,34,"Steve Elkington",52,58.67,88,150,-0.02,"GIRPercentage175200yards",2006
34,34,"Roger Tambellini",64,58.67,88,150,0.06,"GIRPercentage175200yards",2006
36,36,"Jerry Kelly",100,58.42,163,279,-0.11,"GIRPercentage175200yards",2006
