"GIRPutting1520_RANKTHISWEEK_2011","GIRPutting1520_RANKLASTWEEK_2011","GIRPutting1520_PLAYERNAME_2011","GIRPutting1520_ROUNDS_2011","GIRPutting1520_Pct_2011","GIRPutting1520_ATTEMPTS_2011","GIRPutting1520_PUTTSMADE_2011","stat_name","year"
100,100,"Shane Bertsch",62,17.72,79,14,"GIRPutting1520",2011
101,101,"Joe Ogilvie",75,17.65,85,15,"GIRPutting1520",2011
102,102,"Brandt Jobe",100,17.59,108,19,"GIRPutting1520",2011
103,103,"Jim Renner",65,17.44,86,15,"GIRPutting1520",2011
104,104,"Robert Allenby",84,17.43,109,19,"GIRPutting1520",2011
105,105,"Garrett Willis",71,17.31,104,18,"GIRPutting1520",2011
106,106,"Camilo Villegas",69,17.24,87,15,"GIRPutting1520",2011
107,107,"Joseph Bramlett",73,17.2,93,16,"GIRPutting1520",2011
108,108,"Spencer Levin",113,17.18,163,28,"GIRPutting1520",2011
109,109,"Rod Pampling",72,17.11,76,13,"GIRPutting1520",2011
110,110,"Jonathan Byrd",83,17.09,117,20,"GIRPutting1520",2011
110,110,"Fabian Gomez",84,17.09,117,20,"GIRPutting1520",2011
112,112,"John Rollins",85,17.07,123,21,"GIRPutting1520",2011
112,112,"Dean Wilson",62,17.07,82,14,"GIRPutting1520",2011
114,114,"Sean OHair",71,16.98,106,18,"GIRPutting1520",2011
115,115,"JB Holmes",57,16.88,77,13,"GIRPutting1520",2011
116,116,"David Duval",67,16.84,95,16,"GIRPutting1520",2011
117,117,"Kevin Streelman",90,16.81,119,20,"GIRPutting1520",2011
118,118,"Woody Austin",59,16.67,90,15,"GIRPutting1520",2011
118,118,"Kevin Chappell",78,16.67,102,17,"GIRPutting1520",2011
118,118,"Brendon de Jonge",105,16.67,156,26,"GIRPutting1520",2011
118,118,"JJ Henry",96,16.67,138,23,"GIRPutting1520",2011
118,118,"Richard Johnson",64,16.67,78,13,"GIRPutting1520",2011
118,118,"Tim Petrovic",88,16.67,126,21,"GIRPutting1520",2011
118,118,"Kevin Stadler",88,16.67,114,19,"GIRPutting1520",2011
118,118,"Paul Stankowski",78,16.67,108,18,"GIRPutting1520",2011
126,126,"Cameron Beckman",71,16.5,103,17,"GIRPutting1520",2011
127,127,"Sung Kang",63,16.48,91,15,"GIRPutting1520",2011
127,127,"Michael Putnam",67,16.48,91,15,"GIRPutting1520",2011
129,129,"Matt McQuillan",59,16.44,73,12,"GIRPutting1520",2011
130,130,"Freddie Jacobson",92,16.36,110,18,"GIRPutting1520",2011
131,131,"Davis Love III",70,16.3,92,15,"GIRPutting1520",2011
131,131,"Troy Merritt",63,16.3,92,15,"GIRPutting1520",2011
131,131,"Webb Simpson",98,16.3,135,22,"GIRPutting1520",2011
134,134,"Colt Knost",80,16.22,111,18,"GIRPutting1520",2011
134,134,"Marc Turnesa",54,16.22,74,12,"GIRPutting1520",2011
136,136,"Chris Kirk",87,16.2,142,23,"GIRPutting1520",2011
137,137,"Retief Goosen",50,16.13,62,10,"GIRPutting1520",2011
138,138,"Matt Bettencourt",84,15.93,113,18,"GIRPutting1520",2011
139,139,"Angel Cabrera",50,15.91,44,7,"GIRPutting1520",2011
140,140,"Paul Goydos",81,15.87,126,20,"GIRPutting1520",2011
141,141,"Bio Kim",71,15.85,82,13,"GIRPutting1520",2011
142,142,"Johnson Wagner",81,15.84,101,16,"GIRPutting1520",2011
143,143,"Bubba Watson",85,15.79,95,15,"GIRPutting1520",2011
144,144,"Stephen Ames",69,15.69,102,16,"GIRPutting1520",2011
145,145,"Bobby Gates",82,15.65,115,18,"GIRPutting1520",2011
146,146,"Brian Gay",90,15.56,135,21,"GIRPutting1520",2011
147,147,"Robert Garrigus",83,15.53,103,16,"GIRPutting1520",2011
148,148,"DJ Trahan",91,15.5,129,20,"GIRPutting1520",2011
149,149,"DJ Brigman",67,15.49,71,11,"GIRPutting1520",2011
150,150,"Ryan Palmer",82,15.38,91,14,"GIRPutting1520",2011
151,151,"Charles Howell III",108,15.34,163,25,"GIRPutting1520",2011
152,152,"Scott Gutschewski",67,15.28,72,11,"GIRPutting1520",2011
153,153,"Jim Furyk",87,15.25,118,18,"GIRPutting1520",2011
154,154,"Ben Martin",74,15.18,112,17,"GIRPutting1520",2011
155,155,"Justin Hicks",60,15.12,86,13,"GIRPutting1520",2011
156,156,"Phil Mickelson",79,15.09,106,16,"GIRPutting1520",2011
157,157,"Brendan Steele",89,14.78,115,17,"GIRPutting1520",2011
158,158,"Chad Campbell",99,14.74,156,23,"GIRPutting1520",2011
159,159,"Ian Poulter",52,14.71,68,10,"GIRPutting1520",2011
160,160,"Ricky Barnes",78,14.66,116,17,"GIRPutting1520",2011
161,161,"Joe Durant",71,14.4,125,18,"GIRPutting1520",2011
162,162,"Boo Weekley",66,14.14,99,14,"GIRPutting1520",2011
163,163,"Alex Cejka",59,13.95,86,12,"GIRPutting1520",2011
164,164,"JP Hayes",56,13.89,72,10,"GIRPutting1520",2011
164,164,"Josh Teater",104,13.89,144,20,"GIRPutting1520",2011
166,166,"Troy Matteson",91,13.87,137,19,"GIRPutting1520",2011
167,167,"Billy Horschel",75,13.86,101,14,"GIRPutting1520",2011
168,168,"Mark Wilson",89,13.82,123,17,"GIRPutting1520",2011
169,169,"Justin Rose",79,13.73,102,14,"GIRPutting1520",2011
170,170,"Sergio Garcia",61,13.43,67,9,"GIRPutting1520",2011
171,171,"Geoff Ogilvy",69,13.41,82,11,"GIRPutting1520",2011
172,172,"Heath Slocum",89,13.39,127,17,"GIRPutting1520",2011
173,173,"Kris Blanks",92,13.24,136,18,"GIRPutting1520",2011
174,174,"Chris DiMarco",93,12.95,139,18,"GIRPutting1520",2011
175,175,"Justin Leonard",82,12.9,124,16,"GIRPutting1520",2011
176,176,"Zack Miller",86,12.87,101,13,"GIRPutting1520",2011
177,177,"Daniel Summerhays",75,12.82,117,15,"GIRPutting1520",2011
178,178,"Rocco Mediate",53,12.68,71,9,"GIRPutting1520",2011
179,179,"Will Strickler",51,12.5,56,7,"GIRPutting1520",2011
180,180,"Stewart Cink",72,12.35,81,10,"GIRPutting1520",2011
181,181,"Jerry Kelly",85,12.12,99,12,"GIRPutting1520",2011
182,182,"Rich Beem",53,11.76,68,8,"GIRPutting1520",2011
183,183,"Alex Prugh",82,11.48,122,14,"GIRPutting1520",2011
184,184,"YE Yang",63,11.11,72,8,"GIRPutting1520",2011
185,185,"Alexandre Rocha",65,10,70,7,"GIRPutting1520",2011
186,186,"Stuart Appleby",65,9.57,94,9,"GIRPutting1520",2011
