"Back9Par3ScoringAverage_RANKTHISWEEK_2015","Back9Par3ScoringAverage_RANKLASTWEEK_2015","Back9Par3ScoringAverage_PLAYERNAME_2015","Back9Par3ScoringAverage_ROUNDS_2015","Back9Par3ScoringAverage_AVG_2015","Back9Par3ScoringAverage_TOTALSTROKES_2015","Back9Par3ScoringAverage_TOTALHOLES_2015","stat_name","year"
1,1,"Will Wilcox",58,2.89,332,115,"Back9Par3ScoringAverage",2015
2,2,"Webb Simpson",81,2.9,447,154,"Back9Par3ScoringAverage",2015
3,3,"Jason Day",75,2.91,396,136,"Back9Par3ScoringAverage",2015
3,3,"Johnson Wagner",68,2.91,399,137,"Back9Par3ScoringAverage",2015
5,5,"Kevin Na",98,2.92,561,192,"Back9Par3ScoringAverage",2015
6,6,"Jonathan Byrd",69,2.93,395,135,"Back9Par3ScoringAverage",2015
7,7,"Rickie Fowler",76,2.94,411,140,"Back9Par3ScoringAverage",2015
7,7,"Jordan Spieth",91,2.94,527,179,"Back9Par3ScoringAverage",2015
9,9,"Whee Kim",71,2.95,416,141,"Back9Par3ScoringAverage",2015
9,9,"Henrik Stenson",63,2.95,354,120,"Back9Par3ScoringAverage",2015
11,11,"Danny Lee",120,2.96,731,247,"Back9Par3ScoringAverage",2015
11,11,"Chris Stroud",84,2.96,501,169,"Back9Par3ScoringAverage",2015
13,13,"Jim Furyk",71,2.97,380,128,"Back9Par3ScoringAverage",2015
14,14,"Eric Axley",57,2.98,334,112,"Back9Par3ScoringAverage",2015
14,14,"Chad Collins",79,2.98,486,163,"Back9Par3ScoringAverage",2015
14,14,"Graham DeLaet",65,2.98,391,131,"Back9Par3ScoringAverage",2015
14,14,"Retief Goosen",81,2.98,465,156,"Back9Par3ScoringAverage",2015
14,14,"Russell Henley",87,2.98,486,163,"Back9Par3ScoringAverage",2015
14,14,"Zach Johnson",90,2.98,507,170,"Back9Par3ScoringAverage",2015
14,14,"Jerry Kelly",79,2.98,488,164,"Back9Par3ScoringAverage",2015
14,14,"Jeff Overton",94,2.98,576,193,"Back9Par3ScoringAverage",2015
14,14,"Robert Streb",110,2.98,632,212,"Back9Par3ScoringAverage",2015
14,14,"Bubba Watson",71,2.98,388,130,"Back9Par3ScoringAverage",2015
24,24,"Daniel Berger",97,2.99,592,198,"Back9Par3ScoringAverage",2015
24,24,"Jason Bohn",95,2.99,587,196,"Back9Par3ScoringAverage",2015
24,24,"Jason Gore",76,2.99,437,146,"Back9Par3ScoringAverage",2015
24,24,"Max Homa",78,2.99,455,152,"Back9Par3ScoringAverage",2015
24,24,"Mark Hubbard",79,2.99,475,159,"Back9Par3ScoringAverage",2015
24,24,"Troy Merritt",91,2.99,563,188,"Back9Par3ScoringAverage",2015
24,24,"Brendon Todd",96,2.99,551,184,"Back9Par3ScoringAverage",2015
31,31,"Greg Chalmers",58,3,333,111,"Back9Par3ScoringAverage",2015
31,31,"Jimmy Walker",89,3,501,167,"Back9Par3ScoringAverage",2015
33,33,"Steven Alker",62,3.01,370,123,"Back9Par3ScoringAverage",2015
33,33,"Aaron Baddeley",76,3.01,448,149,"Back9Par3ScoringAverage",2015
33,33,"Steven Bowditch",103,3.01,615,204,"Back9Par3ScoringAverage",2015
33,33,"Brendon de Jonge",106,3.01,666,221,"Back9Par3ScoringAverage",2015
33,33,"Harris English",105,3.01,630,209,"Back9Par3ScoringAverage",2015
33,33,"Tom Hoge",83,3.01,482,160,"Back9Par3ScoringAverage",2015
33,33,"John Huh",102,3.01,636,211,"Back9Par3ScoringAverage",2015
33,33,"Chris Kirk",76,3.01,434,144,"Back9Par3ScoringAverage",2015
33,33,"Kevin Kisner",104,3.01,636,211,"Back9Par3ScoringAverage",2015
33,33,"Scott Piercy",90,3.01,548,182,"Back9Par3ScoringAverage",2015
33,33,"John Senden",80,3.01,442,147,"Back9Par3ScoringAverage",2015
33,33,"Byron Smith",59,3.01,337,112,"Back9Par3ScoringAverage",2015
33,33,"David Toms",62,3.01,361,120,"Back9Par3ScoringAverage",2015
46,46,"Angel Cabrera",53,3.02,308,102,"Back9Par3ScoringAverage",2015
46,46,"Lucas Glover",79,3.02,496,164,"Back9Par3ScoringAverage",2015
46,46,"James Hahn",94,3.02,577,191,"Back9Par3ScoringAverage",2015
46,46,"David Hearn",97,3.02,594,197,"Back9Par3ScoringAverage",2015
46,46,"Billy Hurley III",83,3.02,501,166,"Back9Par3ScoringAverage",2015
46,46,"Colt Knost",90,3.02,541,179,"Back9Par3ScoringAverage",2015
46,46,"Louis Oosthuizen",68,3.02,375,124,"Back9Par3ScoringAverage",2015
46,46,"Ryan Palmer",80,3.02,468,155,"Back9Par3ScoringAverage",2015
46,46,"Alex Prugh",84,3.02,499,165,"Back9Par3ScoringAverage",2015
46,46,"Bo Van Pelt",81,3.02,493,163,"Back9Par3ScoringAverage",2015
56,56,"Scott Brown",97,3.03,606,200,"Back9Par3ScoringAverage",2015
56,56,"Paul Casey",87,3.03,488,161,"Back9Par3ScoringAverage",2015
56,56,"Gonzalo Fdez Castano",81,3.03,488,161,"Back9Par3ScoringAverage",2015
56,56,"Brice Garnett",81,3.03,491,162,"Back9Par3ScoringAverage",2015
