"EarlyLowestRound_RANKTHISWEEK_2012","EarlyLowestRound_RANKLASTWEEK_2012","EarlyLowestRound_PLAYERNAME_2012","EarlyLowestRound__2012","EarlyLowestRound_LOWRND_2012","stat_name","year"
1,1,"Robert Garrigus",NA,61,"EarlyLowestRound",2012
1,1,"Brian Harman",NA,61,"EarlyLowestRound",2012
1,1,"Padraig Harrington",NA,61,"EarlyLowestRound",2012
1,1,"Tim Herron",NA,61,"EarlyLowestRound",2012
1,1,"Hunter Mahan",NA,61,"EarlyLowestRound",2012
1,1,"Ryan Moore",NA,61,"EarlyLowestRound",2012
7,7,"Charlie Beljan",NA,62,"EarlyLowestRound",2012
7,7,"Brendon de Jonge",NA,62,"EarlyLowestRound",2012
7,7,"Harris English",NA,62,"EarlyLowestRound",2012
7,7,"Troy Kelly",NA,62,"EarlyLowestRound",2012
7,7,"Spencer Levin",NA,62,"EarlyLowestRound",2012
7,7,"Carl Pettersson",NA,62,"EarlyLowestRound",2012
7,7,"Scott Piercy",NA,62,"EarlyLowestRound",2012
7,7,"Kyle Stanley",NA,62,"EarlyLowestRound",2012
7,7,"Jimmy Walker",NA,62,"EarlyLowestRound",2012
7,7,"Bubba Watson",NA,62,"EarlyLowestRound",2012
7,7,"Tiger Woods",NA,62,"EarlyLowestRound",2012
18,18,"Keegan Bradley",NA,63,"EarlyLowestRound",2012
18,18,"Roberto Castro",NA,63,"EarlyLowestRound",2012
18,18,"Bud Cauley",NA,63,"EarlyLowestRound",2012
18,18,"Ben Crane",NA,63,"EarlyLowestRound",2012
18,18,"Graham DeLaet",NA,63,"EarlyLowestRound",2012
18,18,"Matt Every",NA,63,"EarlyLowestRound",2012
18,18,"Sergio Garcia",NA,63,"EarlyLowestRound",2012
18,18,"Retief Goosen",NA,63,"EarlyLowestRound",2012
18,18,"Bill Haas",NA,63,"EarlyLowestRound",2012
18,18,"Billy Horschel",NA,63,"EarlyLowestRound",2012
18,18,"John Huh",NA,63,"EarlyLowestRound",2012
18,18,"David Mathis",NA,63,"EarlyLowestRound",2012
18,18,"Graeme McDowell",NA,63,"EarlyLowestRound",2012
18,18,"Pat Perez",NA,63,"EarlyLowestRound",2012
18,18,"Patrick Reed",NA,63,"EarlyLowestRound",2012
18,18,"Charl Schwartzel",NA,63,"EarlyLowestRound",2012
18,18,"Vijay Singh",NA,63,"EarlyLowestRound",2012
18,18,"Scott Stallings",NA,63,"EarlyLowestRound",2012
18,18,"David Toms",NA,63,"EarlyLowestRound",2012
18,18,"Camilo Villegas",NA,63,"EarlyLowestRound",2012
18,18,"Lee Westwood",NA,63,"EarlyLowestRound",2012
39,39,"Blake Adams",NA,64,"EarlyLowestRound",2012
39,39,"Sangmoon Bae",NA,64,"EarlyLowestRound",2012
39,39,"Ricky Barnes",NA,64,"EarlyLowestRound",2012
39,39,"Tommy Biershenk",NA,64,"EarlyLowestRound",2012
39,39,"Jonas Blixt",NA,64,"EarlyLowestRound",2012
39,39,"Jason Bohn",NA,64,"EarlyLowestRound",2012
39,39,"Chad Campbell",NA,64,"EarlyLowestRound",2012
39,39,"Greg Chalmers",NA,64,"EarlyLowestRound",2012
39,39,"Gary Christian",NA,64,"EarlyLowestRound",2012
39,39,"Will Claxton",NA,64,"EarlyLowestRound",2012
39,39,"Jason Day",NA,64,"EarlyLowestRound",2012
39,39,"Chris DiMarco",NA,64,"EarlyLowestRound",2012
39,39,"Jason Dufner",NA,64,"EarlyLowestRound",2012
39,39,"Ken Duke",NA,64,"EarlyLowestRound",2012
39,39,"Bob Estes",NA,64,"EarlyLowestRound",2012
39,39,"Martin Flores",NA,64,"EarlyLowestRound",2012
39,39,"Jonathan Fly",NA,64,"EarlyLowestRound",2012
39,39,"Tom Gillis",NA,64,"EarlyLowestRound",2012
39,39,"Branden Grace",NA,64,"EarlyLowestRound",2012
39,39,"JJ Henry",NA,64,"EarlyLowestRound",2012
39,39,"JB Holmes",NA,64,"EarlyLowestRound",2012
39,39,"Brandt Jobe",NA,64,"EarlyLowestRound",2012
39,39,"Zach Johnson",NA,64,"EarlyLowestRound",2012
39,39,"Matt Jones",NA,64,"EarlyLowestRound",2012
39,39,"Martin Kaymer",NA,64,"EarlyLowestRound",2012
39,39,"Chris Kirk",NA,64,"EarlyLowestRound",2012
39,39,"Russell Knox",NA,64,"EarlyLowestRound",2012
39,39,"Kelly Kraft",NA,64,"EarlyLowestRound",2012
39,39,"Justin Leonard",NA,64,"EarlyLowestRound",2012
39,39,"Frank Lickliter II",NA,64,"EarlyLowestRound",2012
39,39,"Edward Loar",NA,64,"EarlyLowestRound",2012
