"StrokesGainedTeetoGreen_RANKTHISWEEK_2013","StrokesGainedTeetoGreen_RANKLASTWEEK_2013","StrokesGainedTeetoGreen_PLAYERNAME_2013","StrokesGainedTeetoGreen_ROUNDS_2013","StrokesGainedTeetoGreen_AVERAGE_2013","StrokesGainedTeetoGreen_TOTALSGT2G_2013","StrokesGainedTeetoGreen_SGTOTAL_2013","StrokesGainedTeetoGreen_TOTALSGP_2013","StrokesGainedTeetoGreen_MEASUREDROUNDS_2013","stat_name","year"
27,27,"Hunter Mahan",91,0.7,47.614,73.422,25.808,68,"StrokesGainedTeetoGreen",2013
28,28,"Rory Sabbatini",86,0.69,49.699,30.486,-19.213,72,"StrokesGainedTeetoGreen",2013
29,29,"Brendon de Jonge",110,0.688,66.778,69.204,2.426,97,"StrokesGainedTeetoGreen",2013
30,30,"Matt Jones",83,0.667,46.71,56.943,10.233,70,"StrokesGainedTeetoGreen",2013
31,31,"Kevin Chappell",80,0.658,44.072,20.729,-23.343,67,"StrokesGainedTeetoGreen",2013
32,32,"Stewart Cink",71,0.605,33.895,20.271,-13.624,56,"StrokesGainedTeetoGreen",2013
33,33,"Freddie Jacobson",63,0.596,27.411,48.014,20.603,46,"StrokesGainedTeetoGreen",2013
34,34,"Jimmy Walker",84,0.591,44.329,65.167,20.838,75,"StrokesGainedTeetoGreen",2013
35,35,"Jason Day",86,0.556,33.93,56.434,22.504,61,"StrokesGainedTeetoGreen",2013
36,36,"Kevin Streelman",86,0.555,37.727,54.432,16.705,68,"StrokesGainedTeetoGreen",2013
37,37,"Camilo Villegas",79,0.544,34.791,25.243,-9.548,64,"StrokesGainedTeetoGreen",2013
38,38,"Ryan Palmer",79,0.509,35.111,58.166,23.055,69,"StrokesGainedTeetoGreen",2013
39,39,"John Huh",88,0.504,37.781,20.686,-17.095,75,"StrokesGainedTeetoGreen",2013
40,40,"KJ Choi",85,0.481,30.334,51.558,21.224,63,"StrokesGainedTeetoGreen",2013
41,41,"Mark Wilson",56,0.471,23.536,13.816,-9.72,50,"StrokesGainedTeetoGreen",2013
42,42,"Chris Kirk",89,0.47,38.086,75.03,36.944,81,"StrokesGainedTeetoGreen",2013
43,43,"Nick Watney",88,0.469,34.205,34.483,0.278,73,"StrokesGainedTeetoGreen",2013
44,44,"Robert Garrigus",69,0.466,22.843,1.305,-21.538,49,"StrokesGainedTeetoGreen",2013
45,45,"Zach Johnson",84,0.458,30.704,55.071,24.367,67,"StrokesGainedTeetoGreen",2013
46,46,"Nicholas Thompson",99,0.454,39.081,14.894,-24.187,86,"StrokesGainedTeetoGreen",2013
47,47,"Ernie Els",63,0.446,21.391,14.778,-6.613,48,"StrokesGainedTeetoGreen",2013
48,48,"John Rollins",77,0.43,29.237,12.309,-16.928,68,"StrokesGainedTeetoGreen",2013
49,49,"Brian Davis",91,0.411,34.088,53.322,19.234,83,"StrokesGainedTeetoGreen",2013
50,50,"Graeme McDowell",53,0.409,15.119,20.089,4.97,37,"StrokesGainedTeetoGreen",2013
51,51,"Charley Hoffman",84,0.401,29.243,38.507,9.264,73,"StrokesGainedTeetoGreen",2013
52,52,"Charles Howell III",87,0.387,30.93,65.972,35.042,80,"StrokesGainedTeetoGreen",2013
53,53,"Bob Estes",66,0.385,23.861,44.451,20.59,62,"StrokesGainedTeetoGreen",2013
54,54,"Ryan Moore",72,0.377,21.476,19.939,-1.537,57,"StrokesGainedTeetoGreen",2013
54,54,"Brandt Snedeker",79,0.377,21.851,61.932,40.081,58,"StrokesGainedTeetoGreen",2013
56,56,"John Merrick",79,0.375,25.496,29.841,4.345,68,"StrokesGainedTeetoGreen",2013
57,57,"Gary Woodland",94,0.355,29.439,34.549,5.11,83,"StrokesGainedTeetoGreen",2013
58,58,"Ian Poulter",59,0.338,13.176,20.049,6.873,39,"StrokesGainedTeetoGreen",2013
59,59,"Rickie Fowler",75,0.333,19.633,44.555,24.922,59,"StrokesGainedTeetoGreen",2013
60,60,"Chez Reavie",72,0.329,22.013,21.412,-0.601,67,"StrokesGainedTeetoGreen",2013
61,61,"Matt Every",89,0.322,25.739,18.301,-7.438,80,"StrokesGainedTeetoGreen",2013
62,62,"Martin Flores",83,0.299,22.7,28.837,6.137,76,"StrokesGainedTeetoGreen",2013
63,63,"Kyle Stanley",71,0.289,17.31,-23.482,-40.792,60,"StrokesGainedTeetoGreen",2013
64,64,"Jerry Kelly",75,0.287,18.381,32.953,14.572,64,"StrokesGainedTeetoGreen",2013
65,65,"Bud Cauley",67,0.258,14.444,-17.508,-31.952,56,"StrokesGainedTeetoGreen",2013
66,66,"Nicolas Colsaerts",50,0.257,9.257,-11.454,-20.711,36,"StrokesGainedTeetoGreen",2013
67,67,"Jason Kokrak",78,0.251,18.1,8.809,-9.291,72,"StrokesGainedTeetoGreen",2013
67,67,"Pat Perez",69,0.251,16.054,14.074,-1.98,64,"StrokesGainedTeetoGreen",2013
69,69,"Josh Teater",86,0.248,15.111,16.525,1.414,61,"StrokesGainedTeetoGreen",2013
70,70,"Ricky Barnes",74,0.242,15.758,-22.173,-37.931,65,"StrokesGainedTeetoGreen",2013
71,71,"Chris Stroud",88,0.23,17.977,44.583,26.606,78,"StrokesGainedTeetoGreen",2013
72,72,"Billy Horschel",96,0.221,18.362,49.356,30.994,83,"StrokesGainedTeetoGreen",2013
73,73,"George McNeill",68,0.215,13.734,11.848,-1.886,64,"StrokesGainedTeetoGreen",2013
74,74,"Jim Herman",59,0.211,9.268,-0.919,-10.187,44,"StrokesGainedTeetoGreen",2013
74,74,"Marc Leishman",77,0.211,13.482,18.672,5.19,64,"StrokesGainedTeetoGreen",2013
76,76,"Chad Campbell",78,0.185,13.349,-4.637,-17.986,72,"StrokesGainedTeetoGreen",2013
77,77,"Daniel Summerhays",83,0.171,13.341,30.397,17.056,78,"StrokesGainedTeetoGreen",2013
78,78,"Cameron Tringale",80,0.168,12.594,20.576,7.982,75,"StrokesGainedTeetoGreen",2013
79,79,"John Senden",79,0.166,10.117,1.639,-8.478,61,"StrokesGainedTeetoGreen",2013
80,80,"Luke Guthrie",82,0.146,9.518,-3.909,-13.427,65,"StrokesGainedTeetoGreen",2013
81,81,"Ted Potter Jr",65,0.12,6.613,20.326,13.713,55,"StrokesGainedTeetoGreen",2013
82,82,"Brad Fritsch",81,0.115,7.847,-7.358,-15.205,68,"StrokesGainedTeetoGreen",2013
82,82,"Russell Henley",80,0.115,7.572,47.909,40.337,66,"StrokesGainedTeetoGreen",2013
84,84,"Scott Brown",65,0.113,6.19,-5.692,-11.882,55,"StrokesGainedTeetoGreen",2013
84,84,"Ben Crane",62,0.113,6.203,7.435,1.232,55,"StrokesGainedTeetoGreen",2013
86,86,"DA Points",87,0.103,7.002,-4.103,-11.105,68,"StrokesGainedTeetoGreen",2013
87,87,"Harris English",95,0.077,6.296,45.521,39.225,82,"StrokesGainedTeetoGreen",2013
88,88,"Scott Piercy",78,0.074,4.583,-6.815,-11.398,62,"StrokesGainedTeetoGreen",2013
89,89,"Brandt Jobe",62,0.071,3.784,4.595,1.548,53,"StrokesGainedTeetoGreen",2013
90,90,"Martin Laird",68,0.07,3.706,-3.037,-6.743,53,"StrokesGainedTeetoGreen",2013
91,91,"Ryo Ishikawa",72,0.058,3.166,-33.407,-36.573,55,"StrokesGainedTeetoGreen",2013
92,92,"Bo Van Pelt",72,0.044,2.354,-7.495,-9.849,54,"StrokesGainedTeetoGreen",2013
93,93,"Peter Hanson",45,0.028,0.915,16.772,15.857,33,"StrokesGainedTeetoGreen",2013
94,94,"Trevor Immelman",73,0.027,1.664,-20.859,-22.523,62,"StrokesGainedTeetoGreen",2013
95,95,"Tim Clark",64,0.025,1.066,3.578,2.512,43,"StrokesGainedTeetoGreen",2013
96,96,"Morgan Hoffmann",64,0.011,0.559,11.535,10.976,53,"StrokesGainedTeetoGreen",2013
97,97,"Justin Hicks",79,0.004,0.285,-13.756,-14.041,66,"StrokesGainedTeetoGreen",2013
98,98,"Martin Kaymer",61,0.001,0.031,5.658,5.627,42,"StrokesGainedTeetoGreen",2013
99,99,"Padraig Harrington",52,0,0.008,-4.544,-4.552,35,"StrokesGainedTeetoGreen",2013
99,99,"Jeff Maggert",63,0,-0.028,-18.33,-18.302,57,"StrokesGainedTeetoGreen",2013
101,101,"Greg Owen",73,-0.007,-0.431,-44.662,-44.231,66,"StrokesGainedTeetoGreen",2013
102,102,"Angel Cabrera",73,-0.023,-1.336,1.949,3.285,57,"StrokesGainedTeetoGreen",2013
103,103,"Jeff Overton",78,-0.028,-2.078,20.86,22.938,74,"StrokesGainedTeetoGreen",2013
104,104,"David Lingmerth",68,-0.042,-2.385,-3.263,-0.878,57,"StrokesGainedTeetoGreen",2013
105,105,"Brendan Steele",86,-0.06,-4.647,-1.569,3.078,77,"StrokesGainedTeetoGreen",2013
106,106,"Ken Duke",87,-0.073,-5.478,-7.499,-2.021,75,"StrokesGainedTeetoGreen",2013
107,107,"Seung Yul Noh",71,-0.077,-4.796,-33.57,-28.774,62,"StrokesGainedTeetoGreen",2013
108,108,"Robert Karlsson",56,-0.108,-3.987,-16.295,-12.308,37,"StrokesGainedTeetoGreen",2013
109,109,"JJ Henry",83,-0.116,-8.564,2.058,10.622,74,"StrokesGainedTeetoGreen",2013
110,110,"Carl Pettersson",82,-0.129,-8.251,-10.13,-1.879,64,"StrokesGainedTeetoGreen",2013
111,111,"David Lynn",70,-0.134,-7.519,16.523,24.042,56,"StrokesGainedTeetoGreen",2013
112,112,"James Hahn",78,-0.146,-9.809,-9.673,0.136,67,"StrokesGainedTeetoGreen",2013
113,113,"Will Claxton",67,-0.148,-8.303,-48.02,-39.717,56,"StrokesGainedTeetoGreen",2013
114,114,"Bryce Molder",82,-0.154,-10.902,31.254,42.156,71,"StrokesGainedTeetoGreen",2013
115,115,"Stuart Appleby",88,-0.176,-13.916,14.023,27.939,79,"StrokesGainedTeetoGreen",2013
116,116,"Vaughn Taylor",50,-0.178,-7.114,-2.962,4.152,40,"StrokesGainedTeetoGreen",2013
117,117,"Henrik Norlander",70,-0.181,-10.694,-20.322,-9.628,59,"StrokesGainedTeetoGreen",2013
118,118,"David Hearn",88,-0.19,-13.857,21.646,35.503,73,"StrokesGainedTeetoGreen",2013
119,119,"William McGirt",75,-0.2,-14.198,1.922,16.12,71,"StrokesGainedTeetoGreen",2013
120,120,"Brian Stuard",78,-0.233,-14.666,-9.601,5.065,63,"StrokesGainedTeetoGreen",2013
121,121,"DH Lee",65,-0.275,-15.958,-13.199,2.759,58,"StrokesGainedTeetoGreen",2013
122,122,"Jason Bohn",70,-0.276,-18.226,-6.037,12.189,66,"StrokesGainedTeetoGreen",2013
123,123,"Justin Leonard",86,-0.278,-20.881,5.308,26.189,75,"StrokesGainedTeetoGreen",2013
124,124,"Patrick Reed",83,-0.283,-20.945,4.78,25.725,74,"StrokesGainedTeetoGreen",2013
125,125,"Scott Langley",79,-0.289,-18.489,-15.186,3.303,64,"StrokesGainedTeetoGreen",2013
126,126,"Tag Ridings",69,-0.304,-17.651,-14.697,2.954,58,"StrokesGainedTeetoGreen",2013
127,127,"Richard Lee",81,-0.308,-22.179,17.603,39.782,72,"StrokesGainedTeetoGreen",2013
128,128,"Robert Streb",75,-0.316,-19.587,-19.43,0.157,62,"StrokesGainedTeetoGreen",2013
129,129,"Steve LeBrun",66,-0.319,-16.893,-26.244,-9.351,53,"StrokesGainedTeetoGreen",2013
130,130,"David Toms",49,-0.328,-10.507,-23.218,-12.711,32,"StrokesGainedTeetoGreen",2013
131,131,"James Driscoll",76,-0.332,-20.937,19.935,40.872,63,"StrokesGainedTeetoGreen",2013
131,131,"Tim Herron",45,-0.332,-14.593,-16.525,-1.932,44,"StrokesGainedTeetoGreen",2013
133,133,"Steven Bowditch",67,-0.375,-21.769,-24.65,-2.881,58,"StrokesGainedTeetoGreen",2013
133,133,"DJ Trahan",48,-0.375,-14.234,-23.695,-9.461,38,"StrokesGainedTeetoGreen",2013
135,135,"Rod Pampling",46,-0.378,-13.244,-32.916,-19.672,35,"StrokesGainedTeetoGreen",2013
136,136,"Andres Romero",63,-0.389,-20.23,-14.073,6.157,52,"StrokesGainedTeetoGreen",2013
137,137,"Charlie Beljan",62,-0.397,-21.838,-33.119,-11.281,55,"StrokesGainedTeetoGreen",2013
137,137,"Cameron Percy",68,-0.397,-22.609,-14.84,7.769,57,"StrokesGainedTeetoGreen",2013
139,139,"Geoff Ogilvy",57,-0.417,-17.521,-31.524,-14.003,42,"StrokesGainedTeetoGreen",2013
140,140,"Dicky Pride",71,-0.418,-24.649,-25.203,-0.554,59,"StrokesGainedTeetoGreen",2013
141,141,"Michael Thompson",66,-0.425,-22.541,-28.91,-6.369,53,"StrokesGainedTeetoGreen",2013
142,142,"Scott Stallings",79,-0.434,-28.64,-18.839,9.801,66,"StrokesGainedTeetoGreen",2013
143,143,"Lee Williams",62,-0.445,-22.696,-44.4,-21.704,51,"StrokesGainedTeetoGreen",2013
144,144,"Fabian Gomez",65,-0.486,-27.216,-18.917,8.299,56,"StrokesGainedTeetoGreen",2013
145,145,"Erik Compton",74,-0.488,-31.711,-16.647,15.064,65,"StrokesGainedTeetoGreen",2013
146,146,"Charlie Wi",75,-0.491,-32.411,-20.65,11.761,66,"StrokesGainedTeetoGreen",2013
147,147,"Ben Curtis",59,-0.495,-22.786,-13.055,9.731,46,"StrokesGainedTeetoGreen",2013
148,148,"Brian Harman",89,-0.5,-37.989,-26.902,11.087,76,"StrokesGainedTeetoGreen",2013
149,149,"Sangmoon Bae",83,-0.528,-38.02,-11.508,26.512,72,"StrokesGainedTeetoGreen",2013
150,150,"YE Yang",56,-0.543,-22.261,-25.173,-2.912,41,"StrokesGainedTeetoGreen",2013
151,151,"Jin Park",52,-0.578,-24.875,-26.404,-1.529,43,"StrokesGainedTeetoGreen",2013
152,152,"Ben Kohles",75,-0.584,-36.238,-33.599,2.639,62,"StrokesGainedTeetoGreen",2013
153,153,"Robert Allenby",58,-0.587,-30.529,-48.211,-17.682,52,"StrokesGainedTeetoGreen",2013
154,154,"Darron Stiles",51,-0.61,-25.637,-43.61,-17.973,42,"StrokesGainedTeetoGreen",2013
155,155,"Eric Meierdierks",48,-0.642,-23.753,-59.18,-35.427,37,"StrokesGainedTeetoGreen",2013
156,156,"Shawn Stefani",63,-0.665,-33.237,-16.593,16.644,50,"StrokesGainedTeetoGreen",2013
157,157,"Troy Matteson",68,-0.666,-39.322,-39.153,0.169,59,"StrokesGainedTeetoGreen",2013
158,158,"Brian Gay",79,-0.708,-50.262,-20.06,30.202,71,"StrokesGainedTeetoGreen",2013
159,159,"Andrew Svoboda",46,-0.726,-25.403,-24.449,0.954,35,"StrokesGainedTeetoGreen",2013
160,160,"Scott Gardiner",61,-0.74,-38.459,-55.344,-16.885,52,"StrokesGainedTeetoGreen",2013
161,161,"Jonas Blixt",76,-0.744,-49.851,-28.825,21.026,67,"StrokesGainedTeetoGreen",2013
162,162,"David Mathis",71,-0.748,-46.38,-74.251,-27.871,62,"StrokesGainedTeetoGreen",2013
163,163,"Tom Gillis",69,-0.791,-47.47,-36.987,10.483,60,"StrokesGainedTeetoGreen",2013
164,164,"Sean OHair",56,-0.842,-42.935,-56.975,-14.04,51,"StrokesGainedTeetoGreen",2013
165,165,"Tommy Gainey",84,-0.922,-69.124,-63.011,6.113,75,"StrokesGainedTeetoGreen",2013
166,166,"Casey Wittenberg",72,-0.943,-57.546,-42.105,15.441,61,"StrokesGainedTeetoGreen",2013
167,167,"Greg Chalmers",77,-0.944,-66.081,-6.03,60.051,70,"StrokesGainedTeetoGreen",2013
168,168,"Derek Ernst",58,-0.961,-47.089,-57.638,-10.549,49,"StrokesGainedTeetoGreen",2013
169,169,"Michael Bradley",56,-0.982,-42.205,-61.668,-19.463,43,"StrokesGainedTeetoGreen",2013
170,170,"Doug LaBelle II",72,-1.012,-59.71,-27.777,31.933,59,"StrokesGainedTeetoGreen",2013
171,171,"Aaron Baddeley",68,-1.057,-62.358,-23.55,38.808,59,"StrokesGainedTeetoGreen",2013
172,172,"Alistair Presnell",59,-1.112,-51.152,-51.957,-0.805,46,"StrokesGainedTeetoGreen",2013
172,172,"Aaron Watkins",46,-1.112,-38.909,-25.04,13.869,35,"StrokesGainedTeetoGreen",2013
174,174,"Mike Weir",60,-1.164,-54.7,-41.259,13.441,47,"StrokesGainedTeetoGreen",2013
175,175,"Luke List",65,-1.17,-60.838,-74.822,-13.984,52,"StrokesGainedTeetoGreen",2013
176,176,"Johnson Wagner",64,-1.276,-66.333,-52.515,13.818,52,"StrokesGainedTeetoGreen",2013
177,177,"Justin Bolli",59,-1.365,-62.797,-61.069,1.728,46,"StrokesGainedTeetoGreen",2013
178,178,"Stephen Ames",49,-1.37,-60.264,-28.99,31.274,44,"StrokesGainedTeetoGreen",2013
179,179,"Bobby Gates",49,-1.542,-58.612,-58.081,0.531,38,"StrokesGainedTeetoGreen",2013
180,180,"Colt Knost",69,-1.76,-102.095,-77.161,24.934,58,"StrokesGainedTeetoGreen",2013
