"AverageGoingforitShotDistanceinYards_RANKTHISWEEK_2009","AverageGoingforitShotDistanceinYards_RANKLASTWEEK_2009","AverageGoingforitShotDistanceinYards_PLAYERNAME_2009","AverageGoingforitShotDistanceinYards_EVENTS_2009","AverageGoingforitShotDistanceinYards_AVG_2009","AverageGoingforitShotDistanceinYards_DISTANCEININCHES_2009","AverageGoingforitShotDistanceinYards_ATTEMPTS_2009","stat_name","year"
45,45,"Pat Perez",22,256.8,1183260,128,"AverageGoingforitShotDistanceinYards",2009
46,46,"Ian Poulter",17,256.9,721497,78,"AverageGoingforitShotDistanceinYards",2009
47,47,"Bart Bryant",17,257.2,490802,53,"AverageGoingforitShotDistanceinYards",2009
48,48,"Kris Blanks",20,257.3,796605,86,"AverageGoingforitShotDistanceinYards",2009
48,48,"Troy Matteson",30,257.3,1695170,183,"AverageGoingforitShotDistanceinYards",2009
48,48,"Bo Van Pelt",30,257.3,1686124,182,"AverageGoingforitShotDistanceinYards",2009
51,51,"Joe Durant",20,257.4,694903,75,"AverageGoingforitShotDistanceinYards",2009
52,52,"Cameron Beckman",26,257.6,1112617,120,"AverageGoingforitShotDistanceinYards",2009
52,52,"Angel Cabrera",17,257.6,806676,87,"AverageGoingforitShotDistanceinYards",2009
52,52,"Webb Simpson",30,257.6,1205568,130,"AverageGoingforitShotDistanceinYards",2009
55,55,"Briny Baird",28,257.7,1103969,119,"AverageGoingforitShotDistanceinYards",2009
55,55,"Tiger Woods",17,257.7,1159726,125,"AverageGoingforitShotDistanceinYards",2009
57,57,"Dustin Johnson",25,257.8,1559113,168,"AverageGoingforitShotDistanceinYards",2009
57,57,"Aron Price",27,257.8,992958,107,"AverageGoingforitShotDistanceinYards",2009
59,59,"Stephen Ames",23,257.9,1030389,111,"AverageGoingforitShotDistanceinYards",2009
60,60,"Zach Johnson",26,258,1216735,131,"AverageGoingforitShotDistanceinYards",2009
60,60,"George McNeill",26,258,1356138,146,"AverageGoingforitShotDistanceinYards",2009
62,62,"Brandt Snedeker",26,258.1,808484,87,"AverageGoingforitShotDistanceinYards",2009
63,63,"Kevin Streelman",29,258.3,1674031,180,"AverageGoingforitShotDistanceinYards",2009
64,64,"Alex Cejka",25,258.4,1088475,117,"AverageGoingforitShotDistanceinYards",2009
64,64,"Ben Crane",27,258.4,1190537,128,"AverageGoingforitShotDistanceinYards",2009
64,64,"Scott Verplank",24,258.4,1171985,126,"AverageGoingforitShotDistanceinYards",2009
67,67,"JB Holmes",25,258.5,1405167,151,"AverageGoingforitShotDistanceinYards",2009
67,67,"Chris Stroud",28,258.5,1331006,143,"AverageGoingforitShotDistanceinYards",2009
67,67,"DJ Trahan",30,258.5,1880136,202,"AverageGoingforitShotDistanceinYards",2009
70,70,"Martin Laird",24,258.6,1638644,176,"AverageGoingforitShotDistanceinYards",2009
70,70,"Jimmy Walker",24,258.6,1191480,128,"AverageGoingforitShotDistanceinYards",2009
72,72,"Brendon Todd",21,258.7,391116,42,"AverageGoingforitShotDistanceinYards",2009
72,72,"YE Yang",23,258.7,1369229,147,"AverageGoingforitShotDistanceinYards",2009
74,74,"Harrison Frazar",28,258.8,1723406,185,"AverageGoingforitShotDistanceinYards",2009
74,74,"Bryce Molder",21,258.8,587033,63,"AverageGoingforitShotDistanceinYards",2009
76,76,"Jason Bohn",25,258.9,1081118,116,"AverageGoingforitShotDistanceinYards",2009
76,76,"Todd Hamilton",29,258.9,848206,91,"AverageGoingforitShotDistanceinYards",2009
76,76,"Vijay Singh",21,258.9,1025363,110,"AverageGoingforitShotDistanceinYards",2009
79,79,"Lee Janzen",23,259,801862,86,"AverageGoingforitShotDistanceinYards",2009
79,79,"Rod Pampling",23,259,1165343,125,"AverageGoingforitShotDistanceinYards",2009
79,79,"Scott Piercy",28,259,1743762,187,"AverageGoingforitShotDistanceinYards",2009
79,79,"David Toms",27,259,1174777,126,"AverageGoingforitShotDistanceinYards",2009
79,79,"Matt Weibring",22,259,885640,95,"AverageGoingforitShotDistanceinYards",2009
84,84,"Jarrod Lyle",21,259.1,764957,82,"AverageGoingforitShotDistanceinYards",2009
84,84,"Brett Quigley",28,259.1,1240412,133,"AverageGoingforitShotDistanceinYards",2009
86,86,"Sean OHair",23,259.2,1194600,128,"AverageGoingforitShotDistanceinYards",2009
87,87,"Brad Faxon",23,259.6,579450,62,"AverageGoingforitShotDistanceinYards",2009
87,87,"Tom Lehman",16,259.6,327043,35,"AverageGoingforitShotDistanceinYards",2009
87,87,"Justin Leonard",26,259.6,1009177,108,"AverageGoingforitShotDistanceinYards",2009
87,87,"Jay Williamson",22,259.6,831912,89,"AverageGoingforitShotDistanceinYards",2009
91,91,"Tim Herron",27,259.7,1402583,150,"AverageGoingforitShotDistanceinYards",2009
91,91,"Ryuji Imada",25,259.7,1103335,118,"AverageGoingforitShotDistanceinYards",2009
93,93,"Marc Leishman",28,259.8,1571374,168,"AverageGoingforitShotDistanceinYards",2009
94,94,"Jerry Kelly",26,259.9,1141454,122,"AverageGoingforitShotDistanceinYards",2009
94,94,"Billy Mayfair",28,259.9,1188254,127,"AverageGoingforitShotDistanceinYards",2009
96,96,"Jim Furyk",23,260,870601,93,"AverageGoingforitShotDistanceinYards",2009
96,96,"Phil Mickelson",18,260,1160687,124,"AverageGoingforitShotDistanceinYards",2009
98,98,"KJ Choi",22,260.1,824074,88,"AverageGoingforitShotDistanceinYards",2009
98,98,"Glen Day",26,260.1,720990,77,"AverageGoingforitShotDistanceinYards",2009
98,98,"JJ Henry",28,260.1,1441791,154,"AverageGoingforitShotDistanceinYards",2009
98,98,"Will Ma Kenzie",24,260.1,1245263,133,"AverageGoingforitShotDistanceinYards",2009
98,98,"Parker McLachlin",25,260.1,1076934,115,"AverageGoingforitShotDistanceinYards",2009
103,103,"Marc Turnesa",30,260.2,824166,88,"AverageGoingforitShotDistanceinYards",2009
104,104,"Steve Elkington",23,260.3,1012092,108,"AverageGoingforitShotDistanceinYards",2009
104,104,"Chez Reavie",27,260.3,890116,95,"AverageGoingforitShotDistanceinYards",2009
106,106,"Ernie Els",19,260.4,1134264,121,"AverageGoingforitShotDistanceinYards",2009
107,107,"Jason Day",18,260.5,1003365,107,"AverageGoingforitShotDistanceinYards",2009
108,108,"David Mathis",27,260.6,919298,98,"AverageGoingforitShotDistanceinYards",2009
108,108,"Charlie Wi",28,260.6,1163253,124,"AverageGoingforitShotDistanceinYards",2009
108,108,"Mark Wilson",28,260.6,1275994,136,"AverageGoingforitShotDistanceinYards",2009
111,111,"Bob Heintz",20,260.8,591502,63,"AverageGoingforitShotDistanceinYards",2009
111,111,"Chris Riley",22,260.8,845064,90,"AverageGoingforitShotDistanceinYards",2009
113,113,"Chad Campbell",26,260.9,1268008,135,"AverageGoingforitShotDistanceinYards",2009
113,113,"Brian Gay",27,260.9,685561,73,"AverageGoingforitShotDistanceinYards",2009
115,115,"Joe Ogilvie",29,261.1,1259606,134,"AverageGoingforitShotDistanceinYards",2009
116,116,"Charley Hoffman",27,261.3,2060053,219,"AverageGoingforitShotDistanceinYards",2009
117,117,"Jeff Quinney",26,261.4,922183,98,"AverageGoingforitShotDistanceinYards",2009
118,118,"Jeff Klauk",29,261.6,1205448,128,"AverageGoingforitShotDistanceinYards",2009
118,118,"Justin Rose",22,261.6,960685,102,"AverageGoingforitShotDistanceinYards",2009
120,120,"Brian Bateman",25,261.7,687835,73,"AverageGoingforitShotDistanceinYards",2009
120,120,"Gary Woodland",18,261.7,876286,93,"AverageGoingforitShotDistanceinYards",2009
122,122,"Kevin Na",26,261.8,1262918,134,"AverageGoingforitShotDistanceinYards",2009
122,122,"Nicholas Thompson",31,261.8,1913210,203,"AverageGoingforitShotDistanceinYards",2009
124,124,"Stuart Appleby",25,261.9,1112590,118,"AverageGoingforitShotDistanceinYards",2009
125,125,"Greg Owen",30,262,1659833,176,"AverageGoingforitShotDistanceinYards",2009
126,126,"DA Points",29,262.1,1443761,153,"AverageGoingforitShotDistanceinYards",2009
126,126,"Kevin Stadler",20,262.1,887050,94,"AverageGoingforitShotDistanceinYards",2009
128,128,"Steve Lowery",27,262.2,1623787,172,"AverageGoingforitShotDistanceinYards",2009
129,129,"Dean Wilson",29,262.3,765005,81,"AverageGoingforitShotDistanceinYards",2009
130,130,"Steve Flesch",27,262.4,878373,93,"AverageGoingforitShotDistanceinYards",2009
130,130,"Johnson Wagner",26,262.4,1445320,153,"AverageGoingforitShotDistanceinYards",2009
132,132,"Mark Calcavecchia",23,262.5,1134045,120,"AverageGoingforitShotDistanceinYards",2009
132,132,"Ryan Moore",27,262.5,1663105,176,"AverageGoingforitShotDistanceinYards",2009
134,134,"Chris DiMarco",29,262.7,1097105,116,"AverageGoingforitShotDistanceinYards",2009
135,135,"Peter Tomasulo",25,262.9,984361,104,"AverageGoingforitShotDistanceinYards",2009
136,136,"Corey Pavin",23,263,397711,42,"AverageGoingforitShotDistanceinYards",2009
137,137,"Bill Haas",29,263.1,1695102,179,"AverageGoingforitShotDistanceinYards",2009
138,138,"Kirk Triplett",20,263.2,909661,96,"AverageGoingforitShotDistanceinYards",2009
139,139,"Nathan Green",30,263.5,1603339,169,"AverageGoingforitShotDistanceinYards",2009
139,139,"Nick OHern",27,263.5,986429,104,"AverageGoingforitShotDistanceinYards",2009
141,141,"Tag Ridings",16,263.6,1015421,107,"AverageGoingforitShotDistanceinYards",2009
142,142,"Woody Austin",24,263.7,1234103,130,"AverageGoingforitShotDistanceinYards",2009
142,142,"Matt Bettencourt",31,263.7,1841936,194,"AverageGoingforitShotDistanceinYards",2009
142,142,"Mark Brooks",17,263.7,398721,42,"AverageGoingforitShotDistanceinYards",2009
145,145,"Brendon de Jonge",29,263.8,1576274,166,"AverageGoingforitShotDistanceinYards",2009
145,145,"Derek Fathauer",25,263.8,702719,74,"AverageGoingforitShotDistanceinYards",2009
145,145,"Vaughn Taylor",28,263.8,1291420,136,"AverageGoingforitShotDistanceinYards",2009
148,148,"Tim Petrovic",31,263.9,1577091,166,"AverageGoingforitShotDistanceinYards",2009
149,149,"Rich Beem",26,264.1,960117,101,"AverageGoingforitShotDistanceinYards",2009
150,150,"Peter Lonard",30,264.2,894044,94,"AverageGoingforitShotDistanceinYards",2009
151,151,"Carl Pettersson",29,264.3,1341497,141,"AverageGoingforitShotDistanceinYards",2009
152,152,"Freddie Jacobson",25,264.4,1294636,136,"AverageGoingforitShotDistanceinYards",2009
153,153,"Brian Davis",32,264.5,1466649,154,"AverageGoingforitShotDistanceinYards",2009
154,154,"Greg Chalmers",26,264.6,1219355,128,"AverageGoingforitShotDistanceinYards",2009
154,154,"Ted Purdy",30,264.6,1809890,190,"AverageGoingforitShotDistanceinYards",2009
156,156,"Ryan Palmer",26,264.7,1562546,164,"AverageGoingforitShotDistanceinYards",2009
157,157,"Scott McCarron",27,264.9,1516238,159,"AverageGoingforitShotDistanceinYards",2009
158,158,"Matt Jones",17,265,944417,99,"AverageGoingforitShotDistanceinYards",2009
158,158,"Rory Sabbatini",25,265,1592988,167,"AverageGoingforitShotDistanceinYards",2009
158,158,"Patrick Sheehan",15,265,515164,54,"AverageGoingforitShotDistanceinYards",2009
161,161,"Jason Gore",24,265.2,1222219,128,"AverageGoingforitShotDistanceinYards",2009
162,162,"Rocco Mediate",22,265.6,1003819,105,"AverageGoingforitShotDistanceinYards",2009
162,162,"Tom Pernice Jr",26,265.6,1118852,117,"AverageGoingforitShotDistanceinYards",2009
164,164,"Leif Olson",21,265.7,755591,79,"AverageGoingforitShotDistanceinYards",2009
165,165,"Jonathan Byrd",25,265.8,1980673,207,"AverageGoingforitShotDistanceinYards",2009
166,166,"Colt Knost",24,265.9,660496,69,"AverageGoingforitShotDistanceinYards",2009
166,166,"Bill Lunde",27,265.9,1435749,150,"AverageGoingforitShotDistanceinYards",2009
168,168,"Rick Price",21,266.1,660886,69,"AverageGoingforitShotDistanceinYards",2009
169,169,"Eric Axley",30,266.4,805501,84,"AverageGoingforitShotDistanceinYards",2009
170,170,"Greg Kraft",21,266.6,451073,47,"AverageGoingforitShotDistanceinYards",2009
171,171,"Ben Curtis",18,266.9,768590,80,"AverageGoingforitShotDistanceinYards",2009
172,172,"Kent Jones",24,267,778521,81,"AverageGoingforitShotDistanceinYards",2009
173,173,"David Duval",22,267.1,855652,89,"AverageGoingforitShotDistanceinYards",2009
174,174,"John Rollins",27,267.2,1789243,186,"AverageGoingforitShotDistanceinYards",2009
175,175,"Ricky Barnes",23,268.6,937990,97,"AverageGoingforitShotDistanceinYards",2009
176,176,"Spencer Levin",25,268.9,1016271,105,"AverageGoingforitShotDistanceinYards",2009
177,177,"Casey Wittenberg",25,269.3,901615,93,"AverageGoingforitShotDistanceinYards",2009
178,178,"Anthony Kim",22,269.5,1571803,162,"AverageGoingforitShotDistanceinYards",2009
178,178,"Jeff Maggert",28,269.5,1300187,134,"AverageGoingforitShotDistanceinYards",2009
180,180,"Charles Warren",20,269.8,1330419,137,"AverageGoingforitShotDistanceinYards",2009
181,181,"Paul Goydos",25,270.7,925650,95,"AverageGoingforitShotDistanceinYards",2009
182,182,"James Nitties",27,271,1453492,149,"AverageGoingforitShotDistanceinYards",2009
183,183,"Brian Vranesh",20,271.1,780875,80,"AverageGoingforitShotDistanceinYards",2009
184,184,"Andres Romero",20,272.2,1381477,141,"AverageGoingforitShotDistanceinYards",2009
