"PuttsperRoundRound1_RANKTHISWEEK_2008","PuttsperRoundRound1_RANKLASTWEEK_2008","PuttsperRoundRound1_PLAYERNAME_2008","PuttsperRoundRound1__2008","PuttsperRoundRound1_AVG_2008","PuttsperRoundRound1_TOTALPUTTS_2008","PuttsperRoundRound1_TOTALROUNDS_2008","stat_name","year"
29,29,"Richard Johnson",NA,28.68,803,28,"PuttsperRoundRound1",2008
29,29,"Steve Lowery",NA,28.68,717,25,"PuttsperRoundRound1",2008
29,29,"Joe Ogilvie",NA,28.68,803,28,"PuttsperRoundRound1",2008
32,32,"Ian Poulter",NA,28.71,402,14,"PuttsperRoundRound1",2008
33,33,"Mark Calcavecchia",NA,28.73,632,22,"PuttsperRoundRound1",2008
33,33,"Tom Pernice Jr",NA,28.73,862,30,"PuttsperRoundRound1",2008
35,35,"Tommy Armour III",NA,28.74,661,23,"PuttsperRoundRound1",2008
35,35,"Rod Pampling",NA,28.74,776,27,"PuttsperRoundRound1",2008
37,37,"Nathan Green",NA,28.8,864,30,"PuttsperRoundRound1",2008
38,38,"Lee Janzen",NA,28.81,749,26,"PuttsperRoundRound1",2008
39,39,"Glen Day",NA,28.82,490,17,"PuttsperRoundRound1",2008
40,40,"Vaughn Taylor",NA,28.84,923,32,"PuttsperRoundRound1",2008
41,41,"Brian Davis",NA,28.85,952,33,"PuttsperRoundRound1",2008
41,41,"Tim Wilkinson",NA,28.85,779,27,"PuttsperRoundRound1",2008
43,43,"Chad Collins",NA,28.86,635,22,"PuttsperRoundRound1",2008
44,44,"Frank Lickliter II",NA,28.88,924,32,"PuttsperRoundRound1",2008
44,44,"Kenny Perry",NA,28.88,751,26,"PuttsperRoundRound1",2008
46,46,"Jeff Quinney",NA,28.89,809,28,"PuttsperRoundRound1",2008
46,46,"David Toms",NA,28.89,549,19,"PuttsperRoundRound1",2008
48,48,"Tim Petrovic",NA,28.9,867,30,"PuttsperRoundRound1",2008
48,48,"Bo Van Pelt",NA,28.9,896,31,"PuttsperRoundRound1",2008
50,50,"JB Holmes",NA,28.92,723,25,"PuttsperRoundRound1",2008
50,50,"Ryuji Imada",NA,28.92,723,25,"PuttsperRoundRound1",2008
52,52,"Rocco Mediate",NA,28.93,781,27,"PuttsperRoundRound1",2008
52,52,"Kevin Na",NA,28.93,839,29,"PuttsperRoundRound1",2008
54,54,"Geoff Ogilvy",NA,28.95,550,19,"PuttsperRoundRound1",2008
55,55,"Dudley Hart",NA,29,609,21,"PuttsperRoundRound1",2008
55,55,"Anthony Kim",NA,29,638,22,"PuttsperRoundRound1",2008
55,55,"Doug LaBelle II",NA,29,580,20,"PuttsperRoundRound1",2008
55,55,"Parker McLachlin",NA,29,754,26,"PuttsperRoundRound1",2008
55,55,"Adam Scott",NA,29,406,14,"PuttsperRoundRound1",2008
55,55,"Johnson Wagner",NA,29,725,25,"PuttsperRoundRound1",2008
61,61,"Aaron Baddeley",NA,29.05,610,21,"PuttsperRoundRound1",2008
62,62,"Matt Kuchar",NA,29.08,727,25,"PuttsperRoundRound1",2008
63,63,"Jonathan Byrd",NA,29.12,757,26,"PuttsperRoundRound1",2008
64,64,"Stephen Leaney",NA,29.13,466,16,"PuttsperRoundRound1",2008
64,64,"Brett Quigley",NA,29.13,699,24,"PuttsperRoundRound1",2008
66,66,"Paul Claxton",NA,29.14,612,21,"PuttsperRoundRound1",2008
67,67,"Justin Leonard",NA,29.17,700,24,"PuttsperRoundRound1",2008
68,68,"Briny Baird",NA,29.18,817,28,"PuttsperRoundRound1",2008
68,68,"Jeff Maggert",NA,29.18,817,28,"PuttsperRoundRound1",2008
68,68,"Brenden Pappas",NA,29.18,642,22,"PuttsperRoundRound1",2008
71,71,"David Duval",NA,29.21,555,19,"PuttsperRoundRound1",2008
71,71,"Ryan Moore",NA,29.21,701,24,"PuttsperRoundRound1",2008
73,73,"Bart Bryant",NA,29.22,672,23,"PuttsperRoundRound1",2008
74,74,"Zach Johnson",NA,29.25,702,24,"PuttsperRoundRound1",2008
75,75,"Chez Reavie",NA,29.28,849,29,"PuttsperRoundRound1",2008
76,76,"Gavin Coles",NA,29.29,410,14,"PuttsperRoundRound1",2008
76,76,"Craig Kanada",NA,29.29,615,21,"PuttsperRoundRound1",2008
76,76,"Camilo Villegas",NA,29.29,615,21,"PuttsperRoundRound1",2008
76,76,"YE Yang",NA,29.29,820,28,"PuttsperRoundRound1",2008
80,80,"Dustin Johnson",NA,29.3,879,30,"PuttsperRoundRound1",2008
80,80,"Bob Sowards",NA,29.3,586,20,"PuttsperRoundRound1",2008
82,82,"Angel Cabrera",NA,29.31,469,16,"PuttsperRoundRound1",2008
83,83,"Brad Elder",NA,29.33,616,21,"PuttsperRoundRound1",2008
83,83,"Kevin Streelman",NA,29.33,880,30,"PuttsperRoundRound1",2008
85,85,"Phil Mickelson",NA,29.35,587,20,"PuttsperRoundRound1",2008
85,85,"Scott Verplank",NA,29.35,675,23,"PuttsperRoundRound1",2008
87,87,"Ben Crane",NA,29.36,734,25,"PuttsperRoundRound1",2008
87,87,"Scott McCarron",NA,29.36,646,22,"PuttsperRoundRound1",2008
87,87,"John Rollins",NA,29.36,822,28,"PuttsperRoundRound1",2008
90,90,"Todd Demsey",NA,29.38,705,24,"PuttsperRoundRound1",2008
90,90,"Lucas Glover",NA,29.38,764,26,"PuttsperRoundRound1",2008
90,90,"Kent Jones",NA,29.38,617,21,"PuttsperRoundRound1",2008
93,93,"Michael Letzig",NA,29.39,823,28,"PuttsperRoundRound1",2008
94,94,"Paul Goydos",NA,29.4,735,25,"PuttsperRoundRound1",2008
95,95,"Stewart Cink",NA,29.41,647,22,"PuttsperRoundRound1",2008
96,96,"Cameron Beckman",NA,29.42,765,26,"PuttsperRoundRound1",2008
96,96,"James Driscoll",NA,29.42,765,26,"PuttsperRoundRound1",2008
96,96,"Cody Freeman",NA,29.42,706,24,"PuttsperRoundRound1",2008
96,96,"Steve Marino",NA,29.42,912,31,"PuttsperRoundRound1",2008
96,96,"Jim McGovern",NA,29.42,706,24,"PuttsperRoundRound1",2008
96,96,"Jeff Overton",NA,29.42,912,31,"PuttsperRoundRound1",2008
102,102,"Cliff Kresge",NA,29.44,795,27,"PuttsperRoundRound1",2008
103,103,"Steve Flesch",NA,29.45,854,29,"PuttsperRoundRound1",2008
104,104,"Tim Clark",NA,29.46,766,26,"PuttsperRoundRound1",2008
105,105,"Mathew Goggin",NA,29.48,796,27,"PuttsperRoundRound1",2008
106,106,"Jason Day",NA,29.5,826,28,"PuttsperRoundRound1",2008
106,106,"Sergio Garcia",NA,29.5,531,18,"PuttsperRoundRound1",2008
108,108,"Alex Cejka",NA,29.52,679,23,"PuttsperRoundRound1",2008
108,108,"Chris DiMarco",NA,29.52,856,29,"PuttsperRoundRound1",2008
108,108,"Charlie Wi",NA,29.52,797,27,"PuttsperRoundRound1",2008
108,108,"Mark Wilson",NA,29.52,856,29,"PuttsperRoundRound1",2008
112,112,"Mark Hensby",NA,29.54,768,26,"PuttsperRoundRound1",2008
112,112,"Kevin Sutherland",NA,29.54,768,26,"PuttsperRoundRound1",2008
114,114,"Woody Austin",NA,29.55,857,29,"PuttsperRoundRound1",2008
115,115,"Jim Furyk",NA,29.56,739,25,"PuttsperRoundRound1",2008
115,115,"Brandt Snedeker",NA,29.56,739,25,"PuttsperRoundRound1",2008
117,117,"Shane Bertsch",NA,29.57,828,28,"PuttsperRoundRound1",2008
118,118,"Jason Gore",NA,29.58,917,31,"PuttsperRoundRound1",2008
120,120,"Jimmy Walker",NA,29.59,651,22,"PuttsperRoundRound1",2008
121,121,"Brad Adamonis",NA,29.61,829,28,"PuttsperRoundRound1",2008
121,121,"Tom Scherrer",NA,29.61,533,18,"PuttsperRoundRound1",2008
123,123,"Ben Curtis",NA,29.62,622,21,"PuttsperRoundRound1",2008
124,124,"Vijay Singh",NA,29.64,652,22,"PuttsperRoundRound1",2008
125,125,"Steve Elkington",NA,29.68,742,25,"PuttsperRoundRound1",2008
126,126,"Kenneth Ferrie",NA,29.7,683,23,"PuttsperRoundRound1",2008
127,127,"Chad Campbell",NA,29.71,832,28,"PuttsperRoundRound1",2008
128,128,"Fred Couples",NA,29.72,535,18,"PuttsperRoundRound1",2008
128,128,"Tag Ridings",NA,29.72,862,29,"PuttsperRoundRound1",2008
130,130,"Ryan Armour",NA,29.73,892,30,"PuttsperRoundRound1",2008
131,131,"KJ Choi",NA,29.75,595,20,"PuttsperRoundRound1",2008
132,132,"Robert Gamez",NA,29.76,744,25,"PuttsperRoundRound1",2008
132,132,"Retief Goosen",NA,29.76,506,17,"PuttsperRoundRound1",2008
132,132,"Trevor Immelman",NA,29.76,625,21,"PuttsperRoundRound1",2008
132,132,"Billy Mayfair",NA,29.76,863,29,"PuttsperRoundRound1",2008
132,132,"Nicholas Thompson",NA,29.76,1012,34,"PuttsperRoundRound1",2008
137,137,"Jon Mills",NA,29.77,893,30,"PuttsperRoundRound1",2008
137,137,"Pat Perez",NA,29.77,774,26,"PuttsperRoundRound1",2008
137,137,"John Riegger",NA,29.77,655,22,"PuttsperRoundRound1",2008
137,137,"Rory Sabbatini",NA,29.77,655,22,"PuttsperRoundRound1",2008
141,141,"Michael Allen",NA,29.78,804,27,"PuttsperRoundRound1",2008
142,142,"Martin Laird",NA,29.81,805,27,"PuttsperRoundRound1",2008
142,142,"Tom Lehman",NA,29.81,477,16,"PuttsperRoundRound1",2008
142,142,"Scott Sterling",NA,29.81,775,26,"PuttsperRoundRound1",2008
145,145,"Jin Park",NA,29.82,835,28,"PuttsperRoundRound1",2008
146,146,"Charles Howell III",NA,29.83,895,30,"PuttsperRoundRound1",2008
146,146,"Freddie Jacobson",NA,29.83,716,24,"PuttsperRoundRound1",2008
146,146,"Peter Lonard",NA,29.83,865,29,"PuttsperRoundRound1",2008
149,149,"Omar Uresti",NA,29.86,657,22,"PuttsperRoundRound1",2008
150,150,"John Huston",NA,29.88,478,16,"PuttsperRoundRound1",2008
151,151,"Robert Allenby",NA,29.89,807,27,"PuttsperRoundRound1",2008
151,151,"Kevin Stadler",NA,29.89,837,28,"PuttsperRoundRound1",2008
153,153,"Will Ma Kenzie",NA,29.9,628,21,"PuttsperRoundRound1",2008
154,154,"John Merrick",NA,29.92,778,26,"PuttsperRoundRound1",2008
155,155,"Nick Flanagan",NA,29.93,838,28,"PuttsperRoundRound1",2008
155,155,"Charley Hoffman",NA,29.93,838,28,"PuttsperRoundRound1",2008
155,155,"Troy Matteson",NA,29.93,898,30,"PuttsperRoundRound1",2008
158,158,"Brandt Jobe",NA,29.95,569,19,"PuttsperRoundRound1",2008
159,159,"DJ Trahan",NA,29.96,809,27,"PuttsperRoundRound1",2008
160,160,"Mathias Gronberg",NA,29.97,869,29,"PuttsperRoundRound1",2008
161,161,"Stephen Ames",NA,30,690,23,"PuttsperRoundRound1",2008
161,161,"Davis Love III",NA,30,690,23,"PuttsperRoundRound1",2008
161,161,"Ryan Palmer",NA,30,600,20,"PuttsperRoundRound1",2008
164,164,"Jay Williamson",NA,30.03,901,30,"PuttsperRoundRound1",2008
165,165,"Olin Browne",NA,30.04,781,26,"PuttsperRoundRound1",2008
166,166,"Bill Haas",NA,30.07,902,30,"PuttsperRoundRound1",2008
166,166,"Charles Warren",NA,30.07,872,29,"PuttsperRoundRound1",2008
168,168,"Tommy Gainey",NA,30.09,662,22,"PuttsperRoundRound1",2008
169,169,"Nick Watney",NA,30.11,813,27,"PuttsperRoundRound1",2008
170,170,"Sean OHair",NA,30.12,753,25,"PuttsperRoundRound1",2008
171,171,"Jerry Kelly",NA,30.14,874,29,"PuttsperRoundRound1",2008
172,172,"Rich Beem",NA,30.18,845,28,"PuttsperRoundRound1",2008
173,173,"Justin Bolli",NA,30.19,785,26,"PuttsperRoundRound1",2008
174,174,"Ron Whittaker",NA,30.2,604,20,"PuttsperRoundRound1",2008
175,175,"JJ Henry",NA,30.21,1027,34,"PuttsperRoundRound1",2008
175,175,"Bubba Watson",NA,30.21,846,28,"PuttsperRoundRound1",2008
177,177,"Carlos Franco",NA,30.26,696,23,"PuttsperRoundRound1",2008
178,178,"Ernie Els",NA,30.27,454,15,"PuttsperRoundRound1",2008
179,179,"Jeff Gove",NA,30.31,485,16,"PuttsperRoundRound1",2008
180,180,"Bob Estes",NA,30.33,819,27,"PuttsperRoundRound1",2008
180,180,"Kyle Thompson",NA,30.33,728,24,"PuttsperRoundRound1",2008
182,182,"Harrison Frazar",NA,30.38,638,21,"PuttsperRoundRound1",2008
182,182,"Robert Garrigus",NA,30.38,881,29,"PuttsperRoundRound1",2008
182,182,"Heath Slocum",NA,30.38,881,29,"PuttsperRoundRound1",2008
185,185,"Ted Purdy",NA,30.41,669,22,"PuttsperRoundRound1",2008
186,186,"Jason Allred",NA,30.48,640,21,"PuttsperRoundRound1",2008
187,187,"Chris Stroud",NA,30.52,824,27,"PuttsperRoundRound1",2008
188,188,"Travis Perkins",NA,30.57,642,21,"PuttsperRoundRound1",2008
189,189,"George McNeill",NA,30.59,887,29,"PuttsperRoundRound1",2008
190,190,"Hunter Mahan",NA,30.6,765,25,"PuttsperRoundRound1",2008
191,191,"Steve Allan",NA,30.63,582,19,"PuttsperRoundRound1",2008
192,192,"Boo Weekley",NA,30.96,712,23,"PuttsperRoundRound1",2008
193,193,"David Lutterus",NA,31,651,21,"PuttsperRoundRound1",2008
194,194,"Billy Andrade",NA,31.13,716,23,"PuttsperRoundRound1",2008
195,195,"John Senden",NA,31.15,841,27,"PuttsperRoundRound1",2008
196,196,"Paul Casey",NA,31.2,468,15,"PuttsperRoundRound1",2008
197,197,"Joe Durant",NA,31.23,812,26,"PuttsperRoundRound1",2008
