"PowerRating_RANKTHISWEEK_2013","PowerRating_RANKLASTWEEK_2013","PowerRating_PLAYERNAME_2013","PowerRating_EVENTS_2013","PowerRating_RATING_2013","stat_name","year"
38,38,"Robert Streb",10,8.1,"PowerRating",2013
41,41,"Morgan Hoffmann",10,8,"PowerRating",2013
41,41,"Sam Saunders",1,8,"PowerRating",2013
41,41,"Charl Schwartzel",13,8,"PowerRating",2013
41,41,"Shawn Stefani",9,8,"PowerRating",2013
45,45,"Charles Howell III",18,7.9,"PowerRating",2013
45,45,"Shane Lowry",2,7.9,"PowerRating",2013
45,45,"Rory Sabbatini",14,7.9,"PowerRating",2013
45,45,"Nick Watney",17,7.9,"PowerRating",2013
49,49,"Rafa Cabrera Bello",1,7.8,"PowerRating",2013
49,49,"Patrick Cantlay",1,7.8,"PowerRating",2013
49,49,"Harris English",19,7.8,"PowerRating",2013
49,49,"Josh Teater",13,7.8,"PowerRating",2013
49,49,"Justin Thomas",1,7.8,"PowerRating",2013
54,54,"Derek Ernst",7,7.7,"PowerRating",2013
54,54,"Brad Fritsch",14,7.7,"PowerRating",2013
54,54,"Lucas Glover",9,7.7,"PowerRating",2013
54,54,"Charley Hoffman",17,7.7,"PowerRating",2013
54,54,"Scott Jamieson",1,7.7,"PowerRating",2013
54,54,"Patrick Reed",13,7.7,"PowerRating",2013
60,60,"Branden Grace",4,7.6,"PowerRating",2013
60,60,"Steve Marino",5,7.6,"PowerRating",2013
60,60,"Troy Matteson",8,7.6,"PowerRating",2013
60,60,"Andre Stolz",1,7.6,"PowerRating",2013
60,60,"Peter Tomasulo",7,7.6,"PowerRating",2013
65,65,"Kevin Chappell",14,7.5,"PowerRating",2013
65,65,"Peter Hanson",6,7.5,"PowerRating",2013
65,65,"Billy Horschel",21,7.5,"PowerRating",2013
65,65,"Danny Lee",1,7.5,"PowerRating",2013
65,65,"Davis Love III",6,7.5,"PowerRating",2013
65,65,"Hunter Mahan",15,7.5,"PowerRating",2013
65,65,"Greg Owen",12,7.5,"PowerRating",2013
65,65,"Andres Romero",8,7.5,"PowerRating",2013
65,65,"Richard Sterne",2,7.5,"PowerRating",2013
65,65,"Nicholas Thompson",18,7.5,"PowerRating",2013
75,75,"Scott Harrington",1,7.4,"PowerRating",2013
75,75,"Ryo Ishikawa",9,7.4,"PowerRating",2013
75,75,"Carl Pettersson",15,7.4,"PowerRating",2013
75,75,"John Rollins",13,7.4,"PowerRating",2013
75,75,"Jordan Spieth",16,7.4,"PowerRating",2013
80,80,"Tommy Gainey",12,7.3,"PowerRating",2013
80,80,"Brian Harman",13,7.3,"PowerRating",2013
80,80,"Jeff Overton",16,7.3,"PowerRating",2013
80,80,"Lee Westwood",13,7.3,"PowerRating",2013
80,80,"Tiger Woods",11,7.3,"PowerRating",2013
85,85,"Kiradech Aphibarnrat",1,7.2,"PowerRating",2013
85,85,"Matt Every",15,7.2,"PowerRating",2013
85,85,"Mikko Ilonen",1,7.2,"PowerRating",2013
85,85,"Matt Jones",15,7.2,"PowerRating",2013
85,85,"Henrik Norlander",10,7.2,"PowerRating",2013
85,85,"Kevin Stadler",14,7.2,"PowerRating",2013
85,85,"Henrik Stenson",10,7.2,"PowerRating",2013
85,85,"Boo Weekley",20,7.2,"PowerRating",2013
93,93,"Scott Brown",10,7.1,"PowerRating",2013
93,93,"Stewart Cink",11,7.1,"PowerRating",2013
93,93,"Erik Compton",11,7.1,"PowerRating",2013
93,93,"Sergio Garcia",11,7.1,"PowerRating",2013
93,93,"Russell Henley",15,7.1,"PowerRating",2013
93,93,"Cameron Percy",12,7.1,"PowerRating",2013
93,93,"Kenny Perry",2,7.1,"PowerRating",2013
100,100,"Paul Casey",1,7,"PowerRating",2013
100,100,"Ross Fisher",7,7,"PowerRating",2013
100,100,"Troy Kelly",2,7,"PowerRating",2013
100,100,"Marc Leishman",14,7,"PowerRating",2013
100,100,"John Peterson",2,7,"PowerRating",2013
105,105,"Fred Couples",2,6.9,"PowerRating",2013
105,105,"Martin Kaymer",9,6.9,"PowerRating",2013
105,105,"Steve LeBrun",9,6.9,"PowerRating",2013
105,105,"Jeremiah Wooding",1,6.9,"PowerRating",2013
109,109,"Aaron Baddeley",10,6.8,"PowerRating",2013
109,109,"Thorbjorn Olesen",3,6.8,"PowerRating",2013
109,109,"Webb Simpson",17,6.8,"PowerRating",2013
109,109,"Chris Wood",2,6.8,"PowerRating",2013
113,113,"Jason Dufner",14,6.7,"PowerRating",2013
113,113,"Ernie Els",10,6.7,"PowerRating",2013
113,113,"Bill Haas",16,6.7,"PowerRating",2013
113,113,"James Hahn",12,6.7,"PowerRating",2013
113,113,"Chris Kirk",19,6.7,"PowerRating",2013
113,113,"David Lingmerth",10,6.7,"PowerRating",2013
113,113,"Vijay Singh",9,6.7,"PowerRating",2013
113,113,"DJ Trahan",6,6.7,"PowerRating",2013
121,121,"Matt Bettencourt",3,6.6,"PowerRating",2013
121,121,"Ryan Blaum",1,6.6,"PowerRating",2013
121,121,"Stephen Gallacher",2,6.6,"PowerRating",2013
121,121,"Scott Gardiner",7,6.6,"PowerRating",2013
121,121,"Freddie Jacobson",10,6.6,"PowerRating",2013
121,121,"Phil Mickelson",14,6.6,"PowerRating",2013
121,121,"Vaughn Taylor",7,6.6,"PowerRating",2013
128,128,"Gonzalo Fdez Castano",4,6.5,"PowerRating",2013
128,128,"Paul Lawrie",2,6.5,"PowerRating",2013
128,128,"Brendan Steele",16,6.5,"PowerRating",2013
128,128,"Steve Wheatcroft",1,6.5,"PowerRating",2013
132,132,"Jonathan Byrd",3,6.4,"PowerRating",2013
132,132,"James Driscoll",12,6.4,"PowerRating",2013
132,132,"Andrew Johnson",1,6.4,"PowerRating",2013
132,132,"Neal Lancaster",2,6.4,"PowerRating",2013
132,132,"Joey Snyder III",2,6.4,"PowerRating",2013
132,132,"Camilo Villegas",14,6.4,"PowerRating",2013
138,138,"Sangmoon Bae",15,6.3,"PowerRating",2013
138,138,"Blayne Barber",1,6.3,"PowerRating",2013
138,138,"Rickie Fowler",13,6.3,"PowerRating",2013
138,138,"Bobby Gates",3,6.3,"PowerRating",2013
138,138,"Fabian Gomez",8,6.3,"PowerRating",2013
138,138,"Brandt Jobe",11,6.3,"PowerRating",2013
138,138,"Joe Ogilvie",4,6.3,"PowerRating",2013
138,138,"Pat Perez",13,6.3,"PowerRating",2013
138,138,"John Senden",12,6.3,"PowerRating",2013
138,138,"Paul Stankowski",1,6.3,"PowerRating",2013
148,148,"Padraig Harrington",7,6.2,"PowerRating",2013
148,148,"Geoff Ogilvy",7,6.2,"PowerRating",2013
148,148,"Ian Poulter",9,6.2,"PowerRating",2013
148,148,"Alexandre Rocha",1,6.2,"PowerRating",2013
148,148,"Kevin Streelman",16,6.2,"PowerRating",2013
148,148,"Kevin Sutherland",4,6.2,"PowerRating",2013
148,148,"Duffy Waldorf",1,6.2,"PowerRating",2013
155,155,"Jeff Gove",2,6.1,"PowerRating",2013
155,155,"Tim Herron",7,6.1,"PowerRating",2013
155,155,"Andrew Svoboda",5,6.1,"PowerRating",2013
158,158,"Bud Cauley",8,6,"PowerRating",2013
158,158,"Bo Van Pelt",11,6,"PowerRating",2013
160,160,"Jonas Blixt",12,5.9,"PowerRating",2013
160,160,"Brendon de Jonge",23,5.9,"PowerRating",2013
160,160,"Andres Gonzales",3,5.9,"PowerRating",2013
160,160,"Luke Guthrie",12,5.9,"PowerRating",2013
160,160,"Matt Kuchar",18,5.9,"PowerRating",2013
160,160,"Alistair Presnell",6,5.9,"PowerRating",2013
160,160,"Jonathan Randolph",1,5.9,"PowerRating",2013
167,167,"Will Claxton",7,5.8,"PowerRating",2013
167,167,"Hideki Matsuyama",3,5.8,"PowerRating",2013
169,169,"Jamie Donaldson",3,5.7,"PowerRating",2013
169,169,"Robert Karlsson",6,5.7,"PowerRating",2013
169,169,"George McNeill",13,5.7,"PowerRating",2013
169,169,"Hideto Tanihara",1,5.7,"PowerRating",2013
173,173,"Chad Campbell",13,5.6,"PowerRating",2013
173,173,"JJ Henry",15,5.6,"PowerRating",2013
173,173,"Steve Stricker",9,5.6,"PowerRating",2013
173,173,"Daniel Summerhays",15,5.6,"PowerRating",2013
177,177,"Joe Affrunti",2,5.5,"PowerRating",2013
177,177,"Ricky Barnes",9,5.5,"PowerRating",2013
177,177,"Steve Flesch",2,5.5,"PowerRating",2013
177,177,"Kevin Kisner",1,5.5,"PowerRating",2013
181,181,"Roberto Castro",17,5.4,"PowerRating",2013
181,181,"Wes Short Jr",3,5.4,"PowerRating",2013
181,181,"Brandt Snedeker",13,5.4,"PowerRating",2013
181,181,"Cameron Tringale",16,5.4,"PowerRating",2013
185,185,"Stuart Appleby",18,5.3,"PowerRating",2013
185,185,"Shane Bertsch",1,5.3,"PowerRating",2013
185,185,"Retief Goosen",5,5.3,"PowerRating",2013
185,185,"John Kimbell",1,5.3,"PowerRating",2013
185,185,"Russell Knox",5,5.3,"PowerRating",2013
185,185,"Jesper Parnevik",2,5.3,"PowerRating",2013
185,185,"YE Yang",7,5.3,"PowerRating",2013
192,192,"Paul Haley II",3,5.2,"PowerRating",2013
192,192,"John Merrick",15,5.2,"PowerRating",2013
192,192,"Ryan Moore",12,5.2,"PowerRating",2013
192,192,"Brendon Todd",6,5.2,"PowerRating",2013
196,196,"Bill Lunde",3,5.1,"PowerRating",2013
197,197,"Peter Lonard",1,5,"PowerRating",2013
198,198,"Arjun Atwal",2,4.9,"PowerRating",2013
198,198,"Tom Gillis",11,4.9,"PowerRating",2013
198,198,"William McGirt",13,4.9,"PowerRating",2013
198,198,"Tim Petrovic",5,4.9,"PowerRating",2013
198,198,"Kyle Reifers",2,4.9,"PowerRating",2013
203,203,"John Huh",14,4.8,"PowerRating",2013
203,203,"Billy Mayfair",2,4.8,"PowerRating",2013
205,205,"Mark Anderson",1,4.7,"PowerRating",2013
205,205,"Michael Bradley",4,4.7,"PowerRating",2013
205,205,"Kelly Kraft",2,4.7,"PowerRating",2013
205,205,"Marc Turnesa",1,4.7,"PowerRating",2013
209,209,"Robert Allenby",5,4.6,"PowerRating",2013
209,209,"Russ Cochran",1,4.6,"PowerRating",2013
209,209,"Rod Pampling",5,4.6,"PowerRating",2013
212,212,"Ben Crane",8,4.5,"PowerRating",2013
212,212,"Trevor Immelman",10,4.5,"PowerRating",2013
212,212,"Lee Janzen",2,4.5,"PowerRating",2013
215,215,"Satoshi Kodaira",1,4.4,"PowerRating",2013
215,215,"Michael Letzig",4,4.4,"PowerRating",2013
215,215,"Chez Reavie",14,4.4,"PowerRating",2013
215,215,"Michael Thompson",9,4.4,"PowerRating",2013
215,215,"Johnson Wagner",6,4.4,"PowerRating",2013
220,220,"Bob Estes",15,4.3,"PowerRating",2013
220,220,"Justin Hicks",14,4.3,"PowerRating",2013
220,220,"Charlie Wi",13,4.3,"PowerRating",2013
220,220,"Mark Wilson",8,4.3,"PowerRating",2013
224,224,"Zack Fischer",1,4.2,"PowerRating",2013
224,224,"David Hearn",14,4.2,"PowerRating",2013
224,224,"Mike Hendry",1,4.2,"PowerRating",2013
224,224,"Zach Johnson",16,4.2,"PowerRating",2013
224,224,"Scott Langley",10,4.2,"PowerRating",2013
224,224,"DA Points",13,4.2,"PowerRating",2013
224,224,"Brett Rumford",1,4.2,"PowerRating",2013
231,231,"Woody Austin",1,4.1,"PowerRating",2013
231,231,"Cameron Beckman",2,4.1,"PowerRating",2013
231,231,"KJ Choi",14,4.1,"PowerRating",2013
231,231,"Gary Christian",2,4.1,"PowerRating",2013
231,231,"Ben Curtis",8,4.1,"PowerRating",2013
231,231,"Ben Kohles",10,4.1,"PowerRating",2013
231,231,"David Lynn",11,4.1,"PowerRating",2013
231,231,"Graeme McDowell",7,4.1,"PowerRating",2013
231,231,"Ted Potter Jr",10,4.1,"PowerRating",2013
240,240,"Hunter Haas",3,4,"PowerRating",2013
240,240,"David Mathis",10,4,"PowerRating",2013
240,240,"Francesco Molinari",3,4,"PowerRating",2013
240,240,"Brian Stuard",11,4,"PowerRating",2013
240,240,"Casey Wittenberg",8,4,"PowerRating",2013
245,245,"Stephen Ames",6,3.9,"PowerRating",2013
245,245,"Brian Davis",17,3.9,"PowerRating",2013
245,245,"Alexander Noren",1,3.9,"PowerRating",2013
248,248,"DH Lee",10,3.8,"PowerRating",2013
249,249,"David Branshaw",1,3.7,"PowerRating",2013
249,249,"Marco Dawson",1,3.7,"PowerRating",2013
249,249,"Luke Donald",11,3.7,"PowerRating",2013
249,249,"Joe Durant",2,3.7,"PowerRating",2013
249,249,"Ryuji Imada",1,3.7,"PowerRating",2013
249,249,"John Mallinger",6,3.7,"PowerRating",2013
255,255,"Justin Bolli",3,3.6,"PowerRating",2013
255,255,"Daniel Popovic",1,3.6,"PowerRating",2013
255,255,"Chris Stroud",16,3.6,"PowerRating",2013
258,258,"Billy Andrade",1,3.5,"PowerRating",2013
258,258,"Ken Duke",13,3.5,"PowerRating",2013
258,258,"Richard Lee",16,3.5,"PowerRating",2013
258,258,"Heath Slocum",4,3.5,"PowerRating",2013
262,262,"Greg Chalmers",13,3.4,"PowerRating",2013
262,262,"Miguel Angel Jimenez",1,3.4,"PowerRating",2013
262,262,"Jeff Maggert",11,3.4,"PowerRating",2013
262,262,"Richie Ramsay",1,3.4,"PowerRating",2013
262,262,"Dean Wilson",1,3.4,"PowerRating",2013
267,267,"Todd Baek",1,3.3,"PowerRating",2013
267,267,"Lee Williams",7,3.3,"PowerRating",2013
269,269,"Glen Day",2,3.2,"PowerRating",2013
269,269,"Doug LaBelle II",12,3.2,"PowerRating",2013
271,271,"Tim Clark",8,3.1,"PowerRating",2013
271,271,"Jim Furyk",16,3.1,"PowerRating",2013
271,271,"Darron Stiles",5,3.1,"PowerRating",2013
274,274,"Jason Bohn",12,3,"PowerRating",2013
274,274,"Justin Leonard",17,3,"PowerRating",2013
274,274,"Frank Lickliter II",1,3,"PowerRating",2013
274,274,"Dicky Pride",9,3,"PowerRating",2013
274,274,"David Toms",6,3,"PowerRating",2013
274,274,"Jaco Van Zyl",1,3,"PowerRating",2013
280,280,"Robert Gamez",1,2.9,"PowerRating",2013
280,280,"Thaworn Wiratchant",1,2.9,"PowerRating",2013
282,282,"Chris DiMarco",4,2.8,"PowerRating",2013
282,282,"Nathan Green",4,2.8,"PowerRating",2013
282,282,"Bryce Molder",16,2.8,"PowerRating",2013
282,282,"Scott Verplank",4,2.8,"PowerRating",2013
282,282,"Aaron Watkins",2,2.8,"PowerRating",2013
287,287,"Brian Gay",15,2.7,"PowerRating",2013
287,287,"Nick OHern",6,2.7,"PowerRating",2013
287,287,"Mike Weir",6,2.7,"PowerRating",2013
290,290,"Jerry Kelly",14,2.5,"PowerRating",2013
290,290,"Rod Perry",1,2.5,"PowerRating",2013
292,292,"Bart Bryant",1,2.4,"PowerRating",2013
292,292,"Jeff Klauk",3,2.4,"PowerRating",2013
292,292,"Chris Riley",1,2.4,"PowerRating",2013
295,295,"Kevin Na",2,2.3,"PowerRating",2013
296,296,"Kent Jones",1,2.2,"PowerRating",2013
296,296,"Jin Park",5,2.2,"PowerRating",2013
298,298,"David Frost",1,2.1,"PowerRating",2013
299,299,"Colt Knost",8,2,"PowerRating",2013
299,299,"Matteo Manassero",4,2,"PowerRating",2013
299,299,"Tom Watson",1,2,"PowerRating",2013
302,302,"Michael Kim",1,1.9,"PowerRating",2013
303,303,"Toru Taniguchi",1,1.8,"PowerRating",2013
304,304,"Marcus Fraser",1,1.6,"PowerRating",2013
304,304,"Guan Tian Liang",1,1.6,"PowerRating",2013
306,306,"Skip Kendall",1,1.5,"PowerRating",2013
307,307,"Nate Smith",1,1.4,"PowerRating",2013
