"GIRPercentageLess125yards_RANKTHISWEEK_2005","GIRPercentageLess125yards_RANKLASTWEEK_2005","GIRPercentageLess125yards_PLAYERNAME_2005","GIRPercentageLess125yards_ROUNDS_2005","GIRPercentageLess125yards_Pct_2005","GIRPercentageLess125yards_GREENSHIT_2005","GIRPercentageLess125yards_TOTALHOLES_2005","GIRPercentageLess125yards_RELATIVETOPAR_2005","stat_name","year"
35,35,"Sergio Garcia",73,83.09,290,349,-0.42,"GIRPercentageLess125yards",2005
36,36,"Corey Pavin",77,83.01,215,259,-0.41,"GIRPercentageLess125yards",2005
37,37,"Mike Weir",71,82.97,229,276,-0.38,"GIRPercentageLess125yards",2005
38,38,"Richard Johnson",50,82.95,219,264,-0.41,"GIRPercentageLess125yards",2005
39,39,"Mark Wilson",74,82.91,262,316,-0.39,"GIRPercentageLess125yards",2005
40,40,"Scott Gutschewski",86,82.88,397,479,-0.45,"GIRPercentageLess125yards",2005
41,41,"Frank Lickliter II",100,82.85,430,519,-0.46,"GIRPercentageLess125yards",2005
42,42,"Adam Scott",72,82.82,241,291,-0.44,"GIRPercentageLess125yards",2005
43,43,"Arjun Atwal",65,82.68,296,358,-0.48,"GIRPercentageLess125yards",2005
43,43,"Tiger Woods",76,82.68,315,381,-0.56,"GIRPercentageLess125yards",2005
45,45,"Bob Tway",87,82.62,290,351,-0.41,"GIRPercentageLess125yards",2005
46,46,"Joey Snyder III",102,82.56,407,493,-0.43,"GIRPercentageLess125yards",2005
47,47,"Briny Baird",98,82.52,406,492,-0.45,"GIRPercentageLess125yards",2005
47,47,"Tom Gillis",77,82.52,321,389,-0.38,"GIRPercentageLess125yards",2005
49,49,"Ryuji Imada",78,82.51,302,366,-0.44,"GIRPercentageLess125yards",2005
50,50,"Chris Smith",93,82.49,457,554,-0.4,"GIRPercentageLess125yards",2005
51,51,"Brett Quigley",96,82.46,395,479,-0.47,"GIRPercentageLess125yards",2005
52,52,"Tom Byrum",83,82.44,291,353,-0.37,"GIRPercentageLess125yards",2005
53,53,"Michael Long",72,82.4,323,392,-0.37,"GIRPercentageLess125yards",2005
54,54,"Peter Lonard",85,82.32,298,362,-0.38,"GIRPercentageLess125yards",2005
55,55,"Woody Austin",100,82.28,441,536,-0.45,"GIRPercentageLess125yards",2005
56,56,"Jonathan Byrd",103,82.21,453,551,-0.47,"GIRPercentageLess125yards",2005
56,56,"Jim Carter",62,82.21,208,253,-0.25,"GIRPercentageLess125yards",2005
56,56,"Geoff Ogilvy",97,82.21,365,444,-0.43,"GIRPercentageLess125yards",2005
59,59,"Andrew Magee",82,82.11,335,408,-0.43,"GIRPercentageLess125yards",2005
60,60,"Marco Dawson",82,82.02,397,484,-0.42,"GIRPercentageLess125yards",2005
61,61,"Justin Leonard",78,82.01,228,278,-0.43,"GIRPercentageLess125yards",2005
62,62,"Arron Oberholser",65,81.91,240,293,-0.4,"GIRPercentageLess125yards",2005
63,63,"Bernhard Langer",67,81.9,181,221,-0.42,"GIRPercentageLess125yards",2005
64,64,"Jay Haas",54,81.87,158,193,-0.39,"GIRPercentageLess125yards",2005
64,64,"JJ Henry",102,81.87,402,491,-0.42,"GIRPercentageLess125yards",2005
66,66,"Will Ma Kenzie",75,81.86,343,419,-0.43,"GIRPercentageLess125yards",2005
67,67,"Matt Gogel",78,81.82,297,363,-0.35,"GIRPercentageLess125yards",2005
67,67,"Padraig Harrington",50,81.82,189,231,-0.49,"GIRPercentageLess125yards",2005
69,69,"KJ Choi",78,81.79,238,291,-0.43,"GIRPercentageLess125yards",2005
70,70,"Doug Barron",70,81.77,314,384,-0.42,"GIRPercentageLess125yards",2005
70,70,"Jeff Brehaut",71,81.77,305,373,-0.47,"GIRPercentageLess125yards",2005
72,72,"Zach Johnson",96,81.75,412,504,-0.47,"GIRPercentageLess125yards",2005
72,72,"Dean Wilson",86,81.75,327,400,-0.48,"GIRPercentageLess125yards",2005
74,74,"John Huston",90,81.68,388,475,-0.44,"GIRPercentageLess125yards",2005
75,75,"Steve Lowery",100,81.67,410,502,-0.44,"GIRPercentageLess125yards",2005
76,76,"Ian Poulter",62,81.66,138,169,-0.42,"GIRPercentageLess125yards",2005
77,77,"Fred Funk",102,81.6,337,413,-0.4,"GIRPercentageLess125yards",2005
78,78,"Hunter Mahan",103,81.58,474,581,-0.42,"GIRPercentageLess125yards",2005
79,79,"Lee Janzen",75,81.56,261,320,-0.41,"GIRPercentageLess125yards",2005
80,80,"Jonathan Kaye",77,81.55,327,401,-0.41,"GIRPercentageLess125yards",2005
81,81,"Bart Bryant",91,81.53,331,406,-0.47,"GIRPercentageLess125yards",2005
82,82,"John Senden",101,81.44,430,528,-0.44,"GIRPercentageLess125yards",2005
83,83,"Fred Couples",72,81.43,228,280,-0.43,"GIRPercentageLess125yards",2005
84,84,"Ryan Palmer",101,81.36,406,499,-0.46,"GIRPercentageLess125yards",2005
85,85,"Brian Gay",101,81.28,382,470,-0.39,"GIRPercentageLess125yards",2005
86,86,"Nick Watney",91,81.21,402,495,-0.47,"GIRPercentageLess125yards",2005
87,87,"Omar Uresti",84,81.15,340,419,-0.43,"GIRPercentageLess125yards",2005
88,88,"Todd Fischer",99,81.13,374,461,-0.43,"GIRPercentageLess125yards",2005
89,89,"Bob Heintz",67,81.12,318,392,-0.44,"GIRPercentageLess125yards",2005
89,89,"Tag Ridings",93,81.12,421,519,-0.46,"GIRPercentageLess125yards",2005
91,91,"Davis Love III",80,81.07,274,338,-0.46,"GIRPercentageLess125yards",2005
92,92,"Bob Estes",92,81.05,308,380,-0.46,"GIRPercentageLess125yards",2005
93,93,"Carlos Franco",78,81.03,316,390,-0.42,"GIRPercentageLess125yards",2005
94,94,"Cameron Beckman",96,81.01,354,437,-0.42,"GIRPercentageLess125yards",2005
95,95,"John Rollins",97,80.99,426,526,-0.47,"GIRPercentageLess125yards",2005
96,96,"Paul Gow",78,80.97,302,373,-0.33,"GIRPercentageLess125yards",2005
97,97,"Brett Wetterich",76,80.93,399,493,-0.39,"GIRPercentageLess125yards",2005
98,98,"Bo Van Pelt",112,80.92,441,545,-0.45,"GIRPercentageLess125yards",2005
99,99,"Jeff Maggert",79,80.91,267,330,-0.44,"GIRPercentageLess125yards",2005
99,99,"Justin Rose",99,80.91,407,503,-0.43,"GIRPercentageLess125yards",2005
101,101,"Mark Calcavecchia",92,80.84,367,454,-0.45,"GIRPercentageLess125yards",2005
102,102,"Jason Bohn",91,80.79,370,458,-0.49,"GIRPercentageLess125yards",2005
103,103,"Roland Thatcher",75,80.72,360,446,-0.37,"GIRPercentageLess125yards",2005
104,104,"Darron Stiles",78,80.54,327,406,-0.42,"GIRPercentageLess125yards",2005
105,105,"Jeff Sluman",94,80.53,368,457,-0.45,"GIRPercentageLess125yards",2005
106,106,"Kevin Sutherland",89,80.45,325,404,-0.44,"GIRPercentageLess125yards",2005
107,107,"Charles Warren",89,80.38,426,530,-0.42,"GIRPercentageLess125yards",2005
108,108,"Phil Mickelson",81,80.37,258,321,-0.49,"GIRPercentageLess125yards",2005
109,109,"Shaun Micheel",81,80.29,277,345,-0.4,"GIRPercentageLess125yards",2005
110,110,"Neal Lancaster",95,80.19,429,535,-0.4,"GIRPercentageLess125yards",2005
111,111,"Kenny Perry",82,80.11,294,367,-0.39,"GIRPercentageLess125yards",2005
112,112,"Larry Mize",54,80.08,197,246,-0.4,"GIRPercentageLess125yards",2005
113,113,"Jeff Hart",63,80.07,233,291,-0.33,"GIRPercentageLess125yards",2005
114,114,"Justin Bolli",65,80.06,289,361,-0.4,"GIRPercentageLess125yards",2005
115,115,"David Hearn",68,80.05,305,381,-0.38,"GIRPercentageLess125yards",2005
116,116,"James Driscoll",73,80,296,370,-0.46,"GIRPercentageLess125yards",2005
116,116,"Tim Herron",100,80,348,435,-0.45,"GIRPercentageLess125yards",2005
116,116,"Freddie Jacobson",72,80,244,305,-0.43,"GIRPercentageLess125yards",2005
116,116,"Jose Maria Olazabal",55,80,176,220,-0.48,"GIRPercentageLess125yards",2005
120,120,"Brandt Jobe",96,79.91,374,468,-0.45,"GIRPercentageLess125yards",2005
121,121,"Stewart Cink",98,79.89,294,368,-0.41,"GIRPercentageLess125yards",2005
121,121,"Franklin Langham",91,79.89,302,378,-0.36,"GIRPercentageLess125yards",2005
123,123,"Mark Hensby",70,79.87,246,308,-0.47,"GIRPercentageLess125yards",2005
123,123,"Brenden Pappas",51,79.87,254,318,-0.53,"GIRPercentageLess125yards",2005
123,123,"Steve Stricker",62,79.87,242,303,-0.52,"GIRPercentageLess125yards",2005
126,126,"DJ Brigman",76,79.75,256,321,-0.38,"GIRPercentageLess125yards",2005
127,127,"Steve Flesch",90,79.72,283,355,-0.41,"GIRPercentageLess125yards",2005
127,127,"JP Hayes",63,79.72,228,286,-0.47,"GIRPercentageLess125yards",2005
129,129,"Greg Owen",84,79.71,334,419,-0.45,"GIRPercentageLess125yards",2005
130,130,"Brad Faxon",75,79.7,212,266,-0.44,"GIRPercentageLess125yards",2005
131,131,"Robert Damron",89,79.67,341,428,-0.37,"GIRPercentageLess125yards",2005
132,132,"Rocco Mediate",73,79.63,305,383,-0.4,"GIRPercentageLess125yards",2005
133,133,"Matt Davidson",53,79.58,226,284,-0.4,"GIRPercentageLess125yards",2005
134,134,"Stephen Ames",82,79.47,240,302,-0.42,"GIRPercentageLess125yards",2005
135,135,"Chris Anderson",66,79.45,259,326,-0.45,"GIRPercentageLess125yards",2005
136,136,"Shigeki Maruyama",99,79.35,365,460,-0.47,"GIRPercentageLess125yards",2005
137,137,"Mario Tiziani",67,79.32,280,353,-0.37,"GIRPercentageLess125yards",2005
138,138,"Billy Andrade",83,79.29,314,396,-0.46,"GIRPercentageLess125yards",2005
139,139,"Kent Jones",99,79.27,371,468,-0.43,"GIRPercentageLess125yards",2005
139,139,"Chris Riley",67,79.27,153,193,-0.38,"GIRPercentageLess125yards",2005
141,141,"Sean OHair",103,79.26,405,511,-0.43,"GIRPercentageLess125yards",2005
142,142,"Phillip Price",77,79.2,278,351,-0.45,"GIRPercentageLess125yards",2005
143,143,"Daniel Chopra",108,79.18,445,562,-0.42,"GIRPercentageLess125yards",2005
144,144,"Alex Cejka",84,79.08,291,368,-0.39,"GIRPercentageLess125yards",2005
145,145,"Kevin Na",88,79,301,381,-0.42,"GIRPercentageLess125yards",2005
146,146,"Rod Pampling",89,78.99,361,457,-0.45,"GIRPercentageLess125yards",2005
147,147,"Kirk Triplett",55,78.95,180,228,-0.39,"GIRPercentageLess125yards",2005
148,148,"Scott McCarron",78,78.85,246,312,-0.43,"GIRPercentageLess125yards",2005
149,149,"Harrison Frazar",105,78.83,473,600,-0.49,"GIRPercentageLess125yards",2005
150,150,"Jerry Kelly",101,78.82,320,406,-0.38,"GIRPercentageLess125yards",2005
151,151,"Rory Sabbatini",81,78.68,262,333,-0.42,"GIRPercentageLess125yards",2005
152,152,"Paul Azinger",66,78.62,250,318,-0.44,"GIRPercentageLess125yards",2005
153,153,"Joey Sindelar",104,78.6,448,570,-0.41,"GIRPercentageLess125yards",2005
154,154,"Hunter Haas",83,78.55,326,415,-0.46,"GIRPercentageLess125yards",2005
154,154,"Todd Hamilton",94,78.55,337,429,-0.43,"GIRPercentageLess125yards",2005
156,156,"Craig Perks",67,78.52,234,298,-0.41,"GIRPercentageLess125yards",2005
157,157,"Jesper Parnevik",84,78.49,292,372,-0.46,"GIRPercentageLess125yards",2005
158,158,"Brian Bateman",98,78.47,379,483,-0.42,"GIRPercentageLess125yards",2005
158,158,"Tom Pernice Jr",111,78.47,390,497,-0.44,"GIRPercentageLess125yards",2005
160,160,"Danny Briggs",70,78.42,258,329,-0.35,"GIRPercentageLess125yards",2005
161,161,"Lucas Glover",88,78.17,419,536,-0.44,"GIRPercentageLess125yards",2005
162,162,"Ben Crane",78,78.16,247,316,-0.53,"GIRPercentageLess125yards",2005
163,163,"Brendan Jones",81,78.13,375,480,-0.43,"GIRPercentageLess125yards",2005
163,163,"DJ Trahan",81,78.13,343,439,-0.47,"GIRPercentageLess125yards",2005
165,165,"Scott Hend",75,78.11,371,475,-0.44,"GIRPercentageLess125yards",2005
166,166,"Matt Kuchar",60,77.93,233,299,-0.36,"GIRPercentageLess125yards",2005
167,167,"Rich Beem",66,77.9,215,276,-0.42,"GIRPercentageLess125yards",2005
168,168,"Len Mattiace",86,77.89,296,380,-0.39,"GIRPercentageLess125yards",2005
169,169,"Thomas Levet",54,77.85,116,149,-0.37,"GIRPercentageLess125yards",2005
170,170,"DA Points",94,77.8,375,482,-0.42,"GIRPercentageLess125yards",2005
171,171,"Hank Kuehne",84,77.76,381,490,-0.46,"GIRPercentageLess125yards",2005
172,172,"Mark Brooks",72,77.7,237,305,-0.33,"GIRPercentageLess125yards",2005
173,173,"John Elliott",58,77.63,229,295,-0.38,"GIRPercentageLess125yards",2005
173,173,"Kevin Stadler",96,77.63,420,541,-0.48,"GIRPercentageLess125yards",2005
175,175,"Retief Goosen",71,77.61,208,268,-0.5,"GIRPercentageLess125yards",2005
176,176,"Aaron Baddeley",84,77.57,287,370,-0.5,"GIRPercentageLess125yards",2005
177,177,"Pat Perez",89,77.45,316,408,-0.41,"GIRPercentageLess125yards",2005
178,178,"Ted Purdy",122,77.35,461,596,-0.41,"GIRPercentageLess125yards",2005
179,179,"Jason Allred",75,77.3,286,370,-0.38,"GIRPercentageLess125yards",2005
180,180,"Duffy Waldorf",86,77.11,283,367,-0.44,"GIRPercentageLess125yards",2005
180,180,"Jay Williamson",53,77.11,192,249,-0.4,"GIRPercentageLess125yards",2005
182,182,"Joe Ogilvie",103,77.05,376,488,-0.45,"GIRPercentageLess125yards",2005
183,183,"Dennis Paulson",63,77.03,275,357,-0.41,"GIRPercentageLess125yards",2005
184,184,"Glen Day",80,76.96,344,447,-0.36,"GIRPercentageLess125yards",2005
185,185,"Hideto Tanihara",50,76.92,200,260,-0.35,"GIRPercentageLess125yards",2005
186,186,"Mathias Gronberg",60,76.74,287,374,-0.41,"GIRPercentageLess125yards",2005
186,186,"Mark OMeara",66,76.74,198,258,-0.39,"GIRPercentageLess125yards",2005
188,188,"Gavin Coles",70,76.63,259,338,-0.42,"GIRPercentageLess125yards",2005
189,189,"Rob Rashell",65,76.56,209,273,-0.42,"GIRPercentageLess125yards",2005
190,190,"Michael Allen",90,76.32,332,435,-0.45,"GIRPercentageLess125yards",2005
191,191,"Bradley Hughes",52,76.14,217,285,-0.36,"GIRPercentageLess125yards",2005
192,192,"Charlie Wi",67,76.11,258,339,-0.45,"GIRPercentageLess125yards",2005
193,193,"Brent Geiberger",61,75.97,215,283,-0.43,"GIRPercentageLess125yards",2005
194,194,"Robert Gamez",91,75.94,344,453,-0.44,"GIRPercentageLess125yards",2005
195,195,"Patrick Sheehan",114,75.8,401,529,-0.46,"GIRPercentageLess125yards",2005
196,196,"Bill Glasson",54,75.64,177,234,-0.37,"GIRPercentageLess125yards",2005
197,197,"Steve Jones",56,75.6,158,209,-0.39,"GIRPercentageLess125yards",2005
198,198,"Lee Westwood",50,75.36,159,211,-0.42,"GIRPercentageLess125yards",2005
199,199,"Jose Coceres",56,75.27,207,275,-0.37,"GIRPercentageLess125yards",2005
200,200,"Ben Curtis",65,75,198,264,-0.35,"GIRPercentageLess125yards",2005
201,201,"Steve Allan",102,74.35,374,503,-0.45,"GIRPercentageLess125yards",2005
202,202,"John Daly",78,73.88,297,402,-0.45,"GIRPercentageLess125yards",2005
