"Approaches100125yardsRghRTP_RANKTHISWEEK_2011","Approaches100125yardsRghRTP_RANKLASTWEEK_2011","Approaches100125yardsRghRTP_PLAYERNAME_2011","Approaches100125yardsRghRTP_ROUNDS_2011","Approaches100125yardsRghRTP_AVGRTP_2011","stat_name","year"
1,1,"Matt McQuillan",59,-0.417,"Approaches100125yardsRghRTP",2011
2,2,"Brendon de Jonge",105,-0.333,"Approaches100125yardsRghRTP",2011
3,3,"Andres Gonzales",60,-0.318,"Approaches100125yardsRghRTP",2011
4,4,"Retief Goosen",50,-0.25,"Approaches100125yardsRghRTP",2011
5,5,"Robert Karlsson",61,-0.238,"Approaches100125yardsRghRTP",2011
6,6,"Brian Gay",90,-0.2,"Approaches100125yardsRghRTP",2011
7,7,"Greg Chalmers",88,-0.194,"Approaches100125yardsRghRTP",2011
8,8,"DJ Brigman",67,-0.19,"Approaches100125yardsRghRTP",2011
9,9,"Pat Perez",76,-0.176,"Approaches100125yardsRghRTP",2011
10,10,"Rickie Fowler",84,-0.167,"Approaches100125yardsRghRTP",2011
10,10,"Jarrod Lyle",83,-0.167,"Approaches100125yardsRghRTP",2011
10,10,"Kevin Na",84,-0.167,"Approaches100125yardsRghRTP",2011
13,13,"Bio Kim",71,-0.156,"Approaches100125yardsRghRTP",2011
14,14,"Michael Bradley",74,-0.114,"Approaches100125yardsRghRTP",2011
14,14,"Carl Pettersson",95,-0.114,"Approaches100125yardsRghRTP",2011
16,16,"Bryce Molder",82,-0.111,"Approaches100125yardsRghRTP",2011
17,17,"George McNeill",69,-0.107,"Approaches100125yardsRghRTP",2011
18,18,"Ben Crane",76,-0.105,"Approaches100125yardsRghRTP",2011
18,18,"Ryan Moore",79,-0.105,"Approaches100125yardsRghRTP",2011
18,18,"Nick OHern",89,-0.105,"Approaches100125yardsRghRTP",2011
21,21,"Lucas Glover",74,-0.1,"Approaches100125yardsRghRTP",2011
22,22,"Bill Lunde",92,-0.091,"Approaches100125yardsRghRTP",2011
23,23,"KJ Choi",77,-0.071,"Approaches100125yardsRghRTP",2011
23,23,"Luke Donald",73,-0.071,"Approaches100125yardsRghRTP",2011
23,23,"Justin Rose",79,-0.071,"Approaches100125yardsRghRTP",2011
26,26,"Angel Cabrera",50,-0.069,"Approaches100125yardsRghRTP",2011
27,27,"Matt Kuchar",94,-0.063,"Approaches100125yardsRghRTP",2011
27,27,"Davis Love III",70,-0.063,"Approaches100125yardsRghRTP",2011
29,29,"JB Holmes",57,-0.059,"Approaches100125yardsRghRTP",2011
29,29,"Adam Scott",60,-0.059,"Approaches100125yardsRghRTP",2011
31,31,"Aaron Baddeley",77,-0.056,"Approaches100125yardsRghRTP",2011
31,31,"Marc Leishman",87,-0.056,"Approaches100125yardsRghRTP",2011
33,33,"Graeme McDowell",50,-0.05,"Approaches100125yardsRghRTP",2011
34,34,"Sergio Garcia",61,-0.043,"Approaches100125yardsRghRTP",2011
35,35,"Kent Jones",76,-0.042,"Approaches100125yardsRghRTP",2011
36,36,"Rory Sabbatini",85,-0.04,"Approaches100125yardsRghRTP",2011
37,37,"Johnson Wagner",81,-0.037,"Approaches100125yardsRghRTP",2011
38,38,"Kevin Stadler",88,-0.033,"Approaches100125yardsRghRTP",2011
39,39,"Kris Blanks",92,-0.031,"Approaches100125yardsRghRTP",2011
40,40,"Chris Couch",73,-0.03,"Approaches100125yardsRghRTP",2011
41,41,"William McGirt",103,-0.029,"Approaches100125yardsRghRTP",2011
42,42,"Bill Haas",93,-0.027,"Approaches100125yardsRghRTP",2011
43,43,"Chad Campbell",99,0,"Approaches100125yardsRghRTP",2011
43,43,"Brian Davis",105,0,"Approaches100125yardsRghRTP",2011
43,43,"Joe Durant",71,0,"Approaches100125yardsRghRTP",2011
43,43,"David Duval",67,0,"Approaches100125yardsRghRTP",2011
43,43,"David Hearn",88,0,"Approaches100125yardsRghRTP",2011
43,43,"Jim Herman",69,0,"Approaches100125yardsRghRTP",2011
43,43,"Trevor Immelman",84,0,"Approaches100125yardsRghRTP",2011
43,43,"Freddie Jacobson",92,0,"Approaches100125yardsRghRTP",2011
43,43,"Kevin Kisner",70,0,"Approaches100125yardsRghRTP",2011
43,43,"Webb Simpson",98,0,"Approaches100125yardsRghRTP",2011
43,43,"David Toms",78,0,"Approaches100125yardsRghRTP",2011
43,43,"Marc Turnesa",54,0,"Approaches100125yardsRghRTP",2011
43,43,"Charlie Wi",83,0,"Approaches100125yardsRghRTP",2011
43,43,"Dean Wilson",62,0,"Approaches100125yardsRghRTP",2011
57,57,"Robert Garrigus",83,0.019,"Approaches100125yardsRghRTP",2011
58,58,"Tommy Gainey",104,0.02,"Approaches100125yardsRghRTP",2011
59,59,"Scott Stallings",84,0.022,"Approaches100125yardsRghRTP",2011
60,60,"Matt Bettencourt",84,0.024,"Approaches100125yardsRghRTP",2011
60,60,"Kyle Stanley",98,0.024,"Approaches100125yardsRghRTP",2011
60,60,"Nick Watney",80,0.024,"Approaches100125yardsRghRTP",2011
63,63,"DJ Trahan",91,0.025,"Approaches100125yardsRghRTP",2011
64,64,"Spencer Levin",113,0.027,"Approaches100125yardsRghRTP",2011
65,65,"Martin Laird",77,0.029,"Approaches100125yardsRghRTP",2011
65,65,"Scott Piercy",78,0.029,"Approaches100125yardsRghRTP",2011
67,67,"Ryuji Imada",83,0.033,"Approaches100125yardsRghRTP",2011
68,68,"James Driscoll",71,0.038,"Approaches100125yardsRghRTP",2011
68,68,"Jason Dufner",78,0.038,"Approaches100125yardsRghRTP",2011
68,68,"John Rollins",85,0.038,"Approaches100125yardsRghRTP",2011
71,71,"Vaughn Taylor",89,0.041,"Approaches100125yardsRghRTP",2011
72,72,"Paul Goydos",81,0.043,"Approaches100125yardsRghRTP",2011
72,72,"Kevin Streelman",90,0.043,"Approaches100125yardsRghRTP",2011
72,72,"Jhonattan Vegas",84,0.043,"Approaches100125yardsRghRTP",2011
75,75,"Chris Kirk",87,0.045,"Approaches100125yardsRghRTP",2011
75,75,"Bubba Watson",85,0.045,"Approaches100125yardsRghRTP",2011
77,77,"Mark Wilson",89,0.048,"Approaches100125yardsRghRTP",2011
78,78,"Zack Miller",86,0.049,"Approaches100125yardsRghRTP",2011
79,79,"David Mathis",83,0.05,"Approaches100125yardsRghRTP",2011
80,80,"Geoff Ogilvy",69,0.053,"Approaches100125yardsRghRTP",2011
81,81,"Ricky Barnes",78,0.056,"Approaches100125yardsRghRTP",2011
81,81,"Shane Bertsch",62,0.056,"Approaches100125yardsRghRTP",2011
81,81,"Harrison Frazar",58,0.056,"Approaches100125yardsRghRTP",2011
81,81,"Charles Howell III",108,0.056,"Approaches100125yardsRghRTP",2011
85,85,"Stephen Ames",69,0.059,"Approaches100125yardsRghRTP",2011
85,85,"Justin Leonard",82,0.059,"Approaches100125yardsRghRTP",2011
85,85,"Aron Price",58,0.059,"Approaches100125yardsRghRTP",2011
85,85,"Nate Smith",66,0.059,"Approaches100125yardsRghRTP",2011
89,89,"Matt Jones",71,0.061,"Approaches100125yardsRghRTP",2011
90,90,"Scott McCarron",65,0.063,"Approaches100125yardsRghRTP",2011
91,91,"Stewart Cink",72,0.067,"Approaches100125yardsRghRTP",2011
91,91,"Brandt Jobe",100,0.067,"Approaches100125yardsRghRTP",2011
93,93,"Blake Adams",116,0.071,"Approaches100125yardsRghRTP",2011
93,93,"Rich Beem",53,0.071,"Approaches100125yardsRghRTP",2011
93,93,"Tim Herron",85,0.071,"Approaches100125yardsRghRTP",2011
93,93,"Billy Mayfair",94,0.071,"Approaches100125yardsRghRTP",2011
97,97,"Steve Stricker",70,0.074,"Approaches100125yardsRghRTP",2011
98,98,"Tag Ridings",87,0.075,"Approaches100125yardsRghRTP",2011
99,99,"Zach Johnson",79,0.077,"Approaches100125yardsRghRTP",2011
100,100,"Jeff Overton",92,0.079,"Approaches100125yardsRghRTP",2011
101,101,"Keegan Bradley",91,0.081,"Approaches100125yardsRghRTP",2011
102,102,"Padraig Harrington",60,0.083,"Approaches100125yardsRghRTP",2011
102,102,"Shaun Micheel",77,0.083,"Approaches100125yardsRghRTP",2011
104,104,"Colt Knost",80,0.087,"Approaches100125yardsRghRTP",2011
105,105,"Gary Woodland",93,0.089,"Approaches100125yardsRghRTP",2011
106,106,"Steve Marino",76,0.091,"Approaches100125yardsRghRTP",2011
107,107,"Cameron Tringale",110,0.096,"Approaches100125yardsRghRTP",2011
108,108,"DA Points",89,0.097,"Approaches100125yardsRghRTP",2011
109,109,"Justin Hicks",60,0.1,"Approaches100125yardsRghRTP",2011
109,109,"Jim Renner",65,0.1,"Approaches100125yardsRghRTP",2011
111,111,"Bo Van Pelt",92,0.103,"Approaches100125yardsRghRTP",2011
112,112,"Fabian Gomez",84,0.105,"Approaches100125yardsRghRTP",2011
113,113,"Ben Curtis",66,0.111,"Approaches100125yardsRghRTP",2011
113,113,"Tom Gillis",55,0.111,"Approaches100125yardsRghRTP",2011
113,113,"John Merrick",71,0.111,"Approaches100125yardsRghRTP",2011
113,113,"Sean OHair",71,0.111,"Approaches100125yardsRghRTP",2011
117,117,"Jonathan Byrd",83,0.115,"Approaches100125yardsRghRTP",2011
118,118,"Stuart Appleby",65,0.12,"Approaches100125yardsRghRTP",2011
118,118,"Phil Mickelson",79,0.12,"Approaches100125yardsRghRTP",2011
120,120,"Kevin Chappell",78,0.121,"Approaches100125yardsRghRTP",2011
120,120,"Vijay Singh",79,0.121,"Approaches100125yardsRghRTP",2011
122,122,"Hunter Haas",96,0.122,"Approaches100125yardsRghRTP",2011
123,123,"Andres Romero",77,0.125,"Approaches100125yardsRghRTP",2011
123,123,"Heath Slocum",89,0.125,"Approaches100125yardsRghRTP",2011
123,123,"Boo Weekley",66,0.125,"Approaches100125yardsRghRTP",2011
126,126,"Brandt Snedeker",85,0.13,"Approaches100125yardsRghRTP",2011
127,127,"Alex Cejka",59,0.133,"Approaches100125yardsRghRTP",2011
128,128,"Jimmy Walker",79,0.143,"Approaches100125yardsRghRTP",2011
129,129,"Charley Hoffman",93,0.147,"Approaches100125yardsRghRTP",2011
