"EarlyRound3ScoringAverage_RANKTHISWEEK_2006","EarlyRound3ScoringAverage_RANKLASTWEEK_2006","EarlyRound3ScoringAverage_PLAYERNAME_2006","EarlyRound3ScoringAverage__2006","EarlyRound3ScoringAverage_AVG_2006","EarlyRound3ScoringAverage_TOTALSTROKES_2006","EarlyRound3ScoringAverage_TOTALROUNDS_2006","stat_name","year"
98,98,"Jason Bohn",NA,71,923,13,"EarlyRound3ScoringAverage",2006
98,98,"David Duval",NA,71,426,6,"EarlyRound3ScoringAverage",2006
98,98,"Steve Elkington",NA,71,355,5,"EarlyRound3ScoringAverage",2006
98,98,"Brent Geiberger",NA,71,781,11,"EarlyRound3ScoringAverage",2006
98,98,"Jerry Kelly",NA,71,568,8,"EarlyRound3ScoringAverage",2006
98,98,"Bob May",NA,71,284,4,"EarlyRound3ScoringAverage",2006
98,98,"Omar Uresti",NA,71,497,7,"EarlyRound3ScoringAverage",2006
106,106,"Stewart Cink",NA,71.13,569,8,"EarlyRound3ScoringAverage",2006
106,106,"Mike Weir",NA,71.13,569,8,"EarlyRound3ScoringAverage",2006
108,108,"Billy Andrade",NA,71.14,498,7,"EarlyRound3ScoringAverage",2006
108,108,"Tommy Armour III",NA,71.14,498,7,"EarlyRound3ScoringAverage",2006
108,108,"Dudley Hart",NA,71.14,498,7,"EarlyRound3ScoringAverage",2006
111,111,"Matt Hansen",NA,71.17,427,6,"EarlyRound3ScoringAverage",2006
111,111,"John Huston",NA,71.17,427,6,"EarlyRound3ScoringAverage",2006
113,113,"Carl Pettersson",NA,71.18,783,11,"EarlyRound3ScoringAverage",2006
113,113,"Heath Slocum",NA,71.18,783,11,"EarlyRound3ScoringAverage",2006
115,115,"Brian Davis",NA,71.23,926,13,"EarlyRound3ScoringAverage",2006
116,116,"Olin Browne",NA,71.27,1069,15,"EarlyRound3ScoringAverage",2006
116,116,"Nick Watney",NA,71.27,784,11,"EarlyRound3ScoringAverage",2006
118,118,"Brian Bateman",NA,71.33,428,6,"EarlyRound3ScoringAverage",2006
118,118,"Padraig Harrington",NA,71.33,214,3,"EarlyRound3ScoringAverage",2006
118,118,"Roger Tambellini",NA,71.33,214,3,"EarlyRound3ScoringAverage",2006
121,121,"Charles Howell III",NA,71.38,928,13,"EarlyRound3ScoringAverage",2006
121,121,"Lee Janzen",NA,71.38,571,8,"EarlyRound3ScoringAverage",2006
121,121,"Patrick Sheehan",NA,71.38,571,8,"EarlyRound3ScoringAverage",2006
121,121,"Tjaart van der Walt",NA,71.38,571,8,"EarlyRound3ScoringAverage",2006
125,125,"Jerry Smith",NA,71.42,857,12,"EarlyRound3ScoringAverage",2006
126,126,"Michael Allen",NA,71.5,572,8,"EarlyRound3ScoringAverage",2006
126,126,"JP Hayes",NA,71.5,429,6,"EarlyRound3ScoringAverage",2006
128,128,"Nicholas Thompson",NA,71.55,787,11,"EarlyRound3ScoringAverage",2006
129,129,"JJ Henry",NA,71.56,644,9,"EarlyRound3ScoringAverage",2006
130,130,"Jeff Maggert",NA,71.57,501,7,"EarlyRound3ScoringAverage",2006
130,130,"Shaun Micheel",NA,71.57,501,7,"EarlyRound3ScoringAverage",2006
130,130,"Tag Ridings",NA,71.57,501,7,"EarlyRound3ScoringAverage",2006
130,130,"Vance Veazey",NA,71.57,501,7,"EarlyRound3ScoringAverage",2006
134,134,"Fred Funk",NA,71.6,1074,15,"EarlyRound3ScoringAverage",2006
135,135,"Bob Tway",NA,71.63,573,8,"EarlyRound3ScoringAverage",2006
136,136,"Skip Kendall",NA,71.67,645,9,"EarlyRound3ScoringAverage",2006
136,136,"Daisuke Maruyama",NA,71.67,645,9,"EarlyRound3ScoringAverage",2006
138,138,"Robert Gamez",NA,71.69,932,13,"EarlyRound3ScoringAverage",2006
139,139,"Robert Damron",NA,71.7,717,10,"EarlyRound3ScoringAverage",2006
140,140,"Tom Lehman",NA,71.75,574,8,"EarlyRound3ScoringAverage",2006
141,141,"Ted Purdy",NA,71.77,933,13,"EarlyRound3ScoringAverage",2006
142,142,"Jason Schultz",NA,71.8,359,5,"EarlyRound3ScoringAverage",2006
143,143,"Greg Chalmers",NA,71.83,431,6,"EarlyRound3ScoringAverage",2006
143,143,"Ryan Moore",NA,71.83,431,6,"EarlyRound3ScoringAverage",2006
145,145,"Aaron Baddeley",NA,71.86,503,7,"EarlyRound3ScoringAverage",2006
145,145,"Chad Campbell",NA,71.86,503,7,"EarlyRound3ScoringAverage",2006
147,147,"Davis Love III",NA,71.88,575,8,"EarlyRound3ScoringAverage",2006
148,148,"Ryuji Imada",NA,71.92,935,13,"EarlyRound3ScoringAverage",2006
149,149,"Sean OHair",NA,71.93,1007,14,"EarlyRound3ScoringAverage",2006
150,150,"Alex Aragon",NA,72,216,3,"EarlyRound3ScoringAverage",2006
150,150,"Ben Curtis",NA,72,216,3,"EarlyRound3ScoringAverage",2006
150,150,"Ernie Els",NA,72,144,2,"EarlyRound3ScoringAverage",2006
150,150,"Robert Garrigus",NA,72,648,9,"EarlyRound3ScoringAverage",2006
150,150,"Ryan Hietala",NA,72,432,6,"EarlyRound3ScoringAverage",2006
150,150,"Brandt Jobe",NA,72,936,13,"EarlyRound3ScoringAverage",2006
156,156,"Ryan Palmer",NA,72.13,577,8,"EarlyRound3ScoringAverage",2006
156,156,"DA Points",NA,72.13,577,8,"EarlyRound3ScoringAverage",2006
158,158,"Stuart Appleby",NA,72.14,505,7,"EarlyRound3ScoringAverage",2006
158,158,"Todd Hamilton",NA,72.14,505,7,"EarlyRound3ScoringAverage",2006
158,158,"JB Holmes",NA,72.14,505,7,"EarlyRound3ScoringAverage",2006
161,161,"John Daly",NA,72.17,433,6,"EarlyRound3ScoringAverage",2006
161,161,"Luke Donald",NA,72.17,433,6,"EarlyRound3ScoringAverage",2006
163,163,"Nathan Green",NA,72.2,722,10,"EarlyRound3ScoringAverage",2006
163,163,"Mark OMeara",NA,72.2,361,5,"EarlyRound3ScoringAverage",2006
165,165,"Tim Petrovic",NA,72.21,1011,14,"EarlyRound3ScoringAverage",2006
166,166,"Tim Clark",NA,72.25,578,8,"EarlyRound3ScoringAverage",2006
166,166,"John Engler Jr",NA,72.25,289,4,"EarlyRound3ScoringAverage",2006
166,166,"Tim Herron",NA,72.25,578,8,"EarlyRound3ScoringAverage",2006
169,169,"Stephen Ames",NA,72.33,217,3,"EarlyRound3ScoringAverage",2006
169,169,"Jeff Brehaut",NA,72.33,651,9,"EarlyRound3ScoringAverage",2006
169,169,"Bill Haas",NA,72.33,651,9,"EarlyRound3ScoringAverage",2006
172,172,"Zach Johnson",NA,72.38,579,8,"EarlyRound3ScoringAverage",2006
173,173,"Henrik Bjornstad",NA,72.44,652,9,"EarlyRound3ScoringAverage",2006
174,174,"Joey Sindelar",NA,72.5,725,10,"EarlyRound3ScoringAverage",2006
175,175,"Fred Couples",NA,72.57,508,7,"EarlyRound3ScoringAverage",2006
175,175,"Jose Maria Olazabal",NA,72.57,508,7,"EarlyRound3ScoringAverage",2006
177,177,"Brad Faxon",NA,72.67,654,9,"EarlyRound3ScoringAverage",2006
177,177,"Carlos Franco",NA,72.67,436,6,"EarlyRound3ScoringAverage",2006
179,179,"Hidemichi Tanaka",NA,72.75,291,4,"EarlyRound3ScoringAverage",2006
180,180,"Retief Goosen",NA,72.8,364,5,"EarlyRound3ScoringAverage",2006
181,181,"Larry Mize",NA,72.83,437,6,"EarlyRound3ScoringAverage",2006
182,182,"Ben Crane",NA,73,511,7,"EarlyRound3ScoringAverage",2006
182,182,"David Howell",NA,73,438,6,"EarlyRound3ScoringAverage",2006
182,182,"Will Ma Kenzie",NA,73,511,7,"EarlyRound3ScoringAverage",2006
182,182,"Ian Poulter",NA,73,219,3,"EarlyRound3ScoringAverage",2006
182,182,"Jimmy Walker",NA,73,365,5,"EarlyRound3ScoringAverage",2006
187,187,"Steve Jones",NA,73.1,731,10,"EarlyRound3ScoringAverage",2006
188,188,"Woody Austin",NA,73.27,806,11,"EarlyRound3ScoringAverage",2006
189,189,"Billy Mayfair",NA,73.3,733,10,"EarlyRound3ScoringAverage",2006
190,190,"Jason Gore",NA,73.38,587,8,"EarlyRound3ScoringAverage",2006
191,191,"Peter Lonard",NA,73.4,734,10,"EarlyRound3ScoringAverage",2006
192,192,"Sergio Garcia",NA,73.6,368,5,"EarlyRound3ScoringAverage",2006
193,193,"Steve Lowery",NA,73.63,589,8,"EarlyRound3ScoringAverage",2006
194,194,"JL Lewis",NA,73.75,295,4,"EarlyRound3ScoringAverage",2006
195,195,"Mark Calcavecchia",NA,74.33,892,12,"EarlyRound3ScoringAverage",2006
196,196,"Len Mattiace",NA,74.6,373,5,"EarlyRound3ScoringAverage",2006
