"LateRound3ScoringAverage_RANKTHISWEEK_2011","LateRound3ScoringAverage_RANKLASTWEEK_2011","LateRound3ScoringAverage_PLAYERNAME_2011","LateRound3ScoringAverage__2011","LateRound3ScoringAverage_AVG_2011","LateRound3ScoringAverage_TOTALSTROKES_2011","LateRound3ScoringAverage_TOTALROUNDS_2011","stat_name","year"
42,42,"Tommy Gainey",NA,69.6,696,10,"LateRound3ScoringAverage",2011
43,43,"Tim Herron",NA,69.63,557,8,"LateRound3ScoringAverage",2011
43,43,"JB Holmes",NA,69.63,557,8,"LateRound3ScoringAverage",2011
43,43,"John Rollins",NA,69.63,557,8,"LateRound3ScoringAverage",2011
46,46,"Vaughn Taylor",NA,69.64,766,11,"LateRound3ScoringAverage",2011
47,47,"Andres Gonzales",NA,69.67,209,3,"LateRound3ScoringAverage",2011
47,47,"Hunter Mahan",NA,69.67,627,9,"LateRound3ScoringAverage",2011
49,49,"Arjun Atwal",NA,69.71,488,7,"LateRound3ScoringAverage",2011
50,50,"Luke Donald",NA,69.73,767,11,"LateRound3ScoringAverage",2011
51,51,"Angel Cabrera",NA,69.75,279,4,"LateRound3ScoringAverage",2011
51,51,"Richard Johnson",NA,69.75,279,4,"LateRound3ScoringAverage",2011
51,51,"Dustin Johnson",NA,69.75,558,8,"LateRound3ScoringAverage",2011
51,51,"DJ Trahan",NA,69.75,558,8,"LateRound3ScoringAverage",2011
55,55,"Nate Smith",NA,69.8,349,5,"LateRound3ScoringAverage",2011
56,56,"Matt Kuchar",NA,69.83,838,12,"LateRound3ScoringAverage",2011
56,56,"Aron Price",NA,69.83,419,6,"LateRound3ScoringAverage",2011
58,58,"Trevor Immelman",NA,69.89,629,9,"LateRound3ScoringAverage",2011
59,59,"Alex Cejka",NA,70,70,1,"LateRound3ScoringAverage",2011
59,59,"Greg Chalmers",NA,70,560,8,"LateRound3ScoringAverage",2011
59,59,"David Duval",NA,70,70,1,"LateRound3ScoringAverage",2011
59,59,"Steve Elkington",NA,70,350,5,"LateRound3ScoringAverage",2011
59,59,"Robert Karlsson",NA,70,350,5,"LateRound3ScoringAverage",2011
59,59,"Jerry Kelly",NA,70,630,9,"LateRound3ScoringAverage",2011
59,59,"Chris Kirk",NA,70,490,7,"LateRound3ScoringAverage",2011
59,59,"Justin Leonard",NA,70,560,8,"LateRound3ScoringAverage",2011
59,59,"Scott McCarron",NA,70,140,2,"LateRound3ScoringAverage",2011
59,59,"Scott Stallings",NA,70,420,6,"LateRound3ScoringAverage",2011
59,59,"Dean Wilson",NA,70,420,6,"LateRound3ScoringAverage",2011
70,70,"Gary Woodland",NA,70.07,981,14,"LateRound3ScoringAverage",2011
71,71,"Vijay Singh",NA,70.1,701,10,"LateRound3ScoringAverage",2011
72,72,"Ryan Palmer",NA,70.13,561,8,"LateRound3ScoringAverage",2011
73,73,"Marc Leishman",NA,70.14,491,7,"LateRound3ScoringAverage",2011
74,74,"Jim Renner",NA,70.17,421,6,"LateRound3ScoringAverage",2011
75,75,"Kevin Stadler",NA,70.22,632,9,"LateRound3ScoringAverage",2011
76,76,"Jim Herman",NA,70.25,562,8,"LateRound3ScoringAverage",2011
76,76,"Sean OHair",NA,70.25,281,4,"LateRound3ScoringAverage",2011
78,78,"Nick OHern",NA,70.27,773,11,"LateRound3ScoringAverage",2011
79,79,"Charley Hoffman",NA,70.29,492,7,"LateRound3ScoringAverage",2011
79,79,"Kevin Streelman",NA,70.29,492,7,"LateRound3ScoringAverage",2011
81,81,"Bill Lunde",NA,70.33,633,9,"LateRound3ScoringAverage",2011
81,81,"David Mathis",NA,70.33,422,6,"LateRound3ScoringAverage",2011
81,81,"Bo Van Pelt",NA,70.33,422,6,"LateRound3ScoringAverage",2011
84,84,"Rickie Fowler",NA,70.38,915,13,"LateRound3ScoringAverage",2011
84,84,"David Hearn",NA,70.38,563,8,"LateRound3ScoringAverage",2011
84,84,"Chez Reavie",NA,70.38,563,8,"LateRound3ScoringAverage",2011
84,84,"Charlie Wi",NA,70.38,563,8,"LateRound3ScoringAverage",2011
88,88,"David Toms",NA,70.4,704,10,"LateRound3ScoringAverage",2011
89,89,"Brandt Jobe",NA,70.45,775,11,"LateRound3ScoringAverage",2011
90,90,"Shane Bertsch",NA,70.5,282,4,"LateRound3ScoringAverage",2011
90,90,"Kris Blanks",NA,70.5,705,10,"LateRound3ScoringAverage",2011
90,90,"KJ Choi",NA,70.5,705,10,"LateRound3ScoringAverage",2011
90,90,"Bobby Gates",NA,70.5,423,6,"LateRound3ScoringAverage",2011
90,90,"Bio Kim",NA,70.5,141,2,"LateRound3ScoringAverage",2011
90,90,"Ben Martin",NA,70.5,423,6,"LateRound3ScoringAverage",2011
90,90,"Tim Petrovic",NA,70.5,423,6,"LateRound3ScoringAverage",2011
90,90,"Daniel Summerhays",NA,70.5,282,4,"LateRound3ScoringAverage",2011
90,90,"Roland Thatcher",NA,70.5,282,4,"LateRound3ScoringAverage",2011
90,90,"Michael Thompson",NA,70.5,564,8,"LateRound3ScoringAverage",2011
90,90,"YE Yang",NA,70.5,423,6,"LateRound3ScoringAverage",2011
101,101,"Jim Furyk",NA,70.54,917,13,"LateRound3ScoringAverage",2011
102,102,"Keegan Bradley",NA,70.56,635,9,"LateRound3ScoringAverage",2011
103,103,"John Senden",NA,70.67,848,12,"LateRound3ScoringAverage",2011
104,104,"Chris Couch",NA,70.71,495,7,"LateRound3ScoringAverage",2011
105,105,"Adam Scott",NA,70.73,778,11,"LateRound3ScoringAverage",2011
106,106,"Brendan Steele",NA,70.77,920,13,"LateRound3ScoringAverage",2011
107,107,"Davis Love III",NA,70.78,637,9,"LateRound3ScoringAverage",2011
108,108,"Ernie Els",NA,70.8,354,5,"LateRound3ScoringAverage",2011
108,108,"Spencer Levin",NA,70.8,1062,15,"LateRound3ScoringAverage",2011
110,110,"Ian Poulter",NA,70.86,496,7,"LateRound3ScoringAverage",2011
111,111,"Padraig Harrington",NA,70.88,567,8,"LateRound3ScoringAverage",2011
112,112,"Kyle Stanley",NA,70.89,638,9,"LateRound3ScoringAverage",2011
113,113,"Brian Gay",NA,70.9,709,10,"LateRound3ScoringAverage",2011
113,113,"Hunter Haas",NA,70.9,709,10,"LateRound3ScoringAverage",2011
113,113,"Jhonattan Vegas",NA,70.9,709,10,"LateRound3ScoringAverage",2011
116,116,"Robert Allenby",NA,71,355,5,"LateRound3ScoringAverage",2011
116,116,"Matt Bettencourt",NA,71,568,8,"LateRound3ScoringAverage",2011
116,116,"Steve Flesch",NA,71,426,6,"LateRound3ScoringAverage",2011
116,116,"Jarrod Lyle",NA,71,568,8,"LateRound3ScoringAverage",2011
116,116,"Geoff Ogilvy",NA,71,568,8,"LateRound3ScoringAverage",2011
116,116,"Carl Pettersson",NA,71,781,11,"LateRound3ScoringAverage",2011
116,116,"DA Points",NA,71,710,10,"LateRound3ScoringAverage",2011
116,116,"Bubba Watson",NA,71,639,9,"LateRound3ScoringAverage",2011
124,124,"Brandt Snedeker",NA,71.08,924,13,"LateRound3ScoringAverage",2011
125,125,"Jeff Overton",NA,71.09,782,11,"LateRound3ScoringAverage",2011
126,126,"Lucas Glover",NA,71.15,925,13,"LateRound3ScoringAverage",2011
127,127,"Troy Matteson",NA,71.2,712,10,"LateRound3ScoringAverage",2011
128,128,"Brian Davis",NA,71.21,997,14,"LateRound3ScoringAverage",2011
129,129,"Johnson Wagner",NA,71.22,641,9,"LateRound3ScoringAverage",2011
130,130,"DJ Brigman",NA,71.25,285,4,"LateRound3ScoringAverage",2011
130,130,"Kent Jones",NA,71.25,570,8,"LateRound3ScoringAverage",2011
130,130,"Graeme McDowell",NA,71.25,285,4,"LateRound3ScoringAverage",2011
133,133,"Paul Goydos",NA,71.29,499,7,"LateRound3ScoringAverage",2011
133,133,"William McGirt",NA,71.29,998,14,"LateRound3ScoringAverage",2011
133,133,"Camilo Villegas",NA,71.29,499,7,"LateRound3ScoringAverage",2011
136,136,"Derek Lamely",NA,71.33,214,3,"LateRound3ScoringAverage",2011
136,136,"Rocco Mediate",NA,71.33,214,3,"LateRound3ScoringAverage",2011
136,136,"Rod Pampling",NA,71.33,428,6,"LateRound3ScoringAverage",2011
136,136,"Michael Putnam",NA,71.33,214,3,"LateRound3ScoringAverage",2011
140,140,"Jason Dufner",NA,71.36,785,11,"LateRound3ScoringAverage",2011
141,141,"Ricky Barnes",NA,71.4,714,10,"LateRound3ScoringAverage",2011
142,142,"Heath Slocum",NA,71.43,500,7,"LateRound3ScoringAverage",2011
143,143,"Mark Wilson",NA,71.44,643,9,"LateRound3ScoringAverage",2011
144,144,"Cameron Tringale",NA,71.46,929,13,"LateRound3ScoringAverage",2011
145,145,"Zack Miller",NA,71.5,286,4,"LateRound3ScoringAverage",2011
145,145,"Boo Weekley",NA,71.5,286,4,"LateRound3ScoringAverage",2011
147,147,"Phil Mickelson",NA,71.57,501,7,"LateRound3ScoringAverage",2011
148,148,"Steven Bowditch",NA,71.6,358,5,"LateRound3ScoringAverage",2011
148,148,"Alex Prugh",NA,71.6,358,5,"LateRound3ScoringAverage",2011
148,148,"Alexandre Rocha",NA,71.6,358,5,"LateRound3ScoringAverage",2011
151,151,"Joe Durant",NA,71.67,215,3,"LateRound3ScoringAverage",2011
151,151,"Marc Turnesa",NA,71.67,215,3,"LateRound3ScoringAverage",2011
153,153,"Billy Mayfair",NA,71.7,717,10,"LateRound3ScoringAverage",2011
154,154,"Nathan Green",NA,71.71,502,7,"LateRound3ScoringAverage",2011
154,154,"Rory Sabbatini",NA,71.71,502,7,"LateRound3ScoringAverage",2011
156,156,"Harrison Frazar",NA,71.75,287,4,"LateRound3ScoringAverage",2011
157,157,"Michael Connell",NA,71.8,359,5,"LateRound3ScoringAverage",2011
158,158,"Chris DiMarco",NA,71.86,503,7,"LateRound3ScoringAverage",2011
159,159,"Stuart Appleby",NA,72,504,7,"LateRound3ScoringAverage",2011
159,159,"Jason Bohn",NA,72,432,6,"LateRound3ScoringAverage",2011
159,159,"Ben Crane",NA,72,576,8,"LateRound3ScoringAverage",2011
159,159,"JP Hayes",NA,72,216,3,"LateRound3ScoringAverage",2011
159,159,"Ryuji Imada",NA,72,360,5,"LateRound3ScoringAverage",2011
159,159,"Ryan Moore",NA,72,576,8,"LateRound3ScoringAverage",2011
165,165,"Chris Stroud",NA,72.08,865,12,"LateRound3ScoringAverage",2011
166,166,"Garrett Willis",NA,72.11,649,9,"LateRound3ScoringAverage",2011
167,167,"Charl Schwartzel",NA,72.13,577,8,"LateRound3ScoringAverage",2011
168,168,"Martin Piller",NA,72.17,433,6,"LateRound3ScoringAverage",2011
168,168,"Tag Ridings",NA,72.17,433,6,"LateRound3ScoringAverage",2011
168,168,"Josh Teater",NA,72.17,433,6,"LateRound3ScoringAverage",2011
171,171,"Paul Stankowski",NA,72.2,361,5,"LateRound3ScoringAverage",2011
172,172,"Robert Garrigus",NA,72.25,578,8,"LateRound3ScoringAverage",2011
173,173,"Stewart Cink",NA,72.33,434,6,"LateRound3ScoringAverage",2011
173,173,"Fabian Gomez",NA,72.33,434,6,"LateRound3ScoringAverage",2011
175,175,"Sergio Garcia",NA,72.4,724,10,"LateRound3ScoringAverage",2011
175,175,"JJ Henry",NA,72.4,362,5,"LateRound3ScoringAverage",2011
177,177,"Chad Campbell",NA,72.44,652,9,"LateRound3ScoringAverage",2011
178,178,"Tom Gillis",NA,72.5,145,2,"LateRound3ScoringAverage",2011
178,178,"Lee Janzen",NA,72.5,290,4,"LateRound3ScoringAverage",2011
178,178,"Scott Piercy",NA,72.5,580,8,"LateRound3ScoringAverage",2011
181,181,"Chris Riley",NA,72.57,508,7,"LateRound3ScoringAverage",2011
182,182,"Joseph Bramlett",NA,73.33,220,3,"LateRound3ScoringAverage",2011
182,182,"James Driscoll",NA,73.33,220,3,"LateRound3ScoringAverage",2011
184,184,"Troy Merritt",NA,73.5,147,2,"LateRound3ScoringAverage",2011
185,185,"Justin Hicks",NA,73.67,442,6,"LateRound3ScoringAverage",2011
186,186,"Rich Beem",NA,76,152,2,"LateRound3ScoringAverage",2011
