"Approachesfrom100yardsRgh_RANKTHISWEEK_2012","Approachesfrom100yardsRgh_RANKLASTWEEK_2012","Approachesfrom100yardsRgh_PLAYERNAME_2012","Approachesfrom100yardsRgh_ROUNDS_2012","Approachesfrom100yardsRgh_AVG_2012","Approachesfrom100yardsRgh_TOTALDISTANCEFEET_2012","Approachesfrom100yardsRgh_OFATTEMPTS_2012","Approachesfrom100yardsRgh_RELATIVETOPAR_2012","stat_name","year"
1,1,"Charlie Beljan",61,NA,5733.583,147,3,"Approachesfrom100yardsRgh",2012
2,2,"Dustin Johnson",70,NA,8061.167,201,0,"Approachesfrom100yardsRgh",2012
3,3,"Troy Kelly",68,NA,8118,199,11,"Approachesfrom100yardsRgh",2012
4,4,"Boo Weekley",74,NA,6749.167,163,9,"Approachesfrom100yardsRgh",2012
5,5,"Bo Van Pelt",84,NA,7980.917,192,4,"Approachesfrom100yardsRgh",2012
6,6,"Kyle Stanley",86,NA,10826.167,260,3,"Approachesfrom100yardsRgh",2012
7,7,"Jonathan Byrd",69,NA,8332.5,199,17,"Approachesfrom100yardsRgh",2012
8,8,"Louis Oosthuizen",65,NA,6422.917,153,4,"Approachesfrom100yardsRgh",2012
9,9,"Jonas Blixt",72,NA,9723.833,231,13,"Approachesfrom100yardsRgh",2012
9,9,"Garth Mulroy",59,NA,6023.75,143,6,"Approachesfrom100yardsRgh",2012
11,11,"Jason Dufner",83,NA,8051.75,191,19,"Approachesfrom100yardsRgh",2012
11,11,"Webb Simpson",77,NA,9692.333,230,-6,"Approachesfrom100yardsRgh",2012
13,13,"Roland Thatcher",55,NA,5369.583,127,25,"Approachesfrom100yardsRgh",2012
14,14,"Angel Cabrera",54,NA,4966,117,8,"Approachesfrom100yardsRgh",2012
15,15,"Vijay Singh",99,NA,11177.667,263,22,"Approachesfrom100yardsRgh",2012
16,16,"Robert Allenby",76,NA,9498.833,222,51,"Approachesfrom100yardsRgh",2012
17,17,"Kyle Thompson",51,NA,5272.833,123,19,"Approachesfrom100yardsRgh",2012
18,18,"Bubba Watson",68,NA,7700,179,-7,"Approachesfrom100yardsRgh",2012
19,19,"Daniel Chopra",55,NA,8121.25,188,19,"Approachesfrom100yardsRgh",2012
20,20,"Ricky Barnes",92,NA,12919.667,299,48,"Approachesfrom100yardsRgh",2012
21,21,"Josh Teater",97,NA,11484.333,265,28,"Approachesfrom100yardsRgh",2012
22,22,"John Mallinger",74,NA,7602.833,175,37,"Approachesfrom100yardsRgh",2012
22,22,"Rory McIlroy",60,NA,7515.083,173,3,"Approachesfrom100yardsRgh",2012
22,22,"Charl Schwartzel",56,NA,5205.5,120,3,"Approachesfrom100yardsRgh",2012
25,25,"Carl Pettersson",92,NA,11328,260,29,"Approachesfrom100yardsRgh",2012
26,26,"Miguel Angel Carballo",73,NA,8648.083,198,32,"Approachesfrom100yardsRgh",2012
26,26,"Graeme McDowell",55,NA,3844.5,88,13,"Approachesfrom100yardsRgh",2012
26,26,"Chez Reavie",83,NA,7723.25,177,40,"Approachesfrom100yardsRgh",2012
29,29,"Gavin Coles",72,NA,7439.583,170,21,"Approachesfrom100yardsRgh",2012
29,29,"Greg Owen",90,NA,11209.333,256,29,"Approachesfrom100yardsRgh",2012
29,29,"Steve Stricker",73,NA,6993.583,160,2,"Approachesfrom100yardsRgh",2012
32,32,"Ben Curtis",62,NA,6179.667,141,15,"Approachesfrom100yardsRgh",2012
32,32,"Trevor Immelman",76,NA,8859.75,202,20,"Approachesfrom100yardsRgh",2012
34,34,"Heath Slocum",93,NA,7560.167,172,39,"Approachesfrom100yardsRgh",2012
35,35,"Scott Piercy",95,NA,14055.833,319,22,"Approachesfrom100yardsRgh",2012
35,35,"Kyle Reifers",86,NA,9474.5,215,12,"Approachesfrom100yardsRgh",2012
37,37,"Brendan Steele",77,NA,8828.75,200,30,"Approachesfrom100yardsRgh",2012
38,38,"Cameron Beckman",81,NA,10132.917,229,36,"Approachesfrom100yardsRgh",2012
39,39,"Chris Couch",61,NA,6558.417,148,4,"Approachesfrom100yardsRgh",2012
39,39,"Tim Herron",88,NA,11265.333,254,36,"Approachesfrom100yardsRgh",2012
41,41,"Russell Knox",72,NA,6931.833,156,10,"Approachesfrom100yardsRgh",2012
41,41,"Hunter Mahan",88,NA,8087.833,182,16,"Approachesfrom100yardsRgh",2012
43,43,"Daniel Summerhays",81,NA,10010.75,225,46,"Approachesfrom100yardsRgh",2012
44,44,"Ernie Els",80,NA,10918,245,18,"Approachesfrom100yardsRgh",2012
44,44,"Billy Horschel",63,NA,6461,145,22,"Approachesfrom100yardsRgh",2012
44,44,"DJ Trahan",73,NA,8833.833,198,36,"Approachesfrom100yardsRgh",2012
47,47,"Chris Stroud",86,NA,9623.833,215,24,"Approachesfrom100yardsRgh",2012
48,48,"Keegan Bradley",90,NA,9752.417,217,22,"Approachesfrom100yardsRgh",2012
48,48,"Bud Cauley",99,NA,12267.667,273,13,"Approachesfrom100yardsRgh",2012
48,48,"Danny Lee",74,NA,9073.75,202,9,"Approachesfrom100yardsRgh",2012
48,48,"Geoff Ogilvy",73,NA,8082.75,180,30,"Approachesfrom100yardsRgh",2012
52,52,"Ken Duke",104,NA,12723.5,283,40,"Approachesfrom100yardsRgh",2012
