"ScramblingfromtheRough_RANKTHISWEEK_2009","ScramblingfromtheRough_RANKLASTWEEK_2009","ScramblingfromtheRough_PLAYERNAME_2009","ScramblingfromtheRough_ROUNDS_2009","ScramblingfromtheRough_Pct_2009","ScramblingfromtheRough_SUCCESSES_2009","ScramblingfromtheRough_ATTEMPTS_2009","stat_name","year"
145,145,"Brendon Todd",53,52.86,74,140,"ScramblingfromtheRough",2009
146,146,"Greg Kraft",51,52.83,56,106,"ScramblingfromtheRough",2009
147,147,"Greg Owen",97,52.76,86,163,"ScramblingfromtheRough",2009
148,148,"Vijay Singh",71,52.7,78,148,"ScramblingfromtheRough",2009
149,149,"Corey Pavin",73,52.69,88,167,"ScramblingfromtheRough",2009
150,150,"Bo Van Pelt",100,52.61,111,211,"ScramblingfromtheRough",2009
151,151,"Stewart Cink",79,52.56,82,156,"ScramblingfromtheRough",2009
152,152,"Martin Laird",72,52.31,68,130,"ScramblingfromtheRough",2009
153,153,"Billy Mayfair",83,52.29,80,153,"ScramblingfromtheRough",2009
154,154,"Rocco Mediate",79,52.24,70,134,"ScramblingfromtheRough",2009
155,155,"Mathew Goggin",76,52.23,82,157,"ScramblingfromtheRough",2009
156,156,"Davis Love III",89,52.06,101,194,"ScramblingfromtheRough",2009
157,157,"Rod Pampling",72,52.05,76,146,"ScramblingfromtheRough",2009
158,158,"Charles Warren",63,51.97,66,127,"ScramblingfromtheRough",2009
159,159,"Cameron Beckman",87,51.83,99,191,"ScramblingfromtheRough",2009
159,159,"Derek Fathauer",63,51.83,85,164,"ScramblingfromtheRough",2009
161,161,"Johnson Wagner",81,51.74,104,201,"ScramblingfromtheRough",2009
162,162,"Chris Stroud",88,51.7,91,176,"ScramblingfromtheRough",2009
163,163,"Kevin Streelman",97,51.67,108,209,"ScramblingfromtheRough",2009
164,164,"John Rollins",92,51.42,109,212,"ScramblingfromtheRough",2009
165,165,"Cliff Kresge",78,51.2,85,166,"ScramblingfromtheRough",2009
166,166,"Ryan Palmer",78,51.04,98,192,"ScramblingfromtheRough",2009
167,167,"Rich Beem",77,50.96,80,157,"ScramblingfromtheRough",2009
168,168,"Aron Price",89,50.85,90,177,"ScramblingfromtheRough",2009
169,169,"Jason Bohn",88,50.57,89,176,"ScramblingfromtheRough",2009
170,170,"Brendon de Jonge",90,50.25,101,201,"ScramblingfromtheRough",2009
171,171,"Daniel Chopra",89,50,112,224,"ScramblingfromtheRough",2009
171,171,"David Duval",56,50,73,146,"ScramblingfromtheRough",2009
171,171,"Adam Scott",53,50,60,120,"ScramblingfromtheRough",2009
174,174,"Brian Davis",103,49.79,117,235,"ScramblingfromtheRough",2009
175,175,"Carl Pettersson",86,49.73,93,187,"ScramblingfromtheRough",2009
176,176,"Jonathan Byrd",89,49.65,71,143,"ScramblingfromtheRough",2009
177,177,"Tommy Armour III",58,48.84,63,129,"ScramblingfromtheRough",2009
178,178,"Michael Allen",73,48.51,65,134,"ScramblingfromtheRough",2009
179,179,"John Merrick",91,48.04,86,179,"ScramblingfromtheRough",2009
180,180,"Eric Axley",71,47.06,88,187,"ScramblingfromtheRough",2009
181,181,"Joe Durant",62,47,47,100,"ScramblingfromtheRough",2009
182,182,"Hunter Mahan",94,46.88,75,160,"ScramblingfromtheRough",2009
183,183,"Gary Woodland",53,46.67,49,105,"ScramblingfromtheRough",2009
184,184,"Ricky Barnes",67,45.69,53,116,"ScramblingfromtheRough",2009
