"GIRPercentage100125yards_RANKTHISWEEK_2006","GIRPercentage100125yards_RANKLASTWEEK_2006","GIRPercentage100125yards_PLAYERNAME_2006","GIRPercentage100125yards_ROUNDS_2006","GIRPercentage100125yards_Pct_2006","GIRPercentage100125yards_GREENSHIT_2006","GIRPercentage100125yards_TOTALHOLES_2006","GIRPercentage100125yards_RELATIVETOPAR_2006","stat_name","year"
1,1,"Pat Perez",50,85.53,65,76,-0.31,"GIRPercentage100125yards",2006
2,2,"Corey Pavin",74,84.34,70,83,-0.21,"GIRPercentage100125yards",2006
3,3,"Kenny Perry",73,82.68,105,127,-0.21,"GIRPercentage100125yards",2006
4,4,"Jim Furyk",89,82.01,114,139,-0.38,"GIRPercentage100125yards",2006
5,5,"Padraig Harrington",54,81.94,59,72,-0.36,"GIRPercentage100125yards",2006
6,6,"Adam Scott",70,81.82,99,121,-0.31,"GIRPercentage100125yards",2006
7,7,"JJ Henry",96,81.76,130,159,-0.2,"GIRPercentage100125yards",2006
7,7,"Jerry Smith",94,81.76,121,148,-0.31,"GIRPercentage100125yards",2006
9,9,"Brett Quigley",109,81.63,160,196,-0.27,"GIRPercentage100125yards",2006
10,10,"Richard Johnson",94,81.31,161,198,-0.25,"GIRPercentage100125yards",2006
11,11,"Chris Riley",86,81.29,139,171,-0.24,"GIRPercentage100125yards",2006
12,12,"Will Ma Kenzie",91,81.25,130,160,-0.25,"GIRPercentage100125yards",2006
13,13,"Stephen Ames",63,81.19,82,101,-0.24,"GIRPercentage100125yards",2006
14,14,"Tom Lehman",70,81.18,69,85,-0.1,"GIRPercentage100125yards",2006
15,15,"Ben Curtis",86,81.06,107,132,-0.3,"GIRPercentage100125yards",2006
16,16,"David Howell",52,80.95,51,63,-0.39,"GIRPercentage100125yards",2006
17,17,"Kirk Triplett",58,80.46,70,87,-0.29,"GIRPercentage100125yards",2006
18,18,"Arron Oberholser",82,80.37,86,107,-0.3,"GIRPercentage100125yards",2006
19,19,"Luke Donald",66,80.28,57,71,-0.25,"GIRPercentage100125yards",2006
20,20,"Larry Mize",53,80.22,73,91,-0.16,"GIRPercentage100125yards",2006
21,21,"Justin Leonard",83,80.16,101,126,-0.34,"GIRPercentage100125yards",2006
21,21,"Steve Stricker",64,80.16,101,126,-0.25,"GIRPercentage100125yards",2006
23,23,"Bob May",65,79.82,91,114,-0.24,"GIRPercentage100125yards",2006
24,24,"Jeff Gove",91,79.78,146,183,-0.14,"GIRPercentage100125yards",2006
25,25,"Joey Sindelar",90,79.75,130,163,-0.28,"GIRPercentage100125yards",2006
26,26,"Ron Whittaker",81,79.61,121,152,-0.18,"GIRPercentage100125yards",2006
27,27,"Jason Bohn",104,79.33,142,179,-0.29,"GIRPercentage100125yards",2006
27,27,"David Branshaw",98,79.33,142,179,-0.24,"GIRPercentage100125yards",2006
29,29,"Frank Lickliter II",99,79.21,141,178,-0.26,"GIRPercentage100125yards",2006
30,30,"KJ Choi",93,78.77,141,179,-0.35,"GIRPercentage100125yards",2006
31,31,"Robert Allenby",79,78.7,85,108,-0.31,"GIRPercentage100125yards",2006
32,32,"John Senden",96,78.57,154,196,-0.27,"GIRPercentage100125yards",2006
33,33,"Zach Johnson",98,78.49,135,172,-0.18,"GIRPercentage100125yards",2006
34,34,"John Cook",67,78.45,91,116,-0.24,"GIRPercentage100125yards",2006
35,35,"Ryuji Imada",105,78.43,120,153,-0.3,"GIRPercentage100125yards",2006
36,36,"Greg Kraft",79,78.36,105,134,-0.23,"GIRPercentage100125yards",2006
37,37,"Bart Bryant",87,78.26,108,138,-0.24,"GIRPercentage100125yards",2006
38,38,"Skip Kendall",72,78.23,97,124,-0.27,"GIRPercentage100125yards",2006
39,39,"Jeff Maggert",81,78.17,111,142,-0.23,"GIRPercentage100125yards",2006
40,40,"Brandt Jobe",91,77.84,130,167,-0.14,"GIRPercentage100125yards",2006
41,41,"Roger Tambellini",64,77.57,83,107,-0.19,"GIRPercentage100125yards",2006
42,42,"Jeff Brehaut",100,77.53,138,178,-0.28,"GIRPercentage100125yards",2006
43,43,"Fred Funk",106,77.48,117,151,-0.3,"GIRPercentage100125yards",2006
44,44,"David McKenzie",82,77.38,130,168,-0.29,"GIRPercentage100125yards",2006
44,44,"Ian Poulter",53,77.38,65,84,-0.34,"GIRPercentage100125yards",2006
46,46,"Jose Maria Olazabal",62,77.33,58,75,-0.24,"GIRPercentage100125yards",2006
47,47,"Matt Hansen",68,77.3,109,141,-0.21,"GIRPercentage100125yards",2006
48,48,"Robert Gamez",94,77.13,145,188,-0.28,"GIRPercentage100125yards",2006
49,49,"Paul Goydos",72,77.12,91,118,-0.29,"GIRPercentage100125yards",2006
50,50,"Todd Fischer",101,77.08,111,144,-0.3,"GIRPercentage100125yards",2006
51,51,"Tiger Woods",55,77.05,47,61,-0.32,"GIRPercentage100125yards",2006
52,52,"Jeff Sluman",101,77.04,151,196,-0.27,"GIRPercentage100125yards",2006
53,53,"Mike Weir",88,77.03,114,148,-0.23,"GIRPercentage100125yards",2006
54,54,"Eric Axley",91,76.97,127,165,-0.31,"GIRPercentage100125yards",2006
55,55,"Steve Flesch",119,76.92,160,208,-0.22,"GIRPercentage100125yards",2006
55,55,"Sergio Garcia",59,76.92,60,78,-0.32,"GIRPercentage100125yards",2006
57,57,"Billy Andrade",78,76.87,113,147,-0.18,"GIRPercentage100125yards",2006
58,58,"Phil Mickelson",74,76.85,83,108,-0.31,"GIRPercentage100125yards",2006
59,59,"Robert Damron",91,76.7,135,176,-0.27,"GIRPercentage100125yards",2006
60,60,"Steve Elkington",52,76.62,59,77,-0.25,"GIRPercentage100125yards",2006
61,61,"John Rollins",93,76.58,121,158,-0.28,"GIRPercentage100125yards",2006
62,62,"Tim Herron",82,76.56,98,128,-0.31,"GIRPercentage100125yards",2006
63,63,"Mathew Goggin",72,76.52,88,115,-0.18,"GIRPercentage100125yards",2006
64,64,"Retief Goosen",68,76.47,78,102,-0.18,"GIRPercentage100125yards",2006
