"SandSavesfrom30yards_RANKTHISWEEK_2015","SandSavesfrom30yards_RANKLASTWEEK_2015","SandSavesfrom30yards_PLAYERNAME_2015","SandSavesfrom30yards_ROUNDS_2015","SandSavesfrom30yards_Pct_2015","SandSavesfrom30yards_OFSAVES_2015","SandSavesfrom30yards_OFBUNKERS_2015","stat_name","year"
60,60,"Tyrone Van Aswegen",58,40,2,5,"SandSavesfrom30yards",2015
60,60,"Gary Woodland",81,40,4,10,"SandSavesfrom30yards",2015
73,73,"Charles Howell III",105,39.13,9,23,"SandSavesfrom30yards",2015
74,74,"Daniel Summerhays",101,38.89,7,18,"SandSavesfrom30yards",2015
74,74,"Michael Thompson",83,38.89,7,18,"SandSavesfrom30yards",2015
76,76,"Russell Henley",87,37.5,6,16,"SandSavesfrom30yards",2015
76,76,"Tom Hoge",83,37.5,3,8,"SandSavesfrom30yards",2015
76,76,"Billy Hurley III",83,37.5,3,8,"SandSavesfrom30yards",2015
76,76,"Scott Langley",94,37.5,3,8,"SandSavesfrom30yards",2015
76,76,"Patrick Rodgers",57,37.5,3,8,"SandSavesfrom30yards",2015
81,81,"Hideki Matsuyama",95,36.84,7,19,"SandSavesfrom30yards",2015
82,82,"Jason Bohn",95,36.36,4,11,"SandSavesfrom30yards",2015
82,82,"Jim Herman",88,36.36,4,11,"SandSavesfrom30yards",2015
82,82,"Sean OHair",86,36.36,4,11,"SandSavesfrom30yards",2015
82,82,"Webb Simpson",81,36.36,4,11,"SandSavesfrom30yards",2015
82,82,"Scott Stallings",60,36.36,4,11,"SandSavesfrom30yards",2015
82,82,"Kevin Streelman",95,36.36,8,22,"SandSavesfrom30yards",2015
82,82,"Nicholas Thompson",90,36.36,4,11,"SandSavesfrom30yards",2015
89,89,"Kyle Reifers",96,35.71,5,14,"SandSavesfrom30yards",2015
89,89,"Vijay Singh",78,35.71,5,14,"SandSavesfrom30yards",2015
91,91,"Brandt Snedeker",98,35.29,6,17,"SandSavesfrom30yards",2015
92,92,"Nick Taylor",91,35,7,20,"SandSavesfrom30yards",2015
93,93,"Ricky Barnes",82,33.33,3,9,"SandSavesfrom30yards",2015
93,93,"KJ Choi",66,33.33,4,12,"SandSavesfrom30yards",2015
93,93,"Chad Collins",79,33.33,5,15,"SandSavesfrom30yards",2015
93,93,"Jason Day",75,33.33,3,9,"SandSavesfrom30yards",2015
93,93,"Harris English",105,33.33,6,18,"SandSavesfrom30yards",2015
93,93,"Oscar Fraustro",58,33.33,2,6,"SandSavesfrom30yards",2015
93,93,"Adam Hadwin",95,33.33,7,21,"SandSavesfrom30yards",2015
93,93,"Padraig Harrington",60,33.33,4,12,"SandSavesfrom30yards",2015
93,93,"Justin Leonard",61,33.33,3,9,"SandSavesfrom30yards",2015
93,93,"Spencer Levin",99,33.33,3,9,"SandSavesfrom30yards",2015
93,93,"Phil Mickelson",70,33.33,4,12,"SandSavesfrom30yards",2015
93,93,"Louis Oosthuizen",68,33.33,4,12,"SandSavesfrom30yards",2015
93,93,"Jeff Overton",94,33.33,6,18,"SandSavesfrom30yards",2015
93,93,"Roger Sloan",56,33.33,3,9,"SandSavesfrom30yards",2015
93,93,"Byron Smith",59,33.33,1,3,"SandSavesfrom30yards",2015
93,93,"Chris Stroud",84,33.33,2,6,"SandSavesfrom30yards",2015
109,109,"Carl Pettersson",106,32,8,25,"SandSavesfrom30yards",2015
110,110,"Matt Kuchar",97,31.25,5,16,"SandSavesfrom30yards",2015
110,110,"Andrew Svoboda",80,31.25,5,16,"SandSavesfrom30yards",2015
110,110,"Steve Wheatcroft",87,31.25,5,16,"SandSavesfrom30yards",2015
113,113,"Robert Allenby",63,30.77,4,13,"SandSavesfrom30yards",2015
113,113,"Erik Compton",86,30.77,4,13,"SandSavesfrom30yards",2015
113,113,"Gonzalo Fdez Castano",81,30.77,4,13,"SandSavesfrom30yards",2015
113,113,"Scott Pinckney",88,30.77,4,13,"SandSavesfrom30yards",2015
113,113,"Brian Stuard",97,30.77,4,13,"SandSavesfrom30yards",2015
118,118,"Sangmoon Bae",98,30,6,20,"SandSavesfrom30yards",2015
118,118,"Luke Donald",71,30,3,10,"SandSavesfrom30yards",2015
118,118,"Hunter Mahan",88,30,6,20,"SandSavesfrom30yards",2015
121,121,"John Huh",102,29.41,10,34,"SandSavesfrom30yards",2015
121,121,"Brooks Koepka",84,29.41,5,17,"SandSavesfrom30yards",2015
121,121,"Pat Perez",96,29.41,5,17,"SandSavesfrom30yards",2015
124,124,"Graham DeLaet",65,28.57,2,7,"SandSavesfrom30yards",2015
124,124,"Colt Knost",90,28.57,2,7,"SandSavesfrom30yards",2015
124,124,"Troy Merritt",91,28.57,4,14,"SandSavesfrom30yards",2015
124,124,"Geoff Ogilvy",50,28.57,2,7,"SandSavesfrom30yards",2015
124,124,"Robert Streb",110,28.57,4,14,"SandSavesfrom30yards",2015
129,129,"Robert Garrigus",70,27.27,3,11,"SandSavesfrom30yards",2015
129,129,"Retief Goosen",81,27.27,3,11,"SandSavesfrom30yards",2015
129,129,"Matt Jones",89,27.27,6,22,"SandSavesfrom30yards",2015
129,129,"Brendan Steele",88,27.27,3,11,"SandSavesfrom30yards",2015
133,133,"Chesson Hadley",101,26.32,5,19,"SandSavesfrom30yards",2015
134,134,"Shawn Stefani",94,26.09,6,23,"SandSavesfrom30yards",2015
135,135,"Chad Campbell",97,25,3,12,"SandSavesfrom30yards",2015
135,135,"Ben Crane",62,25,3,12,"SandSavesfrom30yards",2015
135,135,"Brian Davis",86,25,3,12,"SandSavesfrom30yards",2015
135,135,"Jason Dufner",76,25,1,4,"SandSavesfrom30yards",2015
135,135,"Derek Ernst",75,25,3,12,"SandSavesfrom30yards",2015
135,135,"Jason Gore",76,25,2,8,"SandSavesfrom30yards",2015
135,135,"Billy Horschel",99,25,4,16,"SandSavesfrom30yards",2015
135,135,"Mark Hubbard",79,25,3,12,"SandSavesfrom30yards",2015
135,135,"Ryo Ishikawa",90,25,2,8,"SandSavesfrom30yards",2015
135,135,"Bill Lunde",50,25,1,4,"SandSavesfrom30yards",2015
135,135,"George McNeill",93,25,4,16,"SandSavesfrom30yards",2015
135,135,"Andres Romero",69,25,2,8,"SandSavesfrom30yards",2015
135,135,"Justin Rose",69,25,2,8,"SandSavesfrom30yards",2015
135,135,"Mark Wilson",89,25,2,8,"SandSavesfrom30yards",2015
149,149,"Derek Fathauer",81,23.53,4,17,"SandSavesfrom30yards",2015
150,150,"Brice Garnett",81,23.08,3,13,"SandSavesfrom30yards",2015
150,150,"Andres Gonzales",90,23.08,3,13,"SandSavesfrom30yards",2015
150,150,"Michael Putnam",87,23.08,3,13,"SandSavesfrom30yards",2015
153,153,"Kevin Chappell",86,22.22,2,9,"SandSavesfrom30yards",2015
153,153,"Whee Kim",71,22.22,2,9,"SandSavesfrom30yards",2015
153,153,"Greg Owen",58,22.22,2,9,"SandSavesfrom30yards",2015
156,156,"Martin Flores",95,21.74,5,23,"SandSavesfrom30yards",2015
157,157,"Ken Duke",93,21.43,3,14,"SandSavesfrom30yards",2015
157,157,"Danny Lee",120,21.43,3,14,"SandSavesfrom30yards",2015
159,159,"Jim Furyk",71,20,1,5,"SandSavesfrom30yards",2015
159,159,"Sergio Garcia",59,20,2,10,"SandSavesfrom30yards",2015
159,159,"Jerry Kelly",79,20,3,15,"SandSavesfrom30yards",2015
159,159,"John Merrick",78,20,2,10,"SandSavesfrom30yards",2015
159,159,"Scott Piercy",90,20,3,15,"SandSavesfrom30yards",2015
159,159,"Charl Schwartzel",67,20,1,5,"SandSavesfrom30yards",2015
165,165,"Alex Prugh",84,18.75,3,16,"SandSavesfrom30yards",2015
166,166,"Paul Casey",87,18.18,2,11,"SandSavesfrom30yards",2015
167,167,"Nick Watney",91,17.65,3,17,"SandSavesfrom30yards",2015
168,168,"Bryce Molder",91,16.67,1,6,"SandSavesfrom30yards",2015
168,168,"Bo Van Pelt",81,16.67,2,12,"SandSavesfrom30yards",2015
170,170,"Tony Finau",106,16,4,25,"SandSavesfrom30yards",2015
171,171,"Max Homa",78,15.38,2,13,"SandSavesfrom30yards",2015
172,172,"Steven Alker",62,14.29,1,7,"SandSavesfrom30yards",2015
172,172,"Fabian Gomez",83,14.29,2,14,"SandSavesfrom30yards",2015
172,172,"JJ Henry",94,14.29,2,14,"SandSavesfrom30yards",2015
172,172,"Jhonattan Vegas",90,14.29,2,14,"SandSavesfrom30yards",2015
176,176,"Patrick Reed",103,12.5,1,8,"SandSavesfrom30yards",2015
177,177,"Francesco Molinari",56,11.11,1,9,"SandSavesfrom30yards",2015
178,178,"Keegan Bradley",87,9.09,1,11,"SandSavesfrom30yards",2015
178,178,"Bill Haas",89,9.09,1,11,"SandSavesfrom30yards",2015
180,180,"Eric Axley",57,0,NA,5,"SandSavesfrom30yards",2015
180,180,"Jonathan Byrd",69,0,NA,5,"SandSavesfrom30yards",2015
180,180,"Russell Knox",96,0,NA,6,"SandSavesfrom30yards",2015
180,180,"Davis Love III",51,0,NA,5,"SandSavesfrom30yards",2015
180,180,"Jim Renner",68,0,NA,7,"SandSavesfrom30yards",2015
