"ScoringRating_RANKTHISWEEK_2016","ScoringRating_RANKLASTWEEK_2016","ScoringRating_PLAYERNAME_2016","ScoringRating_EVENTS_2016","ScoringRating_RATING_2016","stat_name","year"
57,61,"Hudson Swafford",7,8.2,"ScoringRating",2016
57,61,"Bernd Wiesberger",2,8.2,"ScoringRating",2016
57,61,"Will Wilcox",7,8.2,"ScoringRating",2016
57,84,"Gary Woodland",9,8.2,"ScoringRating",2016
82,84,"Abraham Ancer",1,8.1,"ScoringRating",2016
82,84,"Blayne Barber",6,8.1,"ScoringRating",2016
82,84,"Ricky Barnes",9,8.1,"ScoringRating",2016
82,84,"Daniel Berger",8,8.1,"ScoringRating",2016
82,84,"Jonas Blixt",7,8.1,"ScoringRating",2016
82,84,"Chad Campbell",8,8.1,"ScoringRating",2016
82,84,"Rafael Campos",1,8.1,"ScoringRating",2016
82,84,"KJ Choi",9,8.1,"ScoringRating",2016
82,84,"Ben Crane",7,8.1,"ScoringRating",2016
82,84,"Brian Davis",1,8.1,"ScoringRating",2016
82,84,"Tony Finau",7,8.1,"ScoringRating",2016
82,107,"Fabian Gomez",9,8.1,"ScoringRating",2016
82,84,"Morgan Hoffmann",6,8.1,"ScoringRating",2016
82,84,"Freddie Jacobson",9,8.1,"ScoringRating",2016
82,84,"Zach Johnson",7,8.1,"ScoringRating",2016
82,84,"Daisuke Kataoka",1,8.1,"ScoringRating",2016
82,84,"Justin Leonard",4,8.1,"ScoringRating",2016
82,107,"Andrew Loupe",9,8.1,"ScoringRating",2016
82,39,"Martin Piller",5,8.1,"ScoringRating",2016
82,84,"Webb Simpson",6,8.1,"ScoringRating",2016
82,84,"Steve Stricker",4,8.1,"ScoringRating",2016
82,39,"David Toms",7,8.1,"ScoringRating",2016
82,127,"Tim Wilkinson",7,8.1,"ScoringRating",2016
105,107,"Stuart Appleby",7,8,"ScoringRating",2016
105,107,"Aaron Baddeley",9,8,"ScoringRating",2016
105,107,"Zac Blair",8,8,"ScoringRating",2016
105,107,"Bud Cauley",2,8,"ScoringRating",2016
105,84,"Erik Compton",6,8,"ScoringRating",2016
105,61,"Luke Donald",8,8,"ScoringRating",2016
105,107,"Matt Every",3,8,"ScoringRating",2016
105,107,"Charley Hoffman",9,8,"ScoringRating",2016
105,107,"Si Woo Kim",12,8,"ScoringRating",2016
105,107,"Russell Knox",6,8,"ScoringRating",2016
105,107,"Kelly Kraft",2,8,"ScoringRating",2016
105,127,"Danny Lee",8,8,"ScoringRating",2016
105,107,"Ben Martin",9,8,"ScoringRating",2016
105,107,"Cameron Percy",3,8,"ScoringRating",2016
105,107,"Andres Romero",2,8,"ScoringRating",2016
105,107,"Ollie Schniederjans",4,8,"ScoringRating",2016
105,107,"John Senden",8,8,"ScoringRating",2016
105,127,"Brendan Steele",9,8,"ScoringRating",2016
105,61,"Brett Stegmaier",8,8,"ScoringRating",2016
105,107,"Chris Stroud",7,8,"ScoringRating",2016
105,107,"Justin Thomas",8,8,"ScoringRating",2016
105,107,"Brendon Todd",2,8,"ScoringRating",2016
105,84,"Dawie van der Walt",6,8,"ScoringRating",2016
105,107,"Harold Varner III",10,8,"ScoringRating",2016
105,84,"Boo Weekley",7,8,"ScoringRating",2016
130,127,"Thomas Aiken",6,7.9,"ScoringRating",2016
130,127,"Jason Bohn",6,7.9,"ScoringRating",2016
130,127,"Bronson Burgoon",7,7.9,"ScoringRating",2016
130,127,"Roberto Castro",11,7.9,"ScoringRating",2016
130,127,"Jon Curran",7,7.9,"ScoringRating",2016
130,127,"Brendon de Jonge",5,7.9,"ScoringRating",2016
130,127,"Graham DeLaet",10,7.9,"ScoringRating",2016
130,NA,"Matt Dobyns",1,7.9,"ScoringRating",2016
130,127,"Jason Dufner",9,7.9,"ScoringRating",2016
130,127,"Harris English",8,7.9,"ScoringRating",2016
130,127,"Fred Funk",1,7.9,"ScoringRating",2016
130,161,"Robert Garrigus",6,7.9,"ScoringRating",2016
130,161,"Retief Goosen",8,7.9,"ScoringRating",2016
130,127,"Emiliano Grillo",8,7.9,"ScoringRating",2016
130,127,"Padraig Harrington",7,7.9,"ScoringRating",2016
130,127,"Jim Herman",8,7.9,"ScoringRating",2016
130,127,"Tom Hoge",7,7.9,"ScoringRating",2016
130,127,"Billy Horschel",9,7.9,"ScoringRating",2016
130,127,"Sung Kang",8,7.9,"ScoringRating",2016
130,127,"Whee Kim",5,7.9,"ScoringRating",2016
130,127,"Martin Laird",9,7.9,"ScoringRating",2016
130,127,"Peter Malnati",5,7.9,"ScoringRating",2016
130,127,"Seung Yul Noh",9,7.9,"ScoringRating",2016
130,127,"Greg Owen",7,7.9,"ScoringRating",2016
130,127,"Ryan Palmer",11,7.9,"ScoringRating",2016
130,127,"Chez Reavie",11,7.9,"ScoringRating",2016
130,127,"Cameron Smith",4,7.9,"ScoringRating",2016
130,161,"Daniel Summerhays",10,7.9,"ScoringRating",2016
130,127,"Nick Taylor",9,7.9,"ScoringRating",2016
130,127,"Benjamin Taylor",1,7.9,"ScoringRating",2016
130,127,"Nick Watney",2,7.9,"ScoringRating",2016
130,127,"Greg Yates",1,7.9,"ScoringRating",2016
162,161,"Kiradech Aphibarnrat",2,7.8,"ScoringRating",2016
162,161,"Matt Atkins",1,7.8,"ScoringRating",2016
162,161,"Michael Bradley",2,7.8,"ScoringRating",2016
162,161,"Alex Cejka",7,7.8,"ScoringRating",2016
162,161,"Chad Collins",5,7.8,"ScoringRating",2016
162,161,"Andres Gonzales",4,7.8,"ScoringRating",2016
162,187,"Chesson Hadley",8,7.8,"ScoringRating",2016
162,127,"Adam Hadwin",11,7.8,"ScoringRating",2016
162,161,"Colt Knost",10,7.8,"ScoringRating",2016
162,187,"Scott Langley",6,7.8,"ScoringRating",2016
162,187,"David Lingmerth",9,7.8,"ScoringRating",2016
162,161,"Shane Lowry",5,7.8,"ScoringRating",2016
162,161,"Hunter Mahan",5,7.8,"ScoringRating",2016
162,161,"John Merrick",1,7.8,"ScoringRating",2016
162,161,"Trey Mullinax",2,7.8,"ScoringRating",2016
162,127,"Henrik Norlander",5,7.8,"ScoringRating",2016
162,127,"Carlos Ortiz",5,7.8,"ScoringRating",2016
162,161,"Jeff Overton",8,7.8,"ScoringRating",2016
162,161,"Pat Perez",1,7.8,"ScoringRating",2016
162,161,"Carl Pettersson",3,7.8,"ScoringRating",2016
162,161,"Kyle Reifers",11,7.8,"ScoringRating",2016
162,161,"Kyle Stanley",11,7.8,"ScoringRating",2016
162,161,"Robert Streb",7,7.8,"ScoringRating",2016
162,161,"Andy Sullivan",4,7.8,"ScoringRating",2016
162,161,"Cameron Tringale",9,7.8,"ScoringRating",2016
162,161,"Tyrone Van Aswegen",11,7.8,"ScoringRating",2016
162,161,"Chris Wood",2,7.8,"ScoringRating",2016
189,187,"Shane Bertsch",4,7.7,"ScoringRating",2016
189,187,"Jonathan Byrd",3,7.7,"ScoringRating",2016
189,187,"Stewart Cink",7,7.7,"ScoringRating",2016
189,187,"Jamie Donaldson",5,7.7,"ScoringRating",2016
189,187,"Jason Gore",9,7.7,"ScoringRating",2016
189,213,"Brian Harman",10,7.7,"ScoringRating",2016
189,187,"Mark Hubbard",15,7.7,"ScoringRating",2016
189,187,"Matt Jones",5,7.7,"ScoringRating",2016
189,187,"Michael Kim",12,7.7,"ScoringRating",2016
189,187,"Soren Kjeldsen",1,7.7,"ScoringRating",2016
189,187,"Andrew Landry",1,7.7,"ScoringRating",2016
189,187,"Lucas Lee",2,7.7,"ScoringRating",2016
189,187,"Will Ma Kenzie",7,7.7,"ScoringRating",2016
189,187,"Billy Mayfair",1,7.7,"ScoringRating",2016
189,187,"George McNeill",3,7.7,"ScoringRating",2016
189,187,"Scott Piercy",7,7.7,"ScoringRating",2016
189,161,"Scott Pinckney",6,7.7,"ScoringRating",2016
189,187,"Ian Poulter",5,7.7,"ScoringRating",2016
189,187,"Wes Roach",3,7.7,"ScoringRating",2016
189,187,"Rory Sabbatini",3,7.7,"ScoringRating",2016
189,161,"Vijay Singh",8,7.7,"ScoringRating",2016
189,187,"Shawn Stefani",5,7.7,"ScoringRating",2016
189,187,"Michael Thompson",6,7.7,"ScoringRating",2016
189,213,"Camilo Villegas",7,7.7,"ScoringRating",2016
189,187,"Steve Wheatcroft",9,7.7,"ScoringRating",2016
214,213,"Angel Cabrera",7,7.6,"ScoringRating",2016
214,187,"Ernie Els",6,7.6,"ScoringRating",2016
214,231,"Derek Ernst",4,7.6,"ScoringRating",2016
214,213,"Matthew Fitzpatrick",2,7.6,"ScoringRating",2016
214,234,"James Hahn",6,7.6,"ScoringRating",2016
214,187,"Anirban Lahiri",6,7.6,"ScoringRating",2016
214,213,"Maverick McNealy",1,7.6,"ScoringRating",2016
214,213,"Francesco Molinari",8,7.6,"ScoringRating",2016
222,220,"Steven Bowditch",3,7.5,"ScoringRating",2016
222,220,"Austin Connelly",1,7.5,"ScoringRating",2016
222,220,"Brian Gay",3,7.5,"ScoringRating",2016
222,220,"KT Kim",1,7.5,"ScoringRating",2016
222,220,"DH Lee",3,7.5,"ScoringRating",2016
222,220,"Steve Marino",4,7.5,"ScoringRating",2016
222,220,"Geoff Ogilvy",4,7.5,"ScoringRating",2016
222,213,"Rob Oppenheim",7,7.5,"ScoringRating",2016
222,220,"Ted Purdy",1,7.5,"ScoringRating",2016
222,220,"Curtis Reed",1,7.5,"ScoringRating",2016
222,220,"Ryan Ruffels",3,7.5,"ScoringRating",2016
222,220,"Mark Wilson",7,7.5,"ScoringRating",2016
234,231,"Ken Duke",3,7.4,"ScoringRating",2016
234,246,"Martin Kaymer",2,7.4,"ScoringRating",2016
234,231,"Davis Love III",7,7.4,"ScoringRating",2016
237,234,"Derek Fathauer",8,7.3,"ScoringRating",2016
237,234,"Tom Gillis",1,7.3,"ScoringRating",2016
237,234,"JJ Henry",8,7.3,"ScoringRating",2016
237,234,"Justin Hicks",3,7.3,"ScoringRating",2016
237,234,"Billy Hurley III",3,7.3,"ScoringRating",2016
237,NA,"Trevor Immelman",1,7.3,"ScoringRating",2016
237,234,"Bo Van Pelt",1,7.3,"ScoringRating",2016
244,241,"Steve Flesch",2,7.2,"ScoringRating",2016
244,241,"Brandon Hagy",2,7.2,"ScoringRating",2016
244,241,"Jerry Kelly",7,7.2,"ScoringRating",2016
244,241,"Frank Lickliter II",1,7.2,"ScoringRating",2016
244,241,"Dicky Pride",4,7.2,"ScoringRating",2016
249,246,"Charlie Danielson",1,7.1,"ScoringRating",2016
249,246,"DA Points",3,7.1,"ScoringRating",2016
249,246,"Darron Stiles",2,7.1,"ScoringRating",2016
252,250,"Ross Fisher",1,7,"ScoringRating",2016
252,250,"Nathan Holman",1,7,"ScoringRating",2016
252,250,"Jarrod Lyle",1,7,"ScoringRating",2016
252,250,"Hideto Tanihara",1,7,"ScoringRating",2016
256,254,"Tim Herron",2,6.9,"ScoringRating",2016
256,254,"Tim Petrovic",1,6.9,"ScoringRating",2016
258,256,"Rod Pampling",1,6.8,"ScoringRating",2016
259,257,"Tommy Gainey",1,6.7,"ScoringRating",2016
259,257,"Rhein Gibson",5,6.7,"ScoringRating",2016
261,259,"Victor Dubuisson",1,6.6,"ScoringRating",2016
261,259,"Yusaku Miyazato",2,6.6,"ScoringRating",2016
263,261,"Thomas Pieters",1,6.5,"ScoringRating",2016
264,262,"George Coetzee",1,6.3,"ScoringRating",2016
264,262,"Jordan Zunic",1,6.3,"ScoringRating",2016
266,264,"Mark Hensby",1,6.2,"ScoringRating",2016
267,265,"Scott Hend",1,6.1,"ScoringRating",2016
268,266,"Marcus Fraser",1,5.8,"ScoringRating",2016
269,267,"Kristoffer Broberg",1,5.5,"ScoringRating",2016
