"ScramblingFringeRTPScore_RANKTHISWEEK_2011","ScramblingFringeRTPScore_RANKLASTWEEK_2011","ScramblingFringeRTPScore_PLAYERNAME_2011","ScramblingFringeRTPScore_ROUNDS_2011","ScramblingFringeRTPScore_AVGRTP_2011","ScramblingFringeRTPScore_TOTALHOLES_2011","ScramblingFringeRTPScore_TOTALRTP_2011","stat_name","year"
91,NA,"DA Points",89,0.04,75,3,"ScramblingFringeRTPScore",2011
93,NA,"JP Hayes",56,0.041,49,2,"ScramblingFringeRTPScore",2011
93,NA,"Geoff Ogilvy",69,0.041,49,2,"ScramblingFringeRTPScore",2011
95,NA,"Tim Herron",85,0.042,72,3,"ScramblingFringeRTPScore",2011
95,NA,"Nick OHern",89,0.042,72,3,"ScramblingFringeRTPScore",2011
97,NA,"Ben Curtis",66,0.043,46,2,"ScramblingFringeRTPScore",2011
98,NA,"Rich Beem",53,0.044,45,2,"ScramblingFringeRTPScore",2011
98,NA,"Paul Stankowski",78,0.044,68,3,"ScramblingFringeRTPScore",2011
100,NA,"Blake Adams",116,0.046,108,5,"ScramblingFringeRTPScore",2011
101,NA,"Matt Bettencourt",84,0.047,64,3,"ScramblingFringeRTPScore",2011
101,NA,"Marc Leishman",87,0.047,64,3,"ScramblingFringeRTPScore",2011
103,NA,"John Senden",94,0.056,72,4,"ScramblingFringeRTPScore",2011
104,NA,"Nate Smith",66,0.057,53,3,"ScramblingFringeRTPScore",2011
105,NA,"DJ Brigman",67,0.058,52,3,"ScramblingFringeRTPScore",2011
105,NA,"Greg Chalmers",88,0.058,69,4,"ScramblingFringeRTPScore",2011
105,NA,"William McGirt",103,0.058,86,5,"ScramblingFringeRTPScore",2011
108,NA,"Camilo Villegas",69,0.059,51,3,"ScramblingFringeRTPScore",2011
109,NA,"Michael Putnam",67,0.061,49,3,"ScramblingFringeRTPScore",2011
110,NA,"Kevin Chappell",78,0.062,65,4,"ScramblingFringeRTPScore",2011
111,NA,"Fabian Gomez",84,0.063,48,3,"ScramblingFringeRTPScore",2011
111,NA,"Bill Haas",93,0.063,48,3,"ScramblingFringeRTPScore",2011
111,NA,"Kevin Stadler",88,0.063,64,4,"ScramblingFringeRTPScore",2011
114,NA,"Graeme McDowell",50,0.065,31,2,"ScramblingFringeRTPScore",2011
115,NA,"Tag Ridings",87,0.066,76,5,"ScramblingFringeRTPScore",2011
116,NA,"Steve Flesch",88,0.067,75,5,"ScramblingFringeRTPScore",2011
116,NA,"Matt Kuchar",94,0.067,75,5,"ScramblingFringeRTPScore",2011
118,NA,"Joe Durant",71,0.068,44,3,"ScramblingFringeRTPScore",2011
119,NA,"Woody Austin",59,0.069,58,4,"ScramblingFringeRTPScore",2011
119,NA,"Brian Davis",105,0.069,87,6,"ScramblingFringeRTPScore",2011
119,NA,"Lucas Glover",74,0.069,58,4,"ScramblingFringeRTPScore",2011
119,NA,"Pat Perez",76,0.069,58,4,"ScramblingFringeRTPScore",2011
123,NA,"Carl Pettersson",95,0.07,71,5,"ScramblingFringeRTPScore",2011
123,NA,"Aron Price",58,0.07,43,3,"ScramblingFringeRTPScore",2011
123,NA,"Charl Schwartzel",58,0.07,43,3,"ScramblingFringeRTPScore",2011
126,NA,"James Driscoll",71,0.071,56,4,"ScramblingFringeRTPScore",2011
126,NA,"Brandt Jobe",100,0.071,84,6,"ScramblingFringeRTPScore",2011
126,NA,"Phil Mickelson",79,0.071,56,4,"ScramblingFringeRTPScore",2011
129,NA,"Justin Leonard",82,0.072,69,5,"ScramblingFringeRTPScore",2011
130,NA,"Michael Bradley",74,0.074,68,5,"ScramblingFringeRTPScore",2011
130,NA,"Kent Jones",76,0.074,54,4,"ScramblingFringeRTPScore",2011
132,NA,"Jim Renner",65,0.075,67,5,"ScramblingFringeRTPScore",2011
133,NA,"Colt Knost",80,0.076,79,6,"ScramblingFringeRTPScore",2011
134,NA,"Jim Herman",69,0.077,52,4,"ScramblingFringeRTPScore",2011
135,NA,"Kris Blanks",92,0.079,89,7,"ScramblingFringeRTPScore",2011
136,NA,"Freddie Jacobson",92,0.08,75,6,"ScramblingFringeRTPScore",2011
137,NA,"Ricky Barnes",78,0.082,49,4,"ScramblingFringeRTPScore",2011
137,NA,"Davis Love III",70,0.082,49,4,"ScramblingFringeRTPScore",2011
137,NA,"Brendan Steele",89,0.082,73,6,"ScramblingFringeRTPScore",2011
140,NA,"Briny Baird",60,0.083,48,4,"ScramblingFringeRTPScore",2011
140,NA,"Billy Mayfair",94,0.083,84,7,"ScramblingFringeRTPScore",2011
140,NA,"Ian Poulter",52,0.083,36,3,"ScramblingFringeRTPScore",2011
140,NA,"Bo Van Pelt",92,0.083,72,6,"ScramblingFringeRTPScore",2011
144,NA,"Lee Janzen",62,0.085,47,4,"ScramblingFringeRTPScore",2011
144,NA,"Dustin Johnson",72,0.085,47,4,"ScramblingFringeRTPScore",2011
146,NA,"Sean OHair",71,0.086,58,5,"ScramblingFringeRTPScore",2011
147,NA,"Adam Scott",60,0.088,34,3,"ScramblingFringeRTPScore",2011
148,NA,"Andres Romero",77,0.09,67,6,"ScramblingFringeRTPScore",2011
149,NA,"Billy Horschel",75,0.091,55,5,"ScramblingFringeRTPScore",2011
149,NA,"Joe Ogilvie",75,0.091,55,5,"ScramblingFringeRTPScore",2011
151,NA,"Arjun Atwal",91,0.092,65,6,"ScramblingFringeRTPScore",2011
152,NA,"Steve Marino",76,0.094,64,6,"ScramblingFringeRTPScore",2011
153,NA,"Chris Kirk",87,0.096,73,7,"ScramblingFringeRTPScore",2011
154,NA,"David Mathis",83,0.097,72,7,"ScramblingFringeRTPScore",2011
155,NA,"Michael Connell",76,0.1,80,8,"ScramblingFringeRTPScore",2011
155,NA,"Jason Dufner",78,0.1,60,6,"ScramblingFringeRTPScore",2011
155,NA,"Spencer Levin",113,0.1,90,9,"ScramblingFringeRTPScore",2011
155,NA,"Kevin Streelman",90,0.1,70,7,"ScramblingFringeRTPScore",2011
159,NA,"Steven Bowditch",86,0.101,69,7,"ScramblingFringeRTPScore",2011
159,NA,"Paul Goydos",81,0.101,69,7,"ScramblingFringeRTPScore",2011
159,NA,"Cameron Tringale",110,0.101,89,9,"ScramblingFringeRTPScore",2011
162,NA,"Chad Campbell",99,0.103,58,6,"ScramblingFringeRTPScore",2011
163,NA,"Scott Stallings",84,0.104,77,8,"ScramblingFringeRTPScore",2011
164,NA,"Bill Lunde",92,0.105,57,6,"ScramblingFringeRTPScore",2011
165,NA,"Bubba Watson",85,0.106,47,5,"ScramblingFringeRTPScore",2011
166,NA,"Keegan Bradley",91,0.108,65,7,"ScramblingFringeRTPScore",2011
167,NA,"Andres Gonzales",60,0.114,35,4,"ScramblingFringeRTPScore",2011
167,NA,"Jeff Overton",92,0.114,79,9,"ScramblingFringeRTPScore",2011
167,NA,"Justin Rose",79,0.114,44,5,"ScramblingFringeRTPScore",2011
170,NA,"Trevor Immelman",84,0.115,52,6,"ScramblingFringeRTPScore",2011
171,NA,"Shane Bertsch",62,0.118,51,6,"ScramblingFringeRTPScore",2011
172,NA,"Webb Simpson",98,0.119,84,10,"ScramblingFringeRTPScore",2011
173,NA,"Scott Gutschewski",67,0.12,50,6,"ScramblingFringeRTPScore",2011
174,NA,"Matt McQuillan",59,0.122,49,6,"ScramblingFringeRTPScore",2011
175,NA,"George McNeill",69,0.128,39,5,"ScramblingFringeRTPScore",2011
176,NA,"Zack Miller",86,0.138,80,11,"ScramblingFringeRTPScore",2011
177,NA,"Matt Jones",71,0.14,57,8,"ScramblingFringeRTPScore",2011
178,NA,"David Duval",67,0.148,54,8,"ScramblingFringeRTPScore",2011
178,NA,"Brandt Snedeker",85,0.148,54,8,"ScramblingFringeRTPScore",2011
180,NA,"Justin Hicks",60,0.163,43,7,"ScramblingFringeRTPScore",2011
181,NA,"Vijay Singh",79,0.176,68,12,"ScramblingFringeRTPScore",2011
182,NA,"Roland Thatcher",67,0.182,66,12,"ScramblingFringeRTPScore",2011
182,NA,"Boo Weekley",66,0.182,44,8,"ScramblingFringeRTPScore",2011
184,NA,"John Merrick",71,0.196,51,10,"ScramblingFringeRTPScore",2011
185,NA,"Rocco Mediate",53,0.2,50,10,"ScramblingFringeRTPScore",2011
186,NA,"Tom Gillis",55,0.208,48,10,"ScramblingFringeRTPScore",2011
