"ConsecutiveBirdiesStreak_RANKTHISWEEK_2007","ConsecutiveBirdiesStreak_RANKLASTWEEK_2007","ConsecutiveBirdiesStreak_PLAYERNAME_2007","ConsecutiveBirdiesStreak_EVENTS_2007","ConsecutiveBirdiesStreak_NUMBEROFHOLES_2007","stat_name","year"
46,46,"Stewart Cink",25,4,"ConsecutiveBirdiesStreak",2007
46,46,"Tim Clark",19,4,"ConsecutiveBirdiesStreak",2007
46,46,"Gavin Coles",28,4,"ConsecutiveBirdiesStreak",2007
46,46,"Chris Couch",30,4,"ConsecutiveBirdiesStreak",2007
46,46,"Ben Curtis",25,4,"ConsecutiveBirdiesStreak",2007
46,46,"Brian Davis",28,4,"ConsecutiveBirdiesStreak",2007
46,46,"Marco Dawson",23,4,"ConsecutiveBirdiesStreak",2007
46,46,"Brendon de Jonge",26,4,"ConsecutiveBirdiesStreak",2007
46,46,"Bubba Dickerson",19,4,"ConsecutiveBirdiesStreak",2007
46,46,"Ken Duke",31,4,"ConsecutiveBirdiesStreak",2007
46,46,"Steve Elkington",25,4,"ConsecutiveBirdiesStreak",2007
46,46,"Dan Forsman",12,4,"ConsecutiveBirdiesStreak",2007
46,46,"Fred Funk",22,4,"ConsecutiveBirdiesStreak",2007
46,46,"Jim Furyk",23,4,"ConsecutiveBirdiesStreak",2007
46,46,"Sergio Garcia",19,4,"ConsecutiveBirdiesStreak",2007
46,46,"Brian Gay",32,4,"ConsecutiveBirdiesStreak",2007
46,46,"Lucas Glover",29,4,"ConsecutiveBirdiesStreak",2007
46,46,"Mathew Goggin",30,4,"ConsecutiveBirdiesStreak",2007
46,46,"Paul Gow",26,4,"ConsecutiveBirdiesStreak",2007
46,46,"Nathan Green",29,4,"ConsecutiveBirdiesStreak",2007
46,46,"Mathias Gronberg",31,4,"ConsecutiveBirdiesStreak",2007
46,46,"Bill Haas",30,4,"ConsecutiveBirdiesStreak",2007
46,46,"Anton Haig",2,4,"ConsecutiveBirdiesStreak",2007
46,46,"Anders Hansen",17,4,"ConsecutiveBirdiesStreak",2007
46,46,"Padraig Harrington",18,4,"ConsecutiveBirdiesStreak",2007
46,46,"Bob Heintz",27,4,"ConsecutiveBirdiesStreak",2007
46,46,"Tim Herron",27,4,"ConsecutiveBirdiesStreak",2007
46,46,"Charles Howell III",26,4,"ConsecutiveBirdiesStreak",2007
46,46,"Ryuji Imada",32,4,"ConsecutiveBirdiesStreak",2007
46,46,"Trevor Immelman",21,4,"ConsecutiveBirdiesStreak",2007
46,46,"Tripp Isenhour",32,4,"ConsecutiveBirdiesStreak",2007
46,46,"Tom Johnson",27,4,"ConsecutiveBirdiesStreak",2007
46,46,"Kent Jones",30,4,"ConsecutiveBirdiesStreak",2007
46,46,"Greg Kraft",10,4,"ConsecutiveBirdiesStreak",2007
46,46,"Doug LaBelle II",33,4,"ConsecutiveBirdiesStreak",2007
46,46,"Bernhard Langer",14,4,"ConsecutiveBirdiesStreak",2007
46,46,"Tom Lehman",19,4,"ConsecutiveBirdiesStreak",2007
46,46,"Will Ma Kenzie",30,4,"ConsecutiveBirdiesStreak",2007
46,46,"Hunter Mahan",27,4,"ConsecutiveBirdiesStreak",2007
46,46,"Steve Marino",31,4,"ConsecutiveBirdiesStreak",2007
46,46,"Bob May",16,4,"ConsecutiveBirdiesStreak",2007
46,46,"Billy Mayfair",30,4,"ConsecutiveBirdiesStreak",2007
46,46,"Rocco Mediate",22,4,"ConsecutiveBirdiesStreak",2007
46,46,"John Merrick",29,4,"ConsecutiveBirdiesStreak",2007
46,46,"Shaun Micheel",29,4,"ConsecutiveBirdiesStreak",2007
46,46,"Sean OHair",28,4,"ConsecutiveBirdiesStreak",2007
46,46,"Joe Ogilvie",31,4,"ConsecutiveBirdiesStreak",2007
46,46,"Geoff Ogilvy",22,4,"ConsecutiveBirdiesStreak",2007
46,46,"Jeff Overton",19,4,"ConsecutiveBirdiesStreak",2007
46,46,"Ryan Palmer",30,4,"ConsecutiveBirdiesStreak",2007
46,46,"Rod Pampling",25,4,"ConsecutiveBirdiesStreak",2007
46,46,"Jesper Parnevik",27,4,"ConsecutiveBirdiesStreak",2007
46,46,"Kenny Perry",24,4,"ConsecutiveBirdiesStreak",2007
46,46,"Tim Petrovic",32,4,"ConsecutiveBirdiesStreak",2007
46,46,"Carl Pettersson",31,4,"ConsecutiveBirdiesStreak",2007
46,46,"Ron Philo Jr",6,4,"ConsecutiveBirdiesStreak",2007
46,46,"Ted Purdy",33,4,"ConsecutiveBirdiesStreak",2007
46,46,"Kyle Reifers",27,4,"ConsecutiveBirdiesStreak",2007
46,46,"John Rollins",29,4,"ConsecutiveBirdiesStreak",2007
46,46,"Andres Romero",3,4,"ConsecutiveBirdiesStreak",2007
46,46,"Andrew Ruthkoski",2,4,"ConsecutiveBirdiesStreak",2007
46,46,"Achi Sato",1,4,"ConsecutiveBirdiesStreak",2007
46,46,"Michael Sim",17,4,"ConsecutiveBirdiesStreak",2007
46,46,"Vijay Singh",27,4,"ConsecutiveBirdiesStreak",2007
46,46,"Jerry Smith",19,4,"ConsecutiveBirdiesStreak",2007
46,46,"Brandt Snedeker",29,4,"ConsecutiveBirdiesStreak",2007
46,46,"Kevin Stadler",31,4,"ConsecutiveBirdiesStreak",2007
46,46,"Steve Stricker",23,4,"ConsecutiveBirdiesStreak",2007
46,46,"Chris Stroud",24,4,"ConsecutiveBirdiesStreak",2007
46,46,"Chris Tidland",21,4,"ConsecutiveBirdiesStreak",2007
46,46,"DJ Trahan",30,4,"ConsecutiveBirdiesStreak",2007
46,46,"Bob Tway",32,4,"ConsecutiveBirdiesStreak",2007
46,46,"Scott Verplank",23,4,"ConsecutiveBirdiesStreak",2007
46,46,"Charles Warren",29,4,"ConsecutiveBirdiesStreak",2007
46,46,"Nick Watney",26,4,"ConsecutiveBirdiesStreak",2007
46,46,"Bubba Watson",26,4,"ConsecutiveBirdiesStreak",2007
46,46,"Boo Weekley",29,4,"ConsecutiveBirdiesStreak",2007
46,46,"Mike Weir",23,4,"ConsecutiveBirdiesStreak",2007
46,46,"Charlie Wi",27,4,"ConsecutiveBirdiesStreak",2007
46,46,"Tiger Woods",16,4,"ConsecutiveBirdiesStreak",2007
142,142,"Fulton Allem",1,3,"ConsecutiveBirdiesStreak",2007
142,142,"Robert Allenby",28,3,"ConsecutiveBirdiesStreak",2007
142,142,"Ryan Armour",32,3,"ConsecutiveBirdiesStreak",2007
142,142,"Eric Axley",36,3,"ConsecutiveBirdiesStreak",2007
142,142,"Paul Azinger",13,3,"ConsecutiveBirdiesStreak",2007
142,142,"Aaron Baddeley",23,3,"ConsecutiveBirdiesStreak",2007
142,142,"Rich Barcelo",26,3,"ConsecutiveBirdiesStreak",2007
142,142,"Andy Bare",1,3,"ConsecutiveBirdiesStreak",2007
142,142,"Brian Bateman",18,3,"ConsecutiveBirdiesStreak",2007
142,142,"Cameron Beckman",29,3,"ConsecutiveBirdiesStreak",2007
142,142,"Ryan Benzel",1,3,"ConsecutiveBirdiesStreak",2007
142,142,"David Berganio Jr",3,3,"ConsecutiveBirdiesStreak",2007
142,142,"Thomas Bjorn",6,3,"ConsecutiveBirdiesStreak",2007
142,142,"Steven Bowditch",5,3,"ConsecutiveBirdiesStreak",2007
142,142,"Michael Boyd",21,3,"ConsecutiveBirdiesStreak",2007
142,142,"Michael Bradley",8,3,"ConsecutiveBirdiesStreak",2007
142,142,"Mark Brooks",18,3,"ConsecutiveBirdiesStreak",2007
142,142,"Olin Browne",15,3,"ConsecutiveBirdiesStreak",2007
142,142,"Andrew Buckle",26,3,"ConsecutiveBirdiesStreak",2007
142,142,"Bob Burns",5,3,"ConsecutiveBirdiesStreak",2007
142,142,"Alejandro Canizares",3,3,"ConsecutiveBirdiesStreak",2007
142,142,"Victor Ciesielski",1,3,"ConsecutiveBirdiesStreak",2007
142,142,"Darren Clarke",10,3,"ConsecutiveBirdiesStreak",2007
142,142,"John Cook",13,3,"ConsecutiveBirdiesStreak",2007
142,142,"Fred Couples",3,3,"ConsecutiveBirdiesStreak",2007
142,142,"Kris Cox",8,3,"ConsecutiveBirdiesStreak",2007
142,142,"Ben Crane",9,3,"ConsecutiveBirdiesStreak",2007
142,142,"Robert Damron",10,3,"ConsecutiveBirdiesStreak",2007
142,142,"Glen Day",27,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jay Delsing",12,3,"ConsecutiveBirdiesStreak",2007
142,142,"Chris DiMarco",24,3,"ConsecutiveBirdiesStreak",2007
142,142,"Luke Donald",20,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jason Dufner",32,3,"ConsecutiveBirdiesStreak",2007
142,142,"Joe Durant",28,3,"ConsecutiveBirdiesStreak",2007
142,142,"Matt Every",2,3,"ConsecutiveBirdiesStreak",2007
142,142,"Niclas Fasth",10,3,"ConsecutiveBirdiesStreak",2007
142,142,"Brad Faxon",18,3,"ConsecutiveBirdiesStreak",2007
142,142,"Todd Fischer",4,3,"ConsecutiveBirdiesStreak",2007
142,142,"Nick Flanagan",4,3,"ConsecutiveBirdiesStreak",2007
142,142,"Carlos Franco",12,3,"ConsecutiveBirdiesStreak",2007
142,142,"Harrison Frazar",32,3,"ConsecutiveBirdiesStreak",2007
142,142,"Tadd Fujikawa",4,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jim Gallagher Jr",9,3,"ConsecutiveBirdiesStreak",2007
142,142,"Brent Geiberger",17,3,"ConsecutiveBirdiesStreak",2007
142,142,"Bill Glasson",4,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jeff Gove",30,3,"ConsecutiveBirdiesStreak",2007
142,142,"Richard Green",5,3,"ConsecutiveBirdiesStreak",2007
142,142,"Mike Grob",1,3,"ConsecutiveBirdiesStreak",2007
142,142,"Scott Gump",12,3,"ConsecutiveBirdiesStreak",2007
142,142,"Scott Gutschewski",22,3,"ConsecutiveBirdiesStreak",2007
142,142,"Todd Hamilton",28,3,"ConsecutiveBirdiesStreak",2007
142,142,"Dudley Hart",12,3,"ConsecutiveBirdiesStreak",2007
142,142,"David Hearn",1,3,"ConsecutiveBirdiesStreak",2007
142,142,"Matt Hendrix",24,3,"ConsecutiveBirdiesStreak",2007
142,142,"JJ Henry",26,3,"ConsecutiveBirdiesStreak",2007
142,142,"Mark Hensby",25,3,"ConsecutiveBirdiesStreak",2007
142,142,"David Howell",10,3,"ConsecutiveBirdiesStreak",2007
142,142,"Mike Hulbert",3,3,"ConsecutiveBirdiesStreak",2007
142,142,"John Huston",16,3,"ConsecutiveBirdiesStreak",2007
142,142,"Lee Janzen",24,3,"ConsecutiveBirdiesStreak",2007
142,142,"Zach Johnson",23,3,"ConsecutiveBirdiesStreak",2007
142,142,"Richard Johnson",32,3,"ConsecutiveBirdiesStreak",2007
142,142,"Robert Karlsson",13,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jerry Kelly",28,3,"ConsecutiveBirdiesStreak",2007
142,142,"Skip Kendall",5,3,"ConsecutiveBirdiesStreak",2007
142,142,"Colt Knost",4,3,"ConsecutiveBirdiesStreak",2007
142,142,"Cliff Kresge",30,3,"ConsecutiveBirdiesStreak",2007
142,142,"Matt Kuchar",26,3,"ConsecutiveBirdiesStreak",2007
142,142,"Trip Kuehne",1,3,"ConsecutiveBirdiesStreak",2007
142,142,"Neal Lancaster",13,3,"ConsecutiveBirdiesStreak",2007
142,142,"Justin Leonard",29,3,"ConsecutiveBirdiesStreak",2007
142,142,"Thomas Levet",5,3,"ConsecutiveBirdiesStreak",2007
142,142,"Frank Lickliter II",30,3,"ConsecutiveBirdiesStreak",2007
142,142,"Craig Lile",24,3,"ConsecutiveBirdiesStreak",2007
142,142,"Luke List",4,3,"ConsecutiveBirdiesStreak",2007
142,142,"Peter Lonard",27,3,"ConsecutiveBirdiesStreak",2007
142,142,"Davis Love III",21,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jamie Lovemark",2,3,"ConsecutiveBirdiesStreak",2007
142,142,"Steve Lowery",22,3,"ConsecutiveBirdiesStreak",2007
142,142,"Sandy Lyle",2,3,"ConsecutiveBirdiesStreak",2007
142,142,"John Mallinger",29,3,"ConsecutiveBirdiesStreak",2007
142,142,"Shigeki Maruyama",31,3,"ConsecutiveBirdiesStreak",2007
142,142,"Troy Matteson",26,3,"ConsecutiveBirdiesStreak",2007
142,142,"Len Mattiace",10,3,"ConsecutiveBirdiesStreak",2007
142,142,"William McGirt",1,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jim McGovern",5,3,"ConsecutiveBirdiesStreak",2007
142,142,"George McNeill",30,3,"ConsecutiveBirdiesStreak",2007
142,142,"Spike McRoy",6,3,"ConsecutiveBirdiesStreak",2007
142,142,"Brian Miller",1,3,"ConsecutiveBirdiesStreak",2007
142,142,"Kelly Mitchum",4,3,"ConsecutiveBirdiesStreak",2007
142,142,"Larry Mize",12,3,"ConsecutiveBirdiesStreak",2007
142,142,"Bryce Molder",21,3,"ConsecutiveBirdiesStreak",2007
142,142,"Colin Montgomerie",9,3,"ConsecutiveBirdiesStreak",2007
142,142,"Nick OHern",22,3,"ConsecutiveBirdiesStreak",2007
142,142,"Mark OMeara",4,3,"ConsecutiveBirdiesStreak",2007
142,142,"Arron Oberholser",21,3,"ConsecutiveBirdiesStreak",2007
142,142,"Greg Owen",29,3,"ConsecutiveBirdiesStreak",2007
142,142,"Corey Pavin",25,3,"ConsecutiveBirdiesStreak",2007
142,142,"Pat Perez",27,3,"ConsecutiveBirdiesStreak",2007
142,142,"Ian Poulter",18,3,"ConsecutiveBirdiesStreak",2007
142,142,"Michael Putnam",29,3,"ConsecutiveBirdiesStreak",2007
142,142,"Brett Quigley",25,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jeff Quinney",29,3,"ConsecutiveBirdiesStreak",2007
142,142,"Tag Ridings",18,3,"ConsecutiveBirdiesStreak",2007
142,142,"Chris Riley",17,3,"ConsecutiveBirdiesStreak",2007
142,142,"Justin Rose",16,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jim Rutledge",23,3,"ConsecutiveBirdiesStreak",2007
142,142,"Rory Sabbatini",23,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jason Schultz",22,3,"ConsecutiveBirdiesStreak",2007
142,142,"Charl Schwartzel",6,3,"ConsecutiveBirdiesStreak",2007
142,142,"John Senden",27,3,"ConsecutiveBirdiesStreak",2007
142,142,"Joey Sindelar",25,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jeev Milkha Singh",12,3,"ConsecutiveBirdiesStreak",2007
142,142,"Heath Slocum",28,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jeff Sluman",21,3,"ConsecutiveBirdiesStreak",2007
142,142,"Paul Stankowski",18,3,"ConsecutiveBirdiesStreak",2007
142,142,"BJ Staten",7,3,"ConsecutiveBirdiesStreak",2007
142,142,"Darron Stiles",24,3,"ConsecutiveBirdiesStreak",2007
142,142,"Phil Tataurangi",8,3,"ConsecutiveBirdiesStreak",2007
142,142,"Vaughn Taylor",28,3,"ConsecutiveBirdiesStreak",2007
142,142,"Kyle Thompson",1,3,"ConsecutiveBirdiesStreak",2007
142,142,"Kirk Triplett",25,3,"ConsecutiveBirdiesStreak",2007
142,142,"Paul Trittler",1,3,"ConsecutiveBirdiesStreak",2007
142,142,"Ted Tryba",1,3,"ConsecutiveBirdiesStreak",2007
142,142,"Bo Van Pelt",30,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jaco Van Zyl",21,3,"ConsecutiveBirdiesStreak",2007
142,142,"Vance Veazey",9,3,"ConsecutiveBirdiesStreak",2007
142,142,"Camilo Villegas",24,3,"ConsecutiveBirdiesStreak",2007
142,142,"Grant Waite",12,3,"ConsecutiveBirdiesStreak",2007
142,142,"Duffy Waldorf",23,3,"ConsecutiveBirdiesStreak",2007
142,142,"Lee Westwood",8,3,"ConsecutiveBirdiesStreak",2007
142,142,"Brett Wetterich",28,3,"ConsecutiveBirdiesStreak",2007
142,142,"Steve Wheatcroft",25,3,"ConsecutiveBirdiesStreak",2007
142,142,"Jay Williamson",14,3,"ConsecutiveBirdiesStreak",2007
142,142,"Garrett Willis",13,3,"ConsecutiveBirdiesStreak",2007
142,142,"Dean Wilson",28,3,"ConsecutiveBirdiesStreak",2007
278,278,"Brad Adamonis",2,2,"ConsecutiveBirdiesStreak",2007
278,278,"Lonny Alexander",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"William Amundsen",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Fredrik Andersson Hed",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Ross Bain",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Benn Barham",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Ricky Barnes",2,2,"ConsecutiveBirdiesStreak",2007
278,278,"Chris Baryla",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Notah Begay III",7,2,"ConsecutiveBirdiesStreak",2007
278,278,"John Bermel",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Shane Bertsch",4,2,"ConsecutiveBirdiesStreak",2007
278,278,"Jon Bevan",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"John Bickerton",2,2,"ConsecutiveBirdiesStreak",2007
278,278,"Brett Bingham",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Phil Blackmar",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Ryan Blaum",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Justin Bolli",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Gregory Bourdy",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Markus Brier",2,2,"ConsecutiveBirdiesStreak",2007
278,278,"Paul Broadhurst",2,2,"ConsecutiveBirdiesStreak",2007
278,278,"Michael Campbell",9,2,"ConsecutiveBirdiesStreak",2007
278,278,"Paul Casey",10,2,"ConsecutiveBirdiesStreak",2007
278,278,"Russ Cochran",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Chris Condello",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Steve Conway",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"David Coupland",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Joe Daley",2,2,"ConsecutiveBirdiesStreak",2007
278,278,"Stuart Deane",3,2,"ConsecutiveBirdiesStreak",2007
278,278,"Todd Demsey",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Clark Dennis",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"David Diaz",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Chris Dillow",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Nick Dougherty",3,2,"ConsecutiveBirdiesStreak",2007
278,278,"Bradley Dredge",4,2,"ConsecutiveBirdiesStreak",2007
278,278,"David Duval",7,2,"ConsecutiveBirdiesStreak",2007
278,278,"Simon Dyson",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Pelle Edberg",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Johan Edfors",8,2,"ConsecutiveBirdiesStreak",2007
278,278,"Danny Ellis",2,2,"ConsecutiveBirdiesStreak",2007
278,278,"John Ellis",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Nick Faldo",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Derek Fathauer",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Keith Fergus",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Tony Finau",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Robert Floyd",2,2,"ConsecutiveBirdiesStreak",2007
278,278,"Alastair Forsyth",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Mark Foster",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Peter Fowler",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Philip Francis",3,2,"ConsecutiveBirdiesStreak",2007
278,278,"Brad Fritsch",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"David Frost",3,2,"ConsecutiveBirdiesStreak",2007
278,278,"Tommy Gainey",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Ryan Garrity",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Derek Gillespie",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Andres Gonzales",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Retief Goosen",14,2,"ConsecutiveBirdiesStreak",2007
278,278,"Brian Hadley",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Gary Hallberg",7,2,"ConsecutiveBirdiesStreak",2007
278,278,"Donnie Hammond",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Peter Hanson",3,2,"ConsecutiveBirdiesStreak",2007
278,278,"Matt Harmon",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Ty Harris",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Gregory Havret",3,2,"ConsecutiveBirdiesStreak",2007
278,278,"Kevin Hayashi",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Wes Heffernan",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Brian Henninger",2,2,"ConsecutiveBirdiesStreak",2007
278,278,"Gabriel Hjertstedt",9,2,"ConsecutiveBirdiesStreak",2007
278,278,"Tim Huber",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Billy Hurley III",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Toshi Izawa",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Peter Jacobsen",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Thongchai Jaidee",3,2,"ConsecutiveBirdiesStreak",2007
278,278,"Miguel Angel Jimenez",5,2,"ConsecutiveBirdiesStreak",2007
278,278,"Brandt Jobe",5,2,"ConsecutiveBirdiesStreak",2007
278,278,"Dustin Johnson",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Steve Jones",9,2,"ConsecutiveBirdiesStreak",2007
278,278,"Shingo Katayama",7,2,"ConsecutiveBirdiesStreak",2007
278,278,"Corbin King",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Chris Kirk",3,2,"ConsecutiveBirdiesStreak",2007
278,278,"Soren Kjeldsen",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Jason Kokrak",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"John Koskinen",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Joel Kribel",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Bronson La Cassie",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Franklin Langham",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Jose Manuel Lara",2,2,"ConsecutiveBirdiesStreak",2007
278,278,"Scott Laycock",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Han Lee",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"DH Lee",1,2,"ConsecutiveBirdiesStreak",2007
278,278,"Won Joon Lee",1,2,"ConsecutiveBirdiesStreak",2007
