"Scrambling30ydsRTPScore_RANKTHISWEEK_2009","Scrambling30ydsRTPScore_RANKLASTWEEK_2009","Scrambling30ydsRTPScore_PLAYERNAME_2009","Scrambling30ydsRTPScore_ROUNDS_2009","Scrambling30ydsRTPScore_AVGRTP_2009","Scrambling30ydsRTPScore_TOTALHOLES_2009","Scrambling30ydsRTPScore_TOTALRTP_2009","stat_name","year"
27,27,"Michael Allen",73,0.755,53,40,"Scrambling30ydsRTPScore",2009
28,28,"Nick OHern",90,0.758,91,69,"Scrambling30ydsRTPScore",2009
29,29,"Bob Heintz",59,0.759,54,41,"Scrambling30ydsRTPScore",2009
30,30,"Nathan Green",104,0.764,127,97,"Scrambling30ydsRTPScore",2009
31,31,"Brian Gay",96,0.765,85,65,"Scrambling30ydsRTPScore",2009
32,32,"Ken Duke",87,0.77,74,57,"Scrambling30ydsRTPScore",2009
33,33,"Jason Bohn",88,0.771,70,54,"Scrambling30ydsRTPScore",2009
33,33,"Michael Letzig",96,0.771,83,64,"Scrambling30ydsRTPScore",2009
35,35,"Kevin Sutherland",96,0.772,79,61,"Scrambling30ydsRTPScore",2009
36,36,"Richard Johnson",85,0.773,97,75,"Scrambling30ydsRTPScore",2009
37,37,"Bryce Molder",69,0.775,71,55,"Scrambling30ydsRTPScore",2009
38,38,"Jason Gore",74,0.776,67,52,"Scrambling30ydsRTPScore",2009
38,38,"Nick Watney",86,0.776,49,38,"Scrambling30ydsRTPScore",2009
40,40,"Joe Ogilvie",85,0.777,103,80,"Scrambling30ydsRTPScore",2009
41,41,"JJ Henry",97,0.779,104,81,"Scrambling30ydsRTPScore",2009
41,41,"Charles Howell III",99,0.779,95,74,"Scrambling30ydsRTPScore",2009
43,43,"Justin Leonard",95,0.78,82,64,"Scrambling30ydsRTPScore",2009
44,44,"Corey Pavin",73,0.781,73,57,"Scrambling30ydsRTPScore",2009
44,44,"Heath Slocum",95,0.781,73,57,"Scrambling30ydsRTPScore",2009
46,46,"Kenny Perry",92,0.785,65,51,"Scrambling30ydsRTPScore",2009
47,47,"Hunter Mahan",94,0.786,70,55,"Scrambling30ydsRTPScore",2009
47,47,"Peter Tomasulo",61,0.786,56,44,"Scrambling30ydsRTPScore",2009
49,49,"Kevin Na",91,0.789,71,56,"Scrambling30ydsRTPScore",2009
50,50,"Alex Cejka",82,0.792,72,57,"Scrambling30ydsRTPScore",2009
50,50,"John Senden",100,0.792,77,61,"Scrambling30ydsRTPScore",2009
52,52,"Jason Day",61,0.796,54,43,"Scrambling30ydsRTPScore",2009
53,53,"David Mathis",82,0.798,89,71,"Scrambling30ydsRTPScore",2009
53,53,"Mike Weir",85,0.798,89,71,"Scrambling30ydsRTPScore",2009
55,55,"Stewart Cink",79,0.8,65,52,"Scrambling30ydsRTPScore",2009
56,56,"Kevin Stadler",65,0.803,61,49,"Scrambling30ydsRTPScore",2009
57,57,"Tim Herron",87,0.804,107,86,"Scrambling30ydsRTPScore",2009
57,57,"Jeff Klauk",97,0.804,92,74,"Scrambling30ydsRTPScore",2009
59,59,"Steve Marino",98,0.805,87,70,"Scrambling30ydsRTPScore",2009
59,59,"Parker McLachlin",71,0.805,123,99,"Scrambling30ydsRTPScore",2009
61,61,"Patrick Sheehan",51,0.806,36,29,"Scrambling30ydsRTPScore",2009
61,61,"Bo Van Pelt",100,0.806,72,58,"Scrambling30ydsRTPScore",2009
63,63,"Troy Matteson",95,0.808,78,63,"Scrambling30ydsRTPScore",2009
64,64,"Brian Davis",103,0.809,94,76,"Scrambling30ydsRTPScore",2009
65,65,"Webb Simpson",94,0.811,111,90,"Scrambling30ydsRTPScore",2009
66,66,"Jerry Kelly",90,0.816,76,62,"Scrambling30ydsRTPScore",2009
67,67,"Phil Mickelson",66,0.817,60,49,"Scrambling30ydsRTPScore",2009
68,68,"Lee Janzen",74,0.821,78,64,"Scrambling30ydsRTPScore",2009
69,69,"Greg Owen",97,0.824,74,61,"Scrambling30ydsRTPScore",2009
70,70,"Steve Elkington",70,0.825,57,47,"Scrambling30ydsRTPScore",2009
70,70,"Derek Fathauer",63,0.825,80,66,"Scrambling30ydsRTPScore",2009
72,72,"Matt Bettencourt",98,0.828,122,101,"Scrambling30ydsRTPScore",2009
72,72,"Glen Day",79,0.828,64,53,"Scrambling30ydsRTPScore",2009
74,74,"Fred Couples",54,0.83,53,44,"Scrambling30ydsRTPScore",2009
75,75,"Woody Austin",84,0.831,77,64,"Scrambling30ydsRTPScore",2009
75,75,"Chad Campbell",90,0.831,77,64,"Scrambling30ydsRTPScore",2009
75,75,"Kent Jones",73,0.831,59,49,"Scrambling30ydsRTPScore",2009
78,78,"Brett Quigley",92,0.832,95,79,"Scrambling30ydsRTPScore",2009
79,79,"Stuart Appleby",79,0.835,79,66,"Scrambling30ydsRTPScore",2009
80,80,"Padraig Harrington",66,0.838,68,57,"Scrambling30ydsRTPScore",2009
80,80,"Scott Verplank",88,0.838,68,57,"Scrambling30ydsRTPScore",2009
82,82,"Greg Chalmers",85,0.84,75,63,"Scrambling30ydsRTPScore",2009
83,83,"Ben Crane",93,0.844,64,54,"Scrambling30ydsRTPScore",2009
84,84,"Tom Pernice Jr",82,0.845,71,60,"Scrambling30ydsRTPScore",2009
84,84,"DA Points",99,0.845,97,82,"Scrambling30ydsRTPScore",2009
86,86,"Scott McCarron",91,0.847,59,50,"Scrambling30ydsRTPScore",2009
87,87,"Freddie Jacobson",83,0.848,79,67,"Scrambling30ydsRTPScore",2009
88,88,"Brian Vranesh",51,0.851,47,40,"Scrambling30ydsRTPScore",2009
89,89,"Jim Furyk",86,0.852,61,52,"Scrambling30ydsRTPScore",2009
89,89,"DJ Trahan",96,0.852,61,52,"Scrambling30ydsRTPScore",2009
91,91,"John Mallinger",90,0.853,68,58,"Scrambling30ydsRTPScore",2009
91,91,"Chris Riley",77,0.853,75,64,"Scrambling30ydsRTPScore",2009
93,93,"John Rollins",92,0.854,96,82,"Scrambling30ydsRTPScore",2009
94,94,"Jonathan Byrd",89,0.857,56,48,"Scrambling30ydsRTPScore",2009
94,94,"Carl Pettersson",86,0.857,98,84,"Scrambling30ydsRTPScore",2009
94,94,"David Toms",98,0.857,63,54,"Scrambling30ydsRTPScore",2009
97,97,"Marc Turnesa",77,0.859,92,79,"Scrambling30ydsRTPScore",2009
98,98,"Brendon Todd",53,0.86,86,74,"Scrambling30ydsRTPScore",2009
99,99,"Matt Weibring",65,0.864,66,57,"Scrambling30ydsRTPScore",2009
100,100,"Ryuji Imada",85,0.865,104,90,"Scrambling30ydsRTPScore",2009
100,100,"Aron Price",89,0.865,96,83,"Scrambling30ydsRTPScore",2009
102,102,"Johnson Wagner",81,0.867,90,78,"Scrambling30ydsRTPScore",2009
103,103,"Kevin Streelman",97,0.87,92,80,"Scrambling30ydsRTPScore",2009
104,104,"Davis Love III",89,0.871,70,61,"Scrambling30ydsRTPScore",2009
105,105,"Ryan Palmer",78,0.872,94,82,"Scrambling30ydsRTPScore",2009
106,106,"Jeff Quinney",78,0.873,102,89,"Scrambling30ydsRTPScore",2009
107,107,"Peter Lonard",86,0.878,98,86,"Scrambling30ydsRTPScore",2009
108,108,"Steve Flesch",77,0.881,67,59,"Scrambling30ydsRTPScore",2009
109,109,"Briny Baird",89,0.886,70,62,"Scrambling30ydsRTPScore",2009
109,109,"Jarrod Lyle",65,0.886,70,62,"Scrambling30ydsRTPScore",2009
111,111,"Jason Dufner",90,0.89,73,65,"Scrambling30ydsRTPScore",2009
112,112,"John Merrick",91,0.892,93,83,"Scrambling30ydsRTPScore",2009
113,113,"Vaughn Taylor",88,0.895,95,85,"Scrambling30ydsRTPScore",2009
114,114,"Pat Perez",74,0.897,87,78,"Scrambling30ydsRTPScore",2009
114,114,"Ian Poulter",59,0.897,39,35,"Scrambling30ydsRTPScore",2009
116,116,"JB Holmes",74,0.9,90,81,"Scrambling30ydsRTPScore",2009
117,117,"Ryan Moore",89,0.901,81,73,"Scrambling30ydsRTPScore",2009
118,118,"Justin Rose",71,0.902,51,46,"Scrambling30ydsRTPScore",2009
119,119,"Jeff Maggert",79,0.904,73,66,"Scrambling30ydsRTPScore",2009
119,119,"George McNeill",82,0.904,83,75,"Scrambling30ydsRTPScore",2009
121,121,"Ted Purdy",101,0.907,75,68,"Scrambling30ydsRTPScore",2009
122,122,"Charley Hoffman",97,0.908,76,69,"Scrambling30ydsRTPScore",2009
123,123,"Rory Sabbatini",81,0.909,77,70,"Scrambling30ydsRTPScore",2009
123,123,"Charlie Wi",92,0.909,99,90,"Scrambling30ydsRTPScore",2009
125,125,"Brian Bateman",55,0.922,77,71,"Scrambling30ydsRTPScore",2009
126,126,"Ben Curtis",63,0.923,39,36,"Scrambling30ydsRTPScore",2009
126,126,"Todd Hamilton",83,0.923,78,72,"Scrambling30ydsRTPScore",2009
126,126,"Vijay Singh",71,0.923,52,48,"Scrambling30ydsRTPScore",2009
129,129,"Jeff Overton",92,0.926,95,88,"Scrambling30ydsRTPScore",2009
130,130,"Dustin Johnson",85,0.932,74,69,"Scrambling30ydsRTPScore",2009
130,130,"Anthony Kim",76,0.932,74,69,"Scrambling30ydsRTPScore",2009
132,132,"Harrison Frazar",93,0.933,119,111,"Scrambling30ydsRTPScore",2009
133,133,"Aaron Baddeley",66,0.935,92,86,"Scrambling30ydsRTPScore",2009
133,133,"Steve Lowery",83,0.935,77,72,"Scrambling30ydsRTPScore",2009
135,135,"Brendon de Jonge",90,0.936,78,73,"Scrambling30ydsRTPScore",2009
136,136,"Sean OHair",80,0.939,49,46,"Scrambling30ydsRTPScore",2009
136,136,"Dean Wilson",81,0.939,98,92,"Scrambling30ydsRTPScore",2009
138,138,"Ricky Barnes",67,0.941,51,48,"Scrambling30ydsRTPScore",2009
139,139,"Sergio Garcia",59,0.943,35,33,"Scrambling30ydsRTPScore",2009
140,140,"Will Ma Kenzie",69,0.944,54,51,"Scrambling30ydsRTPScore",2009
141,141,"Bill Lunde",83,0.952,84,80,"Scrambling30ydsRTPScore",2009
142,142,"Rich Beem",77,0.955,67,64,"Scrambling30ydsRTPScore",2009
142,142,"Colt Knost",71,0.955,66,63,"Scrambling30ydsRTPScore",2009
144,144,"David Duval",56,0.956,90,86,"Scrambling30ydsRTPScore",2009
144,144,"Lucas Glover",93,0.956,68,65,"Scrambling30ydsRTPScore",2009
146,146,"Mathew Goggin",76,0.958,48,46,"Scrambling30ydsRTPScore",2009
146,146,"Chez Reavie",81,0.958,71,68,"Scrambling30ydsRTPScore",2009
148,148,"Martin Laird",72,0.959,73,70,"Scrambling30ydsRTPScore",2009
148,148,"Casey Wittenberg",71,0.959,49,47,"Scrambling30ydsRTPScore",2009
150,150,"Charles Warren",63,0.96,50,48,"Scrambling30ydsRTPScore",2009
151,151,"Tommy Armour III",58,0.962,52,50,"Scrambling30ydsRTPScore",2009
151,151,"Ernie Els",70,0.962,52,50,"Scrambling30ydsRTPScore",2009
153,153,"Marc Leishman",91,0.964,84,81,"Scrambling30ydsRTPScore",2009
154,154,"Camilo Villegas",76,0.966,58,56,"Scrambling30ydsRTPScore",2009
155,155,"Daniel Chopra",89,0.97,101,98,"Scrambling30ydsRTPScore",2009
156,156,"YE Yang",83,0.971,70,68,"Scrambling30ydsRTPScore",2009
157,157,"Scott Piercy",85,0.975,79,77,"Scrambling30ydsRTPScore",2009
157,157,"Bubba Watson",73,0.975,80,78,"Scrambling30ydsRTPScore",2009
159,159,"Kirk Triplett",60,0.976,42,41,"Scrambling30ydsRTPScore",2009
160,160,"Tag Ridings",50,0.977,44,43,"Scrambling30ydsRTPScore",2009
161,161,"Kris Blanks",60,0.978,46,45,"Scrambling30ydsRTPScore",2009
162,162,"Stephen Ames",77,0.981,54,53,"Scrambling30ydsRTPScore",2009
163,163,"Geoff Ogilvy",78,0.982,57,56,"Scrambling30ydsRTPScore",2009
164,164,"Eric Axley",71,0.993,135,134,"Scrambling30ydsRTPScore",2009
165,165,"Joe Durant",62,1,41,41,"Scrambling30ydsRTPScore",2009
165,165,"Tom Lehman",55,1,23,23,"Scrambling30ydsRTPScore",2009
165,165,"Andres Romero",58,1,49,49,"Scrambling30ydsRTPScore",2009
165,165,"Adam Scott",53,1,51,51,"Scrambling30ydsRTPScore",2009
165,165,"Darron Stiles",52,1,38,38,"Scrambling30ydsRTPScore",2009
165,165,"Chris Stroud",88,1,75,75,"Scrambling30ydsRTPScore",2009
165,165,"Nicholas Thompson",96,1,68,68,"Scrambling30ydsRTPScore",2009
172,172,"Rod Pampling",72,1.016,63,64,"Scrambling30ydsRTPScore",2009
173,173,"Jay Williamson",69,1.018,55,56,"Scrambling30ydsRTPScore",2009
174,174,"Bart Bryant",58,1.034,59,61,"Scrambling30ydsRTPScore",2009
175,175,"Jimmy Walker",74,1.041,73,76,"Scrambling30ydsRTPScore",2009
176,176,"Matt Jones",56,1.042,48,50,"Scrambling30ydsRTPScore",2009
177,177,"Mark Calcavecchia",72,1.061,66,70,"Scrambling30ydsRTPScore",2009
178,178,"Robert Garrigus",83,1.063,63,67,"Scrambling30ydsRTPScore",2009
179,179,"Billy Mayfair",83,1.074,68,73,"Scrambling30ydsRTPScore",2009
180,180,"Greg Kraft",51,1.102,49,54,"Scrambling30ydsRTPScore",2009
181,181,"Angel Cabrera",55,1.128,39,44,"Scrambling30ydsRTPScore",2009
182,182,"Rick Price",54,1.133,45,51,"Scrambling30ydsRTPScore",2009
183,183,"Gary Woodland",53,1.203,59,71,"Scrambling30ydsRTPScore",2009
184,184,"Leif Olson",51,1.212,52,63,"Scrambling30ydsRTPScore",2009
