"GoingfortheGreenBirdieorBetter_RANKTHISWEEK_2012","GoingfortheGreenBirdieorBetter_RANKLASTWEEK_2012","GoingfortheGreenBirdieorBetter_PLAYERNAME_2012","GoingfortheGreenBirdieorBetter_ROUNDS_2012","GoingfortheGreenBirdieorBetter_Pct_2012","GoingfortheGreenBirdieorBetter_OFBIRDIEORBETTER_2012","GoingfortheGreenBirdieorBetter_ATTEMPTS_2012","GoingfortheGreenBirdieorBetter_RTPSUCCESSES_2012","GoingfortheGreenBirdieorBetter_RTPNOTGOINGFORTHEGRN_2012","stat_name","year"
56,56,"Zach Johnson",95,58.27,74,127,-81,-31,"GoingfortheGreenBirdieorBetter",2012
57,57,"Mathew Goggin",65,58.12,68,117,-72,-9,"GoingfortheGreenBirdieorBetter",2012
58,58,"Charlie Beljan",61,58.06,54,93,-58,1,"GoingfortheGreenBirdieorBetter",2012
58,58,"Ernie Els",80,58.06,72,124,-76,-2,"GoingfortheGreenBirdieorBetter",2012
60,60,"Chris DiMarco",83,57.89,55,95,-60,-22,"GoingfortheGreenBirdieorBetter",2012
60,60,"Matt Every",80,57.89,66,114,-66,-10,"GoingfortheGreenBirdieorBetter",2012
60,60,"Ryo Ishikawa",54,57.89,33,57,-39,-8,"GoingfortheGreenBirdieorBetter",2012
63,63,"Aaron Baddeley",73,57.76,67,116,-69,-10,"GoingfortheGreenBirdieorBetter",2012
64,64,"Marco Dawson",60,57.75,41,71,-44,-1,"GoingfortheGreenBirdieorBetter",2012
64,64,"Dicky Pride",62,57.75,41,71,-43,-11,"GoingfortheGreenBirdieorBetter",2012
66,66,"Graham DeLaet",79,57.72,86,149,-93,6,"GoingfortheGreenBirdieorBetter",2012
67,67,"James Driscoll",83,57.69,90,156,-100,-1,"GoingfortheGreenBirdieorBetter",2012
68,68,"Jim Furyk",85,57.65,49,85,-52,-32,"GoingfortheGreenBirdieorBetter",2012
69,69,"Martin Laird",77,57.64,83,144,-85,0,"GoingfortheGreenBirdieorBetter",2012
70,70,"Mark Anderson",75,57.63,68,118,-69,10,"GoingfortheGreenBirdieorBetter",2012
71,71,"Kevin Kisner",69,57.61,53,92,-57,1,"GoingfortheGreenBirdieorBetter",2012
72,72,"Greg Owen",90,57.43,85,148,-87,-17,"GoingfortheGreenBirdieorBetter",2012
72,72,"Lee Westwood",60,57.43,58,101,-62,4,"GoingfortheGreenBirdieorBetter",2012
74,74,"Sangmoon Bae",81,57.41,62,108,-63,2,"GoingfortheGreenBirdieorBetter",2012
75,75,"Camilo Villegas",79,57.34,82,143,-85,-13,"GoingfortheGreenBirdieorBetter",2012
76,76,"Tom Pernice Jr",62,57.33,43,75,-47,-3,"GoingfortheGreenBirdieorBetter",2012
77,77,"Chris Couch",61,57.25,75,131,-81,11,"GoingfortheGreenBirdieorBetter",2012
78,78,"Gary Woodland",70,57.24,83,145,-93,14,"GoingfortheGreenBirdieorBetter",2012
79,79,"Matt Kuchar",86,57.14,60,105,-64,-10,"GoingfortheGreenBirdieorBetter",2012
80,80,"Scott Piercy",95,57,118,207,-129,-2,"GoingfortheGreenBirdieorBetter",2012
81,81,"Ryuji Imada",78,56.99,53,93,-54,-9,"GoingfortheGreenBirdieorBetter",2012
82,82,"Brendon Todd",78,56.96,45,79,-49,-5,"GoingfortheGreenBirdieorBetter",2012
83,83,"Carl Pettersson",92,56.95,86,151,-92,3,"GoingfortheGreenBirdieorBetter",2012
84,84,"Gavin Coles",72,56.9,33,58,-33,-28,"GoingfortheGreenBirdieorBetter",2012
85,85,"Scott Stallings",78,56.89,95,167,-104,-1,"GoingfortheGreenBirdieorBetter",2012
86,86,"Mark Wilson",84,56.86,58,102,-63,-18,"GoingfortheGreenBirdieorBetter",2012
87,87,"Cameron Tringale",88,56.8,96,169,-99,-7,"GoingfortheGreenBirdieorBetter",2012
88,88,"Brandt Jobe",57,56.76,42,74,-44,5,"GoingfortheGreenBirdieorBetter",2012
89,89,"Chris Stroud",86,56.56,69,122,-72,-1,"GoingfortheGreenBirdieorBetter",2012
90,90,"John Senden",81,56.46,83,147,-87,-6,"GoingfortheGreenBirdieorBetter",2012
91,91,"Seung Yul Noh",105,56.45,105,186,-115,-4,"GoingfortheGreenBirdieorBetter",2012
92,92,"Rory Sabbatini",84,56.44,92,163,-95,-5,"GoingfortheGreenBirdieorBetter",2012
93,93,"William McGirt",96,56.41,66,117,-70,-31,"GoingfortheGreenBirdieorBetter",2012
94,94,"Ian Poulter",57,56.34,40,71,-41,-5,"GoingfortheGreenBirdieorBetter",2012
95,95,"Stewart Cink",71,56.25,54,96,-58,-7,"GoingfortheGreenBirdieorBetter",2012
96,96,"Charl Schwartzel",56,56.1,46,82,-48,-6,"GoingfortheGreenBirdieorBetter",2012
97,97,"Charlie Wi",86,56,70,125,-74,-18,"GoingfortheGreenBirdieorBetter",2012
98,98,"Rod Pampling",88,55.93,66,118,-70,-12,"GoingfortheGreenBirdieorBetter",2012
99,99,"Garth Mulroy",59,55.91,52,93,-57,4,"GoingfortheGreenBirdieorBetter",2012
100,100,"Davis Love III",64,55.79,53,95,-54,0,"GoingfortheGreenBirdieorBetter",2012
101,101,"John Merrick",83,55.73,73,131,-78,-6,"GoingfortheGreenBirdieorBetter",2012
102,102,"Ryan Moore",89,55.63,79,142,-85,-9,"GoingfortheGreenBirdieorBetter",2012
103,103,"Freddie Jacobson",61,55.56,40,72,-41,2,"GoingfortheGreenBirdieorBetter",2012
104,104,"Danny Lee",74,55.45,61,110,-65,8,"GoingfortheGreenBirdieorBetter",2012
105,105,"Daniel Chopra",55,55.26,42,76,-44,-3,"GoingfortheGreenBirdieorBetter",2012
105,105,"Brian Gay",91,55.26,42,76,-42,-43,"GoingfortheGreenBirdieorBetter",2012
107,107,"Kevin Streelman",89,55.19,85,154,-88,1,"GoingfortheGreenBirdieorBetter",2012
108,108,"Webb Simpson",77,55.13,86,156,-92,-20,"GoingfortheGreenBirdieorBetter",2012
109,109,"Bob Estes",78,55.06,49,89,-50,-13,"GoingfortheGreenBirdieorBetter",2012
110,110,"Blake Adams",107,54.97,94,171,-99,-4,"GoingfortheGreenBirdieorBetter",2012
110,110,"Tommy Gainey",98,54.97,94,171,-99,0,"GoingfortheGreenBirdieorBetter",2012
112,112,"Jeff Overton",101,54.95,111,202,-117,-26,"GoingfortheGreenBirdieorBetter",2012
113,113,"Miguel Angel Carballo",73,54.9,56,102,-59,-5,"GoingfortheGreenBirdieorBetter",2012
114,114,"George McNeill",85,54.79,80,146,-86,-3,"GoingfortheGreenBirdieorBetter",2012
115,115,"Charley Hoffman",88,54.7,99,181,-107,0,"GoingfortheGreenBirdieorBetter",2012
116,116,"John Rollins",81,54.67,82,150,-86,-10,"GoingfortheGreenBirdieorBetter",2012
117,117,"Trevor Immelman",76,54.64,53,97,-55,3,"GoingfortheGreenBirdieorBetter",2012
118,118,"Roberto Castro",92,54.55,78,143,-83,-16,"GoingfortheGreenBirdieorBetter",2012
119,119,"DJ Trahan",73,54.4,68,125,-69,-3,"GoingfortheGreenBirdieorBetter",2012
120,120,"Justin Rose",69,54.37,56,103,-60,-10,"GoingfortheGreenBirdieorBetter",2012
121,121,"Jonathan Byrd",69,54.33,69,127,-73,-17,"GoingfortheGreenBirdieorBetter",2012
122,122,"Johnson Wagner",88,54.29,76,140,-84,-15,"GoingfortheGreenBirdieorBetter",2012
123,123,"Harris English",98,54.21,103,190,-109,-1,"GoingfortheGreenBirdieorBetter",2012
124,124,"Nathan Green",73,54.17,65,120,-68,-4,"GoingfortheGreenBirdieorBetter",2012
125,125,"Ryan Palmer",81,54.04,87,161,-88,-11,"GoingfortheGreenBirdieorBetter",2012
126,126,"Brian Davis",91,53.91,62,115,-68,-10,"GoingfortheGreenBirdieorBetter",2012
127,127,"Brian Harman",101,53.75,86,160,-98,-23,"GoingfortheGreenBirdieorBetter",2012
128,128,"Ricky Barnes",92,53.52,76,142,-80,-11,"GoingfortheGreenBirdieorBetter",2012
129,129,"Bobby Gates",87,53.49,92,172,-100,0,"GoingfortheGreenBirdieorBetter",2012
130,130,"John Daly",50,53.41,47,88,-50,-6,"GoingfortheGreenBirdieorBetter",2012
131,131,"Will Claxton",99,53.33,88,165,-93,-22,"GoingfortheGreenBirdieorBetter",2012
131,131,"Edward Loar",59,53.33,48,90,-54,5,"GoingfortheGreenBirdieorBetter",2012
131,131,"Troy Matteson",100,53.33,96,180,-102,6,"GoingfortheGreenBirdieorBetter",2012
134,134,"Marc Leishman",84,53.15,76,143,-79,-20,"GoingfortheGreenBirdieorBetter",2012
135,135,"DA Points",88,53.01,88,166,-93,-11,"GoingfortheGreenBirdieorBetter",2012
136,136,"Colt Knost",79,52.94,36,68,-39,-14,"GoingfortheGreenBirdieorBetter",2012
136,136,"David Mathis",83,52.94,45,85,-49,-1,"GoingfortheGreenBirdieorBetter",2012
138,138,"Jason Kokrak",79,52.78,76,144,-83,5,"GoingfortheGreenBirdieorBetter",2012
139,139,"Kyle Reifers",86,52.63,60,114,-69,-11,"GoingfortheGreenBirdieorBetter",2012
140,140,"Andres Romero",68,52.46,64,122,-69,-4,"GoingfortheGreenBirdieorBetter",2012
141,141,"David Toms",60,52.38,33,63,-36,-10,"GoingfortheGreenBirdieorBetter",2012
142,142,"Jeff Maggert",83,52.24,70,134,-77,-14,"GoingfortheGreenBirdieorBetter",2012
143,143,"Vaughn Taylor",81,52.17,48,92,-51,-16,"GoingfortheGreenBirdieorBetter",2012
144,144,"Henrik Stenson",51,52.04,51,98,-53,-7,"GoingfortheGreenBirdieorBetter",2012
145,145,"Richard Lee",71,52,52,100,-53,-14,"GoingfortheGreenBirdieorBetter",2012
146,146,"Spencer Levin",81,51.91,68,131,-75,-13,"GoingfortheGreenBirdieorBetter",2012
147,147,"Jhonattan Vegas",77,51.81,86,166,-90,1,"GoingfortheGreenBirdieorBetter",2012
148,148,"Robert Garrigus",89,51.71,106,205,-118,0,"GoingfortheGreenBirdieorBetter",2012
149,149,"Gary Christian",91,51.67,62,120,-67,-11,"GoingfortheGreenBirdieorBetter",2012
150,150,"Patrick Sheehan",58,51.56,33,64,-35,-1,"GoingfortheGreenBirdieorBetter",2012
151,151,"Matt Bettencourt",80,51.4,55,107,-58,0,"GoingfortheGreenBirdieorBetter",2012
152,152,"Justin Leonard",79,51.28,40,78,-40,-27,"GoingfortheGreenBirdieorBetter",2012
153,153,"Erik Compton",81,51.11,69,135,-76,-5,"GoingfortheGreenBirdieorBetter",2012
154,154,"Cameron Beckman",81,50.98,52,102,-56,-17,"GoingfortheGreenBirdieorBetter",2012
154,154,"Billy Mayfair",90,50.98,78,153,-80,-1,"GoingfortheGreenBirdieorBetter",2012
156,156,"Billy Hurley III",70,50.94,27,53,-30,-9,"GoingfortheGreenBirdieorBetter",2012
156,156,"Chez Reavie",83,50.94,54,106,-55,-18,"GoingfortheGreenBirdieorBetter",2012
158,158,"Alexandre Rocha",62,50.7,36,71,-37,-16,"GoingfortheGreenBirdieorBetter",2012
159,159,"YE Yang",64,50.68,37,73,-38,-7,"GoingfortheGreenBirdieorBetter",2012
160,160,"Bill Haas",79,50.67,76,150,-81,-2,"GoingfortheGreenBirdieorBetter",2012
161,161,"Sung Kang",75,50.5,51,101,-58,-7,"GoingfortheGreenBirdieorBetter",2012
161,161,"Rocco Mediate",70,50.5,51,101,-58,-15,"GoingfortheGreenBirdieorBetter",2012
163,163,"Heath Slocum",93,50.44,57,113,-61,-12,"GoingfortheGreenBirdieorBetter",2012
164,164,"Arjun Atwal",79,50.41,61,121,-70,6,"GoingfortheGreenBirdieorBetter",2012
165,165,"Kevin Na",80,50.36,69,137,-70,-1,"GoingfortheGreenBirdieorBetter",2012
166,166,"Ken Duke",104,50.33,77,153,-87,-27,"GoingfortheGreenBirdieorBetter",2012
167,167,"Graeme McDowell",55,50,32,64,-35,-9,"GoingfortheGreenBirdieorBetter",2012
167,167,"Steve Wheatcroft",56,50,34,68,-39,-5,"GoingfortheGreenBirdieorBetter",2012
169,169,"Daniel Summerhays",81,49.59,61,123,-67,-11,"GoingfortheGreenBirdieorBetter",2012
170,170,"Jerry Kelly",84,49.52,52,105,-54,-28,"GoingfortheGreenBirdieorBetter",2012
171,171,"JJ Henry",93,49.07,53,108,-54,-1,"GoingfortheGreenBirdieorBetter",2012
172,172,"Hunter Mahan",88,48.87,65,133,-69,-3,"GoingfortheGreenBirdieorBetter",2012
173,173,"Chris Kirk",93,48.59,86,177,-95,6,"GoingfortheGreenBirdieorBetter",2012
174,174,"Harrison Frazar",56,48.57,51,105,-56,-11,"GoingfortheGreenBirdieorBetter",2012
175,175,"Kyle Thompson",51,48.33,29,60,-29,0,"GoingfortheGreenBirdieorBetter",2012
176,176,"Scott Brown",65,47.71,52,109,-55,-1,"GoingfortheGreenBirdieorBetter",2012
177,177,"Brendan Steele",77,46.92,61,130,-67,-8,"GoingfortheGreenBirdieorBetter",2012
178,178,"Roland Thatcher",55,46.84,37,79,-40,1,"GoingfortheGreenBirdieorBetter",2012
179,179,"Nick OHern",78,46.15,30,65,-30,-22,"GoingfortheGreenBirdieorBetter",2012
180,180,"JJ Killeen",101,46.05,70,152,-73,-6,"GoingfortheGreenBirdieorBetter",2012
181,181,"Stephen Gangluff",57,45.95,34,74,-36,5,"GoingfortheGreenBirdieorBetter",2012
181,181,"Kevin Stadler",85,45.95,68,148,-69,-4,"GoingfortheGreenBirdieorBetter",2012
183,183,"Ted Potter Jr",77,45.65,42,92,-44,-17,"GoingfortheGreenBirdieorBetter",2012
184,184,"Chad Campbell",84,45.45,60,132,-62,-12,"GoingfortheGreenBirdieorBetter",2012
184,184,"Tim Clark",60,45.45,30,66,-34,-18,"GoingfortheGreenBirdieorBetter",2012
186,186,"Troy Kelly",68,43.96,40,91,-47,11,"GoingfortheGreenBirdieorBetter",2012
187,187,"Derek Lamely",64,42.57,43,101,-45,6,"GoingfortheGreenBirdieorBetter",2012
188,188,"Scott Dunlap",57,42.31,33,78,-36,4,"GoingfortheGreenBirdieorBetter",2012
189,189,"Michael Bradley",63,41.86,36,86,-40,-3,"GoingfortheGreenBirdieorBetter",2012
190,190,"Robert Allenby",76,40.95,43,105,-43,1,"GoingfortheGreenBirdieorBetter",2012
191,191,"Hunter Haas",69,39.47,45,114,-48,4,"GoingfortheGreenBirdieorBetter",2012
