"ProximitytoHolefrom2030yards_RANKTHISWEEK_2011","ProximitytoHolefrom2030yards_RANKLASTWEEK_2011","ProximitytoHolefrom2030yards_PLAYERNAME_2011","ProximitytoHolefrom2030yards_ROUNDS_2011","ProximitytoHolefrom2030yards_AVGDTP_2011","ProximitytoHolefrom2030yards_TOTALDISTANCEFEET_2011","ProximitytoHolefrom2030yards_OFSHOTS_2011","ProximitytoHolefrom2030yards_SCRAMBLINGRANK_2011","stat_name","year"
69,69,"Jonathan Byrd",83,NA,914.5,100,106,"ProximitytoHolefrom2030yards",2011
69,69,"Stewart Cink",72,NA,624.083,68,107,"ProximitytoHolefrom2030yards",2011
69,69,"Matt Kuchar",94,NA,1137,124,13,"ProximitytoHolefrom2030yards",2011
72,72,"Michael Connell",76,NA,842.583,91,30,"ProximitytoHolefrom2030yards",2011
72,72,"Tom Gillis",55,NA,498.917,54,129,"ProximitytoHolefrom2030yards",2011
72,72,"David Mathis",83,NA,845.25,91,30,"ProximitytoHolefrom2030yards",2011
72,72,"Charl Schwartzel",58,NA,663.833,72,50,"ProximitytoHolefrom2030yards",2011
72,72,"Charlie Wi",83,NA,1026.417,111,64,"ProximitytoHolefrom2030yards",2011
72,72,"YE Yang",63,NA,594,64,23,"ProximitytoHolefrom2030yards",2011
78,78,"Rich Beem",53,NA,664.25,71,168,"ProximitytoHolefrom2030yards",2011
78,78,"Matt Bettencourt",84,NA,1296.167,139,141,"ProximitytoHolefrom2030yards",2011
78,78,"Steve Flesch",88,NA,1086.833,116,108,"ProximitytoHolefrom2030yards",2011
78,78,"Scott McCarron",65,NA,859.333,92,36,"ProximitytoHolefrom2030yards",2011
78,78,"John Merrick",71,NA,822,88,91,"ProximitytoHolefrom2030yards",2011
78,78,"Troy Merritt",63,NA,758.167,81,121,"ProximitytoHolefrom2030yards",2011
78,78,"Carl Pettersson",95,NA,1188.917,127,72,"ProximitytoHolefrom2030yards",2011
78,78,"Aron Price",58,NA,511.417,55,137,"ProximitytoHolefrom2030yards",2011
78,78,"Brandt Snedeker",85,NA,819.25,88,22,"ProximitytoHolefrom2030yards",2011
87,87,"Ricky Barnes",78,NA,818.167,87,117,"ProximitytoHolefrom2030yards",2011
87,87,"Jim Furyk",87,NA,931.833,99,76,"ProximitytoHolefrom2030yards",2011
87,87,"Marc Leishman",87,NA,1322.833,141,71,"ProximitytoHolefrom2030yards",2011
87,87,"George McNeill",69,NA,797.167,85,124,"ProximitytoHolefrom2030yards",2011
87,87,"Andres Romero",77,NA,1079,115,120,"ProximitytoHolefrom2030yards",2011
87,87,"Adam Scott",60,NA,614.083,65,62,"ProximitytoHolefrom2030yards",2011
93,93,"Stephen Ames",69,NA,806.25,85,35,"ProximitytoHolefrom2030yards",2011
93,93,"Steven Bowditch",86,NA,1180.917,124,175,"ProximitytoHolefrom2030yards",2011
93,93,"Michael Bradley",74,NA,848.417,89,179,"ProximitytoHolefrom2030yards",2011
93,93,"Hunter Haas",96,NA,1283.167,135,48,"ProximitytoHolefrom2030yards",2011
93,93,"Martin Laird",77,NA,912.667,96,60,"ProximitytoHolefrom2030yards",2011
93,93,"David Toms",78,NA,775.917,82,25,"ProximitytoHolefrom2030yards",2011
93,93,"Marc Turnesa",54,NA,591.333,62,171,"ProximitytoHolefrom2030yards",2011
100,100,"Jason Bohn",74,NA,796.917,83,83,"ProximitytoHolefrom2030yards",2011
100,100,"Chris DiMarco",93,NA,1125.417,117,39,"ProximitytoHolefrom2030yards",2011
100,100,"David Duval",67,NA,881.5,92,172,"ProximitytoHolefrom2030yards",2011
100,100,"Nick OHern",89,NA,1000.333,104,58,"ProximitytoHolefrom2030yards",2011
100,100,"Vijay Singh",79,NA,814.167,85,105,"ProximitytoHolefrom2030yards",2011
105,105,"Richard Johnson",64,NA,755.25,78,155,"ProximitytoHolefrom2030yards",2011
105,105,"Derek Lamely",65,NA,891.25,92,183,"ProximitytoHolefrom2030yards",2011
105,105,"Ryan Palmer",82,NA,907.167,94,47,"ProximitytoHolefrom2030yards",2011
105,105,"Kevin Streelman",90,NA,1128.833,117,37,"ProximitytoHolefrom2030yards",2011
105,105,"Bubba Watson",85,NA,941.083,97,184,"ProximitytoHolefrom2030yards",2011
110,110,"Ben Curtis",66,NA,796.417,82,21,"ProximitytoHolefrom2030yards",2011
110,110,"Brian Davis",105,NA,1155.583,119,62,"ProximitytoHolefrom2030yards",2011
110,110,"Charley Hoffman",93,NA,1127,116,163,"ProximitytoHolefrom2030yards",2011
110,110,"Colt Knost",80,NA,1076,110,135,"ProximitytoHolefrom2030yards",2011
110,110,"John Rollins",85,NA,910.25,93,123,"ProximitytoHolefrom2030yards",2011
110,110,"Kyle Stanley",98,NA,1123.083,115,156,"ProximitytoHolefrom2030yards",2011
116,116,"Woody Austin",59,NA,578.917,59,5,"ProximitytoHolefrom2030yards",2011
116,116,"Cameron Beckman",71,NA,1021.5,104,113,"ProximitytoHolefrom2030yards",2011
116,116,"Nathan Green",81,NA,1276.917,130,26,"ProximitytoHolefrom2030yards",2011
116,116,"JP Hayes",56,NA,677.833,69,80,"ProximitytoHolefrom2030yards",2011
116,116,"Billy Horschel",75,NA,936.917,95,159,"ProximitytoHolefrom2030yards",2011
116,116,"Brandt Jobe",100,NA,1030.583,105,67,"ProximitytoHolefrom2030yards",2011
116,116,"Joe Ogilvie",75,NA,981.417,100,109,"ProximitytoHolefrom2030yards",2011
116,116,"Cameron Tringale",110,NA,1649.833,168,97,"ProximitytoHolefrom2030yards",2011
124,124,"Chad Campbell",99,NA,924.5,93,102,"ProximitytoHolefrom2030yards",2011
124,124,"Ernie Els",71,NA,723.75,73,182,"ProximitytoHolefrom2030yards",2011
124,124,"Andres Gonzales",60,NA,544.083,55,169,"ProximitytoHolefrom2030yards",2011
124,124,"Jarrod Lyle",83,NA,1175.917,119,104,"ProximitytoHolefrom2030yards",2011
124,124,"Scott Piercy",78,NA,1012,102,100,"ProximitytoHolefrom2030yards",2011
124,124,"Josh Teater",104,NA,1379.75,139,152,"ProximitytoHolefrom2030yards",2011
124,124,"Garrett Willis",71,NA,840.417,85,88,"ProximitytoHolefrom2030yards",2011
131,131,"Tommy Gainey",104,NA,1281.75,128,133,"ProximitytoHolefrom2030yards",2011
131,131,"Robert Karlsson",61,NA,751.083,75,40,"ProximitytoHolefrom2030yards",2011
131,131,"Daniel Summerhays",75,NA,923.333,92,138,"ProximitytoHolefrom2030yards",2011
134,134,"David Hearn",88,NA,1052.417,104,53,"ProximitytoHolefrom2030yards",2011
134,134,"Sung Kang",63,NA,787.083,78,115,"ProximitytoHolefrom2030yards",2011
134,134,"Bio Kim",71,NA,1056.083,105,142,"ProximitytoHolefrom2030yards",2011
134,134,"Matt McQuillan",59,NA,818.75,81,101,"ProximitytoHolefrom2030yards",2011
134,134,"Rory Sabbatini",85,NA,865.5,86,84,"ProximitytoHolefrom2030yards",2011
134,134,"Kevin Stadler",88,NA,909.583,90,174,"ProximitytoHolefrom2030yards",2011
140,140,"Will Strickler",51,NA,601.75,59,154,"ProximitytoHolefrom2030yards",2011
141,141,"Fabian Gomez",84,NA,1170.25,114,177,"ProximitytoHolefrom2030yards",2011
142,142,"Angel Cabrera",50,NA,528.833,51,176,"ProximitytoHolefrom2030yards",2011
142,142,"Lucas Glover",74,NA,886.25,86,162,"ProximitytoHolefrom2030yards",2011
142,142,"Paul Goydos",81,NA,909.083,88,130,"ProximitytoHolefrom2030yards",2011
142,142,"Steve Marino",76,NA,978.583,95,97,"ProximitytoHolefrom2030yards",2011
142,142,"Ryan Moore",79,NA,865,84,45,"ProximitytoHolefrom2030yards",2011
147,147,"KJ Choi",77,NA,845.583,81,27,"ProximitytoHolefrom2030yards",2011
147,147,"Michael Putnam",67,NA,866.417,83,87,"ProximitytoHolefrom2030yards",2011
147,147,"Alexandre Rocha",65,NA,696.25,67,136,"ProximitytoHolefrom2030yards",2011
147,147,"Vaughn Taylor",89,NA,1060.083,102,72,"ProximitytoHolefrom2030yards",2011
147,147,"DJ Trahan",91,NA,1219.25,117,82,"ProximitytoHolefrom2030yards",2011
147,147,"Jimmy Walker",79,NA,1282.667,123,54,"ProximitytoHolefrom2030yards",2011
147,147,"Boo Weekley",66,NA,665.667,64,169,"ProximitytoHolefrom2030yards",2011
147,147,"Dean Wilson",62,NA,825,79,19,"ProximitytoHolefrom2030yards",2011
155,155,"Arjun Atwal",91,NA,1508.167,144,131,"ProximitytoHolefrom2030yards",2011
155,155,"Johnson Wagner",81,NA,1041.917,99,96,"ProximitytoHolefrom2030yards",2011
157,157,"Briny Baird",60,NA,722.083,68,46,"ProximitytoHolefrom2030yards",2011
157,157,"Rickie Fowler",84,NA,1059.5,100,139,"ProximitytoHolefrom2030yards",2011
157,157,"Bill Haas",93,NA,1363.833,129,79,"ProximitytoHolefrom2030yards",2011
157,157,"Lee Janzen",62,NA,666.083,63,144,"ProximitytoHolefrom2030yards",2011
157,157,"Jerry Kelly",85,NA,962.583,91,14,"ProximitytoHolefrom2030yards",2011
157,157,"Tag Ridings",87,NA,1192.667,113,134,"ProximitytoHolefrom2030yards",2011
163,163,"Kevin Chappell",78,NA,973.75,91,72,"ProximitytoHolefrom2030yards",2011
164,164,"Ben Crane",76,NA,895.333,83,23,"ProximitytoHolefrom2030yards",2011
164,164,"Chris Stroud",88,NA,883.417,82,103,"ProximitytoHolefrom2030yards",2011
164,164,"Roland Thatcher",67,NA,1024.667,95,92,"ProximitytoHolefrom2030yards",2011
164,164,"Nick Watney",80,NA,995.917,93,12,"ProximitytoHolefrom2030yards",2011
168,168,"Robert Garrigus",83,NA,935,86,164,"ProximitytoHolefrom2030yards",2011
169,169,"Bobby Gates",82,NA,1131.917,104,180,"ProximitytoHolefrom2030yards",2011
169,169,"Troy Matteson",91,NA,1279.417,117,132,"ProximitytoHolefrom2030yards",2011
171,171,"Justin Hicks",60,NA,804.083,73,185,"ProximitytoHolefrom2030yards",2011
171,171,"Ben Martin",74,NA,976.833,89,167,"ProximitytoHolefrom2030yards",2011
171,171,"Brendan Steele",89,NA,1069.417,97,149,"ProximitytoHolefrom2030yards",2011
174,174,"Dustin Johnson",72,NA,821.417,74,181,"ProximitytoHolefrom2030yards",2011
174,174,"Kent Jones",76,NA,1042.75,94,151,"ProximitytoHolefrom2030yards",2011
176,176,"Jim Herman",69,NA,826.333,74,118,"ProximitytoHolefrom2030yards",2011
177,177,"Alex Prugh",82,NA,1133.25,101,186,"ProximitytoHolefrom2030yards",2011
177,177,"Gary Woodland",93,NA,1066.333,95,86,"ProximitytoHolefrom2030yards",2011
179,179,"Chez Reavie",92,NA,1087.833,96,140,"ProximitytoHolefrom2030yards",2011
180,180,"Zack Miller",86,NA,1325.167,115,153,"ProximitytoHolefrom2030yards",2011
181,181,"Martin Piller",63,NA,987.417,85,172,"ProximitytoHolefrom2030yards",2011
181,181,"Scott Stallings",84,NA,904.417,78,165,"ProximitytoHolefrom2030yards",2011
183,183,"Scott Gutschewski",67,NA,1062.333,91,115,"ProximitytoHolefrom2030yards",2011
184,184,"Keegan Bradley",91,NA,1344.75,114,125,"ProximitytoHolefrom2030yards",2011
185,185,"JB Holmes",57,NA,868.333,71,158,"ProximitytoHolefrom2030yards",2011
185,185,"John Senden",94,NA,1597.583,130,145,"ProximitytoHolefrom2030yards",2011
