"ProximitytoHolefrom30yards_RANKTHISWEEK_2005","ProximitytoHolefrom30yards_RANKLASTWEEK_2005","ProximitytoHolefrom30yards_PLAYERNAME_2005","ProximitytoHolefrom30yards_ROUNDS_2005","ProximitytoHolefrom30yards_AVGDTP_2005","ProximitytoHolefrom30yards_TOTALDISTANCEFEET_2005","ProximitytoHolefrom30yards_OFSHOTS_2005","ProximitytoHolefrom30yards_SCRAMBLINGRANK_2005","stat_name","year"
87,87,"Marco Dawson",82,NA,787.667,62,60,"ProximitytoHolefrom30yards",2005
87,87,"Matt Kuchar",60,NA,607.083,48,26,"ProximitytoHolefrom30yards",2005
87,87,"Tom Lehman",69,NA,505.667,40,121,"ProximitytoHolefrom30yards",2005
87,87,"Scott McCarron",78,NA,660.583,52,161,"ProximitytoHolefrom30yards",2005
87,87,"Mike Weir",71,NA,558.5,44,81,"ProximitytoHolefrom30yards",2005
93,93,"Aaron Baddeley",84,NA,943.75,74,72,"ProximitytoHolefrom30yards",2005
93,93,"Glen Day",80,NA,852.167,67,45,"ProximitytoHolefrom30yards",2005
93,93,"Tim Petrovic",97,NA,968.333,76,87,"ProximitytoHolefrom30yards",2005
96,96,"Jeff Brehaut",71,NA,591.75,46,95,"ProximitytoHolefrom30yards",2005
96,96,"Alex Cejka",84,NA,679.167,53,142,"ProximitytoHolefrom30yards",2005
96,96,"Gavin Coles",70,NA,450.5,35,61,"ProximitytoHolefrom30yards",2005
96,96,"Steve Jones",56,NA,577.333,45,143,"ProximitytoHolefrom30yards",2005
100,100,"Brad Faxon",75,NA,827.833,64,97,"ProximitytoHolefrom30yards",2005
100,100,"Carl Pettersson",109,NA,1057.417,82,25,"ProximitytoHolefrom30yards",2005
102,102,"Stephen Ames",82,NA,468.917,36,35,"ProximitytoHolefrom30yards",2005
102,102,"Chad Campbell",95,NA,791.25,61,144,"ProximitytoHolefrom30yards",2005
102,102,"John Cook",72,NA,636.833,49,185,"ProximitytoHolefrom30yards",2005
102,102,"Dan Forsman",52,NA,622.5,48,46,"ProximitytoHolefrom30yards",2005
102,102,"Freddie Jacobson",72,NA,635.5,49,91,"ProximitytoHolefrom30yards",2005
102,102,"Lee Janzen",75,NA,894.333,69,101,"ProximitytoHolefrom30yards",2005
102,102,"Skip Kendall",80,NA,871.75,67,119,"ProximitytoHolefrom30yards",2005
102,102,"Patrick Sheehan",114,NA,1065.417,82,130,"ProximitytoHolefrom30yards",2005
102,102,"Nick Watney",91,NA,819.667,63,84,"ProximitytoHolefrom30yards",2005
111,111,"Robert Damron",89,NA,1112.75,85,93,"ProximitytoHolefrom30yards",2005
111,111,"Will Ma Kenzie",75,NA,943.833,72,140,"ProximitytoHolefrom30yards",2005
111,111,"Vaughn Taylor",99,NA,1032.083,79,98,"ProximitytoHolefrom30yards",2005
114,114,"Retief Goosen",71,NA,499.583,38,131,"ProximitytoHolefrom30yards",2005
114,114,"Bob Heintz",67,NA,669.583,51,96,"ProximitytoHolefrom30yards",2005
114,114,"Loren Roberts",54,NA,316.5,24,7,"ProximitytoHolefrom30yards",2005
117,117,"Olin Browne",99,NA,637,48,66,"ProximitytoHolefrom30yards",2005
117,117,"Hank Kuehne",84,NA,1057.083,80,182,"ProximitytoHolefrom30yards",2005
119,119,"Robert Allenby",95,NA,878.917,66,174,"ProximitytoHolefrom30yards",2005
119,119,"Paul Azinger",66,NA,733.333,55,140,"ProximitytoHolefrom30yards",2005
119,119,"Paul Claxton",79,NA,842.583,63,146,"ProximitytoHolefrom30yards",2005
119,119,"Scott Gutschewski",86,NA,842.583,63,160,"ProximitytoHolefrom30yards",2005
119,119,"Dudley Hart",84,NA,812.667,61,10,"ProximitytoHolefrom30yards",2005
124,124,"Brian Bateman",98,NA,830.167,62,176,"ProximitytoHolefrom30yards",2005
124,124,"Stewart Cink",98,NA,764.417,57,53,"ProximitytoHolefrom30yards",2005
124,124,"Harrison Frazar",105,NA,1032,77,74,"ProximitytoHolefrom30yards",2005
124,124,"Jeff Maggert",79,NA,722.667,54,167,"ProximitytoHolefrom30yards",2005
124,124,"Ted Purdy",122,NA,869.417,65,158,"ProximitytoHolefrom30yards",2005
129,129,"Tommy Armour III",103,NA,767.25,57,113,"ProximitytoHolefrom30yards",2005
129,129,"Rich Beem",66,NA,567.25,42,189,"ProximitytoHolefrom30yards",2005
129,129,"KJ Choi",78,NA,500.667,37,89,"ProximitytoHolefrom30yards",2005
129,129,"Jose Coceres",56,NA,633.25,47,18,"ProximitytoHolefrom30yards",2005
133,133,"Jason Allred",75,NA,829.75,61,184,"ProximitytoHolefrom30yards",2005
133,133,"Kent Jones",99,NA,840.25,62,138,"ProximitytoHolefrom30yards",2005
133,133,"Dennis Paulson",63,NA,1060.833,78,191,"ProximitytoHolefrom30yards",2005
133,133,"Tag Ridings",93,NA,978.583,72,163,"ProximitytoHolefrom30yards",2005
133,133,"Lee Westwood",50,NA,394.417,29,178,"ProximitytoHolefrom30yards",2005
138,138,"Peter Lonard",85,NA,750.583,55,152,"ProximitytoHolefrom30yards",2005
139,139,"Carlos Franco",78,NA,702.5,51,39,"ProximitytoHolefrom30yards",2005
139,139,"Hunter Haas",83,NA,1113.25,81,112,"ProximitytoHolefrom30yards",2005
139,139,"Mark OMeara",66,NA,634.25,46,33,"ProximitytoHolefrom30yards",2005
139,139,"Darron Stiles",78,NA,673.833,49,30,"ProximitytoHolefrom30yards",2005
143,143,"Scott Hend",75,NA,1072.667,77,196,"ProximitytoHolefrom30yards",2005
143,143,"Frank Lickliter II",100,NA,1114.667,80,186,"ProximitytoHolefrom30yards",2005
143,143,"Steve Lowery",100,NA,1015.083,73,137,"ProximitytoHolefrom30yards",2005
143,143,"Larry Mize",54,NA,653.75,47,72,"ProximitytoHolefrom30yards",2005
143,143,"Ryan Palmer",101,NA,1026.917,74,171,"ProximitytoHolefrom30yards",2005
148,148,"Cameron Beckman",96,NA,1064.333,76,122,"ProximitytoHolefrom30yards",2005
148,148,"Steve Elkington",67,NA,825.667,59,34,"ProximitytoHolefrom30yards",2005
148,148,"Shaun Micheel",81,NA,866.583,62,157,"ProximitytoHolefrom30yards",2005
148,148,"Bob Tway",87,NA,866.75,62,67,"ProximitytoHolefrom30yards",2005
148,148,"Tjaart van der Walt",56,NA,740.75,53,126,"ProximitytoHolefrom30yards",2005
153,153,"John Daly",78,NA,830.75,59,192,"ProximitytoHolefrom30yards",2005
153,153,"Brian Gay",101,NA,1055.5,75,15,"ProximitytoHolefrom30yards",2005
153,153,"JJ Henry",102,NA,1144.083,81,105,"ProximitytoHolefrom30yards",2005
156,156,"Mark Hensby",70,NA,581.5,41,198,"ProximitytoHolefrom30yards",2005
156,156,"Dean Wilson",86,NA,1008.75,71,62,"ProximitytoHolefrom30yards",2005
158,158,"John Huston",90,NA,923.583,65,128,"ProximitytoHolefrom30yards",2005
158,158,"Kevin Stadler",96,NA,1012.5,71,165,"ProximitytoHolefrom30yards",2005
158,158,"Mario Tiziani",67,NA,611.917,43,85,"ProximitytoHolefrom30yards",2005
161,161,"Matt Davidson",53,NA,761.667,53,155,"ProximitytoHolefrom30yards",2005
161,161,"Tom Gillis",77,NA,930.75,65,153,"ProximitytoHolefrom30yards",2005
161,161,"Pat Perez",89,NA,1002.083,70,12,"ProximitytoHolefrom30yards",2005
164,164,"Jim Carter",62,NA,647.25,45,135,"ProximitytoHolefrom30yards",2005
165,165,"Hunter Mahan",103,NA,1229.25,85,194,"ProximitytoHolefrom30yards",2005
165,165,"Joey Snyder III",102,NA,840.833,58,182,"ProximitytoHolefrom30yards",2005
167,167,"Luke Donald",67,NA,233.25,16,42,"ProximitytoHolefrom30yards",2005
167,167,"Steve Flesch",90,NA,904.917,62,159,"ProximitytoHolefrom30yards",2005
169,169,"Richard Johnson",50,NA,603,41,21,"ProximitytoHolefrom30yards",2005
169,169,"Craig Perks",67,NA,748.417,51,202,"ProximitytoHolefrom30yards",2005
169,169,"Charles Warren",89,NA,1085.833,74,200,"ProximitytoHolefrom30yards",2005
172,172,"Chris Anderson",66,NA,889.333,60,153,"ProximitytoHolefrom30yards",2005
172,172,"Bart Bryant",91,NA,828.5,56,123,"ProximitytoHolefrom30yards",2005
172,172,"Brendan Jones",81,NA,696.167,47,78,"ProximitytoHolefrom30yards",2005
172,172,"Jonathan Kaye",77,NA,742.75,50,132,"ProximitytoHolefrom30yards",2005
172,172,"Tiger Woods",76,NA,860.583,58,14,"ProximitytoHolefrom30yards",2005
177,177,"Bradley Hughes",52,NA,567,38,187,"ProximitytoHolefrom30yards",2005
178,178,"Robert Gamez",91,NA,1049,70,127,"ProximitytoHolefrom30yards",2005
178,178,"John Senden",101,NA,1079.417,72,80,"ProximitytoHolefrom30yards",2005
178,178,"Brett Wetterich",76,NA,1123.417,75,156,"ProximitytoHolefrom30yards",2005
181,181,"Lucas Glover",88,NA,1179.417,78,129,"ProximitytoHolefrom30yards",2005
181,181,"Andrew Magee",82,NA,1084.917,72,139,"ProximitytoHolefrom30yards",2005
181,181,"Arron Oberholser",65,NA,544.417,36,59,"ProximitytoHolefrom30yards",2005
184,184,"Franklin Langham",91,NA,1110.167,73,125,"ProximitytoHolefrom30yards",2005
184,184,"Davis Love III",80,NA,635.25,42,48,"ProximitytoHolefrom30yards",2005
186,186,"DJ Brigman",76,NA,763.25,50,193,"ProximitytoHolefrom30yards",2005
186,186,"David Hearn",68,NA,763.083,50,188,"ProximitytoHolefrom30yards",2005
186,186,"JL Lewis",98,NA,1083.833,71,87,"ProximitytoHolefrom30yards",2005
186,186,"Hidemichi Tanaka",106,NA,1203.583,79,62,"ProximitytoHolefrom30yards",2005
190,190,"Michael Long",72,NA,843.75,55,179,"ProximitytoHolefrom30yards",2005
190,190,"DA Points",94,NA,1070.5,70,100,"ProximitytoHolefrom30yards",2005
192,192,"DJ Trahan",81,NA,1138.75,72,168,"ProximitytoHolefrom30yards",2005
193,193,"Joe Durant",81,NA,1049.25,66,115,"ProximitytoHolefrom30yards",2005
193,193,"John Rollins",97,NA,1179.583,74,175,"ProximitytoHolefrom30yards",2005
195,195,"Bill Glasson",54,NA,434.167,27,151,"ProximitytoHolefrom30yards",2005
196,196,"Brent Geiberger",61,NA,893.083,54,164,"ProximitytoHolefrom30yards",2005
197,197,"Tom Byrum",83,NA,1256.75,75,94,"ProximitytoHolefrom30yards",2005
198,198,"Sean OHair",103,NA,1133.75,66,103,"ProximitytoHolefrom30yards",2005
199,199,"Ben Curtis",65,NA,466.167,27,176,"ProximitytoHolefrom30yards",2005
200,200,"Chris Smith",93,NA,1381.583,79,201,"ProximitytoHolefrom30yards",2005
201,201,"Jay Haas",54,NA,570.333,32,116,"ProximitytoHolefrom30yards",2005
202,202,"Mathias Gronberg",60,NA,838.667,46,1,"ProximitytoHolefrom30yards",2005
