"Approachesfrom200yardsRgh_RANKTHISWEEK_2010","Approachesfrom200yardsRgh_RANKLASTWEEK_2010","Approachesfrom200yardsRgh_PLAYERNAME_2010","Approachesfrom200yardsRgh_ROUNDS_2010","Approachesfrom200yardsRgh_AVG_2010","Approachesfrom200yardsRgh_TOTALDISTANCEFEET_2010","Approachesfrom200yardsRgh_OFATTEMPTS_2010","Approachesfrom200yardsRgh_RELATIVETOPAR_2010","stat_name","year"
1,1,"Omar Uresti",74,NA,1042.667,19,-4,"Approachesfrom200yardsRgh",2010
2,2,"Phil Mickelson",76,NA,2924.75,53,-17,"Approachesfrom200yardsRgh",2010
3,3,"Ben Crane",85,NA,2072,37,-7,"Approachesfrom200yardsRgh",2010
4,4,"Retief Goosen",75,NA,2039.333,36,-1,"Approachesfrom200yardsRgh",2010
5,5,"YE Yang",72,NA,1986.5,35,-7,"Approachesfrom200yardsRgh",2010
6,6,"Adam Scott",70,NA,1881.833,33,-3,"Approachesfrom200yardsRgh",2010
7,7,"Jonathan Byrd",85,NA,2425.083,42,-7,"Approachesfrom200yardsRgh",2010
8,8,"Robert Allenby",76,NA,2096.5,36,-10,"Approachesfrom200yardsRgh",2010
9,9,"KJ Choi",82,NA,1807.25,31,-10,"Approachesfrom200yardsRgh",2010
10,10,"Tim Clark",88,NA,1579.417,27,3,"Approachesfrom200yardsRgh",2010
11,11,"Dustin Johnson",83,NA,2068.5,35,-16,"Approachesfrom200yardsRgh",2010
12,12,"Bill Haas",87,NA,2608.417,44,-20,"Approachesfrom200yardsRgh",2010
13,13,"Mathias Gronberg",61,NA,1543.167,26,-4,"Approachesfrom200yardsRgh",2010
14,14,"Johnson Wagner",85,NA,2283.083,38,-4,"Approachesfrom200yardsRgh",2010
15,15,"Jay Williamson",76,NA,1328.167,22,3,"Approachesfrom200yardsRgh",2010
16,16,"John Merrick",109,NA,2365,39,-2,"Approachesfrom200yardsRgh",2010
17,17,"Cameron Tringale",55,NA,1650.667,27,-4,"Approachesfrom200yardsRgh",2010
18,18,"Chris Tidland",77,NA,2081.167,34,-3,"Approachesfrom200yardsRgh",2010
19,19,"Steve Flesch",78,NA,3066.083,50,4,"Approachesfrom200yardsRgh",2010
20,20,"Tom Gillis",97,NA,2771.167,45,-8,"Approachesfrom200yardsRgh",2010
21,21,"Woody Austin",93,NA,3212.417,52,1,"Approachesfrom200yardsRgh",2010
22,22,"George McNeill",79,NA,3856.583,62,-14,"Approachesfrom200yardsRgh",2010
22,22,"Nick Watney",91,NA,2050.5,33,-12,"Approachesfrom200yardsRgh",2010
24,24,"Camilo Villegas",78,NA,2448.5,39,-8,"Approachesfrom200yardsRgh",2010
25,25,"Geoff Ogilvy",62,NA,2137.167,34,0,"Approachesfrom200yardsRgh",2010
26,26,"Justin Bolli",55,NA,1132.167,18,-1,"Approachesfrom200yardsRgh",2010
26,26,"Nicholas Thompson",88,NA,2077.25,33,-2,"Approachesfrom200yardsRgh",2010
28,28,"Sean OHair",84,NA,2078.75,33,-6,"Approachesfrom200yardsRgh",2010
28,28,"Kenny Perry",69,NA,819.417,13,0,"Approachesfrom200yardsRgh",2010
