"ConsecutiveFairwaysHit_RANKTHISWEEK_2016","ConsecutiveFairwaysHit_RANKLASTWEEK_2016","ConsecutiveFairwaysHit_PLAYERNAME_2016","ConsecutiveFairwaysHit_EVENTS_2016","ConsecutiveFairwaysHit_BESTSTREAK_2016","ConsecutiveFairwaysHit_CURRENTSTREAK_2016","stat_name","year"
61,61,"Derek Fathauer",18,15,NA,"ConsecutiveFairwaysHit",2016
61,61,"Fabian Gomez",15,15,NA,"ConsecutiveFairwaysHit",2016
61,61,"David Hearn",18,15,4,"ConsecutiveFairwaysHit",2016
61,61,"Justin Leonard",8,15,NA,"ConsecutiveFairwaysHit",2016
61,61,"Davis Love III",11,15,NA,"ConsecutiveFairwaysHit",2016
61,61,"Rory McIlroy",9,15,2,"ConsecutiveFairwaysHit",2016
61,61,"Bryce Molder",16,15,13,"ConsecutiveFairwaysHit",2016
61,61,"Scott Piercy",12,15,1,"ConsecutiveFairwaysHit",2016
61,61,"Patrick Rodgers",16,15,1,"ConsecutiveFairwaysHit",2016
61,61,"Chris Stroud",17,15,1,"ConsecutiveFairwaysHit",2016
61,61,"Johnson Wagner",14,15,NA,"ConsecutiveFairwaysHit",2016
77,77,"Byeong Hun An",7,14,3,"ConsecutiveFairwaysHit",2016
77,77,"Blayne Barber",16,14,NA,"ConsecutiveFairwaysHit",2016
77,77,"Ben Crane",17,14,3,"ConsecutiveFairwaysHit",2016
77,77,"Brendon de Jonge",19,14,2,"ConsecutiveFairwaysHit",2016
77,77,"Matthew Fitzpatrick",7,14,2,"ConsecutiveFairwaysHit",2016
77,77,"Oscar Fraustro",1,14,2,"ConsecutiveFairwaysHit",2016
77,77,"Fred Funk",4,14,NA,"ConsecutiveFairwaysHit",2016
77,77,"Rhein Gibson",13,14,4,"ConsecutiveFairwaysHit",2016
77,77,"Luke Guthrie",11,14,1,"ConsecutiveFairwaysHit",2016
77,77,"Adam Hadwin",16,14,1,"ConsecutiveFairwaysHit",2016
77,77,"Tom Hoge",15,14,NA,"ConsecutiveFairwaysHit",2016
77,77,"John Huh",16,14,5,"ConsecutiveFairwaysHit",2016
77,77,"Chris Kirk",15,14,1,"ConsecutiveFairwaysHit",2016
77,77,"Kevin Kisner",14,14,NA,"ConsecutiveFairwaysHit",2016
77,77,"Sandy Lyle",1,14,14,"ConsecutiveFairwaysHit",2016
77,77,"Andres Romero",8,14,2,"ConsecutiveFairwaysHit",2016
77,77,"Ryan Ruffels",6,14,1,"ConsecutiveFairwaysHit",2016
77,77,"Sam Saunders",15,14,NA,"ConsecutiveFairwaysHit",2016
77,77,"Webb Simpson",10,14,2,"ConsecutiveFairwaysHit",2016
77,77,"Kyle Stanley",17,14,NA,"ConsecutiveFairwaysHit",2016
77,77,"Hudson Swafford",17,14,1,"ConsecutiveFairwaysHit",2016
77,77,"Vaughn Taylor",11,14,NA,"ConsecutiveFairwaysHit",2016
77,77,"David Toms",11,14,1,"ConsecutiveFairwaysHit",2016
77,77,"Marc Turnesa",5,14,9,"ConsecutiveFairwaysHit",2016
77,77,"Tyrone Van Aswegen",20,14,NA,"ConsecutiveFairwaysHit",2016
102,102,"Daniel Berger",15,13,1,"ConsecutiveFairwaysHit",2016
102,102,"Jonas Blixt",16,13,NA,"ConsecutiveFairwaysHit",2016
102,102,"Rafa Cabrera Bello",4,13,NA,"ConsecutiveFairwaysHit",2016
102,102,"Roberto Castro",16,13,NA,"ConsecutiveFairwaysHit",2016
102,102,"KJ Choi",14,13,1,"ConsecutiveFairwaysHit",2016
102,102,"Stewart Cink",14,13,NA,"ConsecutiveFairwaysHit",2016
102,102,"Derek Ernst",12,13,2,"ConsecutiveFairwaysHit",2016
102,102,"Tommy Gainey",4,13,3,"ConsecutiveFairwaysHit",2016
102,102,"Billy Horschel",12,13,NA,"ConsecutiveFairwaysHit",2016
102,102,"Matt Kuchar",12,13,9,"ConsecutiveFairwaysHit",2016
102,102,"Scott Langley",13,13,1,"ConsecutiveFairwaysHit",2016
102,102,"Jamie Lovemark",17,13,NA,"ConsecutiveFairwaysHit",2016
102,234,"Shane Lowry",10,13,13,"ConsecutiveFairwaysHit",2016
102,102,"Francesco Molinari",10,13,NA,"ConsecutiveFairwaysHit",2016
102,102,"Cameron Percy",7,13,2,"ConsecutiveFairwaysHit",2016
102,102,"Wes Roach",12,13,4,"ConsecutiveFairwaysHit",2016
102,102,"Vijay Singh",13,13,1,"ConsecutiveFairwaysHit",2016
102,102,"Cameron Smith",14,13,NA,"ConsecutiveFairwaysHit",2016
102,102,"Brett Stegmaier",19,13,NA,"ConsecutiveFairwaysHit",2016
102,102,"Jhonattan Vegas",14,13,NA,"ConsecutiveFairwaysHit",2016
102,102,"Boo Weekley",17,13,NA,"ConsecutiveFairwaysHit",2016
102,102,"Tim Wilkinson",11,13,NA,"ConsecutiveFairwaysHit",2016
124,123,"Matt Atkins",1,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Michael Bradley",5,12,3,"ConsecutiveFairwaysHit",2016
124,123,"Danny Chia",2,12,1,"ConsecutiveFairwaysHit",2016
124,123,"Jon Curran",18,12,5,"ConsecutiveFairwaysHit",2016
124,123,"Brian Davis",8,12,3,"ConsecutiveFairwaysHit",2016
124,123,"Andrew Dodt",2,12,1,"ConsecutiveFairwaysHit",2016
124,123,"Tony Finau",15,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Lucas Glover",16,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Retief Goosen",10,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Chesson Hadley",16,12,1,"ConsecutiveFairwaysHit",2016
124,123,"Thongchai Jaidee",6,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Zach Johnson",12,12,5,"ConsecutiveFairwaysHit",2016
124,123,"Michael Kim",18,12,1,"ConsecutiveFairwaysHit",2016
124,123,"Russell Knox",14,12,4,"ConsecutiveFairwaysHit",2016
124,123,"Brooks Koepka",11,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Kelly Kraft",12,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Anirban Lahiri",13,12,1,"ConsecutiveFairwaysHit",2016
124,123,"William McGirt",15,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Parker McLachlin",1,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Sean OHair",14,12,1,"ConsecutiveFairwaysHit",2016
124,123,"Greg Owen",18,12,1,"ConsecutiveFairwaysHit",2016
124,123,"Pat Perez",11,12,1,"ConsecutiveFairwaysHit",2016
124,123,"Scott Pinckney",18,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Dicky Pride",13,12,4,"ConsecutiveFairwaysHit",2016
124,123,"Ted Purdy",4,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Patrick Reed",14,12,1,"ConsecutiveFairwaysHit",2016
124,123,"Rory Sabbatini",14,12,1,"ConsecutiveFairwaysHit",2016
124,123,"Xander Schauffele",2,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Brendan Steele",14,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Hunter Stewart",7,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Cameron Tringale",14,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Dawie van der Walt",16,12,NA,"ConsecutiveFairwaysHit",2016
124,123,"Will Wilcox",16,12,3,"ConsecutiveFairwaysHit",2016
124,123,"Danny Willett",5,12,3,"ConsecutiveFairwaysHit",2016
124,123,"Gary Woodland",12,12,1,"ConsecutiveFairwaysHit",2016
159,158,"Abraham Ancer",11,11,6,"ConsecutiveFairwaysHit",2016
159,158,"Stuart Appleby",13,11,6,"ConsecutiveFairwaysHit",2016
159,158,"Aaron Baddeley",15,11,1,"ConsecutiveFairwaysHit",2016
159,158,"Frankie Capan",1,11,NA,"ConsecutiveFairwaysHit",2016
159,158,"Kevin Chappell",14,11,NA,"ConsecutiveFairwaysHit",2016
159,158,"Jamie Donaldson",8,11,NA,"ConsecutiveFairwaysHit",2016
159,158,"Paul Dunne",3,11,2,"ConsecutiveFairwaysHit",2016
159,158,"Tom Gillis",7,11,1,"ConsecutiveFairwaysHit",2016
159,158,"Andres Gonzales",17,11,2,"ConsecutiveFairwaysHit",2016
159,158,"Padraig Harrington",11,11,NA,"ConsecutiveFairwaysHit",2016
159,158,"JJ Henry",14,11,NA,"ConsecutiveFairwaysHit",2016
159,158,"Freddie Jacobson",16,11,4,"ConsecutiveFairwaysHit",2016
159,158,"Matt Jones",15,11,NA,"ConsecutiveFairwaysHit",2016
159,158,"Smylie Kaufman",16,11,5,"ConsecutiveFairwaysHit",2016
159,158,"Martin Kaymer",6,11,1,"ConsecutiveFairwaysHit",2016
159,158,"Jason Kokrak",17,11,5,"ConsecutiveFairwaysHit",2016
159,158,"Richard Lee",6,11,10,"ConsecutiveFairwaysHit",2016
159,158,"David Lingmerth",15,11,5,"ConsecutiveFairwaysHit",2016
159,158,"Luke List",17,11,NA,"ConsecutiveFairwaysHit",2016
159,158,"Hunter Mahan",14,11,2,"ConsecutiveFairwaysHit",2016
159,158,"Steve Marino",14,11,2,"ConsecutiveFairwaysHit",2016
159,158,"Prayad Marksaeng",1,11,4,"ConsecutiveFairwaysHit",2016
159,194,"Ben Martin",14,11,2,"ConsecutiveFairwaysHit",2016
159,158,"Hideki Matsuyama",12,11,1,"ConsecutiveFairwaysHit",2016
159,158,"George McNeill",13,11,1,"ConsecutiveFairwaysHit",2016
159,158,"John Merrick",7,11,1,"ConsecutiveFairwaysHit",2016
159,158,"Rob Oppenheim",11,11,NA,"ConsecutiveFairwaysHit",2016
159,158,"DA Points",11,11,NA,"ConsecutiveFairwaysHit",2016
159,158,"Ian Poulter",10,11,1,"ConsecutiveFairwaysHit",2016
159,158,"Justin Rose",10,11,1,"ConsecutiveFairwaysHit",2016
159,158,"Jordan Spieth",9,11,2,"ConsecutiveFairwaysHit",2016
159,158,"Scott Stallings",17,11,NA,"ConsecutiveFairwaysHit",2016
159,158,"Shawn Stefani",16,11,NA,"ConsecutiveFairwaysHit",2016
159,158,"Adam Svensson",2,11,NA,"ConsecutiveFairwaysHit",2016
159,194,"Nick Taylor",17,11,1,"ConsecutiveFairwaysHit",2016
159,158,"Nicholas Thompson",5,11,2,"ConsecutiveFairwaysHit",2016
159,158,"Tom Watson",1,11,11,"ConsecutiveFairwaysHit",2016
159,158,"Steve Wheatcroft",16,11,2,"ConsecutiveFairwaysHit",2016
197,194,"Kiradech Aphibarnrat",5,10,1,"ConsecutiveFairwaysHit",2016
197,194,"Ricky Barnes",18,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Gregory Bourdy",1,10,10,"ConsecutiveFairwaysHit",2016
197,194,"Bronson Burgoon",17,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Miguel Angel Carballo",11,10,1,"ConsecutiveFairwaysHit",2016
197,194,"Chad Collins",16,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Erik Compton",16,10,1,"ConsecutiveFairwaysHit",2016
197,194,"Charlie Danielson",1,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Glen Day",2,10,9,"ConsecutiveFairwaysHit",2016
197,194,"Luke Donald",13,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Victor Dubuisson",3,10,1,"ConsecutiveFairwaysHit",2016
197,194,"Ernie Els",10,10,1,"ConsecutiveFairwaysHit",2016
197,194,"Harris English",15,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Rickie Fowler",12,10,1,"ConsecutiveFairwaysHit",2016
197,194,"Sergio Garcia",8,10,2,"ConsecutiveFairwaysHit",2016
197,194,"Ricardo Gouveia",1,10,1,"ConsecutiveFairwaysHit",2016
197,194,"James Hahn",15,10,1,"ConsecutiveFairwaysHit",2016
197,194,"Morgan Hoffmann",15,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Hiroshi Iwata",18,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Sung Kang",16,10,1,"ConsecutiveFairwaysHit",2016
197,194,"Robert Karlsson",2,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Daisuke Kataoka",1,10,1,"ConsecutiveFairwaysHit",2016
197,194,"Patton Kizzire",16,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Soren Kjeldsen",5,10,2,"ConsecutiveFairwaysHit",2016
197,194,"DH Lee",13,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Frank Lickliter II",4,10,1,"ConsecutiveFairwaysHit",2016
197,194,"Larry Mize",1,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Kevin Na",14,10,5,"ConsecutiveFairwaysHit",2016
197,194,"Ryan Palmer",12,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"John Peterson",3,10,1,"ConsecutiveFairwaysHit",2016
197,194,"Paul Peterson",1,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"John Rollins",5,10,5,"ConsecutiveFairwaysHit",2016
197,194,"John Senden",15,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Andy Sullivan",7,10,2,"ConsecutiveFairwaysHit",2016
197,194,"Jimmy Walker",12,10,NA,"ConsecutiveFairwaysHit",2016
197,194,"Bernd Wiesberger",7,10,2,"ConsecutiveFairwaysHit",2016
197,194,"Chris Wood",5,10,1,"ConsecutiveFairwaysHit",2016
197,194,"Tim Yelverton",1,10,4,"ConsecutiveFairwaysHit",2016
235,234,"Robert Allenby",16,9,4,"ConsecutiveFairwaysHit",2016
235,234,"Jonathan Byrd",6,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Bud Cauley",6,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Rodolfo Cazaubon",3,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Gavin Coles",1,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Bryson DeChambeau",5,9,3,"ConsecutiveFairwaysHit",2016
235,234,"Graham DeLaet",14,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Matt Every",14,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Trevor Fisher Jr",1,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Ross Fisher",2,9,1,"ConsecutiveFairwaysHit",2016
235,234,"Steve Flesch",3,9,2,"ConsecutiveFairwaysHit",2016
235,234,"Brian Gay",8,9,1,"ConsecutiveFairwaysHit",2016
235,234,"JB Holmes",10,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Charles Howell III",17,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Trevor Immelman",7,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Ryo Ishikawa",6,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Dustin Johnson",9,9,2,"ConsecutiveFairwaysHit",2016
235,234,"KT Kim",2,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Satoshi Kodaira",2,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Bernhard Langer",1,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Andrew Loupe",16,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Matt Mabrey",1,9,6,"ConsecutiveFairwaysHit",2016
235,234,"Phil Mickelson",11,9,1,"ConsecutiveFairwaysHit",2016
235,234,"Jeff Overton",17,9,1,"ConsecutiveFairwaysHit",2016
235,234,"Alex Prugh",7,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"Curtis Reed",1,9,NA,"ConsecutiveFairwaysHit",2016
235,234,"DJ Trahan",7,9,NA,"ConsecutiveFairwaysHit",2016
262,262,"Blake Adams",4,8,3,"ConsecutiveFairwaysHit",2016
262,262,"Cameron Beckman",7,8,6,"ConsecutiveFairwaysHit",2016
262,262,"Charlie Beljan",13,8,NA,"ConsecutiveFairwaysHit",2016
262,262,"Ryan Blaum",1,8,1,"ConsecutiveFairwaysHit",2016
262,262,"Steven Bowditch",14,8,NA,"ConsecutiveFairwaysHit",2016
262,262,"Darren Clarke",2,8,2,"ConsecutiveFairwaysHit",2016
262,262,"Jason Day",9,8,4,"ConsecutiveFairwaysHit",2016
262,262,"Bo Hoag",1,8,NA,"ConsecutiveFairwaysHit",2016
262,262,"Charley Hoffman",14,8,1,"ConsecutiveFairwaysHit",2016
262,262,"David Hronek",1,8,8,"ConsecutiveFairwaysHit",2016
262,262,"Miguel Angel Jimenez",1,8,1,"ConsecutiveFairwaysHit",2016
262,262,"Martin Laird",13,8,1,"ConsecutiveFairwaysHit",2016
262,262,"Romain Langasque",1,8,3,"ConsecutiveFairwaysHit",2016
262,262,"Jarrod Lyle",7,8,NA,"ConsecutiveFairwaysHit",2016
262,262,"Mark OMeara",1,8,NA,"ConsecutiveFairwaysHit",2016
262,262,"Rod Pampling",8,8,4,"ConsecutiveFairwaysHit",2016
262,262,"Tim Petrovic",3,8,1,"ConsecutiveFairwaysHit",2016
262,262,"Carl Pettersson",14,8,NA,"ConsecutiveFairwaysHit",2016
262,262,"Michael Putnam",7,8,1,"ConsecutiveFairwaysHit",2016
262,262,"Jon Rahm",1,8,1,"ConsecutiveFairwaysHit",2016
262,262,"Robert Streb",16,8,1,"ConsecutiveFairwaysHit",2016
262,262,"Justin Thomas",15,8,1,"ConsecutiveFairwaysHit",2016
262,NA,"Ethan Tracy",1,8,NA,"ConsecutiveFairwaysHit",2016
262,262,"Bo Van Pelt",5,8,NA,"ConsecutiveFairwaysHit",2016
262,262,"Lee Westwood",4,8,NA,"ConsecutiveFairwaysHit",2016
262,262,"Fabrizio Zanotti",1,8,1,"ConsecutiveFairwaysHit",2016
262,262,"Xinjun Zhang",1,8,2,"ConsecutiveFairwaysHit",2016
289,288,"Joe Affrunti",2,7,5,"ConsecutiveFairwaysHit",2016
289,288,"Wu Ashun",1,7,1,"ConsecutiveFairwaysHit",2016
289,288,"Marcus Fraser",2,7,NA,"ConsecutiveFairwaysHit",2016
289,288,"Robert Gamez",1,7,2,"ConsecutiveFairwaysHit",2016
289,288,"Branden Grace",9,7,2,"ConsecutiveFairwaysHit",2016
289,288,"Mark Hensby",2,7,7,"ConsecutiveFairwaysHit",2016
289,288,"David Howell",1,7,2,"ConsecutiveFairwaysHit",2016
289,288,"Steven Jeffress",1,7,NA,"ConsecutiveFairwaysHit",2016
289,288,"Hao Tong Li",3,7,NA,"ConsecutiveFairwaysHit",2016
289,288,"Jack Maguire",2,7,3,"ConsecutiveFairwaysHit",2016
289,288,"John Mallinger",1,7,2,"ConsecutiveFairwaysHit",2016
289,288,"Mardan Mamat",1,7,3,"ConsecutiveFairwaysHit",2016
289,288,"Nick Mason",1,7,NA,"ConsecutiveFairwaysHit",2016
289,288,"Yusaku Miyazato",2,7,NA,"ConsecutiveFairwaysHit",2016
289,288,"Alan Morin",2,7,1,"ConsecutiveFairwaysHit",2016
289,288,"Seung Yul Noh",17,7,NA,"ConsecutiveFairwaysHit",2016
289,288,"Louis Oosthuizen",6,7,4,"ConsecutiveFairwaysHit",2016
289,288,"Charl Schwartzel",8,7,3,"ConsecutiveFairwaysHit",2016
289,288,"Heath Slocum",2,7,2,"ConsecutiveFairwaysHit",2016
289,288,"Hideto Tanihara",1,7,3,"ConsecutiveFairwaysHit",2016
289,288,"Omar Uresti",2,7,2,"ConsecutiveFairwaysHit",2016
289,288,"Tim Weinhart",1,7,2,"ConsecutiveFairwaysHit",2016
289,288,"Mike Weir",7,7,NA,"ConsecutiveFairwaysHit",2016
312,311,"Eric Axley",3,6,1,"ConsecutiveFairwaysHit",2016
312,311,"Matt Bettencourt",2,6,3,"ConsecutiveFairwaysHit",2016
312,311,"Dean Burmester",1,6,1,"ConsecutiveFairwaysHit",2016
312,311,"SSP Chawrasia",2,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Nick Cullen",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Matt Dobyns",5,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Dennis Downs",1,6,2,"ConsecutiveFairwaysHit",2016
312,311,"Jacob Eggers",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Bob Estes",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Tommy Fleetwood",1,6,6,"ConsecutiveFairwaysHit",2016
312,311,"Martin Flores",1,6,1,"ConsecutiveFairwaysHit",2016
312,311,"Domenico Geminiani",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Brandon Hagy",2,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Marty Jertson",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Nick Killpack",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Ben Leong",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Denny McCarthy",1,6,1,"ConsecutiveFairwaysHit",2016
312,311,"Paul McConnell",2,6,2,"ConsecutiveFairwaysHit",2016
312,311,"James Morrison",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Trey Mullinax",2,6,1,"ConsecutiveFairwaysHit",2016
312,311,"Alexander Noren",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Thorbjorn Olesen",2,6,6,"ConsecutiveFairwaysHit",2016
312,311,"Carlos Ortiz",17,6,4,"ConsecutiveFairwaysHit",2016
312,311,"Jin Park",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Brett Quigley",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Sammy Schmitz",1,6,2,"ConsecutiveFairwaysHit",2016
312,311,"Chad Sorensen",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Miguel Tabuena",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Marc Warren",1,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Nick Watney",5,6,NA,"ConsecutiveFairwaysHit",2016
312,311,"Scott Wolfes",1,6,1,"ConsecutiveFairwaysHit",2016
343,342,"Mark Anderson",1,5,1,"ConsecutiveFairwaysHit",2016
343,342,"Connor Arendell",1,5,1,"ConsecutiveFairwaysHit",2016
343,342,"Kristoffer Broberg",1,5,2,"ConsecutiveFairwaysHit",2016
343,342,"Rafael Campos",2,5,2,"ConsecutiveFairwaysHit",2016
343,342,"Paul Chaplet",1,5,NA,"ConsecutiveFairwaysHit",2016
343,342,"George Coetzee",2,5,2,"ConsecutiveFairwaysHit",2016
343,342,"James Driscoll",1,5,2,"ConsecutiveFairwaysHit",2016
343,342,"David Duval",1,5,NA,"ConsecutiveFairwaysHit",2016
