"DrivingPct320AllDrives_RANKTHISWEEK_2013","DrivingPct320AllDrives_RANKLASTWEEK_2013","DrivingPct320AllDrives_PLAYERNAME_2013","DrivingPct320AllDrives_ROUNDS_2013","DrivingPct320AllDrives_Pct_2013","DrivingPct320AllDrives_TOTALDRIVESFOR320_2013","DrivingPct320AllDrives_TOTALDRIVESOVERALL_2013","DrivingPct320AllDrives_RELATIVETOPAR_2013","stat_name","year"
1,1,"Bubba Watson",76,24.49,203,829,-0.202,"DrivingPct320AllDrives",2013
2,2,"Nicolas Colsaerts",50,20.83,105,504,-0.048,"DrivingPct320AllDrives",2013
3,3,"Dustin Johnson",71,20.64,148,717,-0.331,"DrivingPct320AllDrives",2013
4,4,"Luke List",65,17.82,129,724,-0.24,"DrivingPct320AllDrives",2013
5,5,"Robert Garrigus",69,16.03,109,680,-0.312,"DrivingPct320AllDrives",2013
6,6,"Gary Woodland",94,15.53,180,1159,-0.217,"DrivingPct320AllDrives",2013
7,7,"Jason Day",86,14.94,127,850,-0.213,"DrivingPct320AllDrives",2013
8,8,"Charlie Beljan",62,14.68,113,770,-0.115,"DrivingPct320AllDrives",2013
9,9,"Jason Kokrak",78,14.64,147,1004,-0.313,"DrivingPct320AllDrives",2013
10,10,"Kyle Stanley",71,14.49,122,842,-0.213,"DrivingPct320AllDrives",2013
11,11,"Keegan Bradley",88,14.14,143,1011,-0.322,"DrivingPct320AllDrives",2013
12,12,"Rory McIlroy",56,13.96,80,573,-0.263,"DrivingPct320AllDrives",2013
13,13,"Scott Stallings",79,13.65,126,923,-0.214,"DrivingPct320AllDrives",2013
14,14,"Scott Piercy",78,13.23,115,869,-0.261,"DrivingPct320AllDrives",2013
15,15,"Jimmy Walker",84,12.26,128,1044,-0.281,"DrivingPct320AllDrives",2013
16,16,"Angel Cabrera",73,11.71,93,794,-0.247,"DrivingPct320AllDrives",2013
17,17,"Ryan Palmer",79,11.46,110,960,-0.282,"DrivingPct320AllDrives",2013
18,18,"Adam Scott",61,11.11,68,612,-0.235,"DrivingPct320AllDrives",2013
19,19,"Graham DeLaet",94,10.82,122,1128,-0.246,"DrivingPct320AllDrives",2013
20,20,"Martin Flores",83,10.58,112,1059,-0.25,"DrivingPct320AllDrives",2013
20,20,"Charl Schwartzel",69,10.58,80,756,-0.3,"DrivingPct320AllDrives",2013
22,22,"Eric Meierdierks",48,10.49,54,515,-0.111,"DrivingPct320AllDrives",2013
23,23,"Seung Yul Noh",71,10.29,89,865,-0.157,"DrivingPct320AllDrives",2013
24,24,"Morgan Hoffmann",64,10.26,76,741,-0.368,"DrivingPct320AllDrives",2013
25,25,"Shawn Stefani",63,9.22,64,694,-0.094,"DrivingPct320AllDrives",2013
26,26,"Steven Bowditch",67,9.03,73,808,-0.26,"DrivingPct320AllDrives",2013
27,27,"Robert Streb",75,8.82,76,862,-0.224,"DrivingPct320AllDrives",2013
28,28,"Jim Herman",59,8.47,52,614,-0.288,"DrivingPct320AllDrives",2013
29,29,"Andres Romero",63,8.26,60,726,-0.267,"DrivingPct320AllDrives",2013
30,30,"John Rollins",77,8.25,78,946,-0.192,"DrivingPct320AllDrives",2013
31,31,"Lucas Glover",65,8.17,59,722,-0.322,"DrivingPct320AllDrives",2013
32,32,"Harris English",95,7.97,91,1142,-0.363,"DrivingPct320AllDrives",2013
33,33,"Nick Watney",88,7.84,80,1021,-0.25,"DrivingPct320AllDrives",2013
34,34,"Tag Ridings",69,7.82,63,806,-0.206,"DrivingPct320AllDrives",2013
35,35,"Sean OHair",56,7.48,53,709,0.038,"DrivingPct320AllDrives",2013
36,36,"Carl Pettersson",82,7.26,65,895,-0.323,"DrivingPct320AllDrives",2013
37,37,"Charles Howell III",87,7.16,80,1118,-0.3,"DrivingPct320AllDrives",2013
38,38,"Marc Leishman",77,7.15,64,895,-0.25,"DrivingPct320AllDrives",2013
39,39,"Rory Sabbatini",86,6.98,70,1003,-0.3,"DrivingPct320AllDrives",2013
40,40,"Peter Hanson",45,6.93,32,462,-0.313,"DrivingPct320AllDrives",2013
41,41,"Steve Stricker",51,6.69,33,493,-0.242,"DrivingPct320AllDrives",2013
42,42,"Justin Rose",62,6.68,43,644,-0.372,"DrivingPct320AllDrives",2013
43,43,"Kevin Chappell",80,6.64,62,934,-0.242,"DrivingPct320AllDrives",2013
44,44,"Tommy Gainey",84,6.57,69,1050,-0.116,"DrivingPct320AllDrives",2013
45,45,"Martin Laird",68,6.52,48,736,-0.188,"DrivingPct320AllDrives",2013
46,46,"Henrik Stenson",65,6.49,40,616,-0.475,"DrivingPct320AllDrives",2013
47,47,"Charley Hoffman",84,6.4,65,1016,-0.415,"DrivingPct320AllDrives",2013
48,48,"Ian Poulter",59,6.38,35,549,-0.057,"DrivingPct320AllDrives",2013
49,49,"Aaron Baddeley",68,6.34,52,820,-0.346,"DrivingPct320AllDrives",2013
50,50,"Troy Matteson",68,6.33,52,821,-0.135,"DrivingPct320AllDrives",2013
51,51,"Billy Horschel",96,6.23,72,1156,-0.25,"DrivingPct320AllDrives",2013
52,52,"Hunter Mahan",91,6.18,59,955,-0.339,"DrivingPct320AllDrives",2013
53,53,"Matt Jones",83,6.15,60,976,-0.383,"DrivingPct320AllDrives",2013
54,54,"Kevin Stadler",83,6.13,59,962,-0.288,"DrivingPct320AllDrives",2013
55,55,"Jeff Overton",78,6.12,63,1030,-0.238,"DrivingPct320AllDrives",2013
56,56,"James Hahn",78,6.1,57,934,-0.193,"DrivingPct320AllDrives",2013
57,57,"Ryo Ishikawa",72,6,46,767,-0.283,"DrivingPct320AllDrives",2013
58,58,"Padraig Harrington",52,5.92,29,490,-0.31,"DrivingPct320AllDrives",2013
