"TenthTeeLatePar5ScoringAverage_RANKTHISWEEK_2016","TenthTeeLatePar5ScoringAverage_RANKLASTWEEK_2016","TenthTeeLatePar5ScoringAverage_PLAYERNAME_2016","TenthTeeLatePar5ScoringAverage_ROUNDS_2016","TenthTeeLatePar5ScoringAverage_AVG_2016","TenthTeeLatePar5ScoringAverage_TOTALSTROKES_2016","TenthTeeLatePar5ScoringAverage_TOTALHOLES_2016","stat_name","year"
109,111,"Tyler Aldridge",53,4.7,141,30,"TenthTeeLatePar5ScoringAverage",2016
109,111,"Harris English",51,4.7,141,30,"TenthTeeLatePar5ScoringAverage",2016
109,83,"David Hearn",55,4.7,207,44,"TenthTeeLatePar5ScoringAverage",2016
109,111,"Marc Leishman",41,4.7,47,10,"TenthTeeLatePar5ScoringAverage",2016
109,111,"David Lingmerth",54,4.7,155,33,"TenthTeeLatePar5ScoringAverage",2016
109,74,"Francesco Molinari",36,4.7,94,20,"TenthTeeLatePar5ScoringAverage",2016
109,111,"Rory Sabbatini",40,4.7,207,44,"TenthTeeLatePar5ScoringAverage",2016
109,131,"Camilo Villegas",50,4.7,174,37,"TenthTeeLatePar5ScoringAverage",2016
117,95,"Scott Brown",59,4.71,165,35,"TenthTeeLatePar5ScoringAverage",2016
117,120,"KJ Choi",47,4.71,226,48,"TenthTeeLatePar5ScoringAverage",2016
117,120,"Jason Gore",51,4.71,165,35,"TenthTeeLatePar5ScoringAverage",2016
117,120,"Emiliano Grillo",47,4.71,99,21,"TenthTeeLatePar5ScoringAverage",2016
117,120,"Russell Knox",48,4.71,66,14,"TenthTeeLatePar5ScoringAverage",2016
117,120,"Kevin Na",52,4.71,146,31,"TenthTeeLatePar5ScoringAverage",2016
117,120,"Wes Roach",33,4.71,165,35,"TenthTeeLatePar5ScoringAverage",2016
117,111,"Kyle Stanley",57,4.71,146,31,"TenthTeeLatePar5ScoringAverage",2016
125,86,"Zac Blair",56,4.72,184,39,"TenthTeeLatePar5ScoringAverage",2016
125,172,"Angel Cabrera",42,4.72,170,36,"TenthTeeLatePar5ScoringAverage",2016
125,162,"Retief Goosen",37,4.72,151,32,"TenthTeeLatePar5ScoringAverage",2016
125,144,"Padraig Harrington",38,4.72,118,25,"TenthTeeLatePar5ScoringAverage",2016
125,144,"Mark Hubbard",73,4.72,255,54,"TenthTeeLatePar5ScoringAverage",2016
125,127,"Jason Kokrak",52,4.72,85,18,"TenthTeeLatePar5ScoringAverage",2016
125,127,"Carl Pettersson",31,4.72,137,29,"TenthTeeLatePar5ScoringAverage",2016
125,127,"David Toms",38,4.72,170,36,"TenthTeeLatePar5ScoringAverage",2016
133,106,"Brendon de Jonge",55,4.73,189,40,"TenthTeeLatePar5ScoringAverage",2016
133,106,"Graham DeLaet",50,4.73,142,30,"TenthTeeLatePar5ScoringAverage",2016
133,131,"Tom Hoge",47,4.73,208,44,"TenthTeeLatePar5ScoringAverage",2016
133,131,"Jeff Overton",51,4.73,156,33,"TenthTeeLatePar5ScoringAverage",2016
137,136,"Brice Garnett",29,4.74,147,31,"TenthTeeLatePar5ScoringAverage",2016
137,136,"Justin Hicks",26,4.74,90,19,"TenthTeeLatePar5ScoringAverage",2016
137,136,"Scott Langley",41,4.74,90,19,"TenthTeeLatePar5ScoringAverage",2016
140,142,"Billy Hurley III",22,4.75,95,20,"TenthTeeLatePar5ScoringAverage",2016
140,142,"Adam Scott",39,4.75,38,8,"TenthTeeLatePar5ScoringAverage",2016
140,131,"Nick Taylor",57,4.75,261,55,"TenthTeeLatePar5ScoringAverage",2016
143,144,"Keegan Bradley",40,4.76,100,21,"TenthTeeLatePar5ScoringAverage",2016
143,144,"Martin Piller",37,4.76,100,21,"TenthTeeLatePar5ScoringAverage",2016
143,144,"John Senden",48,4.76,214,45,"TenthTeeLatePar5ScoringAverage",2016
143,144,"Dawie van der Walt",48,4.76,219,46,"TenthTeeLatePar5ScoringAverage",2016
143,144,"Jhonattan Vegas",49,4.76,100,21,"TenthTeeLatePar5ScoringAverage",2016
148,151,"Ben Crane",48,4.77,224,47,"TenthTeeLatePar5ScoringAverage",2016
148,127,"Hiroshi Iwata",51,4.77,224,47,"TenthTeeLatePar5ScoringAverage",2016
148,151,"Jerry Kelly",44,4.77,205,43,"TenthTeeLatePar5ScoringAverage",2016
148,151,"Whee Kim",54,4.77,124,26,"TenthTeeLatePar5ScoringAverage",2016
148,151,"Henrik Norlander",41,4.77,124,26,"TenthTeeLatePar5ScoringAverage",2016
148,151,"DA Points",32,4.77,186,39,"TenthTeeLatePar5ScoringAverage",2016
148,151,"Sam Saunders",40,4.77,124,26,"TenthTeeLatePar5ScoringAverage",2016
155,158,"Chad Collins",45,4.78,129,27,"TenthTeeLatePar5ScoringAverage",2016
155,158,"Russell Henley",42,4.78,191,40,"TenthTeeLatePar5ScoringAverage",2016
155,158,"Kelly Kraft",35,4.78,215,45,"TenthTeeLatePar5ScoringAverage",2016
155,158,"Chez Reavie",56,4.78,191,40,"TenthTeeLatePar5ScoringAverage",2016
155,136,"Cameron Smith",45,4.78,129,27,"TenthTeeLatePar5ScoringAverage",2016
160,162,"Erik Compton",45,4.79,115,24,"TenthTeeLatePar5ScoringAverage",2016
160,162,"Matt Every",34,4.79,158,33,"TenthTeeLatePar5ScoringAverage",2016
160,162,"Freddie Jacobson",54,4.79,158,33,"TenthTeeLatePar5ScoringAverage",2016
160,136,"Will Ma Kenzie",54,4.79,182,38,"TenthTeeLatePar5ScoringAverage",2016
160,162,"Chris Stroud",52,4.79,206,43,"TenthTeeLatePar5ScoringAverage",2016
165,169,"Brian Harman",60,4.8,293,61,"TenthTeeLatePar5ScoringAverage",2016
165,136,"Matt Jones",45,4.8,240,50,"TenthTeeLatePar5ScoringAverage",2016
165,169,"Chris Kirk",51,4.8,168,35,"TenthTeeLatePar5ScoringAverage",2016
165,162,"Scott Pinckney",53,4.8,221,46,"TenthTeeLatePar5ScoringAverage",2016
165,169,"Andy Sullivan",25,4.8,96,20,"TenthTeeLatePar5ScoringAverage",2016
170,172,"Carlos Ortiz",47,4.81,173,36,"TenthTeeLatePar5ScoringAverage",2016
171,196,"George McNeill",33,4.82,106,22,"TenthTeeLatePar5ScoringAverage",2016
171,194,"Ryan Moore",40,4.82,82,17,"TenthTeeLatePar5ScoringAverage",2016
171,151,"Michael Thompson",46,4.82,164,34,"TenthTeeLatePar5ScoringAverage",2016
174,176,"Shane Bertsch",30,4.83,111,23,"TenthTeeLatePar5ScoringAverage",2016
174,162,"Anirban Lahiri",44,4.83,111,23,"TenthTeeLatePar5ScoringAverage",2016
176,178,"Jon Curran",55,4.84,121,25,"TenthTeeLatePar5ScoringAverage",2016
176,174,"Luke Donald",49,4.84,179,37,"TenthTeeLatePar5ScoringAverage",2016
176,178,"Justin Leonard",28,4.84,92,19,"TenthTeeLatePar5ScoringAverage",2016
176,178,"Bryce Molder",50,4.84,213,44,"TenthTeeLatePar5ScoringAverage",2016
176,176,"Scott Stallings",46,4.84,300,62,"TenthTeeLatePar5ScoringAverage",2016
181,181,"Rhein Gibson",36,4.85,189,39,"TenthTeeLatePar5ScoringAverage",2016
181,181,"Cameron Percy",22,4.85,97,20,"TenthTeeLatePar5ScoringAverage",2016
181,174,"Tyrone Van Aswegen",67,4.85,262,54,"TenthTeeLatePar5ScoringAverage",2016
184,190,"Alex Cejka",47,4.86,107,22,"TenthTeeLatePar5ScoringAverage",2016
184,183,"Brian Gay",22,4.86,102,21,"TenthTeeLatePar5ScoringAverage",2016
184,185,"Andres Gonzales",46,4.86,170,35,"TenthTeeLatePar5ScoringAverage",2016
184,183,"Brian Stuard",24,4.86,136,28,"TenthTeeLatePar5ScoringAverage",2016
188,185,"Andrew Landry",24,4.87,73,15,"TenthTeeLatePar5ScoringAverage",2016
189,187,"Robert Allenby",35,4.88,161,33,"TenthTeeLatePar5ScoringAverage",2016
189,187,"Rickie Fowler",42,4.88,39,8,"TenthTeeLatePar5ScoringAverage",2016
189,187,"DH Lee",35,4.88,156,32,"TenthTeeLatePar5ScoringAverage",2016
192,192,"Steven Bowditch",40,4.89,176,36,"TenthTeeLatePar5ScoringAverage",2016
192,190,"Steve Marino",40,4.89,176,36,"TenthTeeLatePar5ScoringAverage",2016
194,192,"Miguel Angel Carballo",24,4.91,54,11,"TenthTeeLatePar5ScoringAverage",2016
194,196,"Shane Lowry",35,4.91,108,22,"TenthTeeLatePar5ScoringAverage",2016
196,195,"DJ Trahan",23,4.93,74,15,"TenthTeeLatePar5ScoringAverage",2016
197,198,"Abraham Ancer",26,4.95,99,20,"TenthTeeLatePar5ScoringAverage",2016
197,198,"Troy Merritt",41,4.95,198,40,"TenthTeeLatePar5ScoringAverage",2016
199,200,"Luke Guthrie",31,5.09,117,23,"TenthTeeLatePar5ScoringAverage",2016
200,201,"Charlie Beljan",26,5.13,77,15,"TenthTeeLatePar5ScoringAverage",2016
200,201,"Sergio Garcia",28,5.13,41,8,"TenthTeeLatePar5ScoringAverage",2016
202,203,"Davis Love III",40,5.3,53,10,"TenthTeeLatePar5ScoringAverage",2016
