"ConsecutiveBirdiesEaglesstreak_RANKTHISWEEK_2012","ConsecutiveBirdiesEaglesstreak_RANKLASTWEEK_2012","ConsecutiveBirdiesEaglesstreak_PLAYERNAME_2012","ConsecutiveBirdiesEaglesstreak_EVENTS_2012","ConsecutiveBirdiesEaglesstreak_NUMBEROFHOLES_2012","stat_name","year"
15,15,"Bob Estes",23,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Martin Flores",30,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Robert Garrigus",26,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Bobby Gates",29,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Mathew Goggin",23,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Jason Gore",8,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Brian Harman",30,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Charles Howell III",29,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Freddie Jacobson",17,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Dustin Johnson",19,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Troy Kelly",23,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Anthony Kim",10,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Chris Kirk",27,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Russell Knox",23,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Marc Leishman",23,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Joost Luiten",3,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Hunter Mahan",23,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"David Mathis",29,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Troy Matteson",32,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"George McNeill",25,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Phil Mickelson",22,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Bryce Molder",25,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Ryan Moore",24,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Kevin Na",25,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Seung Yul Noh",28,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Sean OHair",24,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Geoff Ogilvy",20,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Rod Pampling",26,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Tom Pernice Jr",23,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Carl Pettersson",26,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Scott Piercy",28,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Dicky Pride",19,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"John Rollins",26,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Andres Romero",22,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Webb Simpson",22,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Heath Slocum",29,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Brandt Snedeker",22,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Scott Stallings",27,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Kyle Stanley",27,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Roland Thatcher",21,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Marc Turnesa",11,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Jimmy Walker",28,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Bubba Watson",19,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Charlie Wi",25,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Mark Wilson",25,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Gary Woodland",22,3,"ConsecutiveBirdiesEaglesstreak",2012
15,15,"Tiger Woods",19,3,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Blake Adams",32,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Michael Allen",3,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Robert Allenby",27,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Woody Austin",7,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Aaron Baddeley",22,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Sangmoon Bae",25,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Matt Bettencourt",31,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jonas Blixt",21,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jason Bohn",28,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Guy Boros",2,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Scott Brown",24,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jonathan Byrd",21,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Miguel Angel Carballo",25,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Roberto Castro",27,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"KJ Choi",21,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Gary Christian",28,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Stewart Cink",22,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Tim Clark",20,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Darren Clarke",7,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Will Claxton",28,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"George Coetzee",4,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Erik Compton",26,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Chris Couch",21,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Ben Curtis",19,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"John Daly",15,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Brian Davis",29,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Marco Dawson",22,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jason Day",17,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jason Dufner",22,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Scott Dunlap",20,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Harris English",27,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Derek Ernst",1,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Rickie Fowler",23,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Harrison Frazar",20,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Tadd Fujikawa",1,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jim Furyk",24,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Stephen Gangluff",23,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Sergio Garcia",16,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Brian Gay",28,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Tom Gillis",23,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Nathan Green",22,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Bill Haas",23,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Hunter Hamrick",5,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Peter Hanson",11,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"David Hearn",28,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Tim Herron",27,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Charley Hoffman",27,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"JB Holmes",25,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Billy Horschel",17,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"John Huh",28,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Ryo Ishikawa",18,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Lee Janzen",12,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Miguel Angel Jimenez",6,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Zach Johnson",25,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Matt Jones",19,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Sung Kang",30,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jerry Kelly",26,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Skip Kendall",5,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"JJ Killeen",33,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jason Kokrak",27,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Kelly Kraft",10,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Matt Kuchar",22,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Anirban Lahiri",1,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Danny Lee",26,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Spencer Levin",26,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Edward Loar",23,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Davis Love III",20,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jamie Lovemark",16,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Steve Lowery",1,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Bill Lunde",25,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jeff Maggert",27,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"John Mallinger",25,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Steve Marino",6,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Casey Martin",2,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"William McGirt",30,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Rory McIlroy",16,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Rocco Mediate",23,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Shaun Micheel",12,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Zack Miller",12,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Nick OHern",26,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Koumei Oda",2,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Louis Oosthuizen",19,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jeff Overton",29,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Greg Owen",27,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Ryan Palmer",24,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Pat Perez",23,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"John Peterson",9,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Tim Petrovic",17,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"DA Points",29,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Ted Potter Jr",25,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Brett Quigley",1,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jeff Quinney",1,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Chez Reavie",26,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Chris Riley",12,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Justin Rose",19,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Rory Sabbatini",29,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"David Sanchez",1,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Sam Saunders",4,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Charl Schwartzel",16,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Adam Scott",16,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"John Senden",22,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Lee Slattery",3,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Joey Snyder III",8,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Paul Stankowski",8,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Brendan Steele",24,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Kevin Streelman",26,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Steve Stricker",19,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Daniel Summerhays",26,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Josh Teater",30,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Michael Thompson",25,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Brendon Todd",29,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Cameron Tringale",26,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Bo Van Pelt",24,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Jhonattan Vegas",25,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Scott Verplank",9,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Camilo Villegas",25,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Nick Watney",26,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Boo Weekley",25,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Mike Weir",14,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Lee Westwood",15,2,"ConsecutiveBirdiesEaglesstreak",2012
76,76,"Garrett Willis",15,2,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Mark Anderson",25,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Briny Baird",13,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Ricky Barnes",28,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Brian Bateman",4,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Cameron Beckman",26,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Rich Beem",10,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Steven Bowditch",18,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Michael Bradley",23,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Joseph Bramlett",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Olin Browne",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Chad Campbell",27,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Paul Casey",9,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Alex Cejka",12,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Daniel Chopra",21,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Gavin Coles",23,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Nicolas Colsaerts",9,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Fred Couples",4,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Eric Dugas",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Gonzalo Fdez Castano",7,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Ross Fisher",2,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Steve Flesch",12,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Jonathan Fly",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Fred Funk",4,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Lucas Glover",16,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Retief Goosen",12,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Branden Grace",6,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Luke Guthrie",4,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Hunter Haas",24,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Todd Hamilton",10,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Padraig Harrington",18,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"JJ Henry",28,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Jim Herman",2,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Tetsuji Hiratsuka",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Billy Hurley III",27,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"John Hurley",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Randall Hutchison",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Ryuji Imada",28,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Trevor Immelman",24,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Brandt Jobe",18,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Erick Justesen",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Robert Karlsson",17,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Martin Kaymer",8,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"KT Kim",11,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Kevin Kisner",24,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Colt Knost",29,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Hank Kuehne",12,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Martin Laird",22,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Derek Lamely",25,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Scott Langley",4,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Pablo Larrazabal",3,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Paul Lawrie",6,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Richard Lee",24,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Justin Leonard",26,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Frank Lickliter II",9,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Jarrod Lyle",7,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Billy Mayfair",28,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Graeme McDowell",16,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"John Merrick",26,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Francesco Molinari",8,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Alexander Noren",4,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Joe Ogilvie",17,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Jose Maria Olazabal",5,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Thorbjorn Olesen",2,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Hennie Otto",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Jaebum Park",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Jesper Parnevik",3,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Andrew Parr",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Kenny Perry",5,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Ian Poulter",15,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Ted Purdy",4,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Michael Putnam",4,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Patrick Reed",12,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Alexandre Rocha",21,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Robert Rock",6,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Tyler Rody",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Patrick Sheehan",21,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Cody Slover",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Mike Small",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Jordan Spieth",5,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Kevin Stadler",25,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Henrik Stenson",15,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Darron Stiles",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Kevin Sutherland",4,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Vaughn Taylor",26,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Kyle Thompson",22,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Peter Tomasulo",4,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"DJ Trahan",27,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Kevin Tway",2,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Gus Ulrich",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Diego Velasquez",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Grant Waite",2,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Duffy Waldorf",11,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Aaron Watkins",2,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Steve Wheatcroft",22,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"Casey Wittenberg",1,1,"ConsecutiveBirdiesEaglesstreak",2012
197,197,"YE Yang",20,1,"ConsecutiveBirdiesEaglesstreak",2012
