"FirstTeeLateRound4ScoringAverage_RANKTHISWEEK_2013","FirstTeeLateRound4ScoringAverage_RANKLASTWEEK_2013","FirstTeeLateRound4ScoringAverage_PLAYERNAME_2013","FirstTeeLateRound4ScoringAverage__2013","FirstTeeLateRound4ScoringAverage_AVG_2013","FirstTeeLateRound4ScoringAverage_TOTALSTROKES_2013","FirstTeeLateRound4ScoringAverage_TOTALROUNDS_2013","stat_name","year"
128,128,"James Driscoll",NA,72.17,433,6,"FirstTeeLateRound4ScoringAverage",2013
128,128,"Sergio Garcia",NA,72.17,866,12,"FirstTeeLateRound4ScoringAverage",2013
128,128,"Camilo Villegas",NA,72.17,433,6,"FirstTeeLateRound4ScoringAverage",2013
131,131,"Bob Estes",NA,72.2,361,5,"FirstTeeLateRound4ScoringAverage",2013
131,131,"Justin Hicks",NA,72.2,361,5,"FirstTeeLateRound4ScoringAverage",2013
133,133,"Ian Poulter",NA,72.22,650,9,"FirstTeeLateRound4ScoringAverage",2013
134,134,"Vaughn Taylor",NA,72.25,289,4,"FirstTeeLateRound4ScoringAverage",2013
135,135,"Angel Cabrera",NA,72.29,506,7,"FirstTeeLateRound4ScoringAverage",2013
136,136,"Nicolas Colsaerts",NA,72.33,217,3,"FirstTeeLateRound4ScoringAverage",2013
137,137,"Luke Guthrie",NA,72.43,507,7,"FirstTeeLateRound4ScoringAverage",2013
138,138,"Stuart Appleby",NA,72.5,145,2,"FirstTeeLateRound4ScoringAverage",2013
138,138,"Darron Stiles",NA,72.5,145,2,"FirstTeeLateRound4ScoringAverage",2013
140,140,"Ken Duke",NA,72.6,363,5,"FirstTeeLateRound4ScoringAverage",2013
140,140,"Padraig Harrington",NA,72.6,363,5,"FirstTeeLateRound4ScoringAverage",2013
140,140,"JJ Henry",NA,72.6,363,5,"FirstTeeLateRound4ScoringAverage",2013
143,143,"Lee Westwood",NA,72.67,654,9,"FirstTeeLateRound4ScoringAverage",2013
144,144,"Tag Ridings",NA,72.75,291,4,"FirstTeeLateRound4ScoringAverage",2013
145,145,"John Merrick",NA,72.8,364,5,"FirstTeeLateRound4ScoringAverage",2013
146,146,"Charley Hoffman",NA,72.92,875,12,"FirstTeeLateRound4ScoringAverage",2013
147,147,"Carl Pettersson",NA,73,146,2,"FirstTeeLateRound4ScoringAverage",2013
147,147,"Shawn Stefani",NA,73,146,2,"FirstTeeLateRound4ScoringAverage",2013
149,149,"Gary Woodland",NA,73.14,512,7,"FirstTeeLateRound4ScoringAverage",2013
150,150,"DH Lee",NA,73.25,293,4,"FirstTeeLateRound4ScoringAverage",2013
151,151,"Aaron Baddeley",NA,73.33,220,3,"FirstTeeLateRound4ScoringAverage",2013
151,151,"Rickie Fowler",NA,73.33,660,9,"FirstTeeLateRound4ScoringAverage",2013
153,153,"Bubba Watson",NA,73.4,734,10,"FirstTeeLateRound4ScoringAverage",2013
154,154,"Stephen Ames",NA,73.5,147,2,"FirstTeeLateRound4ScoringAverage",2013
154,154,"Sean OHair",NA,73.5,294,4,"FirstTeeLateRound4ScoringAverage",2013
156,156,"Peter Hanson",NA,73.6,368,5,"FirstTeeLateRound4ScoringAverage",2013
157,157,"Tommy Gainey",NA,73.75,295,4,"FirstTeeLateRound4ScoringAverage",2013
157,157,"Fabian Gomez",NA,73.75,295,4,"FirstTeeLateRound4ScoringAverage",2013
157,157,"George McNeill",NA,73.75,295,4,"FirstTeeLateRound4ScoringAverage",2013
160,160,"Greg Chalmers",NA,74,296,4,"FirstTeeLateRound4ScoringAverage",2013
160,160,"Ryo Ishikawa",NA,74,296,4,"FirstTeeLateRound4ScoringAverage",2013
160,160,"Ben Kohles",NA,74,296,4,"FirstTeeLateRound4ScoringAverage",2013
160,160,"YE Yang",NA,74,74,1,"FirstTeeLateRound4ScoringAverage",2013
164,164,"John Senden",NA,74.17,445,6,"FirstTeeLateRound4ScoringAverage",2013
165,165,"Justin Leonard",NA,74.2,371,5,"FirstTeeLateRound4ScoringAverage",2013
166,166,"Vijay Singh",NA,74.33,223,3,"FirstTeeLateRound4ScoringAverage",2013
167,167,"Will Claxton",NA,74.5,149,2,"FirstTeeLateRound4ScoringAverage",2013
167,167,"Brandt Jobe",NA,74.5,149,2,"FirstTeeLateRound4ScoringAverage",2013
167,167,"Steve LeBrun",NA,74.5,149,2,"FirstTeeLateRound4ScoringAverage",2013
167,167,"Alistair Presnell",NA,74.5,149,2,"FirstTeeLateRound4ScoringAverage",2013
167,167,"Casey Wittenberg",NA,74.5,149,2,"FirstTeeLateRound4ScoringAverage",2013
172,172,"Johnson Wagner",NA,74.67,224,3,"FirstTeeLateRound4ScoringAverage",2013
173,173,"Brad Fritsch",NA,75,225,3,"FirstTeeLateRound4ScoringAverage",2013
173,173,"Eric Meierdierks",NA,75,75,1,"FirstTeeLateRound4ScoringAverage",2013
175,175,"Tom Gillis",NA,76,228,3,"FirstTeeLateRound4ScoringAverage",2013
