"BirdieorBetterPercentage125150ya_RANKTHISWEEK_2011","BirdieorBetterPercentage125150ya_RANKLASTWEEK_2011","BirdieorBetterPercentage125150ya_PLAYERNAME_2011","BirdieorBetterPercentage125150ya_ROUNDS_2011","BirdieorBetterPercentage125150ya_Pct_2011","BirdieorBetterPercentage125150ya_TOTALBIRDIES_2011","BirdieorBetterPercentage125150ya_TOTALHOLES_2011","stat_name","year"
19,19,"John Rollins",85,22.98,57,248,"BirdieorBetterPercentage125150ya",2011
20,20,"Bill Haas",93,22.67,51,225,"BirdieorBetterPercentage125150ya",2011
21,21,"Nick Watney",80,22.65,41,181,"BirdieorBetterPercentage125150ya",2011
22,22,"Lee Janzen",62,22.16,37,167,"BirdieorBetterPercentage125150ya",2011
23,23,"Nick OHern",89,22.12,46,208,"BirdieorBetterPercentage125150ya",2011
24,24,"Briny Baird",60,22.09,36,163,"BirdieorBetterPercentage125150ya",2011
25,25,"David Toms",78,21.98,40,182,"BirdieorBetterPercentage125150ya",2011
26,26,"Freddie Jacobson",92,21.72,48,221,"BirdieorBetterPercentage125150ya",2011
27,27,"William McGirt",103,21.66,68,314,"BirdieorBetterPercentage125150ya",2011
28,28,"Anthony Kim",72,21.6,35,162,"BirdieorBetterPercentage125150ya",2011
29,29,"John Senden",94,21.54,56,260,"BirdieorBetterPercentage125150ya",2011
30,30,"Rocco Mediate",53,21.49,26,121,"BirdieorBetterPercentage125150ya",2011
30,30,"Vijay Singh",79,21.49,49,228,"BirdieorBetterPercentage125150ya",2011
32,32,"Adam Scott",60,21.48,32,149,"BirdieorBetterPercentage125150ya",2011
33,33,"Aaron Baddeley",77,21.47,38,177,"BirdieorBetterPercentage125150ya",2011
34,34,"Kevin Stadler",88,21.43,48,224,"BirdieorBetterPercentage125150ya",2011
35,35,"Brandt Snedeker",85,21.39,43,201,"BirdieorBetterPercentage125150ya",2011
36,36,"Rickie Fowler",84,21.36,44,206,"BirdieorBetterPercentage125150ya",2011
37,37,"Carl Pettersson",95,21.3,59,277,"BirdieorBetterPercentage125150ya",2011
38,38,"Bill Lunde",92,21.26,54,254,"BirdieorBetterPercentage125150ya",2011
39,39,"Richard Johnson",64,21.25,34,160,"BirdieorBetterPercentage125150ya",2011
40,40,"Charl Schwartzel",58,21.17,29,137,"BirdieorBetterPercentage125150ya",2011
41,41,"Woody Austin",59,21.13,30,142,"BirdieorBetterPercentage125150ya",2011
41,41,"Garrett Willis",71,21.13,41,194,"BirdieorBetterPercentage125150ya",2011
43,43,"Ryuji Imada",83,21.05,48,228,"BirdieorBetterPercentage125150ya",2011
43,43,"David Mathis",83,21.05,48,228,"BirdieorBetterPercentage125150ya",2011
45,45,"Webb Simpson",98,21.01,54,257,"BirdieorBetterPercentage125150ya",2011
46,46,"Tommy Gainey",104,20.94,67,320,"BirdieorBetterPercentage125150ya",2011
47,47,"Cameron Beckman",71,20.87,43,206,"BirdieorBetterPercentage125150ya",2011
47,47,"Andres Romero",77,20.87,43,206,"BirdieorBetterPercentage125150ya",2011
49,49,"Jason Dufner",78,20.75,44,212,"BirdieorBetterPercentage125150ya",2011
50,50,"Chris DiMarco",93,20.63,46,223,"BirdieorBetterPercentage125150ya",2011
51,51,"Chris Couch",73,20.61,47,228,"BirdieorBetterPercentage125150ya",2011
52,52,"Derek Lamely",65,20.57,36,175,"BirdieorBetterPercentage125150ya",2011
53,53,"Dustin Johnson",72,20.54,38,185,"BirdieorBetterPercentage125150ya",2011
54,54,"Luke Donald",73,20.51,32,156,"BirdieorBetterPercentage125150ya",2011
55,55,"Lucas Glover",74,20.48,43,210,"BirdieorBetterPercentage125150ya",2011
56,56,"Paul Stankowski",78,20.45,45,220,"BirdieorBetterPercentage125150ya",2011
56,56,"Dean Wilson",62,20.45,36,176,"BirdieorBetterPercentage125150ya",2011
58,58,"Jonathan Byrd",83,20.43,47,230,"BirdieorBetterPercentage125150ya",2011
58,58,"Vaughn Taylor",89,20.43,47,230,"BirdieorBetterPercentage125150ya",2011
60,60,"Mark Wilson",89,20.31,39,192,"BirdieorBetterPercentage125150ya",2011
61,61,"Joseph Bramlett",73,20.28,44,217,"BirdieorBetterPercentage125150ya",2011
61,61,"Robert Karlsson",61,20.28,29,143,"BirdieorBetterPercentage125150ya",2011
63,63,"Rory Sabbatini",85,20.23,35,173,"BirdieorBetterPercentage125150ya",2011
64,64,"Blake Adams",116,20.13,64,318,"BirdieorBetterPercentage125150ya",2011
65,65,"Ben Crane",76,20.1,39,194,"BirdieorBetterPercentage125150ya",2011
66,66,"John Merrick",71,20,46,230,"BirdieorBetterPercentage125150ya",2011
66,66,"Troy Merritt",63,20,31,155,"BirdieorBetterPercentage125150ya",2011
68,68,"Hunter Haas",96,19.84,51,257,"BirdieorBetterPercentage125150ya",2011
69,69,"Joe Ogilvie",75,19.82,43,217,"BirdieorBetterPercentage125150ya",2011
70,70,"Martin Laird",77,19.81,41,207,"BirdieorBetterPercentage125150ya",2011
71,71,"Kevin Chappell",78,19.79,38,192,"BirdieorBetterPercentage125150ya",2011
72,72,"Spencer Levin",113,19.72,57,289,"BirdieorBetterPercentage125150ya",2011
73,73,"Sergio Garcia",61,19.71,27,137,"BirdieorBetterPercentage125150ya",2011
74,74,"Alex Cejka",59,19.67,24,122,"BirdieorBetterPercentage125150ya",2011
75,75,"Bryce Molder",82,19.61,40,204,"BirdieorBetterPercentage125150ya",2011
76,76,"Paul Goydos",81,19.59,38,194,"BirdieorBetterPercentage125150ya",2011
77,77,"Chris Stroud",88,19.38,44,227,"BirdieorBetterPercentage125150ya",2011
78,78,"Brandt Jobe",100,19.34,53,274,"BirdieorBetterPercentage125150ya",2011
78,78,"Jeff Overton",92,19.34,41,212,"BirdieorBetterPercentage125150ya",2011
80,80,"Phil Mickelson",79,19.3,33,171,"BirdieorBetterPercentage125150ya",2011
81,81,"Ben Curtis",66,19.19,33,172,"BirdieorBetterPercentage125150ya",2011
82,82,"Billy Horschel",75,19.14,40,209,"BirdieorBetterPercentage125150ya",2011
83,83,"Josh Teater",104,19.06,57,299,"BirdieorBetterPercentage125150ya",2011
84,84,"DA Points",89,19.05,44,231,"BirdieorBetterPercentage125150ya",2011
85,85,"Jason Day",76,18.92,35,185,"BirdieorBetterPercentage125150ya",2011
85,85,"Harrison Frazar",58,18.92,28,148,"BirdieorBetterPercentage125150ya",2011
87,87,"Steve Marino",76,18.89,34,180,"BirdieorBetterPercentage125150ya",2011
88,88,"Matt McQuillan",59,18.88,27,143,"BirdieorBetterPercentage125150ya",2011
89,89,"Brian Davis",105,18.87,50,265,"BirdieorBetterPercentage125150ya",2011
90,90,"Greg Chalmers",88,18.83,42,223,"BirdieorBetterPercentage125150ya",2011
91,91,"DJ Trahan",91,18.82,48,255,"BirdieorBetterPercentage125150ya",2011
92,92,"Chris Kirk",87,18.8,50,266,"BirdieorBetterPercentage125150ya",2011
93,93,"Jim Furyk",87,18.72,38,203,"BirdieorBetterPercentage125150ya",2011
94,94,"Nate Smith",66,18.71,29,155,"BirdieorBetterPercentage125150ya",2011
95,95,"Matt Bettencourt",84,18.7,43,230,"BirdieorBetterPercentage125150ya",2011
96,96,"Ryan Moore",79,18.64,33,177,"BirdieorBetterPercentage125150ya",2011
96,96,"Michael Thompson",79,18.64,44,236,"BirdieorBetterPercentage125150ya",2011
98,98,"Andres Gonzales",60,18.59,29,156,"BirdieorBetterPercentage125150ya",2011
99,99,"Troy Matteson",91,18.47,46,249,"BirdieorBetterPercentage125150ya",2011
100,100,"Scott Piercy",78,18.46,36,195,"BirdieorBetterPercentage125150ya",2011
101,101,"Kevin Na",84,18.39,32,174,"BirdieorBetterPercentage125150ya",2011
102,102,"Kyle Stanley",98,18.37,45,245,"BirdieorBetterPercentage125150ya",2011
103,103,"Pat Perez",76,18.35,40,218,"BirdieorBetterPercentage125150ya",2011
104,104,"Bo Van Pelt",92,18.3,41,224,"BirdieorBetterPercentage125150ya",2011
105,105,"Steven Bowditch",86,18.29,45,246,"BirdieorBetterPercentage125150ya",2011
106,106,"Tim Petrovic",88,18.22,41,225,"BirdieorBetterPercentage125150ya",2011
107,107,"Alex Prugh",82,18.18,40,220,"BirdieorBetterPercentage125150ya",2011
108,108,"Will Strickler",51,18,27,150,"BirdieorBetterPercentage125150ya",2011
109,109,"Padraig Harrington",60,17.97,23,128,"BirdieorBetterPercentage125150ya",2011
110,110,"David Duval",67,17.88,32,179,"BirdieorBetterPercentage125150ya",2011
111,111,"Chad Campbell",99,17.82,49,275,"BirdieorBetterPercentage125150ya",2011
112,112,"Jerry Kelly",85,17.8,34,191,"BirdieorBetterPercentage125150ya",2011
113,113,"Scott Stallings",84,17.76,38,214,"BirdieorBetterPercentage125150ya",2011
114,114,"Ryan Palmer",82,17.68,32,181,"BirdieorBetterPercentage125150ya",2011
115,115,"Steve Flesch",88,17.67,41,232,"BirdieorBetterPercentage125150ya",2011
116,116,"David Hearn",88,17.58,48,273,"BirdieorBetterPercentage125150ya",2011
117,117,"Angel Cabrera",50,17.53,17,97,"BirdieorBetterPercentage125150ya",2011
118,118,"Billy Mayfair",94,17.41,43,247,"BirdieorBetterPercentage125150ya",2011
119,119,"Ben Martin",74,17.39,36,207,"BirdieorBetterPercentage125150ya",2011
120,120,"Stephen Ames",69,17.37,37,213,"BirdieorBetterPercentage125150ya",2011
121,121,"Shaun Micheel",77,17.27,38,220,"BirdieorBetterPercentage125150ya",2011
122,122,"JJ Henry",96,17.13,43,251,"BirdieorBetterPercentage125150ya",2011
123,123,"Kevin Kisner",70,17.07,35,205,"BirdieorBetterPercentage125150ya",2011
124,124,"Sung Kang",63,17.06,29,170,"BirdieorBetterPercentage125150ya",2011
125,125,"JB Holmes",57,17.04,23,135,"BirdieorBetterPercentage125150ya",2011
126,126,"Joe Durant",71,17.02,32,188,"BirdieorBetterPercentage125150ya",2011
127,127,"Johnson Wagner",81,17,34,200,"BirdieorBetterPercentage125150ya",2011
128,128,"Camilo Villegas",69,16.99,35,206,"BirdieorBetterPercentage125150ya",2011
129,129,"Geoff Ogilvy",69,16.98,27,159,"BirdieorBetterPercentage125150ya",2011
130,130,"Michael Bradley",74,16.94,31,183,"BirdieorBetterPercentage125150ya",2011
131,131,"Bobby Gates",82,16.9,36,213,"BirdieorBetterPercentage125150ya",2011
132,132,"Fabian Gomez",84,16.89,38,225,"BirdieorBetterPercentage125150ya",2011
133,133,"Michael Putnam",67,16.84,32,190,"BirdieorBetterPercentage125150ya",2011
134,134,"Stewart Cink",72,16.78,25,149,"BirdieorBetterPercentage125150ya",2011
135,135,"George McNeill",69,16.76,29,173,"BirdieorBetterPercentage125150ya",2011
136,136,"Jason Bohn",74,16.75,33,197,"BirdieorBetterPercentage125150ya",2011
137,137,"James Driscoll",71,16.67,33,198,"BirdieorBetterPercentage125150ya",2011
137,137,"Kent Jones",76,16.67,33,198,"BirdieorBetterPercentage125150ya",2011
137,137,"Roland Thatcher",67,16.67,33,198,"BirdieorBetterPercentage125150ya",2011
140,140,"Tim Herron",85,16.6,39,235,"BirdieorBetterPercentage125150ya",2011
141,141,"Alexandre Rocha",65,16.56,27,163,"BirdieorBetterPercentage125150ya",2011
142,142,"DJ Brigman",67,16.49,31,188,"BirdieorBetterPercentage125150ya",2011
143,143,"Keegan Bradley",91,16.36,44,269,"BirdieorBetterPercentage125150ya",2011
144,144,"KJ Choi",77,16.35,26,159,"BirdieorBetterPercentage125150ya",2011
145,145,"Cameron Tringale",110,16.25,46,283,"BirdieorBetterPercentage125150ya",2011
146,146,"Ernie Els",71,16.2,29,179,"BirdieorBetterPercentage125150ya",2011
146,146,"Jimmy Walker",79,16.2,35,216,"BirdieorBetterPercentage125150ya",2011
148,148,"Kris Blanks",92,16,40,250,"BirdieorBetterPercentage125150ya",2011
149,149,"Kevin Streelman",90,15.98,39,244,"BirdieorBetterPercentage125150ya",2011
150,150,"Bio Kim",71,15.88,27,170,"BirdieorBetterPercentage125150ya",2011
151,151,"Jim Renner",65,15.7,27,172,"BirdieorBetterPercentage125150ya",2011
152,152,"Heath Slocum",89,15.65,36,230,"BirdieorBetterPercentage125150ya",2011
153,153,"Ricky Barnes",78,15.63,35,224,"BirdieorBetterPercentage125150ya",2011
154,154,"Davis Love III",70,15.52,27,174,"BirdieorBetterPercentage125150ya",2011
155,155,"Charles Howell III",108,15.49,44,284,"BirdieorBetterPercentage125150ya",2011
156,156,"Charley Hoffman",93,15.35,35,228,"BirdieorBetterPercentage125150ya",2011
157,157,"YE Yang",63,15.15,20,132,"BirdieorBetterPercentage125150ya",2011
158,158,"Scott Gutschewski",67,15.14,28,185,"BirdieorBetterPercentage125150ya",2011
159,159,"Brendan Steele",89,15.13,36,238,"BirdieorBetterPercentage125150ya",2011
160,160,"Steve Elkington",50,15.11,21,139,"BirdieorBetterPercentage125150ya",2011
161,161,"Justin Leonard",82,14.88,32,215,"BirdieorBetterPercentage125150ya",2011
162,162,"Zack Miller",86,14.86,33,222,"BirdieorBetterPercentage125150ya",2011
163,163,"Sean OHair",71,14.85,30,202,"BirdieorBetterPercentage125150ya",2011
164,164,"Colt Knost",80,14.73,33,224,"BirdieorBetterPercentage125150ya",2011
165,165,"Trevor Immelman",84,14.62,25,171,"BirdieorBetterPercentage125150ya",2011
166,166,"Michael Connell",76,14.59,34,233,"BirdieorBetterPercentage125150ya",2011
167,167,"Daniel Summerhays",75,14.52,27,186,"BirdieorBetterPercentage125150ya",2011
168,168,"Tom Gillis",55,14.47,23,159,"BirdieorBetterPercentage125150ya",2011
169,169,"Graeme McDowell",50,14.43,14,97,"BirdieorBetterPercentage125150ya",2011
170,170,"Jarrod Lyle",83,14.36,27,188,"BirdieorBetterPercentage125150ya",2011
170,170,"Scott McCarron",65,14.36,26,181,"BirdieorBetterPercentage125150ya",2011
172,172,"Bubba Watson",85,14.11,23,163,"BirdieorBetterPercentage125150ya",2011
173,173,"Robert Garrigus",83,14.04,32,228,"BirdieorBetterPercentage125150ya",2011
174,174,"JP Hayes",56,14,21,150,"BirdieorBetterPercentage125150ya",2011
175,175,"Matt Jones",71,13.97,25,179,"BirdieorBetterPercentage125150ya",2011
176,176,"Marc Leishman",87,13.81,33,239,"BirdieorBetterPercentage125150ya",2011
177,177,"Jhonattan Vegas",84,13.78,31,225,"BirdieorBetterPercentage125150ya",2011
178,178,"Stuart Appleby",65,13.75,22,160,"BirdieorBetterPercentage125150ya",2011
179,179,"Rich Beem",53,13.73,21,153,"BirdieorBetterPercentage125150ya",2011
180,180,"Tag Ridings",87,13.6,31,228,"BirdieorBetterPercentage125150ya",2011
181,181,"Chris Riley",76,13.4,28,209,"BirdieorBetterPercentage125150ya",2011
182,182,"Boo Weekley",66,13.13,26,198,"BirdieorBetterPercentage125150ya",2011
183,183,"Justin Hicks",60,13.1,19,145,"BirdieorBetterPercentage125150ya",2011
184,184,"Jim Herman",69,12.83,24,187,"BirdieorBetterPercentage125150ya",2011
185,185,"Marc Turnesa",54,11.68,16,137,"BirdieorBetterPercentage125150ya",2011
186,186,"Martin Piller",63,11.45,19,166,"BirdieorBetterPercentage125150ya",2011
