"Back9Round5ScoringAverage_RANKTHISWEEK_2011","Back9Round5ScoringAverage_RANKLASTWEEK_2011","Back9Round5ScoringAverage_PLAYERNAME_2011","Back9Round5ScoringAverage__2011","Back9Round5ScoringAverage_AVG_2011","Back9Round5ScoringAverage_TOTALSTROKES_2011","Back9Round5ScoringAverage_TOTALROUNDS_2011","stat_name","year"
1,1,"Brian Gay",NA,31,31,1,"Back9Round5ScoringAverage",2011
2,2,"Chris Couch",NA,32,32,1,"Back9Round5ScoringAverage",2011
2,2,"Zack Miller",NA,32,32,1,"Back9Round5ScoringAverage",2011
2,2,"Kevin Streelman",NA,32,32,1,"Back9Round5ScoringAverage",2011
5,5,"Alex Cejka",NA,33,33,1,"Back9Round5ScoringAverage",2011
5,5,"Bill Haas",NA,33,33,1,"Back9Round5ScoringAverage",2011
5,5,"Freddie Jacobson",NA,33,33,1,"Back9Round5ScoringAverage",2011
5,5,"Matt Jones",NA,33,33,1,"Back9Round5ScoringAverage",2011
5,5,"Chris Kirk",NA,33,33,1,"Back9Round5ScoringAverage",2011
5,5,"Derek Lamely",NA,33,33,1,"Back9Round5ScoringAverage",2011
5,5,"Justin Leonard",NA,33,33,1,"Back9Round5ScoringAverage",2011
5,5,"Spencer Levin",NA,33,33,1,"Back9Round5ScoringAverage",2011
5,5,"Bill Lunde",NA,33,33,1,"Back9Round5ScoringAverage",2011
5,5,"Ryan Palmer",NA,33,33,1,"Back9Round5ScoringAverage",2011
5,5,"Webb Simpson",NA,33,33,1,"Back9Round5ScoringAverage",2011
5,5,"Kyle Stanley",NA,33,33,1,"Back9Round5ScoringAverage",2011
5,5,"Vaughn Taylor",NA,33,33,1,"Back9Round5ScoringAverage",2011
18,18,"Chad Campbell",NA,34,34,1,"Back9Round5ScoringAverage",2011
18,18,"Greg Chalmers",NA,34,34,1,"Back9Round5ScoringAverage",2011
18,18,"Brendon de Jonge",NA,34,34,1,"Back9Round5ScoringAverage",2011
18,18,"Jerry Kelly",NA,34,34,1,"Back9Round5ScoringAverage",2011
18,18,"Colt Knost",NA,34,34,1,"Back9Round5ScoringAverage",2011
18,18,"Bryce Molder",NA,34,34,1,"Back9Round5ScoringAverage",2011
18,18,"Kevin Na",NA,34,34,1,"Back9Round5ScoringAverage",2011
