"TenthTeeLateRound3ScoringAverage_RANKTHISWEEK_2015","TenthTeeLateRound3ScoringAverage_RANKLASTWEEK_2015","TenthTeeLateRound3ScoringAverage_PLAYERNAME_2015","TenthTeeLateRound3ScoringAverage__2015","TenthTeeLateRound3ScoringAverage_AVG_2015","TenthTeeLateRound3ScoringAverage_TOTALSTROKES_2015","TenthTeeLateRound3ScoringAverage_TOTALROUNDS_2015","stat_name","year"
51,51,"Whee Kim",NA,69.83,419,6,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Zac Blair",NA,70,140,2,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Angel Cabrera",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Roberto Castro",NA,70,210,3,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Stewart Cink",NA,70,210,3,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Chad Collins",NA,70,140,2,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Luke Donald",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Ken Duke",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Sergio Garcia",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Brian Harman",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Charley Hoffman",NA,70,210,3,"TenthTeeLateRound3ScoringAverage",2015
52,52,"JB Holmes",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Zach Johnson",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Jason Kokrak",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Justin Leonard",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Bryce Molder",NA,70,140,2,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Carlos Ortiz",NA,70,350,5,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Pat Perez",NA,70,280,4,"TenthTeeLateRound3ScoringAverage",2015
52,52,"John Peterson",NA,70,140,2,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Patrick Rodgers",NA,70,140,2,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Vijay Singh",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Tyrone Van Aswegen",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2015
52,52,"Camilo Villegas",NA,70,70,1,"TenthTeeLateRound3ScoringAverage",2015
74,74,"Daniel Berger",NA,70.33,211,3,"TenthTeeLateRound3ScoringAverage",2015
74,74,"Kevin Kisner",NA,70.33,211,3,"TenthTeeLateRound3ScoringAverage",2015
74,74,"George McNeill",NA,70.33,211,3,"TenthTeeLateRound3ScoringAverage",2015
74,74,"Roger Sloan",NA,70.33,211,3,"TenthTeeLateRound3ScoringAverage",2015
78,78,"Alex Cejka",NA,70.5,141,2,"TenthTeeLateRound3ScoringAverage",2015
78,78,"Lucas Glover",NA,70.5,282,4,"TenthTeeLateRound3ScoringAverage",2015
78,78,"Russell Henley",NA,70.5,141,2,"TenthTeeLateRound3ScoringAverage",2015
78,78,"Michael Putnam",NA,70.5,141,2,"TenthTeeLateRound3ScoringAverage",2015
82,82,"Jon Curran",NA,70.75,283,4,"TenthTeeLateRound3ScoringAverage",2015
82,82,"Tom Hoge",NA,70.75,283,4,"TenthTeeLateRound3ScoringAverage",2015
84,84,"Troy Merritt",NA,70.8,354,5,"TenthTeeLateRound3ScoringAverage",2015
85,85,"Charlie Beljan",NA,71,284,4,"TenthTeeLateRound3ScoringAverage",2015
85,85,"Ben Crane",NA,71,213,3,"TenthTeeLateRound3ScoringAverage",2015
85,85,"Brian Davis",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2015
85,85,"Rickie Fowler",NA,71,142,2,"TenthTeeLateRound3ScoringAverage",2015
85,85,"Brice Garnett",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2015
85,85,"Davis Love III",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2015
85,85,"Ryan Palmer",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2015
85,85,"Webb Simpson",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2015
85,85,"Cameron Tringale",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2015
85,85,"Bo Van Pelt",NA,71,213,3,"TenthTeeLateRound3ScoringAverage",2015
85,85,"Tim Wilkinson",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2015
85,85,"Gary Woodland",NA,71,142,2,"TenthTeeLateRound3ScoringAverage",2015
97,97,"Jerry Kelly",NA,71.5,143,2,"TenthTeeLateRound3ScoringAverage",2015
97,97,"Chris Kirk",NA,71.5,143,2,"TenthTeeLateRound3ScoringAverage",2015
97,97,"Byron Smith",NA,71.5,143,2,"TenthTeeLateRound3ScoringAverage",2015
100,100,"Andres Gonzales",NA,71.6,358,5,"TenthTeeLateRound3ScoringAverage",2015
101,101,"Jonathan Randolph",NA,71.67,215,3,"TenthTeeLateRound3ScoringAverage",2015
101,101,"Brandt Snedeker",NA,71.67,215,3,"TenthTeeLateRound3ScoringAverage",2015
101,101,"Nick Taylor",NA,71.67,215,3,"TenthTeeLateRound3ScoringAverage",2015
104,104,"Ricky Barnes",NA,71.75,287,4,"TenthTeeLateRound3ScoringAverage",2015
105,105,"Blayne Barber",NA,72,216,3,"TenthTeeLateRound3ScoringAverage",2015
105,105,"Ernie Els",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2015
105,105,"Luke Guthrie",NA,72,216,3,"TenthTeeLateRound3ScoringAverage",2015
105,105,"Bill Haas",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2015
105,105,"Hideki Matsuyama",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2015
105,105,"Ian Poulter",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2015
105,105,"Chez Reavie",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2015
105,105,"Jim Renner",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2015
105,105,"Kevin Streelman",NA,72,144,2,"TenthTeeLateRound3ScoringAverage",2015
105,105,"Andrew Svoboda",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2015
105,105,"Nick Watney",NA,72,144,2,"TenthTeeLateRound3ScoringAverage",2015
116,116,"SJ Park",NA,72.5,145,2,"TenthTeeLateRound3ScoringAverage",2015
116,116,"Shawn Stefani",NA,72.5,145,2,"TenthTeeLateRound3ScoringAverage",2015
116,116,"Will Wilcox",NA,72.5,145,2,"TenthTeeLateRound3ScoringAverage",2015
119,119,"Chad Campbell",NA,72.75,291,4,"TenthTeeLateRound3ScoringAverage",2015
120,120,"Jonas Blixt",NA,73,73,1,"TenthTeeLateRound3ScoringAverage",2015
120,120,"Oscar Fraustro",NA,73,146,2,"TenthTeeLateRound3ScoringAverage",2015
120,120,"Fabian Gomez",NA,73,146,2,"TenthTeeLateRound3ScoringAverage",2015
120,120,"Max Homa",NA,73,146,2,"TenthTeeLateRound3ScoringAverage",2015
120,120,"Mark Hubbard",NA,73,146,2,"TenthTeeLateRound3ScoringAverage",2015
120,120,"Rory Sabbatini",NA,73,219,3,"TenthTeeLateRound3ScoringAverage",2015
120,120,"Sam Saunders",NA,73,73,1,"TenthTeeLateRound3ScoringAverage",2015
120,120,"John Senden",NA,73,146,2,"TenthTeeLateRound3ScoringAverage",2015
120,120,"David Toms",NA,73,73,1,"TenthTeeLateRound3ScoringAverage",2015
129,129,"Derek Fathauer",NA,73.2,366,5,"TenthTeeLateRound3ScoringAverage",2015
130,130,"Charl Schwartzel",NA,73.5,147,2,"TenthTeeLateRound3ScoringAverage",2015
131,131,"Scott Stallings",NA,73.67,221,3,"TenthTeeLateRound3ScoringAverage",2015
132,132,"Erik Compton",NA,74,74,1,"TenthTeeLateRound3ScoringAverage",2015
132,132,"Matt Every",NA,74,148,2,"TenthTeeLateRound3ScoringAverage",2015
132,132,"Ben Martin",NA,74,148,2,"TenthTeeLateRound3ScoringAverage",2015
135,135,"Derek Ernst",NA,74.5,149,2,"TenthTeeLateRound3ScoringAverage",2015
135,135,"Retief Goosen",NA,74.5,149,2,"TenthTeeLateRound3ScoringAverage",2015
135,135,"Billy Horschel",NA,74.5,149,2,"TenthTeeLateRound3ScoringAverage",2015
138,138,"Brian Stuard",NA,75,75,1,"TenthTeeLateRound3ScoringAverage",2015
139,139,"Jim Furyk",NA,76,76,1,"TenthTeeLateRound3ScoringAverage",2015
140,140,"Robert Garrigus",NA,77,77,1,"TenthTeeLateRound3ScoringAverage",2015
