"Par3Performance_RANKTHISWEEK_2010","Par3Performance_RANKLASTWEEK_2010","Par3Performance_PLAYERNAME_2010","Par3Performance_ROUNDS_2010","Par3Performance_STATUS_2010","Par3Performance_PAR3AVG_2010","Par3Performance_TOTALPAR_2010","stat_name","year"
90,90,"Greg Kraft",52,18,3.08,636,"Par3Performance",2010
90,90,"Ryan Moore",80,18,3.06,939,"Par3Performance",2010
90,90,"Geoff Ogilvy",62,18,3.08,708,"Par3Performance",2010
90,90,"Brett Quigley",96,18,3.05,1179,"Par3Performance",2010
90,90,"Andres Romero",73,18,3.06,885,"Par3Performance",2010
90,90,"Roger Tambellini",77,18,3.06,945,"Par3Performance",2010
90,90,"Camilo Villegas",78,18,3.06,852,"Par3Performance",2010
90,90,"Boo Weekley",88,18,3.05,1065,"Par3Performance",2010
100,100,"Jonathan Byrd",85,19,3.05,1041,"Par3Performance",2010
100,100,"Chris Couch",66,19,3.07,804,"Par3Performance",2010
100,100,"Robert Garrigus",71,19,3.07,858,"Par3Performance",2010
100,100,"Cliff Kresge",50,19,3.09,612,"Par3Performance",2010
100,100,"Steve Lowery",67,19,3.07,828,"Par3Performance",2010
100,100,"Andrew McLardy",52,19,3.09,633,"Par3Performance",2010
100,100,"Rocco Mediate",71,19,3.07,876,"Par3Performance",2010
100,100,"Alex Prugh",88,19,3.05,1077,"Par3Performance",2010
100,100,"Nick Watney",91,19,3.06,1035,"Par3Performance",2010
100,100,"Charlie Wi",95,19,3.05,1167,"Par3Performance",2010
110,110,"Rich Barcelo",70,20,3.07,852,"Par3Performance",2010
110,110,"Ricky Barnes",103,20,3.05,1245,"Par3Performance",2010
110,110,"Kris Blanks",91,20,3.05,1110,"Par3Performance",2010
110,110,"Martin Flores",75,20,3.07,915,"Par3Performance",2010
110,110,"Troy Matteson",84,20,3.06,1002,"Par3Performance",2010
110,110,"Kenny Perry",69,20,3.07,804,"Par3Performance",2010
110,110,"Kevin Sutherland",86,20,3.06,1065,"Par3Performance",2010
110,110,"Jimmy Walker",82,20,3.06,1014,"Par3Performance",2010
118,118,"Robert Allenby",76,21,3.07,864,"Par3Performance",2010
118,118,"John Daly",63,21,3.08,756,"Par3Performance",2010
118,118,"Brent Delahoussaye",57,21,3.09,699,"Par3Performance",2010
118,118,"Justin Leonard",89,21,3.06,1059,"Par3Performance",2010
118,118,"Scott Verplank",74,21,3.07,861,"Par3Performance",2010
123,123,"Ben Crane",85,22,3.07,978,"Par3Performance",2010
123,123,"Jarrod Lyle",54,22,3.1,654,"Par3Performance",2010
123,123,"Rod Pampling",77,22,3.07,945,"Par3Performance",2010
123,123,"Cameron Percy",73,22,3.08,876,"Par3Performance",2010
123,123,"DA Points",90,22,3.06,1089,"Par3Performance",2010
123,123,"Webb Simpson",98,22,3.05,1209,"Par3Performance",2010
129,129,"Ben Curtis",78,23,3.07,924,"Par3Performance",2010
129,129,"Steve Flesch",78,23,3.07,963,"Par3Performance",2010
129,129,"Vance Veazey",58,23,3.1,711,"Par3Performance",2010
129,129,"Johnson Wagner",85,23,3.07,1038,"Par3Performance",2010
133,133,"Justin Bolli",55,24,3.11,672,"Par3Performance",2010
133,133,"Mathias Gronberg",61,24,3.1,741,"Par3Performance",2010
133,133,"Richard Johnson",90,24,3.07,1068,"Par3Performance",2010
133,133,"Steve Marino",81,24,3.08,951,"Par3Performance",2010
133,133,"Mike Weir",59,24,3.1,687,"Par3Performance",2010
138,138,"Jason Dufner",87,25,3.07,1050,"Par3Performance",2010
138,138,"Jeff Gove",57,25,3.11,696,"Par3Performance",2010
138,138,"Skip Kendall",58,25,3.11,702,"Par3Performance",2010
138,138,"Rory McIlroy",54,25,3.13,600,"Par3Performance",2010
138,138,"John Merrick",109,25,3.06,1314,"Par3Performance",2010
143,143,"Alex Cejka",81,26,3.08,996,"Par3Performance",2010
143,143,"Kevin Stadler",86,26,3.07,1044,"Par3Performance",2010
143,143,"Bo Van Pelt",104,26,3.06,1233,"Par3Performance",2010
143,143,"Steve Wheatcroft",74,26,3.09,909,"Par3Performance",2010
147,147,"Blake Adams",84,27,3.08,1032,"Par3Performance",2010
147,147,"Joe Durant",67,27,3.1,822,"Par3Performance",2010
147,147,"Scott McCarron",90,27,3.07,1110,"Par3Performance",2010
150,150,"Michael Connell",89,28,3.08,1077,"Par3Performance",2010
150,150,"Graham DeLaet",88,28,3.08,1071,"Par3Performance",2010
150,150,"Trevor Immelman",55,28,3.13,657,"Par3Performance",2010
150,150,"James Nitties",92,28,3.07,1131,"Par3Performance",2010
150,150,"Vijay Singh",75,28,3.1,867,"Par3Performance",2010
150,150,"Brian Stuard",81,28,3.08,993,"Par3Performance",2010
156,156,"Henrik Bjornstad",72,29,3.1,879,"Par3Performance",2010
156,156,"Angel Cabrera",64,29,3.12,732,"Par3Performance",2010
156,156,"James Driscoll",78,29,3.09,957,"Par3Performance",2010
156,156,"Bob Estes",79,29,3.09,978,"Par3Performance",2010
156,156,"Will Ma Kenzie",72,29,3.1,876,"Par3Performance",2010
156,156,"Greg Owen",69,29,3.1,846,"Par3Performance",2010
156,156,"Ryan Palmer",84,29,3.08,1029,"Par3Performance",2010
163,163,"Lucas Glover",75,31,3.11,864,"Par3Performance",2010
163,163,"Kevin Johnson",62,31,3.12,756,"Par3Performance",2010
163,163,"Tim Petrovic",105,31,3.07,1266,"Par3Performance",2010
163,163,"Carl Pettersson",99,31,3.08,1218,"Par3Performance",2010
167,167,"Aaron Baddeley",94,32,3.08,1152,"Par3Performance",2010
167,167,"Martin Laird",91,32,3.09,1086,"Par3Performance",2010
167,167,"Ted Purdy",86,32,3.09,1056,"Par3Performance",2010
170,170,"Stuart Appleby",101,33,3.08,1233,"Par3Performance",2010
170,170,"Mathew Goggin",85,33,3.1,1026,"Par3Performance",2010
170,170,"John Rollins",81,33,3.1,969,"Par3Performance",2010
170,170,"Rory Sabbatini",79,33,3.11,933,"Par3Performance",2010
174,174,"Stewart Cink",84,34,3.11,930,"Par3Performance",2010
174,174,"Sergio Garcia",58,34,3.17,615,"Par3Performance",2010
174,174,"Roland Thatcher",72,34,3.12,885,"Par3Performance",2010
177,177,"Omar Uresti",74,35,3.12,909,"Par3Performance",2010
177,177,"YE Yang",72,35,3.13,804,"Par3Performance",2010
179,179,"Matt Every",60,36,3.15,744,"Par3Performance",2010
179,179,"Bubba Watson",77,36,3.12,930,"Par3Performance",2010
181,181,"Ernie Els",72,37,3.13,828,"Par3Performance",2010
182,182,"Billy Mayfair",78,38,3.12,948,"Par3Performance",2010
183,183,"JJ Henry",92,40,3.11,1128,"Par3Performance",2010
183,183,"DJ Trahan",92,40,3.11,1113,"Par3Performance",2010
185,185,"JB Holmes",100,41,3.1,1191,"Par3Performance",2010
186,186,"Chris Wilson",65,43,3.16,795,"Par3Performance",2010
187,187,"Paul Goydos",78,44,3.14,939,"Par3Performance",2010
187,187,"Joe Ogilvie",99,44,3.11,1215,"Par3Performance",2010
189,189,"Chris Stroud",90,47,3.13,1104,"Par3Performance",2010
190,190,"Nicholas Thompson",88,51,3.14,1080,"Par3Performance",2010
191,191,"Matt Bettencourt",91,55,3.15,1119,"Par3Performance",2010
192,192,"Daniel Chopra",74,64,3.21,918,"Par3Performance",2010
