"GIRPercentage100yards_RANKTHISWEEK_2009","GIRPercentage100yards_RANKLASTWEEK_2009","GIRPercentage100yards_PLAYERNAME_2009","GIRPercentage100yards_ROUNDS_2009","GIRPercentage100yards_Pct_2009","GIRPercentage100yards_GREENSHIT_2009","GIRPercentage100yards_TOTALHOLES_2009","GIRPercentage100yards_RELATIVETOPAR_2009","stat_name","year"
1,1,"Tom Lehman",55,68.69,373,543,-0.16,"GIRPercentage100yards",2009
2,2,"John Senden",100,67.63,909,1344,-0.15,"GIRPercentage100yards",2009
3,3,"Joe Durant",62,67.36,454,674,-0.17,"GIRPercentage100yards",2009
4,4,"Jay Williamson",69,67.23,560,833,-0.12,"GIRPercentage100yards",2009
5,5,"Greg Owen",97,67.18,786,1170,-0.14,"GIRPercentage100yards",2009
6,6,"Patrick Sheehan",51,67.13,390,581,-0.15,"GIRPercentage100yards",2009
7,7,"DJ Trahan",96,67.11,757,1128,-0.16,"GIRPercentage100yards",2009
8,8,"Robert Allenby",71,66.67,570,855,-0.13,"GIRPercentage100yards",2009
9,9,"Robert Garrigus",83,66.54,684,1028,-0.17,"GIRPercentage100yards",2009
10,10,"Jason Bohn",88,66.31,805,1214,-0.2,"GIRPercentage100yards",2009
11,11,"Chad Campbell",90,66.24,671,1013,-0.19,"GIRPercentage100yards",2009
12,12,"Briny Baird",89,66.1,702,1062,-0.17,"GIRPercentage100yards",2009
13,13,"Scott Sterling",51,65.85,403,612,-0.19,"GIRPercentage100yards",2009
14,14,"JJ Henry",97,65.82,828,1258,-0.16,"GIRPercentage100yards",2009
15,15,"Troy Matteson",95,65.56,826,1260,-0.16,"GIRPercentage100yards",2009
16,16,"Steve Marino",98,65.45,792,1210,-0.18,"GIRPercentage100yards",2009
17,17,"Zach Johnson",94,65.35,762,1166,-0.2,"GIRPercentage100yards",2009
18,18,"David Toms",98,65.28,767,1175,-0.2,"GIRPercentage100yards",2009
19,19,"Jonathan Byrd",89,65.24,717,1099,-0.18,"GIRPercentage100yards",2009
20,20,"Rich Beem",77,64.86,539,831,-0.15,"GIRPercentage100yards",2009
21,21,"Ricky Barnes",67,64.78,482,744,-0.11,"GIRPercentage100yards",2009
22,22,"Kevin Streelman",97,64.53,815,1263,-0.2,"GIRPercentage100yards",2009
23,23,"Matt Jones",56,64.45,397,616,-0.15,"GIRPercentage100yards",2009
24,24,"Steve Elkington",70,64.44,580,900,-0.16,"GIRPercentage100yards",2009
25,25,"Bryce Molder",69,64.42,525,815,-0.19,"GIRPercentage100yards",2009
26,26,"Chris Stroud",88,64.41,704,1093,-0.16,"GIRPercentage100yards",2009
27,27,"Tiger Woods",64,64.38,441,685,-0.23,"GIRPercentage100yards",2009
28,28,"Rod Pampling",72,64.34,599,931,-0.19,"GIRPercentage100yards",2009
29,29,"Camilo Villegas",76,64.26,507,789,-0.16,"GIRPercentage100yards",2009
30,30,"Hunter Mahan",94,64.23,693,1079,-0.21,"GIRPercentage100yards",2009
31,31,"Stephen Ames",77,64.22,533,830,-0.18,"GIRPercentage100yards",2009
32,32,"Justin Leonard",95,64.21,696,1084,-0.22,"GIRPercentage100yards",2009
33,33,"Kevin Stadler",65,64.18,498,776,-0.16,"GIRPercentage100yards",2009
34,34,"Charles Warren",63,64.17,471,734,-0.13,"GIRPercentage100yards",2009
35,35,"Michael Allen",73,64.02,541,845,-0.19,"GIRPercentage100yards",2009
36,36,"Billy Mayfair",83,64,640,1000,-0.12,"GIRPercentage100yards",2009
36,36,"Heath Slocum",95,64,791,1236,-0.16,"GIRPercentage100yards",2009
38,38,"Steve Flesch",77,63.99,606,947,-0.14,"GIRPercentage100yards",2009
39,39,"Fred Couples",54,63.77,382,599,-0.19,"GIRPercentage100yards",2009
40,40,"Jeff Maggert",79,63.75,663,1040,-0.15,"GIRPercentage100yards",2009
40,40,"Scott Verplank",88,63.75,737,1156,-0.21,"GIRPercentage100yards",2009
42,42,"Jason Dufner",90,63.67,736,1156,-0.17,"GIRPercentage100yards",2009
43,43,"Charles Howell III",99,63.51,757,1192,-0.17,"GIRPercentage100yards",2009
44,44,"Sergio Garcia",59,63.46,396,624,-0.19,"GIRPercentage100yards",2009
45,45,"Marc Leishman",91,63.42,756,1192,-0.19,"GIRPercentage100yards",2009
46,46,"Tommy Armour III",58,63.28,474,749,-0.19,"GIRPercentage100yards",2009
47,47,"Casey Wittenberg",71,63.24,480,759,-0.16,"GIRPercentage100yards",2009
48,48,"Richard Johnson",85,63.2,711,1125,-0.18,"GIRPercentage100yards",2009
48,48,"Spencer Levin",75,63.2,625,989,-0.18,"GIRPercentage100yards",2009
50,50,"KJ Choi",65,63.15,449,711,-0.17,"GIRPercentage100yards",2009
51,51,"Jason Gore",74,63.07,555,880,-0.13,"GIRPercentage100yards",2009
52,52,"YE Yang",83,62.97,653,1037,-0.16,"GIRPercentage100yards",2009
53,53,"Kris Blanks",60,62.91,419,666,-0.21,"GIRPercentage100yards",2009
53,53,"Ryan Moore",89,62.91,675,1073,-0.19,"GIRPercentage100yards",2009
53,53,"Brett Quigley",92,62.91,692,1100,-0.16,"GIRPercentage100yards",2009
56,56,"Tim Clark",81,62.87,547,870,-0.24,"GIRPercentage100yards",2009
56,56,"Sean OHair",80,62.87,513,816,-0.17,"GIRPercentage100yards",2009
58,58,"Scott McCarron",91,62.84,739,1176,-0.18,"GIRPercentage100yards",2009
