"FairwayProximity_RANKTHISWEEK_2008","FairwayProximity_RANKLASTWEEK_2008","FairwayProximity_PLAYERNAME_2008","FairwayProximity_ROUNDS_2008","FairwayProximity_AVG_2008","FairwayProximity_ATTEMPTS_2008","FairwayProximity_TOTALDISTANCEFEET_2008","FairwayProximity_RELATIVETOPAR_2008","stat_name","year"
28,28,"David Toms",70,NA,767,23083.167,-54,"FairwayProximity",2008
28,28,"Bob Tway",70,NA,789,23725.75,-106,"FairwayProximity",2008
30,30,"Paul Casey",55,NA,498,15042.083,-29,"FairwayProximity",2008
30,30,"Tommy Gainey",60,NA,596,17971.083,-14,"FairwayProximity",2008
30,30,"Trevor Immelman",70,NA,739,22273.25,-10,"FairwayProximity",2008
30,30,"Doug LaBelle II",65,NA,719,21685.417,-28,"FairwayProximity",2008
30,30,"Chez Reavie",102,NA,1312,39629,-62,"FairwayProximity",2008
30,30,"Tom Scherrer",56,NA,598,18027.333,-29,"FairwayProximity",2008
36,36,"Bart Bryant",81,NA,984,29760.5,-57,"FairwayProximity",2008
36,36,"Zach Johnson",85,NA,1042,31558.083,-83,"FairwayProximity",2008
36,36,"Jeff Quinney",87,NA,1008,30461.083,-82,"FairwayProximity",2008
39,39,"Shane Bertsch",96,NA,1302,39456.667,-73,"FairwayProximity",2008
39,39,"Alex Cejka",75,NA,819,24825.083,-15,"FairwayProximity",2008
39,39,"Steve Flesch",95,NA,1068,32362.333,-81,"FairwayProximity",2008
39,39,"Harrison Frazar",73,NA,801,24275.917,-20,"FairwayProximity",2008
39,39,"Tom Pernice Jr",104,NA,1332,40381.917,-118,"FairwayProximity",2008
44,44,"Billy Andrade",71,NA,800,24307,3,"FairwayProximity",2008
44,44,"Marco Dawson",64,NA,729,22161.167,-53,"FairwayProximity",2008
44,44,"Glen Day",64,NA,764,23266.667,-69,"FairwayProximity",2008
44,44,"Jim Furyk",95,NA,1084,32976.5,-115,"FairwayProximity",2008
44,44,"Anthony Kim",81,NA,833,25351.25,-88,"FairwayProximity",2008
44,44,"Matt Kuchar",88,NA,950,28863.333,-74,"FairwayProximity",2008
44,44,"Andres Romero",69,NA,557,16923.833,-37,"FairwayProximity",2008
44,44,"Boo Weekley",86,NA,843,25609.75,-60,"FairwayProximity",2008
52,52,"Cameron Beckman",87,NA,1045,31852.083,-50,"FairwayProximity",2008
52,52,"Ben Curtis",80,NA,890,27180.75,-55,"FairwayProximity",2008
52,52,"Robert Gamez",79,NA,1018,31038.083,2,"FairwayProximity",2008
52,52,"Steve Stricker",75,NA,743,22690.167,-75,"FairwayProximity",2008
52,52,"DJ Trahan",94,NA,1059,32275.083,-93,"FairwayProximity",2008
57,57,"Hunter Mahan",87,NA,1001,30633.5,-105,"FairwayProximity",2008
57,57,"Phil Mickelson",80,NA,722,22082.833,-96,"FairwayProximity",2008
59,59,"Fred Couples",60,NA,649,19876.25,-45,"FairwayProximity",2008
59,59,"JB Holmes",86,NA,810,24842.75,-52,"FairwayProximity",2008
59,59,"Freddie Jacobson",78,NA,860,26396.417,-61,"FairwayProximity",2008
59,59,"Greg Kraft",63,NA,714,21879.833,-21,"FairwayProximity",2008
59,59,"Jin Park",85,NA,991,30401.25,9,"FairwayProximity",2008
59,59,"John Riegger",73,NA,897,27506.25,-68,"FairwayProximity",2008
59,59,"Brandt Snedeker",85,NA,882,27052,-44,"FairwayProximity",2008
66,66,"Will Ma Kenzie",62,NA,771,23684.083,-33,"FairwayProximity",2008
66,66,"Nick OHern",82,NA,1046,32130.583,-89,"FairwayProximity",2008
66,66,"Patrick Sheehan",124,NA,1476,45415.25,-86,"FairwayProximity",2008
66,66,"Chris Stroud",81,NA,905,27813.5,-41,"FairwayProximity",2008
70,70,"Stewart Cink",87,NA,818,25219,-89,"FairwayProximity",2008
70,70,"Retief Goosen",59,NA,552,17000.5,-45,"FairwayProximity",2008
70,70,"Kyle Thompson",70,NA,745,22952.583,11,"FairwayProximity",2008
73,73,"Robert Allenby",108,NA,1190,36800.417,-122,"FairwayProximity",2008
73,73,"Mark Calcavecchia",67,NA,739,22860.083,-17,"FairwayProximity",2008
75,75,"Ken Duke",116,NA,1373,42620.167,-137,"FairwayProximity",2008
75,75,"Charley Hoffman",94,NA,1138,35290.667,-53,"FairwayProximity",2008
75,75,"Peter Lonard",92,NA,1101,34116,-43,"FairwayProximity",2008
78,78,"Michael Allen",91,NA,1109,34460.083,-102,"FairwayProximity",2008
78,78,"Sergio Garcia",72,NA,722,22427.083,-48,"FairwayProximity",2008
78,78,"Davis Love III",78,NA,853,26520.333,-50,"FairwayProximity",2008
78,78,"Rocco Mediate",87,NA,950,29551.667,-18,"FairwayProximity",2008
82,82,"Jeff Gove",50,NA,648,20176.833,-35,"FairwayProximity",2008
82,82,"Brandt Jobe",52,NA,603,18784.167,-18,"FairwayProximity",2008
82,82,"Dustin Johnson",92,NA,954,29706.917,-33,"FairwayProximity",2008
82,82,"Jerry Kelly",89,NA,1032,32155.417,-34,"FairwayProximity",2008
82,82,"Cliff Kresge",84,NA,986,30724.75,-28,"FairwayProximity",2008
82,82,"Steve Marino",119,NA,1390,43358.167,-141,"FairwayProximity",2008
82,82,"George McNeill",97,NA,1176,36654.25,-100,"FairwayProximity",2008
89,89,"Rich Beem",90,NA,1084,33858.417,-54,"FairwayProximity",2008
89,89,"Jon Mills",95,NA,1026,32065.083,-16,"FairwayProximity",2008
89,89,"Corey Pavin",69,NA,809,25297.25,-49,"FairwayProximity",2008
89,89,"Kevin Streelman",114,NA,1263,39468.167,-112,"FairwayProximity",2008
93,93,"Olin Browne",77,NA,1068,33426.083,-5,"FairwayProximity",2008
93,93,"Craig Kanada",65,NA,779,24430.75,-52,"FairwayProximity",2008
93,93,"Sean OHair",81,NA,895,28071.667,-43,"FairwayProximity",2008
93,93,"Charlie Wi",97,NA,1231,38528.333,-88,"FairwayProximity",2008
93,93,"Mark Wilson",107,NA,1490,46634.75,-134,"FairwayProximity",2008
93,93,"YE Yang",89,NA,1055,33088.833,-67,"FairwayProximity",2008
99,99,"Angel Cabrera",55,NA,443,13921.333,-42,"FairwayProximity",2008
99,99,"Joe Durant",92,NA,1127,35364.667,-33,"FairwayProximity",2008
99,99,"Pat Perez",93,NA,1080,33934.667,-107,"FairwayProximity",2008
99,99,"Carl Pettersson",110,NA,1272,39968.667,-71,"FairwayProximity",2008
99,99,"Ron Whittaker",54,NA,598,18811.667,-10,"FairwayProximity",2008
104,104,"Justin Bolli",87,NA,1025,32274.417,-10,"FairwayProximity",2008
104,104,"Chris DiMarco",87,NA,1000,31514.583,-42,"FairwayProximity",2008
104,104,"Cody Freeman",66,NA,691,21763.333,9,"FairwayProximity",2008
104,104,"Robert Garrigus",90,NA,1059,33344.583,-71,"FairwayProximity",2008
104,104,"Padraig Harrington",52,NA,406,12778.5,-23,"FairwayProximity",2008
104,104,"Mark Hensby",71,NA,824,25937,-28,"FairwayProximity",2008
104,104,"Stephen Leaney",53,NA,631,19853.167,-12,"FairwayProximity",2008
111,111,"Kent Jones",68,NA,785,24780.25,-59,"FairwayProximity",2008
111,111,"Jeff Maggert",86,NA,1071,33858.083,-40,"FairwayProximity",2008
111,111,"Brenden Pappas",66,NA,701,22163.417,-61,"FairwayProximity",2008
111,111,"John Senden",93,NA,1154,36470,-68,"FairwayProximity",2008
111,111,"Omar Uresti",74,NA,915,28935.167,-46,"FairwayProximity",2008
116,116,"Tom Lehman",51,NA,512,16200.833,-31,"FairwayProximity",2008
117,117,"Todd Hamilton",92,NA,1044,33107.667,-50,"FairwayProximity",2008
117,117,"John Mallinger",95,NA,1184,37546,-63,"FairwayProximity",2008
119,119,"Ryan Armour",87,NA,1080,34366.917,-25,"FairwayProximity",2008
119,119,"Woody Austin",109,NA,1214,38612.417,-107,"FairwayProximity",2008
119,119,"Kevin Na",97,NA,1261,40120.917,-82,"FairwayProximity",2008
119,119,"Charles Warren",79,NA,991,31552,-3,"FairwayProximity",2008
123,123,"Bob Estes",90,NA,1184,37741.083,-82,"FairwayProximity",2008
123,123,"Jason Gore",94,NA,1200,38281.333,-77,"FairwayProximity",2008
125,125,"Martin Laird",98,NA,1131,36238.667,-102,"FairwayProximity",2008
125,125,"Frank Lickliter II",107,NA,1353,43246.083,-72,"FairwayProximity",2008
125,125,"Billy Mayfair",103,NA,1363,43649.083,-67,"FairwayProximity",2008
125,125,"John Merrick",98,NA,1050,33634.583,-56,"FairwayProximity",2008
125,125,"Ted Purdy",68,NA,775,24793.083,-5,"FairwayProximity",2008
125,125,"Bo Van Pelt",101,NA,1227,39252.083,-65,"FairwayProximity",2008
125,125,"Tim Wilkinson",95,NA,1072,34267,-91,"FairwayProximity",2008
132,132,"KJ Choi",74,NA,748,23981.5,-80,"FairwayProximity",2008
132,132,"Adam Scott",51,NA,424,13596,-30,"FairwayProximity",2008
134,134,"Ben Crane",86,NA,1044,33558.583,-92,"FairwayProximity",2008
134,134,"Kevin Sutherland",98,NA,1159,37266,-135,"FairwayProximity",2008
136,136,"Paul Goydos",78,NA,948,30592.5,-34,"FairwayProximity",2008
136,136,"Charles Howell III",101,NA,1089,35095,-90,"FairwayProximity",2008
136,136,"Ryuji Imada",80,NA,884,28527.417,-73,"FairwayProximity",2008
136,136,"Michael Letzig",88,NA,982,31691,-59,"FairwayProximity",2008
136,136,"Troy Matteson",94,NA,1163,37475.583,-43,"FairwayProximity",2008
136,136,"Travis Perkins",53,NA,487,15690.25,33,"FairwayProximity",2008
136,136,"Tim Petrovic",97,NA,1101,35506.833,-46,"FairwayProximity",2008
136,136,"Ian Poulter",51,NA,478,15401,-4,"FairwayProximity",2008
144,144,"Dudley Hart",74,NA,885,28606.75,-84,"FairwayProximity",2008
144,144,"Rod Pampling",83,NA,907,29323.667,-70,"FairwayProximity",2008
144,144,"Tag Ridings",88,NA,1016,32818,-70,"FairwayProximity",2008
147,147,"Bill Haas",99,NA,1155,37480.333,-61,"FairwayProximity",2008
147,147,"David Lutterus",59,NA,651,21125.75,6,"FairwayProximity",2008
147,147,"Kevin Stadler",90,NA,950,30818.917,-30,"FairwayProximity",2008
150,150,"Eric Axley",113,NA,1246,40541.833,-91,"FairwayProximity",2008
150,150,"Brian Davis",108,NA,1448,47012.667,-90,"FairwayProximity",2008
150,150,"Jeff Overton",103,NA,1097,35659.583,-74,"FairwayProximity",2008
150,150,"Marc Turnesa",87,NA,1036,33669.25,-60,"FairwayProximity",2008
154,154,"Stuart Appleby",87,NA,863,28102.917,-64,"FairwayProximity",2008
154,154,"Aaron Baddeley",76,NA,766,24950.667,-82,"FairwayProximity",2008
154,154,"Paul Claxton",63,NA,713,23230.5,-12,"FairwayProximity",2008
154,154,"Nick Flanagan",89,NA,1060,34547.167,-14,"FairwayProximity",2008
154,154,"Richard Johnson",60,NA,646,21067.5,-32,"FairwayProximity",2008
154,154,"Joe Ogilvie",100,NA,1145,37342.583,-72,"FairwayProximity",2008
154,154,"Nick Watney",96,NA,1064,34650.083,-84,"FairwayProximity",2008
161,161,"Jonathan Byrd",88,NA,1078,35224.167,-74,"FairwayProximity",2008
161,161,"Alejandro Canizares",52,NA,540,17636.5,-12,"FairwayProximity",2008
161,161,"JJ Henry",108,NA,1384,45183.25,-54,"FairwayProximity",2008
161,161,"Jimmy Walker",73,NA,746,24361.5,-29,"FairwayProximity",2008
165,165,"John Rollins",94,NA,1095,35821.667,-52,"FairwayProximity",2008
165,165,"Brett Rumford",72,NA,762,24962.5,-10,"FairwayProximity",2008
165,165,"Johnson Wagner",83,NA,881,28875.5,-38,"FairwayProximity",2008
168,168,"Steve Elkington",84,NA,1043,34231.583,-66,"FairwayProximity",2008
168,168,"Scott McCarron",63,NA,757,24881.5,-46,"FairwayProximity",2008
168,168,"Parker McLachlin",88,NA,1015,33321.583,-43,"FairwayProximity",2008
171,171,"Mathew Goggin",91,NA,1104,36375,-84,"FairwayProximity",2008
171,171,"JP Hayes",67,NA,841,27690.833,4,"FairwayProximity",2008
173,173,"Brad Adamonis",87,NA,949,31427.333,-50,"FairwayProximity",2008
173,173,"David Duval",51,NA,508,16810.417,16,"FairwayProximity",2008
173,173,"Brad Elder",67,NA,713,23572,-45,"FairwayProximity",2008
173,173,"Carlos Franco",73,NA,816,26983.583,-57,"FairwayProximity",2008
173,173,"Tim Herron",97,NA,1114,36896.333,-80,"FairwayProximity",2008
173,173,"Shigeki Maruyama",50,NA,528,17452,-34,"FairwayProximity",2008
179,179,"Brett Quigley",80,NA,971,32280.167,-50,"FairwayProximity",2008
179,179,"Bob Sowards",61,NA,675,22453.417,-25,"FairwayProximity",2008
181,181,"Nicholas Thompson",113,NA,1283,42925.583,-47,"FairwayProximity",2008
182,182,"James Driscoll",85,NA,915,30899.583,-55,"FairwayProximity",2008
183,183,"Chris Riley",51,NA,559,18916.833,-31,"FairwayProximity",2008
184,184,"Jason Allred",63,NA,601,20406.833,-2,"FairwayProximity",2008
184,184,"Matt Jones",95,NA,1005,34062.333,-34,"FairwayProximity",2008
186,186,"Jason Day",81,NA,990,33708.833,-66,"FairwayProximity",2008
187,187,"Steve Lowery",74,NA,857,29270,-1,"FairwayProximity",2008
188,188,"Ryan Moore",72,NA,856,29334.833,-33,"FairwayProximity",2008
189,189,"Chad Collins",72,NA,832,28606.333,-37,"FairwayProximity",2008
190,190,"Kenneth Ferrie",72,NA,817,28181.25,-4,"FairwayProximity",2008
190,190,"Mathias Gronberg",87,NA,1018,35102.583,-43,"FairwayProximity",2008
192,192,"Steve Allan",58,NA,577,20000.25,-18,"FairwayProximity",2008
192,192,"Todd Demsey",80,NA,949,32916.583,-53,"FairwayProximity",2008
194,194,"Daniel Chopra",84,NA,815,28477.333,-30,"FairwayProximity",2008
196,196,"Nathan Green",95,NA,1158,40900.5,-45,"FairwayProximity",2008
197,197,"Jesper Parnevik",88,NA,967,34520.583,-71,"FairwayProximity",2008
