"AveragePuttingDistanceAll2putts_RANKTHISWEEK_2008","AveragePuttingDistanceAll2putts_RANKLASTWEEK_2008","AveragePuttingDistanceAll2putts_PLAYERNAME_2008","AveragePuttingDistanceAll2putts_ROUNDS_2008","AveragePuttingDistanceAll2putts_AVG_2008","AveragePuttingDistanceAll2putts_DISTANCEFEET_2008","AveragePuttingDistanceAll2putts_TOTALPUTTS_2008","stat_name","year"
22,22,"Hunter Mahan",87,NA,18416,786,"AveragePuttingDistanceAll2putts",2008
22,22,"Steve Marino",119,NA,25225.833,1077,"AveragePuttingDistanceAll2putts",2008
22,22,"Kevin Sutherland",98,NA,21675,925,"AveragePuttingDistanceAll2putts",2008
27,27,"Stuart Appleby",87,NA,15373.583,659,"AveragePuttingDistanceAll2putts",2008
27,27,"Ben Curtis",80,NA,14963.167,642,"AveragePuttingDistanceAll2putts",2008
27,27,"Jason Day",81,NA,18576.917,795,"AveragePuttingDistanceAll2putts",2008
27,27,"Bill Haas",99,NA,22112.583,947,"AveragePuttingDistanceAll2putts",2008
27,27,"Doug LaBelle II",65,NA,12486.25,536,"AveragePuttingDistanceAll2putts",2008
27,27,"Ian Poulter",51,NA,8317.25,357,"AveragePuttingDistanceAll2putts",2008
27,27,"Tag Ridings",88,NA,19195.75,822,"AveragePuttingDistanceAll2putts",2008
27,27,"Marc Turnesa",87,NA,17431.5,748,"AveragePuttingDistanceAll2putts",2008
35,35,"Brad Elder",67,NA,13203.5,568,"AveragePuttingDistanceAll2putts",2008
35,35,"Scott Sterling",89,NA,18703.5,805,"AveragePuttingDistanceAll2putts",2008
37,37,"Robert Allenby",108,NA,21831.5,942,"AveragePuttingDistanceAll2putts",2008
37,37,"Chad Collins",72,NA,14348.25,620,"AveragePuttingDistanceAll2putts",2008
37,37,"Freddie Jacobson",78,NA,14633,631,"AveragePuttingDistanceAll2putts",2008
37,37,"Matt Jones",95,NA,19701.667,851,"AveragePuttingDistanceAll2putts",2008
41,41,"Ben Crane",86,NA,17408.167,753,"AveragePuttingDistanceAll2putts",2008
41,41,"Kenneth Ferrie",72,NA,14493.833,628,"AveragePuttingDistanceAll2putts",2008
41,41,"Todd Hamilton",92,NA,18101,784,"AveragePuttingDistanceAll2putts",2008
41,41,"Brandt Jobe",52,NA,11901.833,515,"AveragePuttingDistanceAll2putts",2008
41,41,"Tom Lehman",51,NA,8939,387,"AveragePuttingDistanceAll2putts",2008
41,41,"Troy Matteson",94,NA,21863.75,947,"AveragePuttingDistanceAll2putts",2008
41,41,"Jeff Overton",103,NA,21381.833,927,"AveragePuttingDistanceAll2putts",2008
41,41,"Brett Quigley",80,NA,17982.75,778,"AveragePuttingDistanceAll2putts",2008
41,41,"Bo Van Pelt",101,NA,22763.25,987,"AveragePuttingDistanceAll2putts",2008
41,41,"Nick Watney",96,NA,20221.167,876,"AveragePuttingDistanceAll2putts",2008
41,41,"Boo Weekley",86,NA,16033.583,695,"AveragePuttingDistanceAll2putts",2008
52,52,"Tommy Armour III",77,NA,15759.417,684,"AveragePuttingDistanceAll2putts",2008
52,52,"Bob Estes",90,NA,21024.417,915,"AveragePuttingDistanceAll2putts",2008
52,52,"Robert Garrigus",90,NA,20722.167,900,"AveragePuttingDistanceAll2putts",2008
52,52,"Anthony Kim",81,NA,14601,634,"AveragePuttingDistanceAll2putts",2008
52,52,"Brenden Pappas",66,NA,12754.667,555,"AveragePuttingDistanceAll2putts",2008
52,52,"Tom Pernice Jr",104,NA,22167.917,965,"AveragePuttingDistanceAll2putts",2008
58,58,"Ryuji Imada",80,NA,15544.417,679,"AveragePuttingDistanceAll2putts",2008
58,58,"Billy Mayfair",103,NA,23277,1017,"AveragePuttingDistanceAll2putts",2008
58,58,"Parker McLachlin",88,NA,18163.25,794,"AveragePuttingDistanceAll2putts",2008
58,58,"George McNeill",97,NA,21867.75,955,"AveragePuttingDistanceAll2putts",2008
58,58,"John Merrick",98,NA,19146.417,835,"AveragePuttingDistanceAll2putts",2008
58,58,"Joe Ogilvie",100,NA,19510.75,850,"AveragePuttingDistanceAll2putts",2008
64,64,"Briny Baird",113,NA,23546,1030,"AveragePuttingDistanceAll2putts",2008
64,64,"Fred Couples",60,NA,11978.5,525,"AveragePuttingDistanceAll2putts",2008
64,64,"Shigeki Maruyama",50,NA,9466.75,415,"AveragePuttingDistanceAll2putts",2008
64,64,"Bob Sowards",61,NA,12533.833,548,"AveragePuttingDistanceAll2putts",2008
64,64,"Kevin Streelman",114,NA,23006.083,1007,"AveragePuttingDistanceAll2putts",2008
64,64,"Steve Stricker",75,NA,13021.333,570,"AveragePuttingDistanceAll2putts",2008
64,64,"Jimmy Walker",73,NA,14613.75,640,"AveragePuttingDistanceAll2putts",2008
64,64,"Charlie Wi",97,NA,20652.25,904,"AveragePuttingDistanceAll2putts",2008
72,72,"Jason Allred",63,NA,11246.167,495,"AveragePuttingDistanceAll2putts",2008
72,72,"Aaron Baddeley",76,NA,13188.417,580,"AveragePuttingDistanceAll2putts",2008
72,72,"Gavin Coles",54,NA,10347,454,"AveragePuttingDistanceAll2putts",2008
72,72,"Brian Gay",102,NA,19113.667,839,"AveragePuttingDistanceAll2putts",2008
72,72,"Scott McCarron",63,NA,12015,528,"AveragePuttingDistanceAll2putts",2008
72,72,"Nick OHern",82,NA,16296.083,716,"AveragePuttingDistanceAll2putts",2008
72,72,"Corey Pavin",69,NA,11885.417,522,"AveragePuttingDistanceAll2putts",2008
72,72,"Jeff Quinney",87,NA,15882.5,699,"AveragePuttingDistanceAll2putts",2008
72,72,"John Rollins",94,NA,17785.583,781,"AveragePuttingDistanceAll2putts",2008
81,81,"Brad Adamonis",87,NA,18496.917,817,"AveragePuttingDistanceAll2putts",2008
81,81,"Stephen Ames",83,NA,15529.333,686,"AveragePuttingDistanceAll2putts",2008
81,81,"Daniel Chopra",84,NA,15142.333,667,"AveragePuttingDistanceAll2putts",2008
81,81,"Jeff Gove",50,NA,10942.833,483,"AveragePuttingDistanceAll2putts",2008
81,81,"Frank Lickliter II",107,NA,22968.5,1012,"AveragePuttingDistanceAll2putts",2008
81,81,"Sean OHair",81,NA,16383.167,723,"AveragePuttingDistanceAll2putts",2008
81,81,"Brandt Snedeker",85,NA,15050.917,665,"AveragePuttingDistanceAll2putts",2008
88,88,"Paul Claxton",63,NA,12404.167,550,"AveragePuttingDistanceAll2putts",2008
88,88,"Charles Howell III",101,NA,21179.5,938,"AveragePuttingDistanceAll2putts",2008
88,88,"Lee Janzen",89,NA,17248.333,764,"AveragePuttingDistanceAll2putts",2008
88,88,"Justin Leonard",101,NA,16835.5,746,"AveragePuttingDistanceAll2putts",2008
88,88,"Jon Mills",95,NA,18686.167,827,"AveragePuttingDistanceAll2putts",2008
88,88,"Ted Purdy",68,NA,14615.25,647,"AveragePuttingDistanceAll2putts",2008
88,88,"Chris Riley",51,NA,8814.25,391,"AveragePuttingDistanceAll2putts",2008
95,95,"Jonathan Byrd",88,NA,17122.583,760,"AveragePuttingDistanceAll2putts",2008
95,95,"Charley Hoffman",94,NA,19858.417,881,"AveragePuttingDistanceAll2putts",2008
95,95,"Peter Lonard",92,NA,18600.167,827,"AveragePuttingDistanceAll2putts",2008
95,95,"Steve Lowery",74,NA,14920.5,662,"AveragePuttingDistanceAll2putts",2008
95,95,"Adam Scott",51,NA,7951.167,354,"AveragePuttingDistanceAll2putts",2008
95,95,"Vaughn Taylor",103,NA,21152.667,939,"AveragePuttingDistanceAll2putts",2008
95,95,"Johnson Wagner",83,NA,15323.333,680,"AveragePuttingDistanceAll2putts",2008
102,102,"Ryan Armour",87,NA,18070.167,806,"AveragePuttingDistanceAll2putts",2008
102,102,"Justin Bolli",87,NA,17789.917,793,"AveragePuttingDistanceAll2putts",2008
102,102,"Angel Cabrera",55,NA,9207.083,410,"AveragePuttingDistanceAll2putts",2008
102,102,"Zach Johnson",85,NA,16903.417,754,"AveragePuttingDistanceAll2putts",2008
102,102,"Jerry Kelly",89,NA,17447,777,"AveragePuttingDistanceAll2putts",2008
102,102,"Ryan Moore",72,NA,13743.083,613,"AveragePuttingDistanceAll2putts",2008
102,102,"Tim Petrovic",97,NA,17815.333,796,"AveragePuttingDistanceAll2putts",2008
102,102,"Bubba Watson",97,NA,18814.5,840,"AveragePuttingDistanceAll2putts",2008
102,102,"YE Yang",89,NA,18878.667,841,"AveragePuttingDistanceAll2putts",2008
111,111,"Billy Andrade",71,NA,15016.5,673,"AveragePuttingDistanceAll2putts",2008
111,111,"Olin Browne",77,NA,17267.333,772,"AveragePuttingDistanceAll2putts",2008
111,111,"Glen Day",64,NA,12971.25,581,"AveragePuttingDistanceAll2putts",2008
111,111,"Sergio Garcia",72,NA,12930.917,580,"AveragePuttingDistanceAll2putts",2008
111,111,"Jason Gore",94,NA,19647.083,881,"AveragePuttingDistanceAll2putts",2008
111,111,"JP Hayes",67,NA,14635.083,655,"AveragePuttingDistanceAll2putts",2008
111,111,"Cliff Kresge",84,NA,17267.25,774,"AveragePuttingDistanceAll2putts",2008
111,111,"David Lutterus",59,NA,11536.667,517,"AveragePuttingDistanceAll2putts",2008
111,111,"Jin Park",85,NA,16306.75,730,"AveragePuttingDistanceAll2putts",2008
111,111,"Chris Stroud",81,NA,16236.917,726,"AveragePuttingDistanceAll2putts",2008
111,111,"Tim Wilkinson",95,NA,18415.25,824,"AveragePuttingDistanceAll2putts",2008
122,122,"Alejandro Canizares",52,NA,9238.667,416,"AveragePuttingDistanceAll2putts",2008
122,122,"Lucas Glover",91,NA,19563.667,878,"AveragePuttingDistanceAll2putts",2008
122,122,"Mathias Gronberg",87,NA,17352,779,"AveragePuttingDistanceAll2putts",2008
122,122,"JB Holmes",86,NA,15265.833,686,"AveragePuttingDistanceAll2putts",2008
122,122,"Kent Jones",68,NA,13042.5,587,"AveragePuttingDistanceAll2putts",2008
122,122,"Kenny Perry",97,NA,21220.25,953,"AveragePuttingDistanceAll2putts",2008
122,122,"Tom Scherrer",56,NA,10227.083,460,"AveragePuttingDistanceAll2putts",2008
122,122,"Patrick Sheehan",124,NA,23776.417,1070,"AveragePuttingDistanceAll2putts",2008
122,122,"Kevin Stadler",90,NA,17012.833,765,"AveragePuttingDistanceAll2putts",2008
122,122,"Bob Tway",70,NA,12286.75,553,"AveragePuttingDistanceAll2putts",2008
132,132,"Ken Duke",116,NA,23389.583,1056,"AveragePuttingDistanceAll2putts",2008
132,132,"Nick Flanagan",89,NA,18192,821,"AveragePuttingDistanceAll2putts",2008
132,132,"Matt Kuchar",88,NA,15863.417,715,"AveragePuttingDistanceAll2putts",2008
132,132,"Chez Reavie",102,NA,20543,928,"AveragePuttingDistanceAll2putts",2008
132,132,"Ron Whittaker",54,NA,9850.5,444,"AveragePuttingDistanceAll2putts",2008
138,138,"Brian Davis",108,NA,22344.25,1012,"AveragePuttingDistanceAll2putts",2008
138,138,"Greg Kraft",63,NA,10540.083,478,"AveragePuttingDistanceAll2putts",2008
138,138,"John Riegger",73,NA,15064.167,682,"AveragePuttingDistanceAll2putts",2008
138,138,"Camilo Villegas",79,NA,14158.917,642,"AveragePuttingDistanceAll2putts",2008
138,138,"Mike Weir",88,NA,14507.083,656,"AveragePuttingDistanceAll2putts",2008
143,143,"Michael Allen",91,NA,18157.833,825,"AveragePuttingDistanceAll2putts",2008
143,143,"Travis Perkins",53,NA,9207.583,419,"AveragePuttingDistanceAll2putts",2008
143,143,"Rory Sabbatini",77,NA,14226.5,646,"AveragePuttingDistanceAll2putts",2008
143,143,"Jay Williamson",96,NA,19156.75,872,"AveragePuttingDistanceAll2putts",2008
147,147,"Chris DiMarco",87,NA,17029.75,777,"AveragePuttingDistanceAll2putts",2008
147,147,"Steve Elkington",84,NA,16881.667,771,"AveragePuttingDistanceAll2putts",2008
149,149,"Chad Campbell",94,NA,19246.75,882,"AveragePuttingDistanceAll2putts",2008
149,149,"Paul Casey",55,NA,8237.25,377,"AveragePuttingDistanceAll2putts",2008
149,149,"Marco Dawson",64,NA,11998.25,550,"AveragePuttingDistanceAll2putts",2008
149,149,"Mark Hensby",71,NA,14183.75,649,"AveragePuttingDistanceAll2putts",2008
149,149,"John Huston",56,NA,11326.583,518,"AveragePuttingDistanceAll2putts",2008
149,149,"Davis Love III",78,NA,14433.5,660,"AveragePuttingDistanceAll2putts",2008
149,149,"Will Ma Kenzie",62,NA,12999.5,595,"AveragePuttingDistanceAll2putts",2008
149,149,"Jeff Maggert",86,NA,18163.917,831,"AveragePuttingDistanceAll2putts",2008
149,149,"Nicholas Thompson",113,NA,20498.167,940,"AveragePuttingDistanceAll2putts",2008
158,158,"Woody Austin",109,NA,19773.583,909,"AveragePuttingDistanceAll2putts",2008
158,158,"Cameron Beckman",87,NA,16525.917,760,"AveragePuttingDistanceAll2putts",2008
158,158,"Joe Durant",92,NA,19013.833,873,"AveragePuttingDistanceAll2putts",2008
158,158,"Harrison Frazar",73,NA,14331.417,659,"AveragePuttingDistanceAll2putts",2008
158,158,"Michael Letzig",88,NA,16228.333,745,"AveragePuttingDistanceAll2putts",2008
158,158,"Rocco Mediate",87,NA,15721.5,723,"AveragePuttingDistanceAll2putts",2008
164,164,"Phil Mickelson",80,NA,12529.75,578,"AveragePuttingDistanceAll2putts",2008
164,164,"Geoff Ogilvy",65,NA,10983.917,507,"AveragePuttingDistanceAll2putts",2008
164,164,"DJ Trahan",94,NA,17462.25,807,"AveragePuttingDistanceAll2putts",2008
164,164,"Omar Uresti",74,NA,13992.167,645,"AveragePuttingDistanceAll2putts",2008
168,168,"Shane Bertsch",96,NA,19918.667,923,"AveragePuttingDistanceAll2putts",2008
168,168,"David Duval",51,NA,8820.5,409,"AveragePuttingDistanceAll2putts",2008
168,168,"John Mallinger",95,NA,17238.083,800,"AveragePuttingDistanceAll2putts",2008
168,168,"Kevin Na",97,NA,19112.5,884,"AveragePuttingDistanceAll2putts",2008
168,168,"Andres Romero",69,NA,10222,473,"AveragePuttingDistanceAll2putts",2008
173,173,"Tim Clark",90,NA,15408.833,718,"AveragePuttingDistanceAll2putts",2008
173,173,"Trevor Immelman",70,NA,12638.583,587,"AveragePuttingDistanceAll2putts",2008
173,173,"Dustin Johnson",92,NA,18678.583,868,"AveragePuttingDistanceAll2putts",2008
173,173,"Kyle Thompson",70,NA,13123.917,610,"AveragePuttingDistanceAll2putts",2008
177,177,"Retief Goosen",59,NA,8881.5,415,"AveragePuttingDistanceAll2putts",2008
177,177,"Ryan Palmer",69,NA,12786.667,597,"AveragePuttingDistanceAll2putts",2008
177,177,"Vijay Singh",82,NA,14156.667,660,"AveragePuttingDistanceAll2putts",2008
177,177,"Charles Warren",79,NA,17440.75,815,"AveragePuttingDistanceAll2putts",2008
181,181,"Steve Flesch",95,NA,17542.75,822,"AveragePuttingDistanceAll2putts",2008
181,181,"Cody Freeman",66,NA,12315.75,577,"AveragePuttingDistanceAll2putts",2008
181,181,"Tommy Gainey",60,NA,10379.583,487,"AveragePuttingDistanceAll2putts",2008
181,181,"Craig Kanada",65,NA,12001.583,563,"AveragePuttingDistanceAll2putts",2008
181,181,"Brett Rumford",72,NA,13185.833,618,"AveragePuttingDistanceAll2putts",2008
186,186,"Jim McGovern",75,NA,14512.25,684,"AveragePuttingDistanceAll2putts",2008
186,186,"Rod Pampling",83,NA,14988.25,704,"AveragePuttingDistanceAll2putts",2008
188,188,"Rich Beem",90,NA,17626.5,836,"AveragePuttingDistanceAll2putts",2008
188,188,"Ernie Els",51,NA,7492,355,"AveragePuttingDistanceAll2putts",2008
188,188,"Paul Goydos",78,NA,14282.583,677,"AveragePuttingDistanceAll2putts",2008
191,191,"Heath Slocum",104,NA,19749.417,939,"AveragePuttingDistanceAll2putts",2008
192,192,"Robert Gamez",79,NA,15510.25,743,"AveragePuttingDistanceAll2putts",2008
193,193,"David Toms",70,NA,12100.333,581,"AveragePuttingDistanceAll2putts",2008
194,194,"Padraig Harrington",52,NA,6014.583,290,"AveragePuttingDistanceAll2putts",2008
195,195,"Scott Verplank",82,NA,13627,662,"AveragePuttingDistanceAll2putts",2008
196,196,"Alex Cejka",75,NA,12915.083,629,"AveragePuttingDistanceAll2putts",2008
197,197,"Mark Calcavecchia",67,NA,11147.083,545,"AveragePuttingDistanceAll2putts",2008
