"Par3BirdieorBetterLeaders_RANKTHISWEEK_2011","Par3BirdieorBetterLeaders_RANKLASTWEEK_2011","Par3BirdieorBetterLeaders_PLAYERNAME_2011","Par3BirdieorBetterLeaders_ROUNDS_2011","Par3BirdieorBetterLeaders_Pct_2011","Par3BirdieorBetterLeaders_PAR3BIRDIESORBETTER_2011","Par3BirdieorBetterLeaders_PAR3HOLES_2011","stat_name","year"
127,127,"DJ Trahan",91,12.47,46,369,"Par3BirdieorBetterLeaders",2011
128,128,"Matt Bettencourt",84,12.46,42,337,"Par3BirdieorBetterLeaders",2011
129,129,"Andres Gonzales",60,12.45,30,241,"Par3BirdieorBetterLeaders",2011
130,130,"Chris Couch",73,12.42,37,298,"Par3BirdieorBetterLeaders",2011
131,131,"Kris Blanks",92,12.33,46,373,"Par3BirdieorBetterLeaders",2011
132,132,"Sung Kang",63,12.25,31,253,"Par3BirdieorBetterLeaders",2011
132,132,"Zack Miller",86,12.25,43,351,"Par3BirdieorBetterLeaders",2011
134,134,"Bill Haas",93,12.23,45,368,"Par3BirdieorBetterLeaders",2011
135,135,"Brian Davis",105,12.18,52,427,"Par3BirdieorBetterLeaders",2011
135,135,"Michael Putnam",67,12.18,33,271,"Par3BirdieorBetterLeaders",2011
137,137,"Scott Piercy",78,12.14,38,313,"Par3BirdieorBetterLeaders",2011
138,138,"Ryan Palmer",82,12.11,39,322,"Par3BirdieorBetterLeaders",2011
139,139,"Justin Rose",79,12.01,37,308,"Par3BirdieorBetterLeaders",2011
140,140,"Kent Jones",76,11.97,37,309,"Par3BirdieorBetterLeaders",2011
141,141,"JP Hayes",56,11.84,27,228,"Par3BirdieorBetterLeaders",2011
142,142,"Camilo Villegas",69,11.76,32,272,"Par3BirdieorBetterLeaders",2011
143,143,"Roland Thatcher",67,11.68,32,274,"Par3BirdieorBetterLeaders",2011
144,144,"Adam Scott",60,11.64,27,232,"Par3BirdieorBetterLeaders",2011
145,145,"David Hearn",88,11.61,41,353,"Par3BirdieorBetterLeaders",2011
146,146,"Cameron Beckman",71,11.58,33,285,"Par3BirdieorBetterLeaders",2011
147,147,"Greg Chalmers",88,11.52,41,356,"Par3BirdieorBetterLeaders",2011
148,148,"Robert Garrigus",83,11.48,38,331,"Par3BirdieorBetterLeaders",2011
149,149,"Charles Howell III",108,11.47,50,436,"Par3BirdieorBetterLeaders",2011
150,150,"Kevin Kisner",70,11.35,32,282,"Par3BirdieorBetterLeaders",2011
151,151,"Matt Jones",71,11.34,33,291,"Par3BirdieorBetterLeaders",2011
152,152,"Bo Van Pelt",92,11.33,41,362,"Par3BirdieorBetterLeaders",2011
153,153,"Sergio Garcia",61,11.29,28,248,"Par3BirdieorBetterLeaders",2011
154,154,"JJ Henry",96,11.25,44,391,"Par3BirdieorBetterLeaders",2011
155,155,"Joe Durant",71,11.07,32,289,"Par3BirdieorBetterLeaders",2011
156,156,"William McGirt",103,11.06,46,416,"Par3BirdieorBetterLeaders",2011
157,157,"Jonathan Byrd",83,10.94,36,329,"Par3BirdieorBetterLeaders",2011
158,158,"Chris Stroud",88,10.92,39,357,"Par3BirdieorBetterLeaders",2011
159,159,"Nate Smith",66,10.9,29,266,"Par3BirdieorBetterLeaders",2011
160,160,"Graeme McDowell",50,10.87,20,184,"Par3BirdieorBetterLeaders",2011
161,161,"Richard Johnson",64,10.85,28,258,"Par3BirdieorBetterLeaders",2011
162,162,"Steve Elkington",50,10.84,22,203,"Par3BirdieorBetterLeaders",2011
163,163,"Jim Herman",69,10.83,30,277,"Par3BirdieorBetterLeaders",2011
163,163,"Nick OHern",89,10.83,39,360,"Par3BirdieorBetterLeaders",2011
165,165,"Justin Leonard",82,10.75,36,335,"Par3BirdieorBetterLeaders",2011
166,166,"Davis Love III",70,10.68,30,281,"Par3BirdieorBetterLeaders",2011
167,167,"Jeff Overton",92,10.66,39,366,"Par3BirdieorBetterLeaders",2011
167,167,"John Rollins",85,10.66,37,347,"Par3BirdieorBetterLeaders",2011
169,169,"Joe Ogilvie",75,10.6,32,302,"Par3BirdieorBetterLeaders",2011
170,170,"Ben Curtis",66,10.53,28,266,"Par3BirdieorBetterLeaders",2011
171,171,"Rocco Mediate",53,10.43,22,211,"Par3BirdieorBetterLeaders",2011
172,172,"Bubba Watson",85,10.41,33,317,"Par3BirdieorBetterLeaders",2011
173,173,"Rod Pampling",72,10.38,30,289,"Par3BirdieorBetterLeaders",2011
173,173,"Garrett Willis",71,10.38,30,289,"Par3BirdieorBetterLeaders",2011
175,175,"Troy Merritt",63,10.2,26,255,"Par3BirdieorBetterLeaders",2011
176,176,"Woody Austin",59,9.96,24,241,"Par3BirdieorBetterLeaders",2011
177,177,"Kevin Chappell",78,9.84,31,315,"Par3BirdieorBetterLeaders",2011
178,178,"Harrison Frazar",58,9.75,23,236,"Par3BirdieorBetterLeaders",2011
179,179,"Tag Ridings",87,9.66,34,352,"Par3BirdieorBetterLeaders",2011
180,180,"Bobby Gates",82,9.58,32,334,"Par3BirdieorBetterLeaders",2011
181,181,"Rory Sabbatini",85,9.54,33,346,"Par3BirdieorBetterLeaders",2011
182,182,"Joseph Bramlett",73,9.49,28,295,"Par3BirdieorBetterLeaders",2011
183,183,"Alex Prugh",82,9.34,31,332,"Par3BirdieorBetterLeaders",2011
184,184,"Stuart Appleby",65,9.2,24,261,"Par3BirdieorBetterLeaders",2011
185,185,"Rich Beem",53,7.44,16,215,"Par3BirdieorBetterLeaders",2011
186,186,"Daniel Summerhays",75,6.56,20,305,"Par3BirdieorBetterLeaders",2011
