"ShortGameRating_RANKTHISWEEK_2014","ShortGameRating_RANKLASTWEEK_2014","ShortGameRating_PLAYERNAME_2014","ShortGameRating_EVENTS_2014","ShortGameRating_RATING_2014","stat_name","year"
55,55,"Patrick Reed",14,6.7,"ShortGameRating",2014
55,55,"Brandt Snedeker",14,6.7,"ShortGameRating",2014
55,55,"Justin Thomas",2,6.7,"ShortGameRating",2014
55,55,"Johnson Wagner",7,6.7,"ShortGameRating",2014
55,55,"Nick Watney",9,6.7,"ShortGameRating",2014
77,77,"Scott Brown",13,6.6,"ShortGameRating",2014
77,77,"Paul Casey",8,6.6,"ShortGameRating",2014
77,77,"David Duval",2,6.6,"ShortGameRating",2014
77,77,"Sergio Garcia",10,6.6,"ShortGameRating",2014
77,77,"Luke Guthrie",11,6.6,"ShortGameRating",2014
77,77,"Ryuji Imada",1,6.6,"ShortGameRating",2014
77,77,"Matt Jones",13,6.6,"ShortGameRating",2014
77,77,"Scott Langley",15,6.6,"ShortGameRating",2014
77,77,"Marc Leishman",15,6.6,"ShortGameRating",2014
77,77,"Rory McIlroy",11,6.6,"ShortGameRating",2014
77,77,"Seung Yul Noh",13,6.6,"ShortGameRating",2014
77,77,"DA Points",6,6.6,"ShortGameRating",2014
77,77,"Dicky Pride",3,6.6,"ShortGameRating",2014
77,77,"Adam Scott",14,6.6,"ShortGameRating",2014
77,77,"Bernd Wiesberger",1,6.6,"ShortGameRating",2014
92,92,"Robert Allenby",8,6.5,"ShortGameRating",2014
92,92,"Alex Aragon",1,6.5,"ShortGameRating",2014
92,92,"Jonathan Byrd",9,6.5,"ShortGameRating",2014
92,92,"Greg Chalmers",13,6.5,"ShortGameRating",2014
92,92,"Bubba Dickerson",1,6.5,"ShortGameRating",2014
92,92,"Ernie Els",12,6.5,"ShortGameRating",2014
92,92,"Brice Garnett",14,6.5,"ShortGameRating",2014
92,92,"Brian Harman",20,6.5,"ShortGameRating",2014
92,92,"Ryo Ishikawa",10,6.5,"ShortGameRating",2014
92,92,"Miguel Angel Jimenez",2,6.5,"ShortGameRating",2014
92,92,"Jerry Kelly",14,6.5,"ShortGameRating",2014
92,92,"Kevin Kisner",12,6.5,"ShortGameRating",2014
92,92,"DH Lee",6,6.5,"ShortGameRating",2014
92,92,"Edward Loar",2,6.5,"ShortGameRating",2014
92,92,"Hunter Mahan",16,6.5,"ShortGameRating",2014
92,92,"Ben Martin",10,6.5,"ShortGameRating",2014
92,92,"Ian Poulter",9,6.5,"ShortGameRating",2014
92,92,"Josh Teater",13,6.5,"ShortGameRating",2014
92,92,"Derek Tolan",1,6.5,"ShortGameRating",2014
92,92,"Tyrone Van Aswegen",11,6.5,"ShortGameRating",2014
92,92,"Mark Wilson",7,6.5,"ShortGameRating",2014
113,113,"Briny Baird",8,6.4,"ShortGameRating",2014
113,113,"Kevin Chappell",18,6.4,"ShortGameRating",2014
113,113,"Tim Clark",8,6.4,"ShortGameRating",2014
113,113,"Ben Crane",15,6.4,"ShortGameRating",2014
113,113,"Jamie Donaldson",6,6.4,"ShortGameRating",2014
113,113,"James Driscoll",8,6.4,"ShortGameRating",2014
113,113,"Brian Gay",11,6.4,"ShortGameRating",2014
113,113,"Jason Gore",4,6.4,"ShortGameRating",2014
113,113,"Todd Hamilton",1,6.4,"ShortGameRating",2014
113,113,"Max Homa",3,6.4,"ShortGameRating",2014
113,113,"Hyung Sung Kim",3,6.4,"ShortGameRating",2014
113,113,"Russell Knox",16,6.4,"ShortGameRating",2014
113,113,"Andrew Loupe",8,6.4,"ShortGameRating",2014
113,113,"Steve Marino",7,6.4,"ShortGameRating",2014
113,113,"Ryan Moore",13,6.4,"ShortGameRating",2014
113,113,"Chez Reavie",1,6.4,"ShortGameRating",2014
113,113,"Charl Schwartzel",13,6.4,"ShortGameRating",2014
113,113,"Robert Streb",13,6.4,"ShortGameRating",2014
113,113,"Chris Stroud",14,6.4,"ShortGameRating",2014
132,132,"Jason Bohn",14,6.3,"ShortGameRating",2014
132,132,"Steven Bowditch",14,6.3,"ShortGameRating",2014
132,132,"Alex Cejka",1,6.3,"ShortGameRating",2014
132,132,"Stewart Cink",14,6.3,"ShortGameRating",2014
132,132,"Chad Collins",8,6.3,"ShortGameRating",2014
132,132,"Martin Flores",12,6.3,"ShortGameRating",2014
132,132,"Rickie Fowler",12,6.3,"ShortGameRating",2014
132,132,"Robert Garrigus",14,6.3,"ShortGameRating",2014
132,132,"David Hearn",17,6.3,"ShortGameRating",2014
132,132,"JB Holmes",17,6.3,"ShortGameRating",2014
132,132,"Charles Howell III",20,6.3,"ShortGameRating",2014
132,132,"Trevor Immelman",11,6.3,"ShortGameRating",2014
132,132,"Jason Kokrak",13,6.3,"ShortGameRating",2014
132,132,"David Lynn",4,6.3,"ShortGameRating",2014
132,132,"John Mallinger",4,6.3,"ShortGameRating",2014
132,132,"Peter Malnati",2,6.3,"ShortGameRating",2014
132,132,"Hideki Matsuyama",14,6.3,"ShortGameRating",2014
132,132,"Thorbjorn Olesen",2,6.3,"ShortGameRating",2014
132,132,"Andres Romero",13,6.3,"ShortGameRating",2014
132,132,"Sam Saunders",1,6.3,"ShortGameRating",2014
132,132,"John Senden",17,6.3,"ShortGameRating",2014
132,132,"Brian Stuard",13,6.3,"ShortGameRating",2014
132,132,"Brendon Todd",21,6.3,"ShortGameRating",2014
132,132,"Camilo Villegas",16,6.3,"ShortGameRating",2014
132,132,"Tim Wilkinson",13,6.3,"ShortGameRating",2014
157,157,"Jason Allred",4,6.2,"ShortGameRating",2014
157,157,"Erik Compton",12,6.2,"ShortGameRating",2014
157,157,"Ben Curtis",12,6.2,"ShortGameRating",2014
157,157,"Ken Duke",10,6.2,"ShortGameRating",2014
157,157,"Matt Every",13,6.2,"ShortGameRating",2014
157,157,"Morgan Hoffmann",16,6.2,"ShortGameRating",2014
157,157,"John Huh",8,6.2,"ShortGameRating",2014
157,157,"Billy Hurley III",12,6.2,"ShortGameRating",2014
157,157,"Bronson La Cassie",5,6.2,"ShortGameRating",2014
157,157,"Danny Lee",11,6.2,"ShortGameRating",2014
157,157,"Jeff Maggert",5,6.2,"ShortGameRating",2014
157,157,"William McGirt",15,6.2,"ShortGameRating",2014
157,157,"George McNeill",15,6.2,"ShortGameRating",2014
157,157,"Jeff Overton",13,6.2,"ShortGameRating",2014
157,157,"Ryan Palmer",14,6.2,"ShortGameRating",2014
157,157,"Pat Perez",15,6.2,"ShortGameRating",2014
157,157,"Michael Putnam",19,6.2,"ShortGameRating",2014
157,157,"Jim Renner",6,6.2,"ShortGameRating",2014
157,157,"Heath Slocum",11,6.2,"ShortGameRating",2014
157,157,"Vaughn Taylor",1,6.2,"ShortGameRating",2014
157,157,"Nicholas Thompson",10,6.2,"ShortGameRating",2014
157,157,"Tom Watson",1,6.2,"ShortGameRating",2014
157,157,"YE Yang",8,6.2,"ShortGameRating",2014
180,180,"Stephen Ames",5,6.1,"ShortGameRating",2014
180,180,"Gonzalo Fdez Castano",14,6.1,"ShortGameRating",2014
180,180,"Russell Henley",14,6.1,"ShortGameRating",2014
180,180,"Justin Hicks",18,6.1,"ShortGameRating",2014
180,180,"Brooks Koepka",8,6.1,"ShortGameRating",2014
180,180,"Jamie Lovemark",7,6.1,"ShortGameRating",2014
180,180,"Will Ma Kenzie",12,6.1,"ShortGameRating",2014
180,180,"Troy Merritt",10,6.1,"ShortGameRating",2014
180,180,"Colin Montgomerie",1,6.1,"ShortGameRating",2014
180,180,"Greg Owen",5,6.1,"ShortGameRating",2014
180,180,"Scott Piercy",5,6.1,"ShortGameRating",2014
180,180,"Shawn Stefani",13,6.1,"ShortGameRating",2014
180,180,"Jhonattan Vegas",12,6.1,"ShortGameRating",2014
180,180,"Jimmy Walker",13,6.1,"ShortGameRating",2014
180,180,"Lee Westwood",9,6.1,"ShortGameRating",2014
195,195,"Blake Adams",5,6,"ShortGameRating",2014
195,195,"Eric Axley",3,6,"ShortGameRating",2014
195,195,"Mark Calcavecchia",3,6,"ShortGameRating",2014
195,195,"Steve Flesch",1,6,"ShortGameRating",2014
195,195,"Branden Grace",3,6,"ShortGameRating",2014
195,195,"Joost Luiten",3,6,"ShortGameRating",2014
195,195,"Joe Ogilvie",3,6,"ShortGameRating",2014
195,195,"Rod Pampling",2,6,"ShortGameRating",2014
195,195,"Carl Pettersson",15,6,"ShortGameRating",2014
195,195,"Alex Prugh",2,6,"ShortGameRating",2014
195,195,"Brett Rumford",1,6,"ShortGameRating",2014
195,195,"Scott Stallings",8,6,"ShortGameRating",2014
195,195,"Brendan Steele",14,6,"ShortGameRating",2014
195,195,"Hudson Swafford",7,6,"ShortGameRating",2014
195,195,"Cameron Tringale",23,6,"ShortGameRating",2014
195,195,"Marc Turnesa",1,6,"ShortGameRating",2014
195,195,"Bo Van Pelt",12,6,"ShortGameRating",2014
195,195,"Bubba Watson",13,6,"ShortGameRating",2014
213,213,"Darren Clarke",1,5.9,"ShortGameRating",2014
213,213,"Matthew Fitzpatrick",1,5.9,"ShortGameRating",2014
213,213,"Oliver Goss",1,5.9,"ShortGameRating",2014
213,213,"Charley Hoffman",16,5.9,"ShortGameRating",2014
213,213,"Billy Horschel",15,5.9,"ShortGameRating",2014
213,213,"David Lingmerth",12,5.9,"ShortGameRating",2014
213,213,"Taylor Pendrith",1,5.9,"ShortGameRating",2014
213,213,"Michael Thompson",11,5.9,"ShortGameRating",2014
213,213,"Boo Weekley",10,5.9,"ShortGameRating",2014
213,213,"Danny Willett",1,5.9,"ShortGameRating",2014
213,213,"Gary Woodland",17,5.9,"ShortGameRating",2014
224,224,"Matt Bettencourt",3,5.8,"ShortGameRating",2014
224,224,"Chad Campbell",9,5.8,"ShortGameRating",2014
224,224,"Brendon de Jonge",18,5.8,"ShortGameRating",2014
224,224,"Derek Fathauer",1,5.8,"ShortGameRating",2014
224,224,"Paul Goydos",4,5.8,"ShortGameRating",2014
224,224,"James Hahn",11,5.8,"ShortGameRating",2014
224,224,"Edoardo Molinari",1,5.8,"ShortGameRating",2014
224,224,"Brett Quigley",1,5.8,"ShortGameRating",2014
224,224,"Kyle Reifers",1,5.8,"ShortGameRating",2014
224,224,"Daniel Summerhays",18,5.8,"ShortGameRating",2014
234,234,"Ricky Barnes",14,5.7,"ShortGameRating",2014
234,234,"Cameron Beckman",2,5.7,"ShortGameRating",2014
234,234,"Harris English",11,5.7,"ShortGameRating",2014
234,234,"Derek Ernst",7,5.7,"ShortGameRating",2014
234,234,"Lucas Glover",3,5.7,"ShortGameRating",2014
234,234,"Doug LaBelle II",3,5.7,"ShortGameRating",2014
234,234,"Martin Laird",10,5.7,"ShortGameRating",2014
234,234,"Troy Matteson",5,5.7,"ShortGameRating",2014
234,234,"Jordan Niebrugge",1,5.7,"ShortGameRating",2014
234,234,"Kenny Perry",1,5.7,"ShortGameRating",2014
234,234,"Kevin Stadler",12,5.7,"ShortGameRating",2014
234,234,"Kyle Stanley",12,5.7,"ShortGameRating",2014
234,234,"Richard Sterne",3,5.7,"ShortGameRating",2014
234,234,"Kevin Streelman",12,5.7,"ShortGameRating",2014
248,248,"Woody Austin",8,5.6,"ShortGameRating",2014
248,248,"Aaron Baddeley",9,5.6,"ShortGameRating",2014
248,248,"Charlie Beljan",9,5.6,"ShortGameRating",2014
248,248,"Joel Dahmen",1,5.6,"ShortGameRating",2014
248,248,"Tano Goya",1,5.6,"ShortGameRating",2014
248,248,"Peter Hanson",4,5.6,"ShortGameRating",2014
248,248,"Dustin Johnson",9,5.6,"ShortGameRating",2014
248,248,"Martin Kaymer",9,5.6,"ShortGameRating",2014
248,248,"John Peterson",5,5.6,"ShortGameRating",2014
248,248,"John Rollins",9,5.6,"ShortGameRating",2014
248,248,"Henrik Stenson",9,5.6,"ShortGameRating",2014
248,248,"Andrew Svoboda",12,5.6,"ShortGameRating",2014
248,248,"Chris Thompson",1,5.6,"ShortGameRating",2014
248,248,"David Toms",10,5.6,"ShortGameRating",2014
248,248,"Lee Williams",3,5.6,"ShortGameRating",2014
263,263,"Fred Funk",2,5.5,"ShortGameRating",2014
263,263,"Stephen Gallacher",2,5.5,"ShortGameRating",2014
263,263,"Rory Sabbatini",11,5.5,"ShortGameRating",2014
263,263,"Kevin Tway",6,5.5,"ShortGameRating",2014
267,267,"Glen Day",1,5.4,"ShortGameRating",2014
267,267,"Harrison Frazar",3,5.4,"ShortGameRating",2014
267,267,"Scott Gardiner",2,5.4,"ShortGameRating",2014
267,267,"Carlos Ortiz",1,5.4,"ShortGameRating",2014
267,267,"Tiger Woods",1,5.4,"ShortGameRating",2014
272,272,"Angel Cabrera",11,5.3,"ShortGameRating",2014
272,272,"Will Claxton",3,5.3,"ShortGameRating",2014
272,272,"Tommy Gainey",9,5.3,"ShortGameRating",2014
272,272,"Andres Gonzales",1,5.3,"ShortGameRating",2014
272,272,"JJ Henry",13,5.3,"ShortGameRating",2014
272,272,"Jim Herman",8,5.3,"ShortGameRating",2014
272,272,"Mark Hubbard",1,5.3,"ShortGameRating",2014
279,279,"Miguel Angel Carballo",3,5.2,"ShortGameRating",2014
279,279,"Jose Coceres",1,5.2,"ShortGameRating",2014
279,279,"Darren Fichardt",1,5.2,"ShortGameRating",2014
279,279,"Davis Love III",11,5.2,"ShortGameRating",2014
279,279,"John Merrick",13,5.2,"ShortGameRating",2014
279,279,"Zachary Olsen",1,5.2,"ShortGameRating",2014
285,285,"John Daly",3,5.1,"ShortGameRating",2014
285,285,"Bobby Wyatt",2,5.1,"ShortGameRating",2014
287,287,"Koumei Oda",1,5,"ShortGameRating",2014
288,288,"Tag Ridings",2,4.9,"ShortGameRating",2014
289,289,"Wes Roach",7,4.8,"ShortGameRating",2014
289,289,"Marc Warren",1,4.8,"ShortGameRating",2014
291,291,"Nicolas Colsaerts",3,4.7,"ShortGameRating",2014
291,291,"Kevin Foley",3,4.7,"ShortGameRating",2014
291,291,"Fabian Gomez",1,4.7,"ShortGameRating",2014
291,291,"Ben Kohles",1,4.7,"ShortGameRating",2014
291,291,"Daisuke Maruyama",1,4.7,"ShortGameRating",2014
291,291,"Tim Petrovic",1,4.7,"ShortGameRating",2014
291,291,"Yoshitaka Takeya",1,4.7,"ShortGameRating",2014
298,298,"Louis Oosthuizen",5,4.6,"ShortGameRating",2014
299,299,"Kiradech Aphibarnrat",3,4.5,"ShortGameRating",2014
299,299,"Kris Blanks",1,4.5,"ShortGameRating",2014
299,299,"Dawie van der Walt",1,4.5,"ShortGameRating",2014
302,302,"Adam Hadwin",1,4.4,"ShortGameRating",2014
303,303,"Steven Ihm",1,4.3,"ShortGameRating",2014
304,304,"Chris Smith",1,3.4,"ShortGameRating",2014
305,305,"Billy Mayfair",1,3,"ShortGameRating",2014
306,306,"Peter Uihlein",1,2.8,"ShortGameRating",2014
307,307,"Dudley Hart",1,2.5,"ShortGameRating",2014
308,308,"Harold Varner III",1,2.4,"ShortGameRating",2014
