"PuttsMadePerEventOver10_RANKTHISWEEK_2012","PuttsMadePerEventOver10_RANKLASTWEEK_2012","PuttsMadePerEventOver10_PLAYERNAME_2012","PuttsMadePerEventOver10_ROUNDS_2012","PuttsMadePerEventOver10_PUTTSMADE_2012","stat_name","year"
93,93,"Jerry Kelly",84,4.8,"PuttsMadePerEventOver10",2012
93,93,"Russell Knox",72,4.8,"PuttsMadePerEventOver10",2012
93,93,"Davis Love III",64,4.8,"PuttsMadePerEventOver10",2012
93,93,"Andres Romero",68,4.8,"PuttsMadePerEventOver10",2012
93,93,"Gary Woodland",70,4.8,"PuttsMadePerEventOver10",2012
102,102,"Mark Anderson",75,4.7,"PuttsMadePerEventOver10",2012
102,102,"Ricky Barnes",92,4.7,"PuttsMadePerEventOver10",2012
102,102,"KJ Choi",71,4.7,"PuttsMadePerEventOver10",2012
102,102,"Will Claxton",99,4.7,"PuttsMadePerEventOver10",2012
102,102,"David Hearn",95,4.7,"PuttsMadePerEventOver10",2012
102,102,"Ryuji Imada",78,4.7,"PuttsMadePerEventOver10",2012
102,102,"Kyle Reifers",86,4.7,"PuttsMadePerEventOver10",2012
102,102,"Alexandre Rocha",62,4.7,"PuttsMadePerEventOver10",2012
102,102,"Vaughn Taylor",81,4.7,"PuttsMadePerEventOver10",2012
102,102,"Jhonattan Vegas",77,4.7,"PuttsMadePerEventOver10",2012
112,112,"Matt Every",80,4.6,"PuttsMadePerEventOver10",2012
112,112,"Tom Gillis",75,4.6,"PuttsMadePerEventOver10",2012
112,112,"Charley Hoffman",88,4.6,"PuttsMadePerEventOver10",2012
112,112,"Matt Jones",53,4.6,"PuttsMadePerEventOver10",2012
112,112,"Robert Karlsson",54,4.6,"PuttsMadePerEventOver10",2012
112,112,"Richard Lee",71,4.6,"PuttsMadePerEventOver10",2012
112,112,"Bill Lunde",83,4.6,"PuttsMadePerEventOver10",2012
112,112,"Ted Potter Jr",77,4.6,"PuttsMadePerEventOver10",2012
112,112,"Kevin Streelman",89,4.6,"PuttsMadePerEventOver10",2012
121,121,"Blake Adams",107,4.5,"PuttsMadePerEventOver10",2012
121,121,"Bud Cauley",99,4.5,"PuttsMadePerEventOver10",2012
121,121,"Chris Couch",61,4.5,"PuttsMadePerEventOver10",2012
121,121,"Graham DeLaet",79,4.5,"PuttsMadePerEventOver10",2012
121,121,"Brian Gay",91,4.5,"PuttsMadePerEventOver10",2012
121,121,"JJ Henry",93,4.5,"PuttsMadePerEventOver10",2012
121,121,"Tim Herron",88,4.5,"PuttsMadePerEventOver10",2012
121,121,"Colt Knost",79,4.5,"PuttsMadePerEventOver10",2012
121,121,"Danny Lee",74,4.5,"PuttsMadePerEventOver10",2012
121,121,"Marc Leishman",84,4.5,"PuttsMadePerEventOver10",2012
121,121,"Kevin Stadler",85,4.5,"PuttsMadePerEventOver10",2012
121,121,"Daniel Summerhays",81,4.5,"PuttsMadePerEventOver10",2012
133,133,"Cameron Beckman",81,4.4,"PuttsMadePerEventOver10",2012
133,133,"James Driscoll",83,4.4,"PuttsMadePerEventOver10",2012
133,133,"Hunter Haas",69,4.4,"PuttsMadePerEventOver10",2012
133,133,"Chris Kirk",93,4.4,"PuttsMadePerEventOver10",2012
133,133,"Derek Lamely",64,4.4,"PuttsMadePerEventOver10",2012
133,133,"David Mathis",83,4.4,"PuttsMadePerEventOver10",2012
133,133,"Rory Sabbatini",84,4.4,"PuttsMadePerEventOver10",2012
133,133,"Brendan Steele",77,4.4,"PuttsMadePerEventOver10",2012
133,133,"David Toms",60,4.4,"PuttsMadePerEventOver10",2012
142,142,"Tommy Biershenk",74,4.3,"PuttsMadePerEventOver10",2012
142,142,"Chris DiMarco",83,4.3,"PuttsMadePerEventOver10",2012
142,142,"Scott Dunlap",57,4.3,"PuttsMadePerEventOver10",2012
142,142,"Brandt Jobe",57,4.3,"PuttsMadePerEventOver10",2012
142,142,"Troy Kelly",68,4.3,"PuttsMadePerEventOver10",2012
142,142,"John Mallinger",74,4.3,"PuttsMadePerEventOver10",2012
142,142,"Garth Mulroy",59,4.3,"PuttsMadePerEventOver10",2012
142,142,"Patrick Sheehan",58,4.3,"PuttsMadePerEventOver10",2012
142,142,"Josh Teater",97,4.3,"PuttsMadePerEventOver10",2012
151,151,"Arjun Atwal",79,4.2,"PuttsMadePerEventOver10",2012
151,151,"Jason Bohn",81,4.2,"PuttsMadePerEventOver10",2012
151,151,"Chad Campbell",84,4.2,"PuttsMadePerEventOver10",2012
151,151,"Miguel Angel Carballo",73,4.2,"PuttsMadePerEventOver10",2012
151,151,"Jason Kokrak",79,4.2,"PuttsMadePerEventOver10",2012
151,151,"Billy Mayfair",90,4.2,"PuttsMadePerEventOver10",2012
151,151,"Rocco Mediate",70,4.2,"PuttsMadePerEventOver10",2012
151,151,"Nick OHern",78,4.2,"PuttsMadePerEventOver10",2012
151,151,"John Rollins",81,4.2,"PuttsMadePerEventOver10",2012
151,151,"Scott Stallings",78,4.2,"PuttsMadePerEventOver10",2012
151,151,"Camilo Villegas",79,4.2,"PuttsMadePerEventOver10",2012
162,162,"Trevor Immelman",76,4.1,"PuttsMadePerEventOver10",2012
162,162,"Edward Loar",59,4.1,"PuttsMadePerEventOver10",2012
162,162,"Chris Stroud",86,4.1,"PuttsMadePerEventOver10",2012
162,162,"Roland Thatcher",55,4.1,"PuttsMadePerEventOver10",2012
166,166,"Michael Bradley",63,4,"PuttsMadePerEventOver10",2012
166,166,"Sung Kang",75,4,"PuttsMadePerEventOver10",2012
166,166,"Justin Leonard",79,4,"PuttsMadePerEventOver10",2012
166,166,"Brendon Todd",78,4,"PuttsMadePerEventOver10",2012
170,170,"Kris Blanks",65,3.9,"PuttsMadePerEventOver10",2012
170,170,"Kevin Chappell",91,3.9,"PuttsMadePerEventOver10",2012
170,170,"Daniel Chopra",55,3.9,"PuttsMadePerEventOver10",2012
170,170,"Bobby Gates",87,3.9,"PuttsMadePerEventOver10",2012
170,170,"JJ Killeen",101,3.9,"PuttsMadePerEventOver10",2012
170,170,"Boo Weekley",74,3.9,"PuttsMadePerEventOver10",2012
176,176,"Scott Brown",65,3.8,"PuttsMadePerEventOver10",2012
176,176,"Marco Dawson",60,3.8,"PuttsMadePerEventOver10",2012
176,176,"Billy Hurley III",70,3.8,"PuttsMadePerEventOver10",2012
176,176,"Heath Slocum",93,3.8,"PuttsMadePerEventOver10",2012
176,176,"DJ Trahan",73,3.8,"PuttsMadePerEventOver10",2012
181,181,"Charlie Beljan",61,3.7,"PuttsMadePerEventOver10",2012
181,181,"Kevin Kisner",69,3.7,"PuttsMadePerEventOver10",2012
183,183,"Stephen Ames",54,3.6,"PuttsMadePerEventOver10",2012
183,183,"Kyle Stanley",86,3.6,"PuttsMadePerEventOver10",2012
183,183,"Steve Wheatcroft",56,3.6,"PuttsMadePerEventOver10",2012
186,186,"Mathew Goggin",65,3.5,"PuttsMadePerEventOver10",2012
186,186,"Tom Pernice Jr",62,3.5,"PuttsMadePerEventOver10",2012
188,188,"Matt Bettencourt",80,3.4,"PuttsMadePerEventOver10",2012
189,189,"Angel Cabrera",54,2.8,"PuttsMadePerEventOver10",2012
189,189,"Stephen Gangluff",57,2.8,"PuttsMadePerEventOver10",2012
191,191,"Kyle Thompson",51,2.3,"PuttsMadePerEventOver10",2012
