"Total3Putts510_RANKTHISWEEK_2006","Total3Putts510_RANKLASTWEEK_2006","Total3Putts510_PLAYERNAME_2006","Total3Putts510_ROUNDS_2006","Total3Putts510_TOTAL3PUTTS510_2006","Total3Putts510_TOTAL3PUTTS_2006","stat_name","year"
1,1,"Woody Austin",107,6,65,"Total3Putts510",2006
1,1,"Brian Davis",92,6,55,"Total3Putts510",2006
1,1,"Steve Elkington",52,6,37,"Total3Putts510",2006
1,1,"Will Ma Kenzie",91,6,58,"Total3Putts510",2006
5,5,"Doug Barron",74,5,47,"Total3Putts510",2006
5,5,"Henrik Bjornstad",97,5,54,"Total3Putts510",2006
5,5,"Mathew Goggin",72,5,50,"Total3Putts510",2006
5,5,"Jesper Parnevik",84,5,17,"Total3Putts510",2006
9,9,"Mark Calcavecchia",94,4,66,"Total3Putts510",2006
9,9,"Tim Clark",80,4,38,"Total3Putts510",2006
9,9,"Danny Ellis",68,4,26,"Total3Putts510",2006
9,9,"Troy Matteson",101,4,54,"Total3Putts510",2006
9,9,"Joe Ogilvie",95,4,39,"Total3Putts510",2006
9,9,"John Senden",96,4,50,"Total3Putts510",2006
9,9,"Wes Short Jr",96,4,80,"Total3Putts510",2006
9,9,"Nicholas Thompson",96,4,74,"Total3Putts510",2006
9,9,"DJ Trahan",92,4,47,"Total3Putts510",2006
9,9,"Mike Weir",88,4,36,"Total3Putts510",2006
19,19,"Alex Aragon",63,3,38,"Total3Putts510",2006
19,19,"Paul Azinger",87,3,31,"Total3Putts510",2006
19,19,"Craig Barlow",77,3,36,"Total3Putts510",2006
19,19,"Jason Bohn",104,3,54,"Total3Putts510",2006
19,19,"Ben Curtis",86,3,33,"Total3Putts510",2006
19,19,"Joe Durant",101,3,61,"Total3Putts510",2006
19,19,"David Duval",71,3,34,"Total3Putts510",2006
19,19,"Todd Fischer",101,3,35,"Total3Putts510",2006
19,19,"Robert Gamez",94,3,49,"Total3Putts510",2006
19,19,"Todd Hamilton",72,3,29,"Total3Putts510",2006
19,19,"JP Hayes",55,3,40,"Total3Putts510",2006
19,19,"John Huston",74,3,51,"Total3Putts510",2006
19,19,"Len Mattiace",59,3,32,"Total3Putts510",2006
19,19,"Jeff Overton",95,3,47,"Total3Putts510",2006
19,19,"Greg Owen",79,3,45,"Total3Putts510",2006
19,19,"Pat Perez",50,3,29,"Total3Putts510",2006
19,19,"Kenny Perry",73,3,36,"Total3Putts510",2006
19,19,"Vaughn Taylor",88,3,42,"Total3Putts510",2006
19,19,"Tjaart van der Walt",60,3,37,"Total3Putts510",2006
19,19,"Bo Van Pelt",102,3,58,"Total3Putts510",2006
19,19,"Nick Watney",97,3,65,"Total3Putts510",2006
40,40,"Robert Allenby",79,2,27,"Total3Putts510",2006
40,40,"Brian Bateman",69,2,37,"Total3Putts510",2006
40,40,"Jonathan Byrd",66,2,31,"Total3Putts510",2006
40,40,"Alex Cejka",93,2,41,"Total3Putts510",2006
40,40,"Marco Dawson",87,2,32,"Total3Putts510",2006
40,40,"Ernie Els",69,2,20,"Total3Putts510",2006
40,40,"Brad Faxon",78,2,30,"Total3Putts510",2006
40,40,"Steve Flesch",119,2,51,"Total3Putts510",2006
40,40,"Carlos Franco",86,2,59,"Total3Putts510",2006
40,40,"Harrison Frazar",95,2,32,"Total3Putts510",2006
40,40,"Fred Funk",106,2,43,"Total3Putts510",2006
40,40,"Lucas Glover",105,2,39,"Total3Putts510",2006
40,40,"Bill Haas",99,2,41,"Total3Putts510",2006
40,40,"Dudley Hart",83,2,48,"Total3Putts510",2006
40,40,"JJ Henry",96,2,33,"Total3Putts510",2006
40,40,"David Howell",52,2,15,"Total3Putts510",2006
40,40,"Lee Janzen",79,2,47,"Total3Putts510",2006
40,40,"Richard Johnson",94,2,28,"Total3Putts510",2006
40,40,"JL Lewis",57,2,30,"Total3Putts510",2006
40,40,"Billy Mayfair",94,2,41,"Total3Putts510",2006
40,40,"Shaun Micheel",96,2,31,"Total3Putts510",2006
40,40,"Sean OHair",100,2,54,"Total3Putts510",2006
40,40,"Ted Purdy",103,2,52,"Total3Putts510",2006
40,40,"Brett Quigley",109,2,49,"Total3Putts510",2006
40,40,"Chris Riley",86,2,36,"Total3Putts510",2006
40,40,"Patrick Sheehan",104,2,45,"Total3Putts510",2006
40,40,"Hidemichi Tanaka",74,2,33,"Total3Putts510",2006
40,40,"Kirk Triplett",58,2,26,"Total3Putts510",2006
40,40,"Duffy Waldorf",96,2,45,"Total3Putts510",2006
40,40,"Bubba Watson",83,2,45,"Total3Putts510",2006
40,40,"Ron Whittaker",81,2,38,"Total3Putts510",2006
40,40,"Dean Wilson",115,2,45,"Total3Putts510",2006
40,40,"Mark Wilson",79,2,39,"Total3Putts510",2006
73,73,"Stephen Ames",63,1,23,"Total3Putts510",2006
73,73,"Billy Andrade",78,1,39,"Total3Putts510",2006
73,73,"Tommy Armour III",65,1,28,"Total3Putts510",2006
73,73,"Arjun Atwal",97,1,44,"Total3Putts510",2006
73,73,"Aaron Baddeley",78,1,20,"Total3Putts510",2006
73,73,"Rich Beem",85,1,39,"Total3Putts510",2006
73,73,"Jeff Brehaut",100,1,53,"Total3Putts510",2006
73,73,"KJ Choi",93,1,36,"Total3Putts510",2006
73,73,"Daniel Chopra",110,1,31,"Total3Putts510",2006
73,73,"Chris Couch",75,1,45,"Total3Putts510",2006
73,73,"Fred Couples",52,1,31,"Total3Putts510",2006
73,73,"Kris Cox",83,1,45,"Total3Putts510",2006
73,73,"Ben Crane",85,1,24,"Total3Putts510",2006
73,73,"Luke Donald",66,1,22,"Total3Putts510",2006
73,73,"James Driscoll",80,1,63,"Total3Putts510",2006
73,73,"Bob Estes",85,1,35,"Total3Putts510",2006
73,73,"Robert Garrigus",85,1,55,"Total3Putts510",2006
73,73,"Brian Gay",107,1,25,"Total3Putts510",2006
73,73,"Brent Geiberger",99,1,44,"Total3Putts510",2006
73,73,"Jason Gore",86,1,55,"Total3Putts510",2006
73,73,"Nathan Green",108,1,55,"Total3Putts510",2006
73,73,"Mathias Gronberg",92,1,43,"Total3Putts510",2006
73,73,"Scott Gutschewski",53,1,20,"Total3Putts510",2006
73,73,"Padraig Harrington",54,1,19,"Total3Putts510",2006
73,73,"Ryan Hietala",61,1,26,"Total3Putts510",2006
73,73,"Charley Hoffman",100,1,45,"Total3Putts510",2006
73,73,"JB Holmes",81,1,58,"Total3Putts510",2006
73,73,"Ryuji Imada",105,1,38,"Total3Putts510",2006
73,73,"Zach Johnson",98,1,30,"Total3Putts510",2006
73,73,"Steve Jones",83,1,41,"Total3Putts510",2006
73,73,"Kent Jones",103,1,49,"Total3Putts510",2006
73,73,"Jonathan Kaye",95,1,65,"Total3Putts510",2006
73,73,"Jerry Kelly",100,1,45,"Total3Putts510",2006
73,73,"Stephen Leaney",84,1,32,"Total3Putts510",2006
73,73,"Justin Leonard",83,1,25,"Total3Putts510",2006
73,73,"Thomas Levet",53,1,42,"Total3Putts510",2006
73,73,"Hunter Mahan",98,1,58,"Total3Putts510",2006
73,73,"Bob May",65,1,28,"Total3Putts510",2006
73,73,"David McKenzie",82,1,42,"Total3Putts510",2006
73,73,"Jon Mills",68,1,30,"Total3Putts510",2006
73,73,"Larry Mize",53,1,17,"Total3Putts510",2006
73,73,"Ryan Moore",68,1,23,"Total3Putts510",2006
73,73,"Geoff Ogilvy",76,1,28,"Total3Putts510",2006
73,73,"Rod Pampling",89,1,28,"Total3Putts510",2006
73,73,"Tom Pernice Jr",108,1,52,"Total3Putts510",2006
73,73,"Tim Petrovic",95,1,44,"Total3Putts510",2006
73,73,"Carl Pettersson",95,1,47,"Total3Putts510",2006
73,73,"DA Points",82,1,33,"Total3Putts510",2006
73,73,"Ian Poulter",53,1,23,"Total3Putts510",2006
73,73,"Tag Ridings",103,1,47,"Total3Putts510",2006
73,73,"Rory Sabbatini",84,1,39,"Total3Putts510",2006
73,73,"Joey Sindelar",90,1,53,"Total3Putts510",2006
73,73,"Jeff Sluman",101,1,37,"Total3Putts510",2006
73,73,"Chris Smith",67,1,48,"Total3Putts510",2006
73,73,"Jerry Smith",94,1,59,"Total3Putts510",2006
73,73,"Mike Sposa",68,1,42,"Total3Putts510",2006
73,73,"Roger Tambellini",64,1,45,"Total3Putts510",2006
73,73,"David Toms",76,1,37,"Total3Putts510",2006
73,73,"Bob Tway",81,1,36,"Total3Putts510",2006
73,73,"Omar Uresti",61,1,35,"Total3Putts510",2006
73,73,"Camilo Villegas",95,1,48,"Total3Putts510",2006
73,73,"Jimmy Walker",60,1,23,"Total3Putts510",2006
73,73,"Charles Warren",93,1,51,"Total3Putts510",2006
