"ConsecutiveBirdiesEaglesstreak_RANKTHISWEEK_2010","ConsecutiveBirdiesEaglesstreak_RANKLASTWEEK_2010","ConsecutiveBirdiesEaglesstreak_PLAYERNAME_2010","ConsecutiveBirdiesEaglesstreak_EVENTS_2010","ConsecutiveBirdiesEaglesstreak_NUMBEROFHOLES_2010","stat_name","year"
25,25,"Angel Cabrera",19,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Mark Calcavecchia",16,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Alex Cejka",28,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Greg Chalmers",27,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Ben Crane",24,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Glen Day",13,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Chris DiMarco",25,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Joe Durant",19,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"John Ellis",1,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Martin Flores",26,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Jim Furyk",21,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Brian Gay",30,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Tom Gillis",27,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Bill Haas",25,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Peter Hanson",7,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"JP Hayes",25,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Bob Heintz",3,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"JJ Henry",27,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Charles Howell III",28,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Trevor Immelman",19,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Lee Janzen",26,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Miguel Angel Jimenez",7,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Matt Jones",27,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Jerry Kelly",29,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Matt Kuchar",26,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Bill Lunde",28,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"David Lutterus",25,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Jarrod Lyle",18,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Jeff Maggert",28,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Phil Mickelson",20,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"DA Points",29,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Alex Prugh",28,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Sam Saunders",7,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Adam Scott",20,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"John Senden",30,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Vijay Singh",24,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Kevin Stadler",28,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Henrik Stenson",15,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Roland Thatcher",26,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"David Toms",25,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"DJ Trahan",27,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Charles Warren",21,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Mike Weir",19,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Lee Westwood",11,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Charlie Wi",27,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Garrett Willis",24,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Mark Wilson",28,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Casey Wittenberg",1,3,"ConsecutiveBirdiesEaglesstreak",2010
25,25,"Tiger Woods",12,3,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Blake Adams",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Michael Allen",17,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Robert Allenby",22,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Stuart Appleby",31,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Woody Austin",29,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Aaron Baddeley",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Cameron Beckman",25,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Rich Beem",11,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Matt Bettencourt",32,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Henrik Bjornstad",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Kris Blanks",30,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Jason Bohn",25,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Chad Campbell",28,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Paul Casey",17,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Daniel Chopra",28,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Stewart Cink",23,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Tim Clark",24,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Chad Collins",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Michael Connell",25,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Chris Couch",23,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Fred Couples",7,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Ben Curtis",24,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"John Daly",20,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Brian Davis",32,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Marco Dawson",10,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Jason Day",24,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Brendon de Jonge",32,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Graham DeLaet",28,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Brent Delahoussaye",21,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Luke Donald",20,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"David Duval",24,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Simon Dyson",8,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Steve Elkington",22,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Todd Fischer",1,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Steve Flesch",25,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Carlos Franco",11,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Harrison Frazar",17,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Sergio Garcia",15,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Robert Garrigus",22,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Mathew Goggin",28,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Retief Goosen",19,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Jason Gore",10,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Paul Goydos",25,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Nathan Green",27,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Rob Grube",1,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Anders Hansen",6,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Padraig Harrington",18,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Jim Herman",1,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Tim Herron",24,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"JB Holmes",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Ryuji Imada",28,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Thongchai Jaidee",8,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Richard Johnson",27,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Dustin Johnson",23,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Martin Kaymer",10,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Soren Kjeldsen",7,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Greg Kraft",22,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Martin Laird",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Justin Leonard",27,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Spencer Levin",31,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Steve Lowery",25,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"John Mallinger",29,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Troy Matteson",28,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Billy Mayfair",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Scott McCarron",29,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Rocco Mediate",25,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Bryce Molder",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Ryan Moore",24,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Garth Mulroy",19,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Kevin Na",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"James Nitties",30,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Sean OHair",25,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Joe Ogilvie",32,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Jeff Overton",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Greg Owen",27,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Ryan Palmer",27,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Rod Pampling",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Brenden Pappas",24,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Jesper Parnevik",5,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Pat Perez",27,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Kenny Perry",20,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Scott Piercy",28,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Ian Poulter",15,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Fran Quinn",7,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Chez Reavie",15,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Robert Rock",1,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"John Rollins",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Andres Romero",21,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Webb Simpson",31,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Jeev Milkha Singh",19,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Heath Slocum",25,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Brandt Snedeker",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Kevin Streelman",28,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Paul Streeter",1,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Steve Stricker",19,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Brian Stuard",28,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Roger Tambellini",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Toru Taniguchi",2,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Vaughn Taylor",26,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Josh Teater",31,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Nicholas Thompson",29,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Bo Van Pelt",28,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Vance Veazey",23,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Scott Verplank",22,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Camilo Villegas",20,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Jimmy Walker",27,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Boo Weekley",27,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Tim Wilkinson",15,2,"ConsecutiveBirdiesEaglesstreak",2010
78,78,"Jay Williamson",24,2,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Steve Allan",2,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Byeong Hun An",8,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Fredrik Andersson Hed",2,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Eric Axley",6,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Craig Barlow",10,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Chris Baryla",7,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Notah Begay III",9,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Justin Bolli",23,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Michael Bradley",24,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Ted Brown",1,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Tom Byrum",3,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Danny Chia",1,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Darren Clarke",2,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"James Driscoll",26,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Ken Duke",5,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Brian Duncan",1,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Ernie Els",20,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Bob Estes",26,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Matt Every",18,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Brad Faxon",23,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Gonzalo Fdez Castano",3,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Trevor Fisher Jr",1,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Ross Fisher",10,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Benjamin Fox",3,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Fred Funk",6,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Robert Gamez",8,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Judd Gibb",1,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Brendan Gielow",1,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Jeff Gove",22,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Adam Hadwin",1,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Todd Hamilton",20,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Soren Hansen",7,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Billy Horschel",4,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"John Huston",13,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Ryo Ishikawa",10,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Freddie Jacobson",24,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Jin Jeong",1,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Kevin Johnson",26,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Zach Johnson",25,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Robert Karlsson",11,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Simon Khan",4,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Cliff Kresge",17,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Scott Langley",1,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Tom Lehman",9,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Marc Leishman",26,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"WC Liang",4,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Luke List",1,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Jamie Lovemark",4,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Shane Lowry",2,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Will Ma Kenzie",23,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Steve Marino",24,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Daisuke Maruyama",1,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Gareth Maybin",2,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Ross McGowan",6,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Parker McLachlin",20,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Andrew McLardy",21,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"George McNeill",28,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"John Merrick",31,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Shaun Micheel",21,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Katsumasa Miyamoto",2,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Edoardo Molinari",8,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Colin Montgomerie",3,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Seung Yul Noh",5,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Nick OHern",11,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Mark OMeara",3,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Geoff Ogilvy",19,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Louis Oosthuizen",5,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Cameron Percy",25,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Tom Pernice Jr",22,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Rod Perry",2,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Tim Petrovic",32,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Aron Price",22,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Ted Purdy",30,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Michael Putnam",1,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Brett Quigley",29,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Jeff Quinney",29,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Alvaro Quiros",9,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Justin Rose",22,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Rory Sabbatini",26,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Jason Schmuhl",2,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Charl Schwartzel",11,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Michael Sim",20,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Chris Smith",10,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Jordan Spieth",2,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Paul Stankowski",18,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Kyle Stanley",3,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Phil Tataurangi",4,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Nick Taylor",2,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Chris Tidland",24,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Cameron Tringale",22,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Kirk Triplett",11,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Jerod Turner",21,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Marc Turnesa",7,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Omar Uresti",27,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Grant Waite",4,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Drew Weaver",2,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Matt Weibring",10,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Brett Wetterich",16,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Steve Wheatcroft",27,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Chris Wilson",26,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Oliver Wilson",9,1,"ConsecutiveBirdiesEaglesstreak",2010
187,187,"Chris Wood",5,1,"ConsecutiveBirdiesEaglesstreak",2010
