"DrivingPct300320Measured_RANKTHISWEEK_2009","DrivingPct300320Measured_RANKLASTWEEK_2009","DrivingPct300320Measured_PLAYERNAME_2009","DrivingPct300320Measured_ROUNDS_2009","DrivingPct300320Measured_Pct_2009","DrivingPct300320Measured_TOTALDRIVESFOR300320_2009","DrivingPct300320Measured_TOTALDRVSOVERALL_2009","DrivingPct300320Measured_RELATIVETOPAR_2009","stat_name","year"
1,1,"Anthony Kim",76,41.41,53,128,3.94,"DrivingPct300320Measured",2009
2,2,"Charley Hoffman",97,37.89,72,190,3.97,"DrivingPct300320Measured",2009
3,3,"Dustin Johnson",85,35.81,53,148,4.15,"DrivingPct300320Measured",2009
4,4,"Troy Matteson",95,35.16,64,182,3.89,"DrivingPct300320Measured",2009
5,5,"Sergio Garcia",59,34.78,32,92,3.94,"DrivingPct300320Measured",2009
6,6,"John Merrick",91,34.42,53,154,4.06,"DrivingPct300320Measured",2009
7,7,"Leif Olson",51,34.04,32,94,3.47,"DrivingPct300320Measured",2009
8,8,"Peter Tomasulo",61,33.96,36,106,3.64,"DrivingPct300320Measured",2009
9,9,"Gary Woodland",53,33.72,29,86,3.76,"DrivingPct300320Measured",2009
10,10,"Matt Jones",56,33.67,33,98,3.85,"DrivingPct300320Measured",2009
11,11,"Ryan Moore",89,33.33,54,162,3.74,"DrivingPct300320Measured",2009
11,11,"Scott Piercy",85,33.33,54,162,3.76,"DrivingPct300320Measured",2009
13,13,"Brendon de Jonge",90,33.14,57,172,3.54,"DrivingPct300320Measured",2009
14,14,"Steve Marino",98,32.78,59,180,3.85,"DrivingPct300320Measured",2009
15,15,"Fred Couples",54,32.69,34,104,3.68,"DrivingPct300320Measured",2009
16,16,"Angel Cabrera",55,32.14,27,84,3.78,"DrivingPct300320Measured",2009
17,17,"Ricky Barnes",67,31.82,35,110,3.66,"DrivingPct300320Measured",2009
18,18,"Daniel Chopra",89,31.46,56,178,3.84,"DrivingPct300320Measured",2009
18,18,"Charles Howell III",99,31.46,56,178,3.77,"DrivingPct300320Measured",2009
20,20,"Andres Romero",58,31.11,28,90,3.68,"DrivingPct300320Measured",2009
21,21,"Marc Leishman",91,31.03,54,174,3.43,"DrivingPct300320Measured",2009
22,22,"Harrison Frazar",93,30.9,55,178,3.71,"DrivingPct300320Measured",2009
23,23,"Bill Lunde",83,30.86,50,162,3.64,"DrivingPct300320Measured",2009
24,24,"Joe Ogilvie",85,30.72,51,166,3.73,"DrivingPct300320Measured",2009
25,25,"John Senden",100,30.61,60,196,3.83,"DrivingPct300320Measured",2009
26,26,"Michael Letzig",96,30.43,56,184,3.64,"DrivingPct300320Measured",2009
27,27,"Camilo Villegas",76,30.33,37,122,3.7,"DrivingPct300320Measured",2009
28,28,"Retief Goosen",74,30.16,38,126,3.87,"DrivingPct300320Measured",2009
29,29,"Brian Vranesh",51,29.79,28,94,3.11,"DrivingPct300320Measured",2009
30,30,"JJ Henry",97,29.67,54,182,3.5,"DrivingPct300320Measured",2009
31,31,"JB Holmes",74,29.55,39,132,3.49,"DrivingPct300320Measured",2009
31,31,"Martin Laird",72,29.55,39,132,3.77,"DrivingPct300320Measured",2009
33,33,"Bill Haas",91,29.31,51,174,3.47,"DrivingPct300320Measured",2009
34,34,"Brian Bateman",55,29.09,32,110,3.94,"DrivingPct300320Measured",2009
35,35,"Jarrod Lyle",65,28.95,33,114,4.09,"DrivingPct300320Measured",2009
36,36,"Tommy Armour III",58,28.45,33,116,3.85,"DrivingPct300320Measured",2009
37,37,"Tag Ridings",50,28.41,25,88,3.84,"DrivingPct300320Measured",2009
38,38,"Davis Love III",89,28.31,47,166,3.55,"DrivingPct300320Measured",2009
39,39,"Chad Campbell",90,28.21,44,156,3.84,"DrivingPct300320Measured",2009
40,40,"Charles Warren",63,28.07,32,114,3.28,"DrivingPct300320Measured",2009
41,41,"David Duval",56,28,28,100,4.07,"DrivingPct300320Measured",2009
42,42,"Kevin Streelman",97,27.96,52,186,3.42,"DrivingPct300320Measured",2009
43,43,"Bubba Watson",73,27.78,35,126,3.69,"DrivingPct300320Measured",2009
44,44,"Tim Herron",87,27.59,48,174,3.52,"DrivingPct300320Measured",2009
45,45,"Ryan Palmer",78,27.56,43,156,3.72,"DrivingPct300320Measured",2009
46,46,"Hunter Mahan",94,27.44,45,164,3.4,"DrivingPct300320Measured",2009
47,47,"Geoff Ogilvy",78,27.42,34,124,3.94,"DrivingPct300320Measured",2009
48,48,"Robert Garrigus",83,27.22,43,158,3.53,"DrivingPct300320Measured",2009
49,49,"George McNeill",82,26.92,42,156,3.45,"DrivingPct300320Measured",2009
50,50,"Nicholas Thompson",96,26.6,50,188,3.14,"DrivingPct300320Measured",2009
51,51,"Ted Purdy",101,26.34,49,186,3.24,"DrivingPct300320Measured",2009
